,Text,Tokens,Labelled_topic
310,I think this is what salt is supposed to taste like. Mild and not biting ~ it gives food a more subtle flavoring. Very nice.,"['salt', 'mild', 'food', 'subtle', 'flavoring']",0
312,Product was just as promised. I would purchase it again. They are good. They are great. I sugest them. That is all I can write about this product.,[],0
326,"My cats are not picky eaters, and lick their bowls clean of virtually anything i feed them (wellness, fussie cat, fancy feast, bff). I tried feeding them Tiki Cat on 2 separate occasions, and my cats threw up both times. I thought they may have gotten sick the first time from eating something off the floor, but when it happened a second time I was certain it was the Tiki Cat. I'm not sure if I received a bad batch, but I will certainly never be purchasing a Tiki Cat product again.","['cat', 'picky', 'eater', 'bowl', 'clean', 'wellness', 'fussie', 'cat', 'fancy', 'bff', 'tiki', 'cat', 'separate', 'occasion', 'cat', 'time', 'time', 'floor', 'second', 'time', 'certain', 'tiki', 'cat', 'sure', 'bad', 'batch', 'tiki', 'cat']",0
363,"I was really hoping this grain free canned cat food will work for my 3 cats; looks like it has good ingredients but none of my 3 cats will eat it. In fact one of them will smell it and start doing the scratching thing like he smells poop. Another weird thing is the whole can is kind of soft and meshed like baby food but there are some whole green peas in it, not sure if that is by design or some green peas escape the meshing.","['grain', 'free', 'cat', 'food', 'cat', 'ingredient', 'cat', 'fact', 'thing', 'poop', 'weird', 'thing', 'kind', 'soft', 'baby', 'food', 'green', 'pea', 'sure', 'design', 'green', 'pea', 'meshing']",0
383,"I tried these as I love Thai food, ginger and coconut. That was my problem, as this mess does not even vaguely resemble Thai food and has no discernible ginger or coconut taste. Plus, the noodles stick together, even when prepared as suggested, and come out in a big clump when you try to eat them.  Also, the nutrition label is misleading. I am dieting and read labels very carefully. This says a serving is one cup and also says one package weighs 4oz (half a cup). I figured, as it did not say otherwise and as this type of meal is usually one serving, that after adding water there would be one serving per package. Not so, one package is actually two servings, or over 500 calories. This is far more than any other pre-packaged noodle meal I have seen.  The excessive calorie content might have been OK had the product tasted good, but it doesn't. I would definitely recommend you stay away from this mess.","['thai', 'food', 'ginger', 'coconut', 'problem', 'mess', 'resemble', 'thai', 'food', 'discernible', 'ginger', 'coconut', 'noodle', 'big', 'clump', 'nutrition', 'label', 'read', 'label', 'serving', 'cup', 'package', 'cup', 'type', 'meal', 'serving', 'water', 'package', 'package', 'serving', 'calorie', 'pre-packaged', 'noodle', 'meal', 'excessive', 'calorie', 'content', 'ok', 'mess']",0
415,Too bad this stuff in general ranks high on the inflammation triggering foods.  I'm trying to follow a low inflammation diet.  I do love the taste of goats milk.  It's very rich and creamy.  The liquid is better than the powder.,"['bad', 'stuff', 'general', 'rank', 'inflammation', 'food', 'low', 'inflammation', 'diet', 'goat', 'rich', 'liquid', 'powder']",0
441,"These cookies are soft and delicious.  Possibly because they rely more on oat flour than just rolled oats, they lack the chewy texture of a traditional oatmeal cookie.  Instead they are almost melt-in-your mouth, with nicely soft raisins as well.  Perhaps the only truly detrimental characteristic is that they taste more like a raisin and spice cookie than an oatmeal cookie.  I enjoy the taste of oatmeal and wouldn't mind if it was brought more to the forefront.  I don't usually buy individually wrapped food, so I don't think I'd buy this product again, but I would certainly recommend it to others.","['cooky', 'soft', 'delicious', 'oat', 'flour', 'chewy', 'texture', 'traditional', 'oatmeal', 'cookie', 'melt-in-your', 'mouth', 'soft', 'raisin', 'truly', 'detrimental', 'characteristic', 'raisin', 'spice', 'cookie', 'oatmeal', 'cookie', 'oatmeal', 'forefront', 'food']",0
478,"Both of my cats (age 11) threw up for an extended period after eating just 3 of these. Into the trash they go (not the cats, the treats). Not sure what they were reacting to but thought it would be good to let other cat parents know the risk.","['cat', 'age', 'extended', 'period', 'trash', 'cat', 'treat', 'sure', 'cat', 'parent', 'risk']",0
553,"Although this seems like a great product it is definitely not minced.  The cans say it is minced but it isn't, it is ground beef.  My cat ONLY likes minced.  Not chunks, not ground.  Although she will eat ground cat food sometimes, it has to be inviting and delicious, yet she just walks away from this.  I hate it when the packaging lies about the contents of a product.  The shipping was speedy and the value is great (as long as they deliver what the promise) now I am stuck with food my cat wont eat at all.","['can', 'ground', 'cat', 'chunk', 'ground', 'cat', 'food', 'delicious', 'packaging', 'content', 'shipping', 'speedy', 'value', 'promise', 'food', 'cat', 'wont', 'eat']",0
580,Nice to see more than one flavor in a case. My cat really likes this one. Likes the extra gravy ones the best. Wish they sold them in varriety packs. They use meat by-products in their food. I could not get my cat to eat any thing else. She did not like the natural food. Up to you.,"['flavor', 'case', 'cat', 'extra', 'gravy', 'one', 'best', 'wish', 'varriety', 'pack', 'meat', 'by-product', 'food', 'cat', 'thing', 'natural', 'food']",0
627,The product taste great for a Meal Replacement Powder. This works for me as I work and go to school fulltime and have less time cooking or preparing food. It satisfy my appetite for 2-3 hours.,"['meal', 'replacement', 'powder', 'work', 'school', 'fulltime', 'time', 'cooking', 'food', 'appetite', '2-3', 'hour']",0
652,Many people are buying this food believing it is safer because it is made in New Zealand. It is now made in the US by Performance Pet Products. I have been feeding this food to my cats since the recall horror of 2007 and prior to the change it was excellent food and I was thrilled with it. Since ZiwiPeak has been switched to canning in the US it has been a nightmare. Several times in the last year I have opened the food to find it is a green or blue colour. I had to return those cans because it made both my cats vomit and have loose stools. Also recently I have found large sharp bone pieces are present and very large strange chunks of greyish pink material that looks like connective tissue. I've contacted the US distributor twice but they have never replied. A batch I got this month with an expiry date of 2014 has caused severe vomiting and shedding with both cats who were previously healthy.,"['people', 'food', 'safer', 'new', 'zealand', 'performance', 'pet', 'product', 'food', 'cat', 'recall', 'horror', 'change', 'excellent', 'food', 'ziwipeak', 'nightmare', 'time', 'food', 'green', 'blue', 'colour', 'can', 'cat', 'loose', 'stool', 'large', 'sharp', 'bone', 'piece', 'present', 'large', 'strange', 'chunk', 'greyish', 'material', 'connective', 'tissue', 'distributor', 'batch', 'expiry', 'date', 'severe', 'vomiting', 'cat', 'healthy']",0
692,"Amber, our Golden Retriever, ate this food right up.  She gave it 5 stars and said it was delicious.  We noticed that the food is ""puffed up.""  That's neither good or bad, just an observation.  I suppose if you have limited storage space, it would be an issue.  The food we normally give her is definitely more compact, and less airy.","['golden', 'retriever', 'ate', 'food', 'right', 'delicious', 'food', 'bad', 'observation', 'storage', 'space', 'issue', 'food', 'compact', 'airy']",0
704,"THis product (which i am not allowed to return) has ingrediants of salt, spices, hydrolysed soy protein, that last item is the common industry con for adding msg to your food. Every soup on your grocers shelf contains msg, but, i digress. So, the third ingrediant is a form of MSG, further down the ingrediant list is proudly displayed ... Monosodium Gludamate, ...MSG. This does not add spice to your food, it stimulats your tongue into feeling that the food tastes good, when IT DOES NOT. MSG can make dogfood taste like hamburger. anyone who thinks this is making their food taste cajun may be serving ALPO.  Tones and Durkee (sp) do not contain MSG, I prefer Tones!  I have 8 eight ounce cans of this stuff.. would anybody like to buy some hamburger from me?","['ingrediants', 'salt', 'spice', 'soy', 'protein', 'item', 'common', 'industry', 'msg', 'food', 'soup', 'grocer', 'contains', 'ingrediant', 'form', 'msg', 'ingrediant', 'list', 'displayed', 'monosodium', 'gludamate', 'msg', 'spice', 'food', 'tongue', 'feeling', 'food', 'taste', 'dogfood', 'hamburger', 'food', 'cajun', 'alpo', 'tone', 'durkee', 'sp', 'msg', 'tone', 'ounce', 'can', 'stuff', 'hamburger']",0
765,"I don't think it's EB, I think it's Amazon. I buy EB from Babies R Us, Target and Whole Foods, and haven't had any problems. It's only the shipments from Amazon that come moldy.","['baby', 'target', 'food', 'problem', 'shipment', 'moldy']",0
771,"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes.  I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry.  My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice.  I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really.  For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours.  We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad.  A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is.  So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible.  I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food.  Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage.","['review', 'stupid', 'people', 'real', 'mistake', 'wonderful', 'little', 'sweet', 'bella', 'bean', 'day', 'shy', 'year', 'old', 'house', 'house', 'cheap', 'entire', 'life', 'twenty-five', 'year', 'mother', 'kind', 'food', 'supermarket', 'friskies', 'life', 'kaboodle', 'stuff', 'cat', 'fine', 'term', 'habit', 'morning', 'stop', 'hungry', 'housemate', 'time', 'hill', 'best', 'food', 'forth', 'utter', 'buffoon', 'judgment', 'unfortunate', 'plenty', 'coupon', 'free', 'bag', 'attractive', 'choice', 'little', 'bean', 'unmeasured', 'science', 'diet', 'bowl', 'work', 'thing', 'crazy', 'middle', 'thing', 'water', 'cry', 'food', 'serving', 'thing', 'serving', 'little', 'better', 'maintenance', 'unrealistic', 'time', 'food', 'cup', 'little', 'chubby', 'reducing', 'hell', 'hungry', 'morning', 'food', 'way', 'thing', 'desk', 'paper', 'door', 'general', 'act', 'mischief', 'food', 'sweet', 'self', 'hour', 'little', 'nutty', 'kitty', 'eating', 'disorder', 'food', 'kind', 'funny', 'end', 'sad', 'week', 'new', 'non-money', 'factory', 'vet', 'second', 'checkup', 'adult', 'indoor', 'science', 'diet', 'food', 'garbage', 'cat', 'food', 'protein', 'carbohydrate', 'ingredient', 'science', 'diet', 'loose', 'by-product', 'kind', 'way', 'ground', 'slaughterhouse', 'leftover', 'corn', 'dust', 'bunch', 'vitamin', 'healthy', 'ingredient', 'money', 'bean', 'food', 'way', 'expensive', 'wellness', 'indoor', 'formula', 'week', 'percent', 'science', 'diet', 'percent', 'wellness', 'cat', 'different', 'food', 'blue', 'percent', 'real', 'food', 'sawdust', 'chicken', 'heart', 'regrettable', 'cup', 'total', 'time', 'cup', 'total', 'morning', 'hour', 'dinner', 'hour', 'initial', 'feeding', 'knocking', 'thing', 'trashing', 'dad', 'paper', 'desk', 'howling', 'spilled', 'water', 'floor', 'incredible', 'feel', 'bad', 'long', 'dramatic', 'hungry', 'real', 'food', 'favor', 'food', 'real', 'ingredient', 'thing', 'wellness', 'halo', 'innova', 'figure', 'cat', 'garbage']",0
782,Love this stuff. I bought it cause it was cheap but it tastes great. It actually comes from India and the ingredients on the package are all things I can pronounce and recognize. I've been eating indian food for a long time and this was my first successful attempt to make it at home. Love it.,"['stuff', 'cheap', 'india', 'ingredient', 'package', 'thing', 'indian', 'food', 'long', 'time', 'successful', 'attempt', 'home', 'love']",0
826,I just wanted to post here that I found small bits of plastic in this food as I was feeding my 9 month old.  Plastic!!! in food!!!! baby food!!!  So please be careful if you buy this or are considering it.  My daughter LOVES this food-- it's actually her favorite.  This is the first time we have noticed plastic in it in over 2 months.,"['small', 'bit', 'plastic', 'food', 'old', 'plastic', 'food', 'baby', 'food', 'careful', 'daughter', 'food', 'favorite', 'time', 'plastic', 'month']",0
839,"Having a busy schedule, I can appreciate an easy boxed meal to cook every now and then. I'd have to say I prefer this brand to Hamburger Helper because of the taste and the quality of the product. Instructions were easy to follow, the food was tasty and it's a nice back up to have in the pantry when you don't feel like making a meal from scratch.","['busy', 'schedule', 'easy', 'boxed', 'meal', 'brand', 'helper', 'instruction', 'easy', 'food', 'pantry', 'meal', 'scratch']",0
853,"We have five cats - one an elderly cat of 15 years, the other four in the 9-11 year range.  The oldest cat was diagnosed a couple of months ago with the beginning stages of chronic kidney disease.  His numbers didn't warrant being on prescription food yet, but we needed to start paying attention to things like protein and phosphorus levels in his food.  Because we have five cats, and some of them are nibblers eating four or five nuggets at a time, we decided to switch them all to an acceptable food for the oldest, so we picked the active longevity because it specifically mentioned kidney support and calories appropriate for less active older cats.  Since we made the switch 6 weeks ago, all of the cats have gained weight.  This was fine for the little old guy as he was a bit underweight; not good for the rest of them.  Our other male went from a slightly chunky 18.5 lbs to an obese 21.25 lbs - almost three pounds in 6 weeks!  The 3 females gained between 1.5 to 2 pounds each.  We noticed them making a lot more visits to the food bowl, like they couldn't seem to get full.  We also saw a lessening of coat quality - lots of shedding even though they are brushed regularly (including with a furminator) and one developed bad dandruff.  The stools developed a really bad odor, although I do have to say nobody developed diarrhea which I am grateful for.  Most worrisome was that the lab results on the old guy came back with some of the kidney values of concern having worsened.  I am very disgusted with Science Diet - they are actively fooling the public with the nutritional claims on the bags. One of the sites I researched on for chronic renal failure has charts detailing the nutritional breakdown of most of the various foods available.  If you compare the various Science diet formulae that have different health claims on them - the nutritional values for the components listed are all within a tenth of a point or two.  Basically from the nutritional analysis it appears that they are  the same base formula with maybe a slight difference in a vitamin or additive.  With other brands, such as innova or royal canin, there appears to be an actual difference between the different formulae.  Now to deal with the weight gain, as well as the other problems we noted, we are switching foods again.  This time we are trying royal canin indoor mature.  Wish us luck.","['cat', 'elderly', 'cat', 'year', 'range', 'oldest', 'cat', 'couple', 'month', 'stage', 'chronic', 'kidney', 'number', 'prescription', 'food', 'attention', 'thing', 'protein', 'phosphorus', 'level', 'food', 'cat', 'nibbler', 'nugget', 'time', 'acceptable', 'food', 'oldest', 'active', 'longevity', 'kidney', 'support', 'calorie', 'active', 'older', 'cat', 'switch', 'week', 'cat', 'weight', 'fine', 'little', 'old', 'guy', 'bit', 'underweight', 'rest', 'male', 'chunky', 'lb', 'obese', 'lb', 'pound', 'week', 'female', 'pound', 'lot', 'visit', 'food', 'bowl', 'lessening', 'coat', 'lot', 'furminator', 'bad', 'stool', 'bad', 'diarrhea', 'grateful', 'worrisome', 'lab', 'result', 'old', 'guy', 'kidney', 'value', 'concern', 'disgusted', 'science', 'diet', 'public', 'nutritional', 'claim', 'bag', 'site', 'chronic', 'renal', 'failure', 'chart', 'nutritional', 'breakdown', 'various', 'food', 'available', 'various', 'science', 'diet', 'formula', 'different', 'health', 'claim', 'nutritional', 'value', 'component', 'tenth', 'point', 'nutritional', 'analysis', 'base', 'formula', 'slight', 'difference', 'vitamin', 'additive', 'brand', 'innova', 'royal', 'canin', 'actual', 'difference', 'different', 'formula', 'weight', 'gain', 'problem', 'food', 'time', 'royal', 'canin', 'indoor', 'mature', 'wish']",0
883,The taste is very good! Oat bran is much more creamy than one-minute quick oat (it just doesn't tastes like oat...). A perfect food for somebody on diet. Just one single tablespoon of oat bran would make you feel very full.,"['oat', 'bran', 'creamy', 'one-minute', 'quick', 'oat', 'taste', 'oat', 'perfect', 'food', 'somebody', 'diet', 'single', 'tablespoon', 'oat', 'bran']",0
931,"I ordered a flat of food (they were on sale) that contained Chicken Apple Compote Dinner. It contained 3 of this variety and he liked the first one but the others, although properly sealed, were solid and moldy and stinky. One of the Turkey dinners in the flat was also improperly sealed; the lid popped. We were lucky because I just happened to check that one. Now I'm so paranoid that I check all of them several times. I called Earth's Best and they assured me that they haven't had this problem before and that I shouldn't worry about it. I'm so suprised that this got passed QA/QC inspection at a baby food manufacturer. Why would a company take the risk of bad publicity when baby food manufacturers rely so much on a reputation of safety?!  We also recently opened 5 other jars in this flat after my son refused to eat them and realized that they were rotten.  3 of them were completely solid and domed at the top!  We poked a toothpick down to the bottom of the jar and it was dry throughout.  Shortly after eating his last dinner of this box, my son started vomiting and refused to eat.  We have contacted the USDA about this.  If this happens to you, please same your jars so you can give them the information they need.  It may prevent other babies from getting sick. I'll never buy anything from Earth's Best again!","['flat', 'food', 'sale', 'chicken', 'apple', 'compote', 'dinner', 'variety', 'solid', 'moldy', 'stinky', 'turkey', 'dinner', 'flat', 'lid', 'lucky', 'paranoid', 'time', 'earth', 'best', 'problem', 'suprised', 'passed', 'inspection', 'baby', 'food', 'manufacturer', 'company', 'risk', 'bad', 'publicity', 'baby', 'food', 'manufacturer', 'reputation', 'safety', 'jar', 'flat', 'son', 'solid', 'toothpick', 'jar', 'dry', 'dinner', 'box', 'son', 'usda', 'jar', 'information', 'baby', 'sick', 'earth', 'best']",0
961,"My cats love the food, and it's on the HAPPY list of ""Companies that Don't Test on Animals"" linked through the PETA site, peta.org.  That is VERY reassuring.","['cat', 'food', 'happy', 'list', 'company', 'animal', 'peta', 'site', 'reassuring']",0
