,Text,Tokens,Labelled_topic
92,"I eat a lot of cereal, and that includes a lot of the high-fiber kinds. Oatmeal, Mini (Frosted) Shredded Wheat and Raisin Bran are usually what I'd eat when I needed to lose a few lbs., but there have been a few instances where I tried the ""healthier"" options. I've tried several of the Kashi cereals, but they weren't very appetizing. The plain one had a cardboard taste. Next, I tried Grape Nuts, which is like a horrendous yeast flavored cat food (though it's closer to kitty litter in texture.) That brings me to FiberPlus Antioxidants.  This Berry Yogurt Crunch is certainly one of the better tasting high-fiber cereals I've eaten. It's like a decent health bar broken apart into cereal. The clusters of yogurt really help, but even the plain cereal is decent enough on its own. Yes, there are 12g of Sugar per serving, but the 10g of Fiber and 170 Calorie parts more than make up for it. Especially if you compare it to Raisin Bran and Frosted Shredded Wheat, which are typically higher in Sugar and Calories, yet lower in dietary fiber. The antioxidants are a nice bonus, too.  The bottom line is that I'll add this to my grocery list whenever it's on sale or the price is right.","['lot', 'cereal', 'lot', 'kind', 'mini', 'wheat', 'raisin', 'bran', 'instance', 'healthier', 'option', 'kashi', 'cereal', 'plain', 'grape', 'nut', 'yeast', 'food', 'litter', 'texture', 'antioxidant', 'berry', 'yogurt', 'crunch', 'cereal', 'health', 'bar', 'cereal', 'cluster', 'yogurt', 'plain', 'cereal', 'yes', 'sugar', 'fiber', 'calorie', 'part', 'bran', 'wheat', 'sugar', 'calorie', 'antioxidant', 'bonus', 'line', 'list', 'sale', 'price']",9
108,"i love this butter. it's better than regular butter and makes eggs or anything else taste great. Plus it's organic with higher levels of Conjugated Linoleic Acid (CLA). A must in every home, i think","['butter', 'butter', 'egg', 'level', 'acid', 'cla', 'home']",9
122,"Planter's Big Nut bars are just that:  Big and full of nuts (honey roasted peanuts, almonds, and cashews)  I often have issues with this kind of snack, since they so often try to position themselves as a healthy choice and they so often are not one.  Aside from calling itself a granola bar, this snack does not make any particular health claims, yet it actually is a relatively good choice - VERY preferable to a candy bar (which is really where these types of snacks belong).  It contains 12 g of fat, but almost none of it (1.5 g) is saturated.  Each bar contains no cholesterol, a reasonable 230 mg of sodium, and 220 calories, while providing 7 g of protein, 3 g of fiber, calcium, iron, vitamin E, and phosphorous.  Like most of these bars, there's quite a lot of sugar, but again, when compared to other candy bars, it's not a bad choice, and they easily taste as good as most candy bars.  I wouldn't hesitate to have one of these as an occasional treat.","['planter', 'nut', 'bar', 'nut', 'honey', 'peanut', 'almond', 'cashew', 'issue', 'kind', 'snack', 'position', 'choice', 'aside', 'granola', 'bar', 'snack', 'health', 'claim', 'choice', 'candy', 'bar', 'type', 'snack', 'g', 'fat', 'bar', 'cholesterol', 'mg', 'sodium', 'calorie', 'g', 'g', 'calcium', 'iron', 'vitamin', 'e', 'bar', 'lot', 'sugar', 'candy', 'bar', 'choice', 'candy', 'bar', 'treat']",9
129,"As far as cookies go, this isn't going to ruin your diet (much) and it's pretty tasty too!  Three cookies, and they aren't tiny cookies either, are 140 calories.  There are 2g of both fiber & protein.  They aren't too sweet, which is great for me.  These are called ""cookies"" but they seem more like crackers.  They are kind of dry, which I don't mind, but the blueberries make them a little chewy.  The ingredients DO NOT list sulfur dioxide (a color preservative for many dried fruits).  Yay!  Sulfur gives me hives anyway.  As of right now, these are $18.22 per package for 4 packages of 10 servings each.  I'm hoping these become subscribe & save items.  These are good & I will probably get them again.","['cooky', 'cooky', 'cooky', 'calorie', 'fiber', 'protein', 'cooky', 'cracker', 'kind', 'blueberry', 'chewy', 'ingredient', 'sulfur', 'color', 'preservative', 'fruit', 'right', 'package', 'package', 'serving', 'subscribe', 'item']",9
141,I was expecting these cookies were going to be normal size but i was wrong!  i was planning on dipping them in chocolates but they r not those average size at all! So disappointed! I now have to go out n find the normal size cookies. What a  waste of money. I also needed 50 but 20 of them were broken. They do not put fragile on the box outside.,"['cooky', 'size', 'chocolate', 'size', 'size', 'cooky', 'waste', 'money', 'box']",9
144,These are very delish - crunchy & flavorful - easy to transport for kids lunches and helps provide the daily requirements for fruit.,"['crunchy', 'kid', 'lunch', 'requirement', 'fruit']",9
155,"It is not the best way to buy Beer Nuts.  Perhaps the product had been exposed to high heat and a ""whole lot of shaking"".  Most of the ""coating"" and ""flavoring"" was off of the nuts.  Even though the individual cans are ""sealed"", it is like the nuts had been sitting out in a bowl for a long time on a hot, humid day.","['way', 'beer', 'nut', 'heat', 'lot', 'coating', 'flavoring', 'nut', 'can', 'nut', 'bowl', 'time', 'humid']",9
157,i loved these peanuts they were just so good all of them and they came just as advertised.,['peanut'],9
169,"This product is very tasty but if you are also lactose intolerant, better forgo the pleasure.  Milk is not listed on the allergy advisory (May contain traces of...) but the ingredients section lists whole milk powder as a component of the chocolate coating.  Otherwise, it's a great product.","['pleasure', 'milk', 'advisory', 'trace', 'ingredient', 'section', 'list', 'milk', 'powder', 'component', 'chocolate', 'coating']",9
175,"I like to eat these for breakfast or in between meals for a quick healthy snack. I like the almonds and flax included in these bars. The texture is really nice, a little chewy, but a little crunchy. There  is a good balance of complex carbs and proteins to give me enough energy to get to my next meal. These are not too sweet. There are no chemicals or artificial ingredients in these. Give them a try.","['breakfast', 'meal', 'snack', 'almond', 'flax', 'bar', 'texture', 'chewy', 'crunchy', 'balance', 'carbs', 'protein', 'energy', 'meal', 'chemical', 'ingredient', 'try']",9
178,This product is absolutely delightful. They are better than chocolate to me and one taste and you are hooked!,['chocolate'],9
180,"Super tasty and super easy to make, healthy too! I can only recommend this one to anyone who wants organic yummy pancakes with healthy fibers in too.","['easy', 'yummy', 'pancake', 'fiber']",9
182,"This is the second best bar I've ever had, just after Labrada's Cinnamon Bun Cookie Roll. Perfect for hiking as it stays soft and delicious when it's cold out and doesn't melt in the sun. Love these things.","['bar', 'cinnamon', 'bun', 'cookie', 'roll', 'perfect', 'sun', 'thing']",9
192,"Good value, easy to dispense and they taste great.  My husband has them for a snack every day and has me reorder when they start getting down.  He wants them on hand.","['value', 'husband', 'snack', 'hand']",9
197,"I loved this bread.  Very tasty with a good texture and taste.  I tried making something similar from scratch and it didn't turn out anything like this bread.  Slices great warm or cold.  I bake for my boss and her family and they all voted a resounding ""Yes, we like this"" when I brought her in a loaf.  Freezes well and toasts up great either plain or with butter or cream cheese.  My boss ate hers with spaghetti after lightly toasting.  She said it was outstanding and wanted more (am I surprised, no).  Would highly recommend if you want a good Italian style bread.  I made mine in my horizonetal Wolfgang Puck breadmaker and used a crisp or dark crust setting.  I tried all other settings, light and medium and the bread came out great with a little different texture but still great nonetheless.","['texture', 'scratch', 'bread', 'bos', 'family', 'yes', 'loaf', 'plain', 'butter', 'cream', 'bos', 'ate', 'spaghetti', 'style', 'bread', 'puck', 'breadmaker', 'crisp', 'crust', 'setting', 'light', 'medium', 'bread', 'texture']",9
214,I was a bit disappointed in these.  They crumble very easily and have an unusual texture.  My son (6) does not like them.,"['bit', 'texture', 'son']",9
227,Very tasty product..good for you and tastes good..great combo.  I love it over the top of vanilla yogurt..yummmy,"['taste', 'combo', 'vanilla', 'yogurt', 'yummmy']",9
234,I used these to make several small batches of vanilla sugar for Christmas presents. Worked great and very affordable. Thanks!,"['batch', 'vanilla', 'sugar', 'christmas', 'present', 'thanks']",9
254,"While the product is delicious, it's annoying that the peanut butter stays on the waxy paper instead of on the product. You need a fork to scrape the peanut butter off the protective top sheet.","['peanut', 'butter', 'paper', 'fork', 'peanut', 'butter', 'sheet']",9
257,"This is a great tasting hot drink. It is not chocolate base like Milo or ovaltine. When added to milk the color of the milk barely changes. It gives the milk a smooth texture and a creamy taste. I mix 2 tbs with warm milk, sometimes I use sugar and sometime I don't. Without sugar added it still has a good taste. The only thing is the 300g container is very small I was expecting something a little bigger for $10. If I knew 300g was so small in size I would have order the larger size.  Here is the Nutritional fact base on 1 serving 25g  Calories 189 Sodium 1 mg Total Fat 4 g Potassium 0 mg Saturated 3 g Total Carbs 27 g Polyunsaturated 0 g Dietary Fiber 0 g Monounsaturated 0 g Sugars 19 g Trans 0 g Protein 10 g Cholesterol 0 mg Vitamin A 36% Calcium 88% Vitamin C 28% Iron 19%","['tasting', 'drink', 'base', 'milo', 'ovaltine', 'color', 'milk', 'milk', 'texture', 'mix', 'tb', 'milk', 'use', 'sugar', 'sugar', 'thing', 'container', 'size', 'size', 'fact', 'base', 'calorie', 'sodium', 'mg', 'g', 'potassium', 'mg', 'carbs', 'g', 'fiber', 'g', 'sugar', 'trans', 'g', 'cholesterol', 'mg', 'calcium', 'vitamin', 'c', 'iron']",9
271,"Very tasty.  It's hard to find something which has as much protein (6g) as sugars (6g).  I just wish that the sugars were really sugar instead of corn syrup; also, it would taste even better (in my opinion) if it had 2/3 as much sugar.  but still the best snack bar out there.","['protein', 'sugar', 'sugar', 'corn', 'syrup', 'opinion', 'sugar', 'snack', 'bar']",9
272,"The can says it's 100% juice, but the taste is ...powdery.  If you've ever had a glass of Kool-Aid or Crystal Light, you'll know what I mean.  So there's that 'from powder' taste; also there is an aftertaste.  And all comes in a can the size of a Red Bull for 160 calories.  I did not like it.","['juice', 'glass', 'kool-aid', 'crystal', 'light', 'powder', 'aftertaste', 'size', 'bull', 'calorie']",9
276,"Fiber one products actually don't have real fiber.  They contain inulin (from chicory root) which is technically fiber because the body can't digest it.  Unfortunately fiber is defined by anything that can't be broken down easily.  These products do not contain REAL fiber. (The real fiber usually found in whole grain breads and bran cereals) So if it says ""chicory root"" or ""inulin"" in the ingredients, you can be sure you aren't eating the fiber your body can actually use.  So if you want lots of sugar and fat without fiber, this product is for you.","['product', 'fiber', 'chicory', 'root', 'body', 'product', 'fiber', 'grain', 'bread', 'bran', 'cereal', 'root', 'inulin', 'ingredient', 'fiber', 'body', 'lot', 'sugar', 'fat', 'fiber']",9
283,These are tasty snacks that are healthy for you.  They're a bit pricey unless you buy them on sale and in bulk.,"['snack', 'bit', 'sale', 'bulk']",9
306,"It is great to be able to get a healthy snack in the mail here in Afghanistan!  Appreciated that the mango has not additives or preservatives, just natural and delicious.  Thanks!","['snack', 'mail', 'afghanistan', 'mango', 'additive', 'preservative', 'thanks']",9
314,"Great portion control, nice that you dont have to keep it in the fridge or freezer. I'm reordering some right now :)","['portion', 'control', 'fridge', 'freezer', 'right']",9
316,"Great taste and does not have the weird chalky after taste that other hot cocoa k-cups have.  I've tasted several and this by far is the better one, but I have to say anything larger than 8oz tastes a bit watered down.  Will definitely purchase more, but at the rate my family downs these, we are probably going to stick to the powdered hot cocoa to be more cost effective.","['weird', 'chalky', 'cocoa', 'k-cups', 'bit', 'rate', 'family', 'cocoa', 'cost']",9
320,"Well, at least they live up to their name. These nuts are definitely hot, too bad that's all the positive I have to say about them. Other than that, they taste like cardboard, and not very good cardboard either.","['nut', 'cardboard', 'cardboard']",9
340,My grandson loves the strawberry Kellogg's Special K Bars but the strawberry flavored are sometimes difficult to find in the grocery store.  I was thrilled to find them on amazon and be able to buy them by the case on a regular basis.  Heaven forbid that Nana be caught without a strawberry breakfast bar at all times!,"['grandson', 'strawberry', 'k', 'bar', 'strawberry', 'grocery', 'store', 'case', 'basis', 'heaven', 'strawberry', 'breakfast', 'bar', 'time']",9
342,"We all enjoyed these very chocolatey cookies!  They have a nice chewy texture and gooey center which complement each other well.  They may not be homemade, but they were still great with a glass of milk!","['cooky', 'chewy', 'texture', 'gooey', 'center', 'glass', 'milk']",9
344,I found these at BJ's Wholesale Club and really liked the taste.  They are very crunchy and chocolaty and the portion size is good.,"['bj', 'club', 'chocolaty', 'portion', 'size']",9
347,"Very welcome addition to the kitchen cupboard...these USDA organic small black lentils Westbrae Brand come packed to the top in a 15-ounce can and are ready to eat. The ingredients are water, organic black lentils, and sea salt.  Nutrition info is: Servings per container: 3.5 Serving size: 1/2 cup (or 130 grams) Calories per serving:  90 Fat (trans, saturated) 00. Zero Cholesterol: 0.  Zero Sodium: 125 milligrams Total carb: 16 grams Dietary fiber:  8 grams Sugars: 1 gram Protein:7 grams Since Beluga black lentils are said to have a higher protein content (24 grams per serving?)You can see that these small black lentils are different from Beluga... I was glad to see that nice blue label on the website  for Heirloom Beluga lentils, glad to learn about them and would like to order them.  What I received from this webpage was small black lentils, not Beluga.  Instead of belugas,I received Vegetarian organic black lentils.  Not that I'm sorry about it; the can label has a wonderful recipe for soup, and a vegetarian diet pyramid for nutrition.  These small black organic lentils are delicious and nourishing.  I recommend them to you to try, and I'd like an opportunity to order and try the Heirloom Beluga lentils as well sometime.  You'll like the small organic black lentils, many ways to serve them.","['addition', 'kitchen', 'cupboard', 'organic', 'lentil', 'brand', 'come', 'ingredient', 'water', 'lentil', 'sea', 'salt', 'nutrition', 'info', 'serving', 'container', 'size', 'cup', 'calorie', 'trans', 'cholesterol', 'sodium', 'milligram', 'gram', 'sugar', 'gram', 'beluga', 'lentil', 'protein', 'gram', 'lentil', 'beluga', 'blue', 'label', 'website', 'heirloom', 'beluga', 'webpage', 'beluga', 'recipe', 'soup', 'diet', 'pyramid', 'nutrition', 'lentil', 'opportunity', 'heirloom', 'beluga', 'lentil', 'way']",9
350,"As a mom with Celiac disease with one son that has a tree nut allergy and another that has a soy allergy, I really wanted to like these cookies.  We are used to cooking everything from scratch to ensure the safety of our food.  Wouldn't it be great to have a cookie that my tree nut allergic son and I could grab on the go?  I paid a visit to my local Starbucks to pick up a 1.25 oz. pack of the sugar cookies and excitedly opened the package.  The smell alone was enough to immediately turn me off.  The bag had a synthetic odd smell inside.  I took a bite of the cookie and noted its crunchiness-a good thing about the cookie- but then was overwhelmed by an extremely unpleasant aftertaste.  It almost tasted like burnt popcorn with an artifical butter flavor. A very odd and unpalatable taste indeed. I was so disappointed.  I really liked the story of Dr. Lucy and the idea of the cookie, but most definitely did NOT like the cookie. Although I would classify myself as a bit of a food snob with high standards, I put that aside when reviewing this cookie.  I do not think even the less discerning customer would enjoy this cookie.","['mom', 'disease', 'son', 'nut', 'allergy', 'soy', 'allergy', 'cooky', 'scratch', 'safety', 'food', 'cookie', 'son', 'visit', 'starbucks', 'pack', 'sugar', 'cooky', 'package', 'smell', 'bag', 'odd', 'smell', 'bite', 'cookie', 'thing', 'cookie-', 'aftertaste', 'burnt', 'butter', 'flavor', 'story', 'lucy', 'idea', 'cookie', 'cookie', 'bit', 'food', 'snob', 'standard', 'aside', 'cookie', 'customer', 'cookie']",9
362,"My name is Patrick, and I am an American shorthair of indeterminate age and semi-discriminating tastes.  My human asked me to write this review for the Instinct Raw Boost Bites: Chicken Formula she got through the Vine program because she is unable to sample them herself.  I gobbled up the portion my human gave me right away.  As far as I'm concerned, these deserve two paws up.  My housemate Tiger, also enjoyed the Bites.  She has a more discriminating palate than me, but she liked these just fine.  We think they compare favorably to other feline brand  snacks, like Pounce and Temptations.  Each piece is larger than say, a Pounce pellet, which our human broke into smaller pieces, so one or two make a more than adequate snack.  According to my human, the package says that the treats are grain-free and are made from ""minimally processed, freeze dried raw ingredients.""  Ingredients include chicken, turkey, vegetables like butternut squash and broccoli, ground flaxseed, salmon oil, and mixed tocopherols with citric acid (?).  I'm not entirely sure what all that stuff means, but I would recommend the Bites to other cats who enjoy chicken flavored snacks that are meant for cats.","['shorthair', 'age', 'taste', 'review', 'boost', 'bite', 'formula', 'vine', 'program', 'portion', 'human', 'housemate', 'tiger', 'bite', 'palate', 'brand', 'snack', 'pounce', 'temptation', 'piece', 'pounce', 'pellet', 'piece', 'snack', 'package', 'treat', 'freeze', 'ingredient', 'ingredient', 'vegetable', 'butternut', 'squash', 'broccoli', 'ground', 'oil', 'tocopherol', 'acid', 'stuff', 'bite', 'cat', 'snack', 'cat']",9
364,"Great simple snacks for those who are watching calories. At 100 calories a bar, these have an amazing blueberry flavor and all natural texture. There is no doubt that these will get you through your hunger to your next meal without packing on the pounds. These bars are a step up in the granola/breakfast/snack bar catagory. Highly reccomended!","['snack', 'calorie', 'calorie', 'bar', 'blueberry', 'flavor', 'texture', 'doubt', 'hunger', 'meal', 'pound', 'bar', 'step', 'bar', 'catagory']",9
368,"Okay, so let me preface my review by saying that I don't drink hot chocolate that often and I'm from America and don't think I've ever had hot chocolate while traveling in Europe, BUT my husband is a British citizen who grew up in India with summers in England and he has searched HIGH and low for a chocolate drink that would remind him of those from his childhood.  We found it in this drink and he wont drink any other chocolate drink now (not even the 47 other kinds that are in my pantry that I bought for him to try and after 1 cup he turned his nose up at them... men).","['okay', 'review', 'chocolate', 'america', 'chocolate', 'europe', 'husband', 'citizen', 'india', 'summer', 'england', 'chocolate', 'drink', 'childhood', 'drink', 'chocolate', 'drink', 'kind', 'pantry', 'cup', 'men']",9
371,I'm so excited to see Bobo bars here.  They are my favorite of all the healthy snack bars and usually have a hard time finding them where I live. Hooray for Bobo's!  PS....Amazon DOES need to work out some of their shipping problems.,"['bar', 'snack', 'bar', 'time', 'hooray', 'bobo', 'p', 'shipping', 'problem']",9
386,"I have a gluten allergy, so I am always looking for an alternative to cookies, muffins, granola bars, and other sweet snacks that I can no longer eat.  The Kind Bars are great - I have not found any that I absolutely don't like, but some I like better than others.  The Fruit and Nuts in Yogurt is definitely my favorite - I like the combination of nuts, raisins, and yogurt - it does not seem as overpoweringly sweet as some of the others. I originally discovered Kind Bars at Starbucks, but they were VERY expensive to buy on a regular basis. That was when I checked out Amazon's Subscribe and Save program, signed up for the Kind Bars, and cut my purchase cost by more than half - with no shipping cost!  What a cool program - especially for those of us with allergies who need regular access to products that are usually expensive and/or hard to find!","['gluten', 'cooky', 'muffin', 'bar', 'snack', 'kind', 'bar', 'fruit', 'nut', 'yogurt', 'combination', 'nut', 'raisin', 'kind', 'bar', 'starbucks', 'basis', 'subscribe', 'program', 'kind', 'bar', 'purchase', 'cost', 'half', 'shipping', 'cost', 'program', 'allergy', 'access', 'product']",9
394,These are okay.  I love their Gummi Bears so I thought I'd add to my On-the-road snacks.,"['gummi', 'bear', 'thought', 'snack']",9
400,These are my favorites and I have reordered more than once.  Perfect for desert without all the calories and is soooo good.  Cant find these locally so go to Amazon for my candy fix.,"['favorite', 'desert', 'calorie', 'candy', 'fix']",9
402,"These are very good, and a bargain depending on whether they are on sale. Came packed well, I don't taste the oil that other reviewers mentioned. A great snack or addition to salads.","['bargain', 'sale', 'oil', 'reviewer', 'snack', 'addition']",9
419,"I originally purchased these to use as a fun gift for a 'secret sister,' and happened to be starving when they arrived in the mail today.  The crackers, cheese spread, and pepperoni were incredibly tasty!  The dried fruit complimented the trio well and the chocolate toffee was a perfect top-off.  I immediately got online to order another variety to try!  It seems like a small meal, but it has kept me full all afternoon.  I'm going to package two in a gift basket along with a bottled drink and some napkins--seems a napkin is the one thing the GoPicnic folks forgot!  They'll be perfect for an early fall afternoon in the park.  Hope the other 5 meals will make it to the gift wrapping stage!","['fun', 'gift', 'sister', 'mail', 'today', 'cracker', 'spread', 'pepperoni', 'fruit', 'trio', 'chocolate', 'toffee', 'top-off', 'variety', 'meal', 'afternoon', 'gift', 'basket', 'drink', 'napkin', 'napkin', 'thing', 'folk', 'fall', 'afternoon', 'park', 'meal', 'gift', 'wrapping', 'stage']",9
422,this is an ideal bar for someone that wants the taste of a nutty candybar but with 30grams of protein! Tastes like a Payday. High fat and sugar content are the downsides though.,"['bar', 'candybar', 'protein', 'taste', 'fat', 'sugar', 'content', 'downside']",9
424,"What's not to like?  Delicious smokehouse almonds in the perfect size package.  I keep them in my locker at the gym for a post workout snack.  They are very smokey-don't leave an open package in your car, like I did...It made my car smell like cigarettes.  However, this is unlikely to happen as it is hard to only eat part of the package as they are so good.","['smokehouse', 'size', 'package', 'locker', 'gym', 'post', 'workout', 'snack', 'package', 'car', 'car', 'smell', 'cigarette', 'package']",9
440,"Love this cereal, great taste and doesn't get soggy.  This is my favorite of all the Kashi cereals and subscribe and save makes it super convenient.","['cereal', 'kashi', 'cereal', 'subscribe', 'convenient']",9
441,"These cookies are soft and delicious.  Possibly because they rely more on oat flour than just rolled oats, they lack the chewy texture of a traditional oatmeal cookie.  Instead they are almost melt-in-your mouth, with nicely soft raisins as well.  Perhaps the only truly detrimental characteristic is that they taste more like a raisin and spice cookie than an oatmeal cookie.  I enjoy the taste of oatmeal and wouldn't mind if it was brought more to the forefront.  I don't usually buy individually wrapped food, so I don't think I'd buy this product again, but I would certainly recommend it to others.","['cooky', 'oat', 'flour', 'chewy', 'texture', 'oatmeal', 'cookie', 'mouth', 'raisin', 'truly', 'characteristic', 'raisin', 'spice', 'cookie', 'cookie', 'oatmeal', 'forefront', 'food']",9
448,"I've purchased the lemon, raspberry and shortbread cookies and liked them all. What I like the most about the brand of cookies is that they are not too sweet--perfect for my taste.","['lemon', 'raspberry', 'cooky', 'brand', 'cooky', 'perfect']",9
461,"These cookies aren't like the traditional Fig Newtons/Fruit Newtonss I have bought in the past.  They look more like a thin cracker.  The cookies are also crunchy like a cracker, but definitely not as dry.  They are sweet but not too sweet, and very blueberry.  They remind me of the very top of a blueberry muffin, which is a good thing!  I'll definitely buy more of these for my family.","['cooky', 'fig', 'newton', 'past', 'cracker', 'cooky', 'cracker', 'blueberry', 'muffin', 'thing', 'family']",9
468,"This product is good for any dish, I like to just cut it out and eat like snack but remember to go with nice wine or else it will be taste funny in your mouth.  It also good for cooking with lettuce, boil or pan fried the lettuce first then add on this product and make a oyster sauce topping, it will be delicious.","['snack', 'wine', 'mouth', 'boil', 'pan', 'lettuce', 'oyster', 'sauce']",9
471,"It tastes great, dissolves just fine, and provides the jolt I need to start my day.","['dissolve', 'jolt']",9
477,"My daughter started eating these while she was 8month and loved them. They melt really fast in your mouth and they taste very good. Its not sweet but its not tasteless, it has a very creamy/milk texture to it.","['daughter', 'mouth', 'texture']",9
486,"The Soft Baked Oatmeal Cookies may be the best oatmeal cookies you can eat that are not homemade.  They are well baked to the point had they spent another minute or two in the oven they may be burnt (which is exactly how I like my cookies).  And even though they are soft, they are firm enough they do not crumble in your hand.  And there is enough raisins you will have at least one or more in every bite.  On the flip side, the ingredient list is a bit lengthy with a few ingredients that I cannot pronounce (is a red flag for me).","['cooky', 'cooky', 'point', 'minute', 'oven', 'cooky', 'hand', 'raisin', 'bite', 'list', 'bit', 'ingredient', 'flag']",9
487,"This is a great snack! It tastes great and it's healthy and tasty --a nice alternative to nuts and dried fruits--perfect for tossing into a backpack before a hike, watching the game, or for an on-the-go snack. The 8-packs will tide me over until there's a family-size pack available.","['snack', 'alternative', 'nut', 'fruit', 'backpack', 'hike', 'game', 'snack', '8-packs', 'pack']",9
495,These are excellent. They taste great and are just the right size.  Two can make an on the go breakfast that is tasty and good for you.  The larger size breakfast cookies are just too big. 2 of these are perfect.  My husband had gotten out of the habit of eating breakfast- too much trouble- but since I bought these he is good about grabbing one or two on the way out the door.,"['size', 'breakfast', 'size', 'breakfast', 'cooky', 'husband', 'habit', 'trouble-', 'way', 'door']",9
504,very cool and smooth tasting. the kind of snack that works any time and place. right on time and very affordable. i enjoy this a great deal.,"['kind', 'snack', 'time', 'place', 'time', 'deal']",9
519,Needless to say these cookies didn't last long once they were opened. They reminded my wife of the Tagalongs the Girl Scouts used to sell.  Very smooth fudge coating and that oh-so-lovely Oreo crunch. I could eat these all day.  Viva la Oreo!,"['cooky', 'wife', 'tagalong', 'girl', 'scout', 'fudge', 'coating', 'crunch', 'la', 'oreo']",9
520,"I found this snack to be tasty, healthy and satisfying! When I microwaved it, it was delicious.  Also very convenient for snacking on go.",['snack'],9
524,"This one by far is my favorite as far as taste is concerned.  I use this as a snack to get me through to my next actual meal.  There is a good amount of fiber, low in sugar and very few net carbs.  I really like the taste too.","['use', 'snack', 'meal', 'fiber', 'sugar', 'carbs']",9
