,Text,Tokens,Labelled_topic
523,"I am a huge peppermint lover!  I am also a bit of a picky person when it comes to drink mixes.  For me, many end up being powdery and not as creamy and tasty as I would like.  That was not the case with Maxwell House International Coffee Peppermint Mocha Latte mix.  Once you find just the right mixture of powder and hot water, you are good to go.  The container states 4 tsp to 6 - 8 oz of boiling water.  Well, I always have a big mug when I drink, which is about double this.  Not a problem - I usually use 8 tsp for my 16 oz. mug and it turns out great.  The peppermint flavor is amazingly refreshing and so delicious.  It is not overpowering, yet is strong enough that the drinker knows it is peppermint flavored.  For me, this is one of the perfect ways to treat myself after a crazy or hectic day.  Curling up with a mug of this peppermint mocha latte and a great book makes a blissful evening!  I highly recommend this mix to anyone who enjoys peppermint and chocolate.","['huge', 'peppermint', 'lover', 'bit', 'picky', 'person', 'mix', 'powdery', 'creamy', 'case', 'maxwell', 'house', 'international', 'coffee', 'peppermint', 'latte', 'mix', 'right', 'mixture', 'powder', 'hot', 'water', 'container', 'water', 'big', 'mug', 'problem', 'tsp', 'oz', 'mug', 'peppermint', 'flavor', 'refreshing', 'delicious', 'strong', 'drinker', 'peppermint', 'perfect', 'way', 'crazy', 'hectic', 'mug', 'peppermint', 'mocha', 'latte', 'book', 'blissful', 'evening', 'mix', 'peppermint', 'chocolate']",5
551,"Since moving towards a more natural lifestyle, I have found cashews to be in quite a few recipes, so I was so happy when I saw this great deal!","['natural', 'lifestyle', 'cashew', 'recipe', 'happy', 'deal']",5
595,Easy mix.  Great taste.  Works well with my bread machine and makes large loaves.,"['easy', 'mix', 'bread', 'machine', 'large', 'loaf']",5
633,"You can add ground turkey to this and it tastes wonderful! I wasn't a big ground turkey fan until I tried it with this mix. If you don't have ground turkey, you can boil a chicken breast with skin in the 7 cups of water, then discard the bone and skin and add the mix. I've made it both ways and they're both good. I also tried it with ground beef but like it with turkey the best.","['ground', 'turkey', 'wonderful', 'big', 'ground', 'turkey', 'fan', 'mix', 'ground', 'chicken', 'breast', 'skin', 'cup', 'water', 'bone', 'skin', 'mix', 'way', 'ground', 'beef', 'best']",5
638,"For the past 5 years, my husband has been experimenting with making whole grain pancakes. He is constantly trying new whole grain pancake mixes out on the family. We were visiting some friends in Brooklyn when he discovered the Kodiak Cakes at a small deli. He bought the box and made them for us and we couldn't believe how amazing these whole grain pancakes are. They are super tasty and made with amazing ingredients. Hands down the best whole grain pancake mix I have ever had. We bought 12 boxes to start giving away as gifts when we go to someone's house (instead of giving a bottle of wine)!","['past', 'year', 'husband', 'grain', 'pancake', 'new', 'grain', 'pancake', 'mix', 'family', 'friend', 'brooklyn', 'kodiak', 'cake', 'small', 'deli', 'box', 'amazing', 'grain', 'pancake', 'super', 'amazing', 'ingredient', 'best', 'grain', 'mix', 'box', 'gift', 'house', 'bottle', 'wine']",5
672,"This is my family's favorite brand of wheat free gluten free cake mix. This brand is moist, tasty and closer to the traditional cake mixes  people are used to. Namaste products are the best in my opinion of what's available out there in health food stores. Try it! You won't be disappointed.","['family', 'favorite', 'brand', 'wheat', 'free', 'gluten', 'free', 'mix', 'brand', 'moist', 'traditional', 'cake', 'mix', 'people', 'product', 'best', 'opinion', 'available', 'health', 'food', 'store']",5
694,This waffle mix is so tasteless.  I'm shocked to hear this is the brand that is sold in some hotels. I would not recommend it to anybody.,"['waffle', 'mix', 'tasteless', 'brand', 'hotel', 'anybody']",5
730,"I have a delicious recipe for pumpkin muffins that I make again and again, and I am tired of spending too much money on the little supermarket jars of pumpkin pie spice.  The quality and taste of this product is just as good, for a fraction of the cost.","['delicious', 'recipe', 'pumpkin', 'muffin', 'spending', 'money', 'little', 'supermarket', 'jar', 'pumpkin', 'pie', 'spice', 'fraction', 'cost']",5
745,"I got a bag of this free at PAX 2009 and was really surprised how good it was. I mean, gamers generally don't eat well, but I like this better than most trail mix.","['bag', 'free', 'pax', 'surprised', 'mean', 'gamers', 'better', 'trail', 'mix']",5
752,I know others like salt more than I do but I am not on a salt free diet or anything like that.  I love sausage but this was way too salty for my taste.,"['salt', 'salt', 'free', 'diet', 'sausage', 'way', 'salty']",5
778,This gum is quite good. I always chew gum in the gym and this will stay soft through a long workout and run.,"['gum', 'gum', 'gym', 'soft', 'long', 'workout']",5
779,Simply put these packets are easy to use and yield a good result when you want Indian in a pinch. I modified the recipe on the packet by adding chopped onion and some leftover roasted potatoes making the result more of a complete meal.  The salt content is a little high but overall the quality is excellent for a concentrate.,"['packet', 'easy', 'result', 'indian', 'pinch', 'recipe', 'packet', 'chopped', 'onion', 'leftover', 'potato', 'result', 'complete', 'meal', 'salt', 'content', 'little', 'high', 'overall', 'excellent', 'concentrate']",5
801,"This soda bread mix makes for good food.  It's very expensive though... but for the right occasion or a treat, I will buy again.","['soda', 'bread', 'mix', 'food', 'expensive', 'right', 'occasion', 'treat']",5
862,It's great! I actually used this to make gf donuts the other day. I love how convenient it is. It's so hard being gluten free so this is god sent for how many things you can make with this. I have celiacs and I haven't had any sort of negative reaction to this. I would definitely recommend this for anyone who can't have gluten but still wants things like pancakes and waffles and donuts and other fun things.,"['gf', 'convenient', 'hard', 'gluten', 'free', 'god', 'sent', 'thing', 'sort', 'negative', 'reaction', 'gluten', 'thing', 'pancake', 'waffle', 'donut', 'fun', 'thing']",5
888,"We are SO grateful for these in our family.  We are gluten, dairy and soy free, so to be able to bake for my children is a huge blessing.  These taste awesome, and I am a picky girl when it comes to gluten, dairy and soy free and how it tastes.","['grateful', 'family', 'gluten', 'dairy', 'soy', 'free', 'able', 'child', 'huge', 'blessing', 'awesome', 'picky', 'girl', 'dairy', 'soy', 'free']",5
904,"I am not a rice connoisseur and the Roland Thai Jasmine Rice is the first type of Jasmine rice I have ever tasted. To me, this rice looks like Basmati rice (long and thin grains). It cooks pretty well (turns fluffy) and fast in the microwave. I add 2 cups of water for every cup of rice - and the cooked rice looks like cooked Basmati rice! The rice tastes good too although I have to say I prefer the taste of real Basmati Rice.  [...]","['rice', 'connoisseur', 'roland', 'thai', 'jasmine', 'rice', 'type', 'jasmine', 'rice', 'rice', 'basmati', 'grain', 'fluffy', 'fast', 'microwave', 'cup', 'water', 'cup', 'rice', 'cooked', 'rice', 'look', 'cooked', 'basmati', 'rice', 'rice', 'taste', 'real', 'basmati', 'rice']",5
916,"Reading other reviews, I was excited to try this mix since it appeared to be Gluten free/dairy free.  Technically, the dry mix is GF/DF but the basic pancake recipe calls for eggs and milk.  Technically I can use my own egg and milk substitutes but then I could already do this with so many other mixes.  I've found that mixes that request eggs and/or milk really are better with the originals not substitutes.  The best GF/DF mixes already include a substitute so the directions only require water and/or oil or other non-dairy ingredients.  In this case, I will return to my old favorite mixes by ""The cravings place"" - these are truely targeted for a GF + DF lifestyle.  That said, if you are not DF then perhaps this is a fine choice. It would have been better to have a print/picture of the back of the package to more clearly see that this is not a great DF option.","['review', 'mix', 'gluten', 'free', 'dry', 'mix', 'basic', 'pancake', 'recipe', 'egg', 'milk', 'egg', 'milk', 'substitute', 'mix', 'mix', 'egg', 'milk', 'original', 'best', 'mix', 'substitute', 'direction', 'water', 'oil', 'non-dairy', 'ingredient', 'case', 'old', 'favorite', 'mix', 'craving', 'place', 'gf', 'df', 'lifestyle', 'df', 'fine', 'choice', 'better', 'package', 'df', 'option']",5
918,"Rarely can I say that a GF product tastes better than the gluten version.  Thse cookies do, though.  Melt in your mouth delicious, and just the right amount of lemon.  I am confident tht if you gave these to gluten eaters, they would not be able to tell the difference.","['gf', 'better', 'gluten', 'version', 'thse', 'cooky', 'melt', 'mouth', 'delicious', 'right', 'lemon', 'confident', 'tht', 'eater', 'able', 'difference']",5
949,"These ""Whenever Bars"" taste like soft chocolate chip cookies. The coconut flavor is very good and natural tasting.  Don't be deceived by the size of the package. The wrapper is much larger than the bar. Still, it is a satisfying snack and comes in at a respectable 180 calories.  I eat them around mid-morning or as a late night snack. I do not avoid gluten, wheat, or dairy (these bars are wheat-free, gluten-free, and non-dairy) but do enjoy organic foods and was pleased to see healthy ingredients including oats, agave, chia seeds, brown rice flour, etc.  Once these become available in the Subscribe and Save program I feel certain I will subscribe. They are great to have around for a low calorie, sweet treat.","['bar', 'soft', 'chocolate', 'chip', 'coconut', 'flavor', 'natural', 'tasting', 'size', 'package', 'wrapper', 'larger', 'bar', 'satisfying', 'snack', 'respectable', 'calorie', 'mid-morning', 'late', 'night', 'snack', 'gluten', 'wheat', 'dairy', 'bar', 'wheat-free', 'gluten-free', 'non-dairy', 'organic', 'food', 'pleased', 'healthy', 'ingredient', 'oat', 'chia', 'seed', 'brown', 'available', 'subscribe', 'program', 'certain', 'low', 'calorie', 'sweet', 'treat']",5
971,"This cereal product is delicious and is a nice change from so many gluten-free cereals that have a cinnamon flavor. I really liked the fact that it is a high-protein cereal, which helps to control blood sugar levels.","['cereal', 'delicious', 'change', 'gluten-free', 'cereal', 'cinnamon', 'flavor', 'fact', 'high-protein', 'cereal', 'blood', 'sugar', 'level']",5
972,I purchased these from Whole Foods for my friend as a gift.  She has Celiac's (sp) and always talks about how crappy gluten free treats are.  I gave her a box and she LOVED them.  I even ate one and I honestly could not tell the difference between an Oreo and Ktoo.  I recommend these cookies and Amazon is cheaper than Whole Foods.,"['food', 'friend', 'gift', 'sp', 'talk', 'crappy', 'gluten', 'free', 'treat', 'box', 'difference', 'oreo', 'ktoo', 'cooky', 'cheaper', 'food']",5
989,"i ordered this on 8/29/10, and it didn't ship out until three and a half weeks later. it's 10/12/10 and i still haven't received it yet. next time, i plan to order from a merchant who can fulfill it in a reasonable timeframe.  as far as the product is concerned, i do like that the similac liquid formula in the 32oz size doesn't contain BPA. i was really upset when i researched and discovered that the single-use ready-made liquid containers and large powdered containers both contain BPA. i would expect more diligence from similac to be BPA-free in all of their packaging.","['half', 'week', 'time', 'plan', 'merchant', 'reasonable', 'timeframe', 'similac', 'liquid', 'formula', 'size', 'bpa', 'upset', 'single-use', 'ready-made', 'liquid', 'container', 'large', 'powdered', 'container', 'bpa', 'diligence', 'similac', 'bpa-free', 'packaging']",5
992,"I love these cookies, they taste exactly like Oreos. But unfortunately, every time I eat them (2 cookies at a time)I get horrible headaches and migraines (which I don't get from real Oreos) Its obviously caused by some of the 'nutritious' ingredients. Another thumbs down---they include vitamin K which should not be eaten by anyone on blood thinners, or for anyone middle-aged or older who overindulges in these cookies be warned---vitamin K can cause blood clots. HEADACHE & MIGRAINE SUFFERERS BEWARE of these cookies!","['cooky', 'oreo', 'time', 'cooky', 'time', 'horrible', 'headache', 'migraine', 'real', 'oreo', 'ingredient', 'vitamin', 'k', 'blood', 'thinner', 'middle-aged', 'older', 'cooky', 'k', 'blood', 'clot', 'migraine', 'sufferer', 'beware', 'cooky']",5
998,"In my constant search for gluten free products, I was happy to find this snack bar.  Generally this type product leaves much to be desired, taste wise.  I am very pleased with the taste of this bar and will continue to use it.  I will probably end up trying all the flavors.  I have been happy to find Amazon carries such a good variety of gluten free foods.","['constant', 'search', 'gluten', 'free', 'product', 'happy', 'snack', 'bar', 'type', 'wise', 'pleased', 'bar', 'flavor', 'happy', 'variety', 'gluten', 'free', 'food']",5
1020,"Delicious, only it is not enough for one serving, rice are very tasty but gravy is not that great tast and also too much for the rice. If they can pack more rice and less gravy that will be very fine.","['delicious', 'serving', 'rice', 'gravy', 'tast', 'rice', 'rice', 'gravy', 'fine']",5
1030,"I love regular merengue cookies and I normally don't have a problem with sugar free, but these cookies had a terrible taste and worse texture.  Stick to the non sugar-free.","['regular', 'merengue', 'cooky', 'problem', 'sugar', 'free', 'cooky', 'terrible', 'worse', 'texture', 'stick', 'non', 'sugar-free']",5
1041,"I love the other Nana's cookie bars and cookies, so I thought I'd give these a try even though they are ""No Gluten"" and made with rice flour instead of wheat flour. They look nice, but the texture is a bit strange (it's kind of like eating really fine sand) and they are too dry and crumble at the slightest touch. They don't taste bad, which is a plus, but I won't be buying these again.","['nana', 'cookie', 'bar', 'cooky', 'try', 'gluten', 'rice', 'flour', 'wheat', 'flour', 'texture', 'bit', 'strange', 'kind', 'fine', 'sand', 'dry', 'crumble', 'slightest', 'touch', 'bad', 'plus']",5
1072,"I got these for my gf as she isn't supposed to eat any gluten.  All of the flavors taste great and they seem to be much healthier than regular potato chips.  If you are looking for a gluten-free snack, I highly recommend Popchips!","['gf', 'gluten', 'flavor', 'healthier', 'regular', 'potato', 'chip', 'gluten-free', 'snack', 'recommend', 'popchips']",5
1090,Very nice product for those wanting to enjoy the pleasure of lasagna but are on a gluten free diet. Great alternative.,"['pleasure', 'lasagna', 'gluten', 'free', 'diet', 'alternative']",5
1092,I used the small cup setting and even opened up the cap and scraped the excess mix out of the cup and it is still very weak tasting.,"['small', 'cup', 'setting', 'cap', 'excess', 'mix', 'cup', 'weak', 'tasting']",5
1116,I am using rice pasta because a family member is gluten intolerant. This pasta tastes so good that everyone in the household eats it.,"['rice', 'pasta', 'family', 'member', 'intolerant', 'pasta', 'household']",5
1118,"I have not yet tried these crackers with s'mores, but they are very good with any kind of frosting, especially cream cheese frosting - a nice, quick treat that is gluten free.","['cracker', 'kind', 'cream', 'cheese', 'quick', 'treat', 'gluten', 'free']",5
1150,"This is the only rice cereal we use for my son. He has had bad acid reflux and of course needs cereal in every bottle so we go through a good bit. After comparing proces, this is the cheapest we have found. Though only pennies in difference, you cant beat the fact that it is free shipping and comes straight to your door.","['rice', 'cereal', 'son', 'bad', 'acid', 'reflux', 'course', 'need', 'cereal', 'bottle', 'bit', 'proces', 'cheapest', 'penny', 'difference', 'fact', 'free', 'shipping', 'door']",5
1153,if you want a healthy treat and one that is very satisfying try the lara bars. an important plus is that is soy free which is important to a lot of people these days.,"['healthy', 'treat', 'satisfying', 'lara', 'important', 'plus', 'soy', 'free', 'important', 'lot', 'people', 'day']",5
1166,Was pleasantly surprised.  They are very good and I don't miss the salt at all. Would always have to rinse off the salt but no longer.,"['salt', 'salt', 'longer']",5
1205,"This is one of the better gluten free crusts I've tried. I prefer it to all the pre-made crusts. It takes some prep time, but the slightly doughy texture is well worth the wait. It is good, if not better, than crust I've had in gluten free pizzerias.","['better', 'gluten', 'free', 'crust', 'pre-made', 'crust', 'prep', 'time', 'doughy', 'texture', 'wait', 'better', 'crust', 'gluten', 'free', 'pizzeria']",5
1212,This is a great idea but just like baking a cake...you can't do it in a midrowave.,"['idea', 'cake', 'midrowave']",5
1219,"My son just started the Gluten Free diet and I have tried some foods out there just seeing what he will eat. He loved it, I couldn't believe it at first but he kept eating. I'm really glad that I was able to find something that he loves to eat for breakfast. My little girl has starring to eat it to and she says it taste good. I buy it every time I run out cause I love eating it too.","['son', 'gluten', 'free', 'diet', 'food', 'glad', 'able', 'breakfast', 'little', 'girl', 'time', 'cause']",5
1221,"I ordered this from another website and my newly diagnosed to need to be Gluten Free 16 year old son LOVED it. When returning to the other site to no longer find it there, I returned to my old friend Amazon.com. I am impressed with all the GF products that I can get on here....and even more excited that I can use the Subscribe and Save option to have a continuous supply of mac n cheese always in our house. Thanks.","['website', 'free', 'old', 'son', 'site', 'longer', 'old', 'friend', 'gf', 'product', 'excited', 'subscribe', 'option', 'continuous', 'supply', 'mac', 'cheese', 'house', 'thanks']",5
1223,"It's Crunchy, I'm now love the smoother Nana's Like  Nana's No Gluten Lemon Cookie, 3.5-Ounce Cookies (Pack of 12)  or  Nana's No Gluten Chocolate Cookie, 3.5-Ounces (Pack of 12)  you get the idea I hope!! I don't have coffee or Chocolate anymore! If you don't have a problem GREAT but I found out I do!!","['smoother', 'nana', 'nana', 'gluten', 'lemon', 'cookie', '3.5-ounce', 'cooky', 'pack', 'nana', 'gluten', 'chocolate', 'cookie', '3.5-ounces', 'pack', 'idea', 'coffee', 'chocolate', 'problem']",5
1224,"On a whim because I was out of salad dressing I decided to give this a try.  Being calorie free and sugar free I didn't hold much hope for this.  But I can say that it is incredible!!  I use it in tuna, on salads, salmon, and as a marinate with some balsamic vinegar. I love to really ""dress"" my salads, so now I can do it guilt free!","['whim', 'salad', 'try', 'calorie', 'free', 'sugar', 'free', 'hope', 'incredible', 'tuna', 'salad', 'salmon', 'marinate', 'balsamic', 'vinegar', 'salad', 'free']",5
