,Text,Tokens,Labelled_topic
93,"Lately I've been trying about 20 or more sauces to find just the right one that balances flavor and burn.  But, to put this into perspective, I really go for the insanely hot so this may need to be measured by that.  This sauce is not really that hot, but the taste is awesome.  It definately has heat, but doesn't really have much burn.  In short; if you want something that shames commercial pizza place hot wings in both heat and taste this is a great choice.  In fact I'm browsing the internet to see about ordering a case.  (for those days when I don't want my food to have the last highly pronounced word if you follow my meaning.)","['sauce', 'right', 'flavor', 'burn', 'perspective', 'insanely', 'hot', 'sauce', 'hot', 'awesome', 'heat', 'burn', 'short', 'commercial', 'pizza', 'place', 'hot', 'wing', 'heat', 'choice', 'fact', 'internet', 'case', 'day', 'food', 'word', 'meaning']",3
114,"I have CHF with cardiomyopathy.  I have to limit my sodium to under 2,000 mg per day.  Because of great products like this ketchup - I can do that pretty easily most days!  My CardioElectroPhysicist had never heard of no-salt ketchup, he thinks it's great!  Heinz no-salt ketchup tastes wonderful!  It has a slightly stonger tomato flavor, but I wouldn't have guessed it was no-salt.  I use it for homemade BBQ sauce, french fries, etc - it's awesome!  Highly recommended.","['cardiomyopathy', 'sodium', 'mg', 'product', 'ketchup', 'day', 'cardioelectrophysicist', 'no-salt', 'ketchup', 'heinz', 'no-salt', 'ketchup', 'taste', 'stonger', 'tomato', 'flavor', 'no-salt', 'homemade', 'bbq', 'french', 'fry', 'awesome']",3
116,"These almonds are the best. I love the tasted but was not quite as zippy or strong as I had hoped. I do eat lots of hot items so perhaps my taste buds are expecting more. Having said that, the flavor and freshness is tops.","['almond', 'best', 'tasted', 'zippy', 'strong', 'eat', 'lot', 'hot', 'item', 'bud', 'flavor', 'freshness', 'top']",3
156,"Not exactly perfect for extreme low-carb dieting, but still good enough compared to your average sugar-infused muffin mix. Flavor is pretty good, though the muffins are lacking something to round them off, but they are moist and have a good texture.","['extreme', 'low-carb', 'dieting', 'average', 'sugar-infused', 'muffin', 'mix', 'flavor', 'muffin', 'moist', 'texture']",3
184,"I bought this product because I am on a medically supervised liquid diet. This product was recommended for adding low-calorie, low fat flavor to the shakes I am drinking. It is very tasty and adds great flavor. I have heard that you can add water and make a sort of peanut butter, but I have not tried that. I think it would also be excellent in baked goods too. This product also comes in a chocolate flavor, which is very good also.","['liquid', 'diet', 'low-calorie', 'low', 'fat', 'flavor', 'shake', 'flavor', 'water', 'sort', 'peanut', 'butter', 'excellent', 'baked', 'good', 'chocolate', 'flavor']",3
196,"The sweet tea flavor is very tasty and refreshing without any added sugar or calories.  It is very conveniently packaged for use away from home as well.  I just pop it in my purse and I'm good-to-go.  I get to control how much flavor is added according to my taste and mood.  Because it is a liquid, there is no concern with additive powders that don't dissolve properly.  I'm a fan.","['sweet', 'tea', 'flavor', 'added', 'sugar', 'calorie', 'use', 'home', 'pop', 'purse', 'good-to-go', 'flavor', 'mood', 'liquid', 'concern', 'additive', 'powder', 'fan']",3
204,"Mexican spices are so good on many foods...this chipolte sauce has a great flavor, unlike other hot sauces...not very hot, quite mild, but intense... I have put it on everything, not just tacos...","['mexican', 'spice', 'food', 'chipolte', 'sauce', 'flavor', 'hot', 'sauce', 'hot', 'mild', 'intense']",3
206,"Adds flavor to all sorts of dishes.  Great for deviled eggs, mix with the yoke filler and top it off with a slice of jalepeno.","['flavor', 'sort', 'dish', 'egg', 'yoke', 'filler', 'slice', 'jalepeno']",3
213,"No aftertaste, isn't overpowering, doesn't mask the flavor of the food. We use this on our steel cut oats and protein drinks, no bitter aftertaste like the powders.","['aftertaste', 'flavor', 'food', 'steel', 'cut', 'oat', 'protein', 'drink', 'bitter', 'aftertaste', 'powder']",3
219,"I'm flabbergasted by the glowing reviews that ""truffle oil"" is receiving on Amazon! Those of you espousing a desire to drizzle this stuff on your food might be sorely disappointed to learn that the truffle flavor in those tiny $17 bottles of ""truffle oil"" are made in a laboratory. There's not a molecule of actual truffle in them. It's a sinful shame that's perpetuated despite being outed a few years ago in an enlightening New York Times article called ""Hocus-Pocus, and a Beaker of Truffles."" Read it and weep: [...]  And if you see ""truffle oil"" advertised on the menu somewhere, you might ask if they're using any other artificial flavorings in their dishes...","['glowing', 'truffle', 'oil', 'desire', 'stuff', 'food', 'disappointed', 'truffle', 'flavor', 'tiny', 'bottle', 'truffle', 'oil', 'laboratory', 'molecule', 'actual', 'truffle', 'sinful', 'shame', 'year', 'enlightening', 'new', 'york', 'time', 'article', 'hocus-pocus', 'beaker', 'truffle', 'truffle', 'oil', 'menu', 'artificial', 'flavoring', 'dish']",3
225,"I really wanted to get a chocolate syrup for my sons to make chocolate milk with but hated buying hersheys because of the HFCS and other ingredients. Being in Alaska options were zero. So I ordered this off amazon in a 4 pack to save money hoping it was good and it is! We keep ours in the fridge, so maybe that's why, but it takes a few extra stirs to get it mixed well. But the flavor is great and I can rest at ease knowing (even though it's still sugary) at least it is organic and natural.","['chocolate', 'syrup', 'son', 'chocolate', 'milk', 'buying', 'hershey', 'hfc', 'ingredient', 'alaska', 'option', 'pack', 'money', 'fridge', 'extra', 'stir', 'mixed', 'flavor', 'ease', 'organic', 'natural']",3
240,"These crunchy snacks are healthy, addictive, and tasty. I love the crisp texture, the flavors, and the perfect size for a snack. Much better than the Apple Chips that have all that added junk and sugar. These Sensible Foods Snacks are just dried fruit! Love the apple harvest flavor best, then tropical blend. A favorite snack item!","['crunchy', 'snack', 'healthy', 'addictive', 'crisp', 'texture', 'flavor', 'perfect', 'size', 'snack', 'apple', 'chip', 'junk', 'sugar', 'sensible', 'food', 'snack', 'fruit', 'apple', 'harvest', 'flavor', 'tropical', 'favorite', 'snack', 'item']",3
247,"Generally speaking, I really like mini wheats, so this cereal was appealing to me already.  I enjoyed the flavor very much since it didn't taste artificial.  I also liked the fact that it contains brown rice syrup in it instead of corn syrup.  It gives it a different flavor that enhances the cinnamon and combines very well with the wheat.  My active teen daughter is a big breakfast eater and if she eats cereal, she's usually hungry within a couple of hours.  This kind held her for 4 hours.  It is hard to measure 47 pieces (serving size) so we just served about a cup which is a little more than what the average cereal calls for.  Overall, the cereal tasted good and was good for the tummy.  I'm looking forward to buying some more.","['mini', 'wheat', 'cereal', 'flavor', 'artificial', 'fact', 'brown', 'rice', 'syrup', 'corn', 'syrup', 'different', 'flavor', 'cinnamon', 'combine', 'wheat', 'active', 'teen', 'daughter', 'big', 'breakfast', 'eater', 'cereal', 'couple', 'hour', 'kind', 'hour', 'hard', 'piece', 'size', 'cup', 'average', 'cereal', 'overall', 'cereal', 'tummy']",3
255,"This Taco Bell Chipotle sauce is quite enjoyable and has the tangy yet not very spicy taste you would expect. I have used it on burritos and as a dip. There is no question that if you like the flavor of Chipotle sauce you will enjoy this. But it is high in calories which I expected and did not mind for you do not need a lot too enjoy the flavor.  Yet two tablespoons of this sauce contains 100 calories from fat and a total of 110 calories per serving size. The serving size is the aforementioned two tablespoons. It taste great just be aware of its high fat content and calories. When serving size is measured by the spoon full you know the calories are high. And even so, I would get this product again.","['taco', 'bell', 'chipotle', 'sauce', 'enjoyable', 'tangy', 'spicy', 'burrito', 'dip', 'question', 'flavor', 'chipotle', 'sauce', 'high', 'calorie', 'lot', 'flavor', 'tablespoon', 'sauce', 'calorie', 'fat', 'total', 'calorie', 'size', 'size', 'aforementioned', 'tablespoon', 'aware', 'high', 'fat', 'content', 'calorie', 'size', 'spoon', 'calorie', 'high']",3
261,"My daughter cannot get enough of these delicious snacks and I have a pretty hard time telling her no since they are made of nothing but pure, organic, pureed fruits!  The packaging is fantastic to toss into your bag for on the go too.  All the flavors are great and if you want to try them before committing to a bulk amount Starbucks now carries the line in-store.  ;)","['daughter', 'delicious', 'snack', 'hard', 'time', 'pure', 'organic', 'pureed', 'packaging', 'fantastic', 'bag', 'flavor', 'bulk', 'starbucks', 'line', 'in-store']",3
265,licorice  has  no  flavor very hard  to eat it was in a seal  bag  but  it  hard  not soft like other  licorice,"['licorice', 'flavor', 'seal', 'bag', 'soft', 'licorice']",3
269,"I tried to ""cook"" 6 different bags of these.  Only a fraction of product ""popped up"".  The ones that managed to pop tasted overly salty and had an unusual flavor.  Unfortunately, they were not returnable, so the rest will be going to the trash.  Waste of $$$.","['different', 'bag', 'fraction', 'one', 'tasted', 'salty', 'unusual', 'flavor', 'returnable', 'rest', 'trash', 'waste']",3
274,These are tasty.  Great Strawberry flavor.  Nice and crisp and only 100 calories.  I buy these on the subscription plan to save even more money.  I even ship these to my daughters!,"['strawberry', 'flavor', 'crisp', 'calorie', 'subscription', 'plan', 'money', 'daughter']",3
275,"I really didn't notice Elmo on the package? These are for kids more than adults. Nothing wrong with flavor, but priced for kids that scream alot.","['notice', 'elmo', 'package', 'kid', 'adult', 'wrong', 'flavor', 'kid', 'alot']",3
277,"This sunflower tastes really great, very original flavor not over salted. And the size of a sunflower seed is decent though not very large. Overall, it is the best sunflower seed that I ever eat in America.","['sunflower', 'original', 'flavor', 'size', 'sunflower', 'seed', 'decent', 'large', 'overall', 'best', 'sunflower', 'seed', 'eat', 'america']",3
278,This is one of my fav flavors so far. Do not let the word CREAM fool you. There is very little cream to these but they are still very flavorfull. I add either French Vanilla powdered cream or liquid cream to this and it's great. I have it on a regular basis. The flavor does not get old or eventually give you an aftertaste.,"['fav', 'flavor', 'word', 'cream', 'fool', 'little', 'cream', 'flavorfull', 'french', 'vanilla', 'cream', 'liquid', 'cream', 'regular', 'basis', 'flavor', 'old', 'aftertaste']",3
281,"In the past, I just didn't use tomato paste very often. That's because most brands are just nasty. We'd always have a can of Hunt's or Contadina around, but I'd always be disappointed whenever I used them. It's really annoying to, say, make homemade enchilada sauce, have it taste mediocre, and then add insult to injury by having to throw away half a can of leftover tomato paste.  Amore, by contrast, actually keeps the bright tomato flavor. Since it's in tubes, there's none of the ""tinny"" taste so common to canned foods. And it's so easy to squeeze out a small amount that I use it all the time. There are all sorts of soups and sauces that can benefit from a little tomato flavor, but which don't justify opening a whole can of paste. (Not to mention the fact that most canned pastes would make the food taste worse, not better.)  There are only two mysteries about this product for me. First, a 1 1/2 tablespoon serving has 2 grams of fat. No other tomato pastes I looked at contain fat. Since the ingredients are only tomato paste and salt, I have to wonder where this fat comes from. The second mystery is that they label the box as ""double concentrated."" As far as I can tell, it's no more concentrated than any other tomato paste: I still have to use exactly the same amount in a recipe, it just tastes better than the other brands.  But I'll forgive Amore the mysterious fat and exaggerated labeling. This has become a cooking essential in my kitchen.","['past', 'tomato', 'paste', 'brand', 'nasty', 'hunt', 'contadina', 'homemade', 'enchilada', 'sauce', 'mediocre', 'insult', 'leftover', 'tomato', 'paste', 'amore', 'contrast', 'bright', 'tomato', 'flavor', 'tube', 'tinny', 'common', 'food', 'easy', 'small', 'time', 'sort', 'soup', 'sauce', 'little', 'tomato', 'flavor', 'paste', 'fact', 'canned', 'paste', 'food', 'better', 'mystery', 'tablespoon', 'serving', 'gram', 'fat', 'tomato', 'paste', 'contain', 'fat', 'ingredient', 'tomato', 'paste', 'salt', 'fat', 'second', 'mystery', 'box', 'concentrated', 'tomato', 'paste', 'recipe', 'brand', 'mysterious', 'fat', 'cooking', 'essential', 'kitchen']",3
291,"The delivery was extremely quick, the packaging was fine, and if you suck off all the honey, the almonds even taste pretty good. but i for one do not like this flavor. Mind you, I could eat 3095826 honey roasted PEANUTS.","['delivery', 'quick', 'packaging', 'fine', 'honey', 'almond', 'flavor', 'honey', 'peanut']",3
311,I was anxious to try making my own ijera at home after living in Ethiopia for 15 months and have had fairly good success with this tef flour.  It is the dark variety but I enjoy the great almost mocha flavor.  I can tell it is fresh because it develops a good sour starter on its own without needing to add any additional sourdough starter  or yeast.,"['anxious', 'ijera', 'home', 'ethiopia', 'month', 'success', 'tef', 'flour', 'dark', 'variety', 'mocha', 'flavor', 'fresh', 'sour', 'starter', 'additional', 'sourdough', 'starter', 'yeast']",3
321,"Like other reviewers, I had low expectations for this gum, but was happily wrong.  I love key lime pie, and lime flavor in general.  When first chewed, this gum has the tangy-bite of key lime, with a creamy sweetness, and a hint of graham cracker crust flavor.  After the initial flavor burst fades, there is that surge of artificial sugary-sweetness that occurs with some brands/flavors of sugarfree chewing gum, but the surge isn't as overwhelming or long lasting as it is with some sugarfree gums.  Once that fades, the gum has a mellow, subtle, lime zest flavor.  I really like this gum.","['reviewer', 'low', 'expectation', 'gum', 'wrong', 'key', 'lime', 'pie', 'lime', 'flavor', 'general', 'gum', 'tangy-bite', 'key', 'lime', 'creamy', 'sweetness', 'hint', 'graham', 'cracker', 'crust', 'flavor', 'initial', 'flavor', 'burst', 'fade', 'surge', 'artificial', 'sugary-sweetness', 'sugarfree', 'gum', 'surge', 'lasting', 'sugarfree', 'gum', 'gum', 'mellow', 'subtle', 'lime', 'zest', 'flavor', 'gum']",3
336,"This is mostly dry croutons with very little flavor. I need to try to find some way to salvage this mix as no one will eat it the way it is right now. I was expecting something more like Chex Party Mix, but was greatly disappointed. It should have much more flavor/spice to be enjoyable as a snack mix. As it is, it has less flavor than a bag of salad croutons or plain pretzels.","['dry', 'crouton', 'little', 'flavor', 'way', 'mix', 'way', 'right', 'chex', 'party', 'mix', 'disappointed', 'enjoyable', 'snack', 'mix', 'flavor', 'bag', 'salad', 'crouton', 'plain', 'pretzel']",3
348,"The Badia Cilantro, 0.25-Ounce (Pack of 12) has very little taste and, what flavor there is, doesn't resemble cilantro.  It is reminiscent of a stale oregano.  This was a very disappointing purchase and I won't be buying any Badia products again.","['badia', 'cilantro', '0.25-ounce', 'pack', 'little', 'flavor', 'cilantro', 'reminiscent', 'stale', 'oregano', 'disappointing', 'purchase', 'badia', 'product']",3
350,"As a mom with Celiac disease with one son that has a tree nut allergy and another that has a soy allergy, I really wanted to like these cookies.  We are used to cooking everything from scratch to ensure the safety of our food.  Wouldn't it be great to have a cookie that my tree nut allergic son and I could grab on the go?  I paid a visit to my local Starbucks to pick up a 1.25 oz. pack of the sugar cookies and excitedly opened the package.  The smell alone was enough to immediately turn me off.  The bag had a synthetic odd smell inside.  I took a bite of the cookie and noted its crunchiness-a good thing about the cookie- but then was overwhelmed by an extremely unpleasant aftertaste.  It almost tasted like burnt popcorn with an artifical butter flavor. A very odd and unpalatable taste indeed. I was so disappointed.  I really liked the story of Dr. Lucy and the idea of the cookie, but most definitely did NOT like the cookie. Although I would classify myself as a bit of a food snob with high standards, I put that aside when reviewing this cookie.  I do not think even the less discerning customer would enjoy this cookie.","['mom', 'celiac', 'disease', 'son', 'tree', 'nut', 'allergy', 'soy', 'allergy', 'cooky', 'scratch', 'safety', 'food', 'cookie', 'tree', 'nut', 'allergic', 'son', 'visit', 'local', 'starbucks', 'oz', 'pack', 'sugar', 'cooky', 'package', 'smell', 'bag', 'synthetic', 'odd', 'smell', 'bite', 'cookie', 'crunchiness-a', 'thing', 'cookie-', 'unpleasant', 'aftertaste', 'burnt', 'artifical', 'butter', 'flavor', 'odd', 'unpalatable', 'disappointed', 'story', 'lucy', 'idea', 'cookie', 'cookie', 'bit', 'food', 'snob', 'high', 'standard', 'aside', 'cookie', 'discerning', 'customer', 'cookie']",3
357,"My girlfriend and I are regular drinkers of flavor-pack enhanced water (read:  hate plain water).  I saw ads for this on TV and figured I'd give it a try.  I have to say we both hate the taste and it by far does not add nearly enough flavor to water no matter how much you put it.  I would not recommend[ this product at any price, go with the classic powder flavor packs;  [ASIN:B001EQ4HEE Crystal Light On The Go Fruit Punch Drink Mix, 10-Count Boxes (Pack of 6)]]","['girlfriend', 'regular', 'drinker', 'flavor-pack', 'enhanced', 'water', 'hate', 'water', 'ad', 'tv', 'try', 'flavor', 'water', 'matter', 'price', 'classic', 'powder', 'flavor', 'pack', 'crystal', 'light', 'fruit', 'punch', '10-count', 'box', 'pack']",3
377,I love simply love it.  It's organic.  It's inexpensive.  It has a wonderful flavor.  This is great hot or cold.,"['inexpensive', 'wonderful', 'flavor', 'hot', 'cold']",3
391,"I bought this pack from Amazon as I had one of the flavors at the local market and wanted to try some new ones. It tastes great. Make sure to follow the recommendations. Some flavors say ""do not shake"" and some flavors say ""shake slightly"".","['pack', 'flavor', 'local', 'market', 'new', 'one', 'make', 'sure', 'recommendation', 'flavor', 'flavor']",3
393,"The only flavor we could stand was the barbecue (which was the reason we purchased them in the first place)!  I had to give the others away!!!  I won't be buying this again for lunches although the size/packaging was great.  I just wish the other flavors tasted better (plain, salt, pepper, etc., weren't really kid-friendly).","['flavor', 'barbecue', 'reason', 'place', 'lunch', 'flavor', 'better', 'plain', 'salt', 'pepper', 'kid-friendly']",3
406,"I like almost everything about this jerky, the toughness and chewiness. But it is just too salty. If you nibble it, you may enjoy it but that is not how i eat. Also, it is not good for my health to eat something this salty. I have run into too many of salty beef jerky patches recently. This review is for the wood smoked, but if other flavors contains the same amount of salt per serving, they will be just as salty. Why everything is either too fatty, sweet or salty??? Are they trying to get us addicted?","['jerky', 'toughness', 'chewiness', 'salty', 'eat', 'health', 'salty', 'salty', 'beef', 'jerky', 'patch', 'review', 'wood', 'flavor', 'salt', 'salty', 'fatty', 'sweet', 'salty']",3
421,"this is my favorite flavor of crystal lite but i couldn't find it anywhere, thankfully i could get a huge batch of it on amazon so it will last me quite a while. thank you!","['favorite', 'flavor', 'crystal', 'lite', 'huge', 'batch', 'thank']",3
430,"I use this more often than olive oil.  I use olive oil for salad dressings and an occasional stir- fry and this for most all other frying.  It has a light coconut flavor that took my 17 year old son some time to get used to, but he doesn't notice anymore.  I see people buying this in capsules as a supplement!","['olive', 'oil', 'olive', 'oil', 'salad', 'dressing', 'occasional', 'stir-', 'fry', 'light', 'coconut', 'flavor', 'old', 'son', 'time', 'people', 'capsule', 'supplement']",3
452,"I work in food nutrition and we use this for our vegetables and we make vegetable soup.  This base has the best flavor in the world.  I could just drink it up all the time, just add water and you are good to go.  I went on line to see if I could purchase it because I want it for my cooking in my home.","['work', 'food', 'nutrition', 'vegetable', 'vegetable', 'soup', 'base', 'best', 'flavor', 'world', 'time', 'water', 'line', 'cooking', 'home']",3
454,I love this dressing! It has such a good fruity flavor! I've already recommended it to friends!,"['fruity', 'flavor']",3
455,"Some similar kinds of flavored coffees have a subtle mint flavor. This is powerful stuff.  In a good way, of course.  It had a very powerful taste of chocolate mint, very fulfilling.  Much better tasting than similar products.  I highly recommend this.","['similar', 'kind', 'flavored', 'coffee', 'subtle', 'mint', 'flavor', 'powerful', 'stuff', 'way', 'course', 'powerful', 'chocolate', 'mint', 'similar', 'product']",3
456,"The seeds are fresh, the shells are hard and the seeds are JUMBO sized.  The taste is good, but the over-powering amount of salt ruins the experience.  The 'ranch' flavor would be much tastier if the salt used were lessened.  Then again, without the overwhelming amount of salt, David might have to use a bit more of the flavor for which you are actually paying.  By the way, I don't often find items too salty, but this borders on the ridiculous, IMO.  I wholeheartedly endorse the Jumbo size seeds, as they are MUCH more enjoyable than the puny 'regular' sized sunflower seeds by David.  I will be buying another brand of sunflower seeds in the future, hoping that it will not have the amount of salt the David's have.  Update: I finished all but a little of the case of David buffalo ranch flavored seeds and bought a case of the Jumbo brand ranch flavored sunflower seeds.  I compared them back-to-back.  The Jumbo brand is far less salty and flavorful compared to David's.  It will be interesting how I will find the Jumbo brand to be after eating them for awhile.  Right now, they seem a bit 'under-flavored'.  Still, that is preferable to David's overuse of salt.","['seed', 'fresh', 'shell', 'hard', 'seed', 'jumbo', 'over-powering', 'salt', 'experience', 'flavor', 'tastier', 'salt', 'overwhelming', 'salt', 'david', 'bit', 'flavor', 'way', 'item', 'border', 'ridiculous', 'imo', 'jumbo', 'size', 'seed', 'enjoyable', 'puny', 'sized', 'sunflower', 'seed', 'david', 'brand', 'sunflower', 'seed', 'future', 'salt', 'david', 'update', 'little', 'case', 'david', 'buffalo', 'ranch', 'seed', 'case', 'jumbo', 'brand', 'ranch', 'sunflower', 'seed', 'jumbo', 'brand', 'salty', 'flavorful', 'interesting', 'jumbo', 'brand', 'awhile', 'bit', ""'under-flavored"", 'preferable', 'overuse', 'salt']",3
457,"I recently purchased this product and got a chance to try it out on some freshly popped popcorn. I was surprised this was so tasty! It has a mildly tangy white cheddar flavor, that's not too overpowering. This makes it easty to create a flavorful, savory snack without the extra calories. (As compared to potato chips or cheese crackers, for instance.) I hope to try the other flavors really soon.","['chance', 'popcorn', 'tangy', 'white', 'cheddar', 'flavor', 'easty', 'flavorful', 'savory', 'snack', 'extra', 'calorie', 'chip', 'cheese', 'cracker', 'instance', 'flavor']",3
460,"For those of you who like/love black licorice, I seriously recommend this product.  i eat it because I love black licorice, and only recently found that what I have observed is now reported by nuitionists as well.  These is evidence that black licorice is an aid to those with constipation.  It comes in other flavors too, but the medicinal effects only come the black.","['black', 'licorice', 'black', 'licorice', 'nuitionists', 'evidence', 'black', 'licorice', 'aid', 'constipation', 'flavor', 'medicinal', 'effect', 'black']",3
476,"I grew up eating Red Vines and I liked them very much, but it's been ages and ages since I've eaten licorice. I don't why, I do eat candy on occasion, but licorice I just stopped eating, until last week when I tried these. They do kind of remind me of Red Vines. The flavor is different, of course, then I remember. These are pomegranate flavored, but it's been ages and ages plus years since I've eaten a pomegranate, so I can't swear that they've gotten the flavor right, but that being said, these are very tasty.","['red', 'vine', 'age', 'age', 'licorice', 'candy', 'occasion', 'licorice', 'week', 'kind', 'remind', 'red', 'vine', 'flavor', 'different', 'course', 'pomegranate', 'age', 'age', 'year', 'pomegranate', 'flavor']",3
480,"I started buying this cereal at the store after reading a recommendation about how much healthier sprouted grains are. Since it is rather expensive, I found that I could save a couple of dollars per box by buying it from Amazon. To my taste the cereal doesn't need any added sugar or anything to taste good and I like the consistency too. I also buy the almond flavor for variety.","['cereal', 'store', 'recommendation', 'healthier', 'grain', 'expensive', 'couple', 'dollar', 'box', 'cereal', 'added', 'sugar', 'consistency', 'almond', 'flavor', 'variety']",3
505,"If you are the kind of guy who really enjoys a huge slab of bacon with your breakfast, not that wimpy kind of stuff they serve at a restaurant, but the kind that hunters grab when they are together, thick, with lots of fat in the middle, you WILL enjoy these! You can almost feel your cholesterol count go up as you bite into them.  Now I must admit I am a wimpy, crispy kind of gal, and I like my bacon on the lean side, in fact with my allergies I have to use Morningstar Soy bacon (don't cringe!). So when I bit into these, I realized from the very first bite I was NOT their intended audience.  Nope, these are not ""girl food."" They are man food. If you want to carry a bag of these out to serve to your fishing or hunting buds early in the morning, this is the perfect selection for you. However, you might want to consider the  David's Signature Beyond Gourmet Jelly Beans Man Mix  for a selection, or the milder and tamer  David's Signature Beyond Gourmet Jelly Beans Flavor Sampler . Both will give you a variety to try, just in case you don't like bacon as much as you think you do.  I am grateful to have received samples of all of these from the company to try, and am basing my review on the samples which they sent. (Oh, I passed the rest of my bacon ones on to my guy buddies).","['kind', 'guy', 'huge', 'slab', 'bacon', 'breakfast', 'wimpy', 'kind', 'stuff', 'restaurant', 'kind', 'hunter', 'lot', 'fat', 'middle', 'cholesterol', 'count', 'wimpy', 'crispy', 'kind', 'gal', 'bacon', 'lean', 'fact', 'allergy', 'morningstar', 'soy', 'bacon', 'bite', 'audience', 'nope', 'food', 'man', 'food', 'bag', 'fishing', 'bud', 'morning', 'perfect', 'selection', 'david', 'signature', 'gourmet', 'man', 'mix', 'selection', 'milder', 'tamer', 'david', 'signature', 'gourmet', 'flavor', 'sampler', 'variety', 'case', 'bacon', 'grateful', 'sample', 'company', 'review', 'sample', 'oh', 'rest', 'bacon', 'one', 'guy', 'buddy']",3
511,"Good quality rice. Cooks well, and has a good overall flavor. No need to rinse first as with most Asian rice.","['rice', 'cook', 'overall', 'flavor', 'need', 'asian', 'rice']",3
516,Great healthy breakfast option for both kids and adults!  My 2 yr old son loves all flavors and the ingredients are much healthier than the commercial brands. :),"['healthy', 'breakfast', 'option', 'kid', 'adult', 'yr', 'old', 'son', 'flavor', 'ingredient', 'healthier', 'commercial', 'brand']",3
