,Text,Tokens,Labelled_topic
258,"This is genius!  I purchase Angel hair first and after that bought a big box of angel hair and fettuccine! The product is AMAZING! Don't get fooled by all these negative reviews!  If you like Asian food, you probably already know that their pasta doesn't taste like American/European kind. it has a different texture and taste. So these noodles taste exactly like the ones you order at Big Bowl :)  The comments about the smell are ridiculous! How many raw uncooked food smells good? Are you kidding me? For instance, I love steamed broccoli but it smells bad while steaming! :)  PLEASE follow the instructions: rinse in cold water for at least 15 seconds and boil for one minute, dry in paper towels. if you don't follow instructions, you will ruin ANY food, even your most favorite!  Since the pasta is 0 calories, I finally could indulge myself with a really good pasta sauce ( no low fat anymore ) or some seafood Alfredo! the possibilities are endless. Please note that the noodles even better the next day since they easily absorb all flavors.  Absolutely delicious and guilt free!","['purchase', 'angel', 'hair', 'box', 'hair', 'review', 'food', 'pasta', 'kind', 'texture', 'noodle', 'one', 'bowl', 'comment', 'smell', 'food', 'smell', 'instance', 'broccoli', 'instruction', 'water', 'second', 'boil', 'minute', 'dry', 'paper', 'towel', 'instruction', 'food', 'pasta', 'calorie', 'pasta', 'fat', 'anymore', 'seafood', 'possibility', 'note', 'noodle', 'flavor']",0
296,"I haven't had a cat yet that liked this one.  It's just a little too interesting for them I think.  It smells nasty but I think it's just the taste that really gets them.  My current cat just won't touch it - he might eat a couple of bites if he's REALLY hungry, but I always wind up throwing it out.  This one is ground so if your cat likes pieces, don't try this one.","['cat', 'cat', 'couple', 'bite', 'cat', 'like', 'piece']",0
310,I think this is what salt is supposed to taste like. Mild and not biting ~ it gives food a more subtle flavoring. Very nice.,"['salt', 'mild', 'food']",0
312,Product was just as promised. I would purchase it again. They are good. They are great. I sugest them. That is all I can write about this product.,[],0
326,"My cats are not picky eaters, and lick their bowls clean of virtually anything i feed them (wellness, fussie cat, fancy feast, bff). I tried feeding them Tiki Cat on 2 separate occasions, and my cats threw up both times. I thought they may have gotten sick the first time from eating something off the floor, but when it happened a second time I was certain it was the Tiki Cat. I'm not sure if I received a bad batch, but I will certainly never be purchasing a Tiki Cat product again.","['cat', 'eater', 'clean', 'cat', 'fancy', 'bff', 'cat', 'occasion', 'cat', 'time', 'time', 'floor', 'time', 'cat', 'batch', 'cat']",0
335,"I live in Indianapolis an have paid as much as $3.65! The low side is $2.75, but they sell out fast at that locition. So believe me this is worth it, pluse a very good product! I love them!","['indianapolis', 'locition']",0
359,"This is the cake part, you need to add your own Amaretto to it. And it really beats making your own!",['amaretto'],0
363,"I was really hoping this grain free canned cat food will work for my 3 cats; looks like it has good ingredients but none of my 3 cats will eat it. In fact one of them will smell it and start doing the scratching thing like he smells poop. Another weird thing is the whole can is kind of soft and meshed like baby food but there are some whole green peas in it, not sure if that is by design or some green peas escape the meshing.","['grain', 'cat', 'food', 'cat', 'ingredient', 'cat', 'fact', 'thing', 'poop', 'thing', 'kind', 'baby', 'food', 'pea', 'design', 'pea', 'meshing']",0
383,"I tried these as I love Thai food, ginger and coconut. That was my problem, as this mess does not even vaguely resemble Thai food and has no discernible ginger or coconut taste. Plus, the noodles stick together, even when prepared as suggested, and come out in a big clump when you try to eat them.  Also, the nutrition label is misleading. I am dieting and read labels very carefully. This says a serving is one cup and also says one package weighs 4oz (half a cup). I figured, as it did not say otherwise and as this type of meal is usually one serving, that after adding water there would be one serving per package. Not so, one package is actually two servings, or over 500 calories. This is far more than any other pre-packaged noodle meal I have seen.  The excessive calorie content might have been OK had the product tasted good, but it doesn't. I would definitely recommend you stay away from this mess.","['thai', 'food', 'ginger', 'coconut', 'problem', 'mess', 'thai', 'food', 'ginger', 'coconut', 'noodle', 'clump', 'nutrition', 'label', 'label', 'serving', 'cup', 'package', 'cup', 'type', 'meal', 'serving', 'water', 'package', 'package', 'serving', 'calorie', 'meal', 'calorie', 'content', 'mess']",0
415,Too bad this stuff in general ranks high on the inflammation triggering foods.  I'm trying to follow a low inflammation diet.  I do love the taste of goats milk.  It's very rich and creamy.  The liquid is better than the powder.,"['stuff', 'rank', 'inflammation', 'food', 'inflammation', 'diet', 'goat', 'liquid', 'powder']",0
464,"Love this Sauce. Taste is perfect, I use this Sauce with so many food but mostly with macaroni cheese so Go for it. Best Sauce...!!!","['sauce', 'sauce', 'food', 'cheese', 'sauce']",0
474,I'm a little shocked that this so-called health food product is made from Chinese grown ingredients.  I'd be curious to see what the carbon footprint of each bite is.  Also keep in mind that Chinese ingredients and products have been found to have all kinds of contaminants such as lead in toys and melamine in milk and other exported food products. All the ingredients in this snack are widely available in the United States.  Why not support products and companies who source locally and consider our own economy before we sell out for a slightly cheaper price?  Your purchasing choice does make a difference.  Let's stop expecting corporations and governments to take care of our safety and economy.  They never will.  We can change the way these companies do business for the benefit of our long term health and economical well-being. Make purchase decisions wisely.,"['health', 'food', 'ingredient', 'carbon', 'footprint', 'bite', 'mind', 'ingredient', 'product', 'kind', 'contaminant', 'lead', 'toy', 'melamine', 'milk', 'food', 'product', 'ingredient', 'snack', 'state', 'support', 'product', 'company', 'source', 'economy', 'price', 'purchasing', 'choice', 'difference', 'let', 'corporation', 'government', 'care', 'safety', 'economy', 'way', 'company', 'business', 'benefit', 'term', 'health', 'make', 'purchase', 'decision']",0
478,"Both of my cats (age 11) threw up for an extended period after eating just 3 of these. Into the trash they go (not the cats, the treats). Not sure what they were reacting to but thought it would be good to let other cat parents know the risk.","['cat', 'age', 'period', 'trash', 'cat', 'treat', 'parent', 'risk']",0
493,"I've been feeding Wellness grain-free for a while now and all three of them love it. I ordered the Felidae last time because the Wellness was no longer eligible for free shipping and the Felidae was - which makes the difference between whether it is a better deal to order it or buy it at Petco brick and mortar....None of my cats will eat it. They actually at NOTHING for the past 2 days since the only thing offered them was the Felidae. I broke down today and gave them a back-up can of 9-Lives grain free and they are happily curled up and purring now. I think Felidae is a high quality food and I only feed the lower quality grain-free food on rare occasion, but the rest of this case will be donated to my local shelter. Hopefully, something there will like it. I'm off for the trip to Petco for the Wellness.","['felidae', 'time', 'wellness', 'shipping', 'felidae', 'difference', 'deal', 'petco', 'brick', 'mortar', 'cat', 'day', 'thing', 'felidae', 'today', '9-lives', 'felidae', 'food', 'food', 'occasion', 'rest', 'case', 'shelter', 'trip', 'wellness']",0
505,"If you are the kind of guy who really enjoys a huge slab of bacon with your breakfast, not that wimpy kind of stuff they serve at a restaurant, but the kind that hunters grab when they are together, thick, with lots of fat in the middle, you WILL enjoy these! You can almost feel your cholesterol count go up as you bite into them.  Now I must admit I am a wimpy, crispy kind of gal, and I like my bacon on the lean side, in fact with my allergies I have to use Morningstar Soy bacon (don't cringe!). So when I bit into these, I realized from the very first bite I was NOT their intended audience.  Nope, these are not ""girl food."" They are man food. If you want to carry a bag of these out to serve to your fishing or hunting buds early in the morning, this is the perfect selection for you. However, you might want to consider the  David's Signature Beyond Gourmet Jelly Beans Man Mix  for a selection, or the milder and tamer  David's Signature Beyond Gourmet Jelly Beans Flavor Sampler . Both will give you a variety to try, just in case you don't like bacon as much as you think you do.  I am grateful to have received samples of all of these from the company to try, and am basing my review on the samples which they sent. (Oh, I passed the rest of my bacon ones on to my guy buddies).","['kind', 'guy', 'slab', 'bacon', 'breakfast', 'kind', 'stuff', 'restaurant', 'kind', 'hunter', 'lot', 'fat', 'middle', 'cholesterol', 'count', 'crispy', 'kind', 'gal', 'bacon', 'fact', 'allergy', 'morningstar', 'soy', 'bacon', 'bite', 'audience', 'nope', 'food', 'man', 'food', 'bag', 'fishing', 'bud', 'morning', 'selection', 'david', 'signature', 'gourmet', 'man', 'mix', 'selection', 'milder', 'tamer', 'david', 'signature', 'gourmet', 'flavor', 'sampler', 'variety', 'case', 'bacon', 'sample', 'company', 'review', 'sample', 'oh', 'rest', 'bacon', 'one', 'guy', 'buddy']",0
553,"Although this seems like a great product it is definitely not minced.  The cans say it is minced but it isn't, it is ground beef.  My cat ONLY likes minced.  Not chunks, not ground.  Although she will eat ground cat food sometimes, it has to be inviting and delicious, yet she just walks away from this.  I hate it when the packaging lies about the contents of a product.  The shipping was speedy and the value is great (as long as they deliver what the promise) now I am stuck with food my cat wont eat at all.","['can', 'cat', 'chunk', 'ground', 'cat', 'food', 'packaging', 'content', 'shipping', 'value', 'promise', 'food', 'cat', 'wont', 'eat']",0
580,Nice to see more than one flavor in a case. My cat really likes this one. Likes the extra gravy ones the best. Wish they sold them in varriety packs. They use meat by-products in their food. I could not get my cat to eat any thing else. She did not like the natural food. Up to you.,"['flavor', 'case', 'cat', 'gravy', 'one', 'wish', 'varriety', 'pack', 'by-product', 'food', 'cat', 'thing', 'food']",0
596,"I purchased these to give to children who come to my place of business.  When they arrived, it says clearly on the back of the individual wrapper ""MADE IN CHINA.""  NO WAY I'm giving these to children if they were manufactured in China, following the whole poisoned pet food debacle.  The fact that these are made in China needs to be highlighted much more clearly.","['child', 'place', 'business', 'wrapper', 'way', 'child', 'china', 'food', 'debacle', 'fact', 'china', 'need']",0
627,The product taste great for a Meal Replacement Powder. This works for me as I work and go to school fulltime and have less time cooking or preparing food. It satisfy my appetite for 2-3 hours.,"['replacement', 'powder', 'work', 'school', 'fulltime', 'time', 'cooking', 'food', 'appetite', 'hour']",0
652,Many people are buying this food believing it is safer because it is made in New Zealand. It is now made in the US by Performance Pet Products. I have been feeding this food to my cats since the recall horror of 2007 and prior to the change it was excellent food and I was thrilled with it. Since ZiwiPeak has been switched to canning in the US it has been a nightmare. Several times in the last year I have opened the food to find it is a green or blue colour. I had to return those cans because it made both my cats vomit and have loose stools. Also recently I have found large sharp bone pieces are present and very large strange chunks of greyish pink material that looks like connective tissue. I've contacted the US distributor twice but they have never replied. A batch I got this month with an expiry date of 2014 has caused severe vomiting and shedding with both cats who were previously healthy.,"['people', 'food', 'zealand', 'performance', 'pet', 'product', 'food', 'cat', 'horror', 'change', 'food', 'ziwipeak', 'time', 'food', 'colour', 'can', 'cat', 'stool', 'bone', 'piece', 'chunk', 'material', 'tissue', 'batch', 'date', 'vomiting', 'cat']",0
661,These taste really good. I have been purchasing a different brand and these are very similar in taste and texture. I agree with the other reviewer regarding ordering in the summer. There is no insulating packaging with ice packs so they will melt in warm weather like all chocolate food items. Order in cold weather and buy enough to last!!!,"['brand', 'texture', 'reviewer', 'summer', 'packaging', 'ice', 'pack', 'weather', 'chocolate', 'food', 'item', 'weather']",0
692,"Amber, our Golden Retriever, ate this food right up.  She gave it 5 stars and said it was delicious.  We noticed that the food is ""puffed up.""  That's neither good or bad, just an observation.  I suppose if you have limited storage space, it would be an issue.  The food we normally give her is definitely more compact, and less airy.","['retriever', 'ate', 'food', 'right', 'food', 'observation', 'storage', 'space', 'issue', 'food']",0
704,"THis product (which i am not allowed to return) has ingrediants of salt, spices, hydrolysed soy protein, that last item is the common industry con for adding msg to your food. Every soup on your grocers shelf contains msg, but, i digress. So, the third ingrediant is a form of MSG, further down the ingrediant list is proudly displayed ... Monosodium Gludamate, ...MSG. This does not add spice to your food, it stimulats your tongue into feeling that the food tastes good, when IT DOES NOT. MSG can make dogfood taste like hamburger. anyone who thinks this is making their food taste cajun may be serving ALPO.  Tones and Durkee (sp) do not contain MSG, I prefer Tones!  I have 8 eight ounce cans of this stuff.. would anybody like to buy some hamburger from me?","['ingrediants', 'salt', 'spice', 'protein', 'item', 'industry', 'msg', 'food', 'soup', 'grocer', 'contains', 'ingrediant', 'form', 'msg', 'list', 'monosodium', 'gludamate', 'msg', 'spice', 'food', 'tongue', 'feeling', 'food', 'taste', 'food', 'cajun', 'tone', 'durkee', 'sp', 'msg', 'tone', 'ounce', 'can', 'stuff', 'hamburger']",0
718,"I did not like this product at all, It made everything I used it to make taste the same- horrible.","['same-', 'horrible']",0
731,It's great for making popcorn in my Stir Crazy popper. We bought it because it's suppose to be really good for you. I'll let you know in 50 years if it made me live longer.,"['popcorn', 'stir', 'year']",0
756,fresh and good for you.  swift shipment.  highly recommended.  I've been using this product for over a year now.,[],0
765,"I don't think it's EB, I think it's Amazon. I buy EB from Babies R Us, Target and Whole Foods, and haven't had any problems. It's only the shipments from Amazon that come moldy.","['baby', 'target', 'food', 'problem', 'shipment', 'moldy']",0
771,"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes.  I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry.  My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice.  I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really.  For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours.  We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad.  A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is.  So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible.  I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food.  Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage.","['review', 'people', 'mistake', 'bella', 'bean', 'day', 'shy', 'year', 'house', 'house', 'life', 'year', 'mother', 'kind', 'food', 'supermarket', 'friskies', 'life', 'stuff', 'cat', 'term', 'habit', 'morning', 'stop', 'housemate', 'time', 'hill', 'food', 'buffoon', 'judgment', 'plenty', 'coupon', 'bag', 'choice', 'bean', 'science', 'diet', 'bowl', 'work', 'thing', 'middle', 'thing', 'water', 'cry', 'food', 'serving', 'thing', 'serving', 'maintenance', 'time', 'food', 'cup', 'chubby', 'reducing', 'morning', 'food', 'way', 'thing', 'desk', 'paper', 'door', 'act', 'mischief', 'food', 'self', 'hour', 'eating', 'disorder', 'food', 'kind', 'end', 'week', 'factory', 'vet', 'checkup', 'adult', 'science', 'diet', 'food', 'garbage', 'cat', 'food', 'protein', 'carbohydrate', 'ingredient', 'by-product', 'kind', 'way', 'ground', 'slaughterhouse', 'leftover', 'corn', 'dust', 'bunch', 'vitamin', 'ingredient', 'money', 'bean', 'food', 'way', 'wellness', 'formula', 'week', 'percent', 'science', 'percent', 'wellness', 'cat', 'food', 'blue', 'percent', 'food', 'sawdust', 'chicken', 'heart', 'cup', 'time', 'cup', 'morning', 'hour', 'dinner', 'hour', 'feeding', 'thing', 'dad', 'paper', 'desk', 'water', 'floor', 'feel', 'food', 'favor', 'food', 'ingredient', 'thing', 'halo', 'innova', 'figure', 'cat', 'garbage']",0
782,Love this stuff. I bought it cause it was cheap but it tastes great. It actually comes from India and the ingredients on the package are all things I can pronounce and recognize. I've been eating indian food for a long time and this was my first successful attempt to make it at home. Love it.,"['stuff', 'india', 'ingredient', 'package', 'thing', 'food', 'time', 'attempt', 'home', 'love']",0
826,I just wanted to post here that I found small bits of plastic in this food as I was feeding my 9 month old.  Plastic!!! in food!!!! baby food!!!  So please be careful if you buy this or are considering it.  My daughter LOVES this food-- it's actually her favorite.  This is the first time we have noticed plastic in it in over 2 months.,"['bit', 'plastic', 'food', 'plastic', 'food', 'baby', 'food', 'daughter', 'food', 'time', 'plastic', 'month']",0
839,"Having a busy schedule, I can appreciate an easy boxed meal to cook every now and then. I'd have to say I prefer this brand to Hamburger Helper because of the taste and the quality of the product. Instructions were easy to follow, the food was tasty and it's a nice back up to have in the pantry when you don't feel like making a meal from scratch.","['schedule', 'meal', 'brand', 'helper', 'instruction', 'food', 'pantry', 'meal', 'scratch']",0
853,"We have five cats - one an elderly cat of 15 years, the other four in the 9-11 year range.  The oldest cat was diagnosed a couple of months ago with the beginning stages of chronic kidney disease.  His numbers didn't warrant being on prescription food yet, but we needed to start paying attention to things like protein and phosphorus levels in his food.  Because we have five cats, and some of them are nibblers eating four or five nuggets at a time, we decided to switch them all to an acceptable food for the oldest, so we picked the active longevity because it specifically mentioned kidney support and calories appropriate for less active older cats.  Since we made the switch 6 weeks ago, all of the cats have gained weight.  This was fine for the little old guy as he was a bit underweight; not good for the rest of them.  Our other male went from a slightly chunky 18.5 lbs to an obese 21.25 lbs - almost three pounds in 6 weeks!  The 3 females gained between 1.5 to 2 pounds each.  We noticed them making a lot more visits to the food bowl, like they couldn't seem to get full.  We also saw a lessening of coat quality - lots of shedding even though they are brushed regularly (including with a furminator) and one developed bad dandruff.  The stools developed a really bad odor, although I do have to say nobody developed diarrhea which I am grateful for.  Most worrisome was that the lab results on the old guy came back with some of the kidney values of concern having worsened.  I am very disgusted with Science Diet - they are actively fooling the public with the nutritional claims on the bags. One of the sites I researched on for chronic renal failure has charts detailing the nutritional breakdown of most of the various foods available.  If you compare the various Science diet formulae that have different health claims on them - the nutritional values for the components listed are all within a tenth of a point or two.  Basically from the nutritional analysis it appears that they are  the same base formula with maybe a slight difference in a vitamin or additive.  With other brands, such as innova or royal canin, there appears to be an actual difference between the different formulae.  Now to deal with the weight gain, as well as the other problems we noted, we are switching foods again.  This time we are trying royal canin indoor mature.  Wish us luck.","['cat', 'cat', 'year', 'range', 'cat', 'couple', 'month', 'stage', 'kidney', 'number', 'prescription', 'food', 'attention', 'thing', 'protein', 'phosphorus', 'level', 'food', 'cat', 'nibbler', 'nugget', 'time', 'food', 'longevity', 'kidney', 'support', 'calorie', 'cat', 'switch', 'week', 'cat', 'weight', 'guy', 'bit', 'rest', 'lb', 'lb', 'pound', 'week', 'female', 'pound', 'lot', 'visit', 'food', 'bowl', 'lessening', 'coat', 'lot', 'furminator', 'stool', 'diarrhea', 'worrisome', 'lab', 'result', 'guy', 'kidney', 'value', 'concern', 'science', 'diet', 'public', 'claim', 'site', 'failure', 'chart', 'breakdown', 'food', 'science', 'formula', 'health', 'claim', 'value', 'component', 'tenth', 'point', 'analysis', 'base', 'formula', 'difference', 'vitamin', 'brand', 'innova', 'canin', 'difference', 'formula', 'weight', 'gain', 'problem', 'food', 'time', 'canin', 'mature']",0
883,The taste is very good! Oat bran is much more creamy than one-minute quick oat (it just doesn't tastes like oat...). A perfect food for somebody on diet. Just one single tablespoon of oat bran would make you feel very full.,"['oat', 'bran', 'oat', 'taste', 'oat', 'food', 'somebody', 'tablespoon', 'oat', 'bran']",0
913,"I'm never a big fan of any kind of cold cereal. I bought this cereal only because I need some quick/easy food that's also healthy. Wow I was so surprised. This is the most tasty cereal that I have ever had! It definitely doesn't taste as boring as the usual ""healthy"" products and it is indeed healthy! Eating cereal is fun now. I'm so glad that I gave it a try. Will definitely buy more.","['fan', 'kind', 'cereal', 'cereal', 'food', 'wow', 'cereal', 'product', 'cereal', 'try']",0
