,Text,Tokens,Labelled_topic
121,"I had coconut trees growing in my backyard in Southeast Asia, and enjoyed drinking coconut water right from the coconut itself. Taste Nirvana Real Coconut Water with Pulp is the closest to the real thing that I've found.","['coconut', 'tree', 'backyard', 'asia', 'drinking', 'coconut', 'water', 'right', 'coconut', 'coconut', 'water', 'pulp', 'thing']",4
126,While it is a bit pricey. I enjoyed this water as a nice alternative to just plain water. I enjoyed the flavoring of the Watermelon. It made it easier to make sure that I am hydrated.,"['bit', 'water', 'alternative', 'water', 'flavoring', 'watermelon']",4
145,"I'm always looking for a good energy drink, that will give me a boost, but not a big let down.  I like the glaceau energy water.  This is a good alternative.  This makes 24 8-ounce servings, at $6 a bottle it's only 25 cents a glass vs $1.50 or so for the vitamin water by glaceau or others found in the supermarkets and  convenience stores.   The flavor is like a light fruit punch. You can control how much you want to add to your water for taste.  It has a combination of vitamins B 6, 5, 3, and 12, Vitamin C, Zinc, Magnesium, and Chromium.  It has about the same amount of caffeine as a can of soda, so not too much, no jittery feeling after drinking it.   It is good to get healthy vitamins while I'm drinking water and not just sugar and caffeine from sodas.","['energy', 'boost', 'let', 'glaceau', 'energy', 'water', 'alternative', 'serving', 'bottle', 'cent', 'glass', 'v', 'vitamin', 'water', 'glaceau', 'supermarket', 'convenience', 'store', 'flavor', 'fruit', 'punch', 'water', 'combination', 'vitamin', 'b', 'vitamin', 'zinc', 'magnesium', 'chromium', 'caffeine', 'soda', 'jittery', 'feeling', 'vitamin', 'drinking', 'water', 'sugar', 'caffeine', 'soda']",4
153,"I would like to share with you who are contemplating Mr. Trivedi's products, I was diagnosed with are rare form of acid reflux. I was advised not to drink anything carbonated and a whole list of no no,s.  About 3 months ago I found out about this incredible water, since then that is all I drink.  I had the most amazing results, not only easing my acid reflux,but also drinking the water brings a sense of calmness and almost at the same time a felling of complete happiness and tolerance of which I am not especially noted for.  At the 11-11-11 retreat one of the wonderful staff members remembered me from the center in Soho, she remarked how different and calmer I was compared to 2 months ago. I know there will always be skeptics, I am ready for them.  Thank you, Mr. Trivedi","['share', 'trivedi', 'product', 'form', 'reflux', 'list', 's', 'month', 'water', 'result', 'acid', 'reflux', 'water', 'sense', 'calmness', 'time', 'felling', 'happiness', 'tolerance', 'retreat', 'staff', 'member', 'center', 'soho', 'calmer', 'month', 'skeptic']",4
161,"I first purchased this product at BJ's wholesale club. This is the best flavored carbonated water I've ever had. Like other reviewers, BJ's discontinued in favor of another product, what a mistake! I wrote to Talking Rain and their new president requesting this product have an online outlet...and it seems they delivered. Yes, it is more expensive, but with super saver shipping and subscription service (15%) savings, I'm in for a few cases each month. Try it, you will love it.","['club', 'water', 'reviewer', 'favor', 'mistake', 'rain', 'president', 'outlet', 'yes', 'saver', 'shipping', 'subscription', 'service', 'saving', 'case']",4
167,"Plant was dead on arrival and was mangled in its container, probably better to buy one locally. I dont think its gonna make it....","['plant', 'arrival', 'container', 'dont', 'gon']",4
186,"So after comparing this to Jay Robb, I can say that this protein is not as good. The taste isn't as good, and it doesn't mix that easy. I don't think it is horrible, just not that good.  One thing I like about the Jay Robb is that they use hormone free chicken eggs. I sent Healty N' Fit an email asking where they get their eggs from, but they didn't reply. It is a little cheaper, but I found the Jay Robb at Vitamin Shoppe for 20 per 12ozs, which isn't bad. I have to say that I don't like the dudes picture on the bottle, but that's my only complaint.","['robb', 'protein', 'thing', 'jay', 'robb', 'chicken', 'egg', 'healty', 'n', 'email', 'egg', 'jay', 'robb', 'shoppe', 'dude', 'picture', 'bottle', 'complaint']",4
210,"We breastfeed our month old boy, but since his bilirubin level was still high, doctors recommended to switch to formula for 48 hours. We started with Similac Advance (Shield Plus) which we still had from hospital. First 24 hours were wonderful in terms of pooping, then we decided to switch to Similac Organic for known reasons, but during the first 32-Ounce Bottle I began to notice that his stool was getting harder, and eventually he stopped pooing (actually he produced two stone-ball like poops) and had a hard time for another 24 hours. Breast milk and Similac advance tested similarly sweet, but Similac Organic was much much less sweet. I made a research on the internet and I found the following that may help you to understand the cause of constipation: (http://www.drhull.com/EncyMaster/C/constipation_infant.html)  Constipation means infrequent, hard stools. It does not mean grunting or straining, although your baby may certainly exhibit these behaviors when having a bowel movement. So the first question to ask is, ""Is my child really constipated?""  Next, consider why true constipation - excessively hard, dry stools - arises. The normal function of the colon is to remove water from the stool. Otherwise we would rapidly dehydrate and die. That is why severe diarrhea is dangerous - the stool is moving through the colon and being expelled from the body so fast, there is no time to properly reabsorb the stool water back into the bloodstream.  Conversely, if the fecal material remains in the colon too long, the water removal process may extract too much of the fecal water and leave the stool mass excessively dry and hard. It is just that simple.  So constipation arises when feces remain in the colon too long because:    * the colon is naturally sluggish (has decreased ""motility,"" we say)   * a low residue diet produces insufficient stimulation to the colon to trigger its normal propulsive activity and clear out the feces   * a combination of the above two factors   * there is obstruction of the lower GI tract   o functional neurologic - the lower rectum and anus cannot properly relax to allow evacuation - Hirschprung disease   o functional anatomic - anal-rectal positioning doesn't allow easy evacuation   o mechanical - a tumor physically blocks stool passage  Breast fed babies are essentially never truly constipated. This is because breast milk is such a low residue diet. Almost all of the milk is absorbed by the baby and used. The stools consist of a small amount of unabsorbed protein curds and a large amount of bowel secretions, chiefly mucus. And of course a lot of noisy gas. But these infrequent stools do not indicate constipation - just infrequent stools.  Later, when breast feeding infants start solids, they technically can become constipated, but it is unusual in my experience. It is not until the child is pretty much on solids and especially when weaned to whole cow milk that constipation is much of an issue. By then we are really discussing toddlers.  Breast fed infants do tend to save up after the first few months and poop less often. This worries some parents. Despite reassurances to the contrary, some folks just have to see a poop every day from their little darling to be happy and fulfilled. Go figure. They forget that stool can stay in the colon for a very, very long time and it will not hurt anything.  When the stool hoarding breast feeder does finally get ready to go, another problem comes to the fore: grunting and straining. When the baby's rectum forms in utero, it is in a state of permanent contraction for nigh onto nine months. The baby does not pass the meconium (fetal stool) in utero until perhaps right at the end of gestation right before, during or after delivery. Until the baby is several months old, and has passed and been stretched by quite a few bowel movements, the rectum and particularly the anus may be quite tight and resist easy dilation to allow the stool to pass. Because the baby has weak, flabby abdominal musculature (that is why his little tummy is so poochy), he must push against this tight anal spincter with his diaphragm. Just as Mom pushed during delivery, and with seemingly equal discomfort. Hence the grunting and red-faced straining.    The other major problem of both breast or bottle fed newborns which creates this sort of straining is dyschezia, or uncoordinated stooling.  The cure for the problem of a tight anus is pretty simple: a gentle rectal exam with a well-lubricated pinky finger by the doctor (which should be done on all babies with stooling troubles anyway to rule out a physical obstruction) will be both diagnostic and curative. If one such gentle dilation doesn't do the trick, I have Mom bring the baby back in a week and repeat the procedure. The anal spincter is stretched, and pretty soon, no more terrible straining. Top  Bottle fed infants are ""a whole 'nother story."" Infant formulas are not nearly as well digested as breast milk, and leave quite a bit more residue in the colon. (The exception to this rule in my mind is the new Similac® that really does seem to leave the stools about the same consistency as breast milk.) So true constipation in bottle fed infants is much more common; my feeling is that soy formulas are even worse than cow milk based formulas in this regard.  The young infant's colon is simply not designed for all the residue and stool bulk. The residue builds up, is dried too much, and becomes hard, pebbly stool. It is naturally difficult and uncomfortable for the baby to pass.  The addition of cereal to the diet only compounds whatever problems already exist. Cereal + milk = concrete. Cereal in the formula bottle seems to be especially bad, probably because parents don't realise just how much cereal the baby is getting. Top  Treatment of constipation mainly involves common sense diet modifications and sometimes medication:    * Again, as with breast fed babies, a search for the cause of the constipation and gentle rectal exam can work wonders.   * I use a lot of Karo® corn syrup for bottle feeders with constipation. It is my first choice recomendation; it almost always works if used properly. Unfortunately, many doctors and nurses don't use it properly, get poor results, and don't recommend it as often as they should. I start with two measuring teaspoons in every formula bottle, regardless of size, and adjust the dose up or down depending on how things are going. Usually, the baby can be weaned off the Karo pretty soon, but may need to stay on it periodically for the first few months of life. It is very important to put the corn syrup in the formula and not give it in between in water. The excess corn syrup does not get digested very well - the baby is already digesting all the sugar he can from the formula. The excess sugar passes down to the colon and produces a sugar diarrhea similar to sorbitol (as below, prunes, apple juice).    Before scolding me about ""the risk of botulism"" from corn syrup, please see:    Clinical Pediatric Emergency Medicine, Volume 4,Number 3,September 2003: ""Pediatric neurologic potpourri: cases to remember""    ""In the past, C. botulinum was also found in corn syrup, but this is no longer a risk factor for infant botulism because of a recent change in the processing formula.""    For the complete source of statement, see: Olsen SJ, Swerdlow DL. Risk of infant botulism from corn syrup. In reply. Pediatr Infect Dis J 2000;19:584-5.    * Certain fruits and juices - for example prunes, apple juice, apricots - are rich in sorbitol, a nondigestible sugar that passes through the body to the colon and causes water to be retained or drawn into the stool mass. They can be increased in the diet to loosen the stool and relieve or prevent constipation.   * Lactulose is a non-absorbable sugar product that is processed by colon bacteria to produce an inflow of water into the stool mass. We use it a lot - it seems to be a favorite of our local pediatric gastroenterologists. The dose is adjusted up or down according to respose. Side effects are usually not serious but can include cramping or diarrhea - obviously, stop the medicine and call your doctor if these occur.   * Glycerine suppositories are helpful to relieve your child if there is some hard stool that just won't come out easily. The suppository melts in the heat of the rectum and lubricates the stool. Glycerine also has a mild effect of attracting water into the stool, which softens it. The act of insertion also serves to stimulate the rectum and anus to initiate the defecation reflex. (Glycerine is completely safe - it is a food, found in candy, not a drug.)   * Fiber containing foods are helpful for older children and adults, but are not really of much use in the treatment of young infant constipation, for dietary reasons: babies just don't eat a lot of fiber. (I believe ISoyalac®, which was a high fiber soy formula, has been discontinued. It was never very available any place I practiced, anyway.)  Top  Myths and misconceptions concerning infant constipation:    * Iron in the formula causes constipation. No way. I can understand lay people thinking this to be the case because when adults take iron preparations (in large doses) they may become constipated. But the tiny amount present in infant formula is not nearly enough to cause any problems.    The irritating thing to me is to hear doctors and nurses who should know better repeating this nonsense and switching the infants to the less healthy low- or no-iron formulas.    * Increasing water in the diet is commonly recommended; it makes very little sense and demonstrates a failure to reflect on the basic physiologic cause of the overdry stool. The problem is too little water retention in the stool, not too little water in the body! Unless there is increased fiber or some chemical substance such as a sugar (Karo®, lactulose) to retain the water in the stool, excess water will simply wind up in the diaper as urine.  Top","['boy', 'bilirubin', 'level', 'doctor', 'hour', 'similac', 'advance', 'shield', 'hospital', 'hour', 'term', 'reason', 'bottle', 'stool', 'stone-ball', 'poop', 'time', 'hour', 'milk', 'similac', 'advance', 'organic', 'research', 'internet', 'cause', 'constipation', 'http', 'constipation', 'stool', 'baby', 'behavior', 'bowel', 'movement', 'question', 'child', 'consider', 'constipation', 'stool', 'function', 'colon', 'water', 'diarrhea', 'stool', 'colon', 'body', 'time', 'stool', 'water', 'bloodstream', 'material', 'colon', 'water', 'removal', 'process', 'water', 'stool', 'mass', 'arises', 'feces', 'colon', 'colon', 'motility', 'stimulation', 'colon', 'activity', 'feces', 'combination', 'factor', 'obstruction', 'gi', 'tract', 'rectum', 'anus', 'evacuation', 'hirschprung', 'disease', 'positioning', 'evacuation', 'tumor', 'passage', 'breast', 'fed', 'baby', 'breast', 'milk', 'residue', 'diet', 'milk', 'baby', 'consist', 'protein', 'curd', 'bowel', 'secretion', 'mucus', 'course', 'lot', 'gas', 'stool', 'constipation', 'infrequent', 'stool', 'breast', 'feeding', 'infant', 'solid', 'experience', 'child', 'solid', 'cow', 'milk', 'constipation', 'issue', 'toddler', 'infant', 'month', 'poop', 'parent', 'reassurance', 'folk', 'darling', 'figure', 'stool', 'colon', 'time', 'stool', 'feeder', 'problem', 'fore', 'grunting', 'straining', 'baby', 'rectum', 'form', 'utero', 'state', 'contraction', 'month', 'baby', 'meconium', 'stool', 'end', 'gestation', 'right', 'delivery', 'baby', 'month', 'bowel', 'movement', 'rectum', 'anus', 'dilation', 'stool', 'baby', 'musculature', 'tummy', 'spincter', 'diaphragm', 'mom', 'delivery', 'discomfort', 'grunting', 'problem', 'breast', 'bottle', 'fed', 'newborn', 'sort', 'straining', 'cure', 'problem', 'anus', 'exam', 'pinky', 'finger', 'doctor', 'baby', 'trouble', 'obstruction', 'dilation', 'trick', 'baby', 'week', 'procedure', 'spincter', 'bottle', 'fed', 'infant', 'story', 'infant', 'formula', 'breast', 'milk', 'bit', 'colon', 'exception', 'rule', 'mind', 'stool', 'consistency', 'breast', 'milk', 'constipation', 'bottle', 'fed', 'infant', 'feeling', 'formula', 'milk', 'formula', 'regard', 'infant', 'colon', 'bulk', 'residue', 'baby', 'addition', 'cereal', 'problem', 'milk', 'cereal', 'formula', 'bottle', 'parent', 'cereal', 'baby', 'treatment', 'constipation', 'sense', 'modification', 'medication', 'breast', 'fed', 'search', 'cause', 'constipation', 'exam', 'wonder', 'lot', 'corn', 'syrup', 'bottle', 'feeder', 'constipation', 'choice', 'recomendation', 'doctor', 'nurse', 'result', 'start', 'teaspoon', 'formula', 'bottle', 'regardless', 'size', 'dose', 'thing', 'baby', 'karo', 'month', 'life', 'corn', 'syrup', 'formula', 'water', 'corn', 'syrup', 'baby', 'sugar', 'formula', 'sugar', 'colon', 'sugar', 'diarrhea', 'prune', 'apple', 'juice', 'risk', 'botulism', 'corn', 'syrup', 'emergency', 'medicine', 'volume', 'number', 'september', 'case', 'botulinum', 'corn', 'syrup', 'risk', 'factor', 'botulism', 'change', 'processing', 'formula', 'source', 'statement', 'sj', 'swerdlow', 'dl', 'risk', 'botulism', 'corn', 'syrup', 'reply', 'pediatr', 'j', 'fruit', 'juice', 'example', 'prune', 'apple', 'juice', 'apricot', 'sorbitol', 'sugar', 'body', 'colon', 'water', 'mass', 'diet', 'stool', 'relieve', 'prevent', 'constipation', 'lactulose', 'sugar', 'colon', 'bacteria', 'inflow', 'water', 'mass', 'lot', 'favorite', 'dose', 'effect', 'medicine', 'doctor', 'glycerine', 'suppository', 'child', 'stool', 'suppository', 'melt', 'heat', 'rectum', 'stool', 'glycerine', 'effect', 'water', 'stool', 'act', 'insertion', 'rectum', 'anus', 'defecation', 'glycerine', 'food', 'candy', 'drug', 'fiber', 'food', 'child', 'adult', 'use', 'treatment', 'constipation', 'reason', 'baby', 'lot', 'fiber', 'fiber', 'soy', 'formula', 'place', 'myth', 'misconception', 'constipation', 'iron', 'formula', 'constipation', 'way', 'people', 'case', 'adult', 'iron', 'preparation', 'dos', 'present', 'formula', 'problem', 'thing', 'doctor', 'nurse', 'nonsense', 'infant', 'low-', 'formula', 'water', 'diet', 'sense', 'failure', 'physiologic', 'cause', 'stool', 'problem', 'water', 'retention', 'stool', 'water', 'body', 'fiber', 'substance', 'sugar', 'lactulose', 'water', 'stool', 'water', 'diaper']",4
223,"Tastes great, no bad smell as others mentioned. Came in 2 days with prime and no problems. Haven't experienced any gas yet, I'm trying to build my tolerance slowly.","['taste', 'smell', 'day', 'problem', 'gas', 'tolerance']",4
273,This a delicious Grape Juice.It is good for anytime of the day and it is healthy for you and your children. I highly recommend this for all kids and adults.Please try this out.,"['grape', 'anytime', 'child', 'kid']",4
287,My husband loves these. They are easy to make and yield consistent results. Easy to customize the strength by just using more or less water. We bring a few packets when we go away on weekend trips. Buying in bulk here is definitely cheaper than buying at the store. Cheers!,"['husband', 'result', 'strength', 'water', 'packet', 'weekend', 'trip', 'bulk', 'store', 'cheer']",4
297,Water based sardines without salt is.... awwfuul.  Not bad of a product here--far superior to the types I normally purchase at stores.,"['water', 'sardine', 'salt', 'type', 'purchase', 'store']",4
313,I took this stuff on a two week camping trip and had no problems with mess or attracting ants!  Tastes great. Note that this does not seem to reconstitute into a thick viscus honey-like substance. My results were much more watery  Use in place of sugar.,"['stuff', 'week', 'trip', 'problem', 'mess', 'ant', 'note', 'viscus', 'substance', 'result', 'watery', 'use', 'place', 'sugar']",4
317,"I really satisfied with this product. It does what it supposed to do in very effective way. If your baby has digestion problems, it's the natural and healthy way to solve it.","['way', 'baby', 'digestion', 'problem', 'way']",4
327,This liquid vitamin is pretty tasty. I thought it made my water taste like watered down Crystal Light. My kids also liked that it made their water turn pink and gave it a faint sweet taste.  It's not overwhelming in sweetness or vitamin in taste. I could not detect the vitamins at all. The only downside is that it requires refrigeration after opening.,"['vitamin', 'water', 'crystal', 'kid', 'water', 'turn', 'pink', 'sweetness', 'vitamin', 'vitamin', 'downside', 'refrigeration']",4
392,"I wanted something to fill the new flask I just bought so I scoured the whiskey aisle and this product caught my eye.  Boy am I glad it did.  After one bottle shared with friends over the weekend, I am ready for more.  My new favorite.  I do admit with others that it is a bit sweet but hey, what did you expect from maple syrup?  Try it, you won't be disappointed.","['flask', 'aisle', 'eye', 'bottle', 'friend', 'weekend', 'bit', 'syrup']",4
399,"So healthy and good for you, and it tastes great. I know that's a personal view, but this is my favorite of all the coconut waters I have tried. No added sugar, and so not too sweet.  The pack of six x 33.8oz cartons are great value too.","['view', 'coconut', 'water', 'sugar', 'pack', 'carton', 'value']",4
410,"Mixed with ice water, this has a great taste.  For those of you having grown up in Europe, the taste will bring back memories.","['water', 'europe', 'memory']",4
414,"Really quenches your thirst, but you need to like seltzer water; I do. Top of the line.","['water', 'line']",4
444,"What else can I say, other than this drinking water tastes great. The bottle is quite large, at 1.5 liter, it's almost the size of a 2 liter bottle of soda.","['drinking', 'water', 'bottle', 'liter', 'size', 'bottle', 'soda']",4
446,I ORDERED THE DARK HOT COCOA IN HOPES IT WOULD BE REAL CHOCOLATEY AND IT WAS NO BETTER THAN BUYING A POUCH OF HOT CHOCOLATE AND ADDING IT TO HOT WATER. I ACTUALLY THINK THE POUCH ADDED TO HOT WATER IS LOADS BETTER AND A WHOLE LOT CHEAPER!!!! V-E-R-Y ...D-I-A-P-P-O-I-N-T-E-D! FOR THE PRICE...IT'S A RIP-OFF!,"['dark', 'cocoa', 'hope', 'chocolatey', 'chocolate', 'water', 'pouch', 'water', 'lot', 'd-i-a-p-p-o-i-n-t-e-d', 'price', 'rip-off']",4
465,"I bought this Vita Coco 100% Pure Coconut Water for my husband. He loves it! He tryed all different kind of coconut drinks, but there were with some preservatives and other junks (there were not tasty at all). This one taste great and is healthy!","['coco', 'pure', 'coconut', 'water', 'husband', 'kind', 'drink', 'preservative', 'junk']",4
466,This product was very tasteless and boring. I felt like I was eating packaging material..awful awful awful awful!!!!!! Very bland!!!,"['material', 'bland']",4
470,"Taste fantastic!  Somewhat hot if you consume a lot of it at once, but nothing to be fearful of.  It's the perfect hand-made taste hot sauce to replace your over-the-counter Cholula/Tapatio for all of you meal choices.","['lot', 'sauce', 'choice']",4
501,"I admit I have a hard time identifying differences in most bottled water, unless they have some funky aftertaste. But this water is different. It tastes exceptionally clean and crisp. No chemical tastes, no salty taste, just very refreshing water. I like the large size of the bottles, as carrying one of these as I go out would guarantee I meet my water quota for the day. I poured some for my five year old granddaughter and she said, ""You have good water at your house, Granny."" so I guess there is a difference. When it's good, it's good!","['time', 'difference', 'water', 'aftertaste', 'water', 'chemical', 'salty', 'water', 'size', 'bottle', 'meet', 'water', 'quota', 'granddaughter', 'water', 'house', 'granny', 'guess', 'difference']",4
509,"For someone with a gluten problem this is the best spaghetti on the market, without a doubt.","['gluten', 'problem', 'spaghetti', 'market', 'doubt']",4
522,This device's lid does not seal.  I am not sure why it is being sold as anything other than a trashcan.  Did work well for beer as long as it was transferred to a secondary right at the end of fermentation.,"['device', 'lid', 'work', 'beer', 'right', 'end', 'fermentation']",4
