,Text,Tokens,Labelled_topic
211,"Like most coffee drinkers, I know Kona is a special coffee bean, and this brand offers great taste. At my local coffee shop, I often pick Kona when it is offered as the flavor of the day. While the coffee shop Kona is better than an average coffee, it did not seem to be anything special, and I could guess they do not sell true Kona, but a blend.  So I decided to try a true 100% Kona and picked Hawaiian Roasters.  I am very happy with this purchase---might be the best coffee I have ever had.  The flavor is strong and there is no after-taste issue.  I picked the medium roast and I plan to try the dark roast next.","['coffee', 'drinker', 'kona', 'special', 'coffee', 'bean', 'brand', 'local', 'coffee', 'shop', 'pick', 'kona', 'flavor', 'coffee', 'shop', 'kona', 'better', 'average', 'coffee', 'special', 'true', 'kona', 'blend', 'true', 'kona', 'hawaiian', 'roaster', 'happy', 'purchase', 'best', 'coffee', 'flavor', 'strong', 'after-taste', 'issue', 'medium', 'roast', 'plan', 'dark', 'roast']",13
231,"I am really enjoying this coffee. It tastes excellent, was nicely priced and the company has gone out of their way to provide excellent customer service after some initial problems.  I am going to get this monthly on subscribe and save and I do recommend it now. the brooklyn bridge and breakfast blend are very nice!","['coffee', 'excellent', 'company', 'way', 'excellent', 'customer', 'service', 'initial', 'problem', 'monthly', 'subscribe', 'brooklyn', 'bridge', 'breakfast', 'blend']",13
238,"This is a really good deal on some high quality chia seeds. There really isn't much more to say, if you use chia seeds these are a great buy.","['deal', 'high', 'seed', 'chia', 'seed', 'buy']",13
251,"We didn't like the taste of this sort. We are from Europe, American style coffee isn't what we like.  After this we tried ""Coffee Bean Direct Brazilian Santos, Whole Bean Coffee, 5-Pound Bag"", this was much better.","['sort', 'europe', 'american', 'style', 'coffee', 'coffee', 'bean', 'direct', 'brazilian', 'santos', 'bean', 'coffee', '5-pound', 'bag', 'better']",13
253,"If you like coffee with overtones of nuts, and are fond of pecans, you need to try this coffee. Mrs. Bryants Southern Pecan Organic coffee is a real treat with a genuine pecan flavoring. Try some with a slice of you favorite pecan pie!","['coffee', 'overtone', 'nut', 'fond', 'pecan', 'coffee', 'southern', 'pecan', 'organic', 'coffee', 'real', 'treat', 'genuine', 'pecan', 'flavoring', 'slice', 'pecan', 'pie']",13
277,"This sunflower tastes really great, very original flavor not over salted. And the size of a sunflower seed is decent though not very large. Overall, it is the best sunflower seed that I ever eat in America.","['sunflower', 'original', 'flavor', 'size', 'sunflower', 'seed', 'decent', 'large', 'overall', 'best', 'sunflower', 'seed', 'eat', 'america']",13
282,Not nearly as good tasting as the other kcup ciders I've had. My girlfriend hated it too. They are going to find the garbage can.,"['tasting', 'kcup', 'cider', 'girlfriend', 'garbage']",13
284,We have purchased at least 20 boxes of David Pumpkin seeds and have not had a bad box in the lot.  Will continue buying this great treat.,"['box', 'david', 'seed', 'bad', 'box', 'lot', 'treat']",13
285,"Uncle purchase K-Cup Keurig brewer for my office.  My staff and I love it.  No arguments about who is going to clean up the coffee at the end of the day.  Who is to blame for not turning it off and coffee burning at the bottom of the jug.  Plus we can have a selection of different coffees to suite the tastes for anyone.  We love it.  The Gloria Jean's Hazelnut is a very flavorful, but not a strong coffee.  I prefer the ""Jet-Fuel"" brand, but for the tamer coffee drinkers in the office they swear by it.","['uncle', 'purchase', 'k-cup', 'keurig', 'brewer', 'office', 'staff', 'argument', 'coffee', 'end', 'coffee', 'burning', 'jug', 'selection', 'different', 'coffee', 'taste', 'gloria', 'jean', 'hazelnut', 'flavorful', 'strong', 'coffee', 'jet-fuel', 'brand', 'tamer', 'coffee', 'drinker', 'office']",13
289,I am not a coffee drinker because I dont like the taste. Cafe Mocha tastes great. Now I can warm up and wake up.,"['coffee', 'drinker', 'cafe', 'mocha']",13
302,"i only write reviews when i get crappy product, crappy service, or excellent product and service.  these beans were moist and plump.  the smell is heavenly.  in fact, i placed the envelope they were mailed in into my lingerie drawer because throwing it away seemed to be a huge waste of fragrance.  i have placed the beans in vodka and bourbon, and altough it will be some time before i have vanilla extract, i am excited about the end result.  i couldn't believe how quickly the beans arrived---i've bought books that were shipped from a few states over that took 3 times as long to get here, and cost more to ship.  i will definitely order from this company again, and again, and again.","['write', 'review', 'crappy', 'crappy', 'service', 'excellent', 'service', 'bean', 'moist', 'smell', 'fact', 'envelope', 'lingerie', 'drawer', 'huge', 'waste', 'fragrance', 'bean', 'vodka', 'bourbon', 'time', 'extract', 'end', 'result', 'bean', 'book', 'state', 'time', 'company']",13
329,"If you are a coffee lover, this is the way to go. Grind these fresh beans and make a full strong coffee that is delicious!","['coffee', 'lover', 'way', 'fresh', 'bean', 'strong', 'coffee', 'delicious']",13
332,"I drink a couple of cups of strong black coffee every day but rarely a fancy drink from a cafe.  This product is convenient- you can just put it in the refrigerator or open the can and pour it over ice - or both. The taste is smooth and well balanced. It has plenty of caffeine and the right amount of milk and sugar.  I have had a very similar product from Starbucks and I really don't sense much of a difference between the two. I would probably buy whatever is a better value at the time. Again, this product and the product from Starbucks seem to taste the same to me and are of the same high quality.","['couple', 'cup', 'strong', 'black', 'coffee', 'fancy', 'drink', 'cafe', 'convenient-', 'refrigerator', 'ice', 'smooth', 'plenty', 'caffeine', 'right', 'milk', 'sugar', 'similar', 'starbucks', 'difference', 'better', 'value', 'time', 'starbucks', 'high']",13
337,"I'm not generally a huge fan of Keurig coffee makers because they and their K-cups are so expensive. But my girlfriend has one and she ran out of coffee for it. I looked around Amazon and found this item. It sounded promising so I decided to try it. It is the best K-cup of coffee I've ever had (it has a strong, mellow medium roast flavor). And it's also the least expensive I've found. I signed up for a subscription and will probably keep it going. Yum.","['huge', 'fan', 'keurig', 'coffee', 'maker', 'k-cups', 'expensive', 'girlfriend', 'coffee', 'item', 'best', 'k-cup', 'coffee', 'strong', 'mellow', 'medium', 'roast', 'flavor', 'expensive', 'subscription', 'yum']",13
341,"I usually order this product from the actual Gevalia site because this flavor is quite yummy.  I also order the Cafe Sperl, which is also known as Viennese coffee.  When you first open the bag, the nose is tickled with the pungent smell of chocolate and a lighter aroma of raspberry.  The coffee tastes unique because of the raspberry flavoring, but it's enjoyable either freshly brewed or chilled.","['actual', 'gevalia', 'site', 'flavor', 'yummy', 'cafe', 'sperl', 'viennese', 'coffee', 'bag', 'nose', 'pungent', 'smell', 'chocolate', 'lighter', 'aroma', 'raspberry', 'coffee', 'unique', 'raspberry', 'enjoyable', 'freshly']",13
356,"When in Jamaica I drink JBM coffee and have come to develope a fine appreciation for the bean. What I opened this morning was not what I had expected. To be clear, I was greatly dissapointed. I found bits of husk from the bean, which doesn't make coffee, and is considered filler. The flavor left something to be desired as well, it tasted like folgers coffee without all the acid. I was hoping to leave a great review of this product, but honesty forbids it.","['jamaica', 'jbm', 'coffee', 'fine', 'appreciation', 'bean', 'morning', 'clear', 'bit', 'husk', 'bean', 'coffee', 'flavor', 'folgers', 'acid', 'review', 'honesty', 'forbids']",13
385,"This coffee doesn't necessarily have brand cachet, but it's as good as other coffee I've bought at 2x the price.","['coffee', 'brand', 'cachet', 'coffee', 'price']",13
389,"What constitutes a good coffee is rather subjective. You can read countless reviews about it, but you don't know until you've tried it for yourself.  Having enjoyed peaberry coffee (I think the spherical shape results in better roasting) from many different parts of the world , I gave this a shot based on the positive reviews posted and the great price.  Boy, was I disappointed!  The beans are light/medium in roast, has a mild subdued smell.  The beans looked dry, but this is not uncommon for light roasts.  I made a fine grind of the beans, and brewed it in a press. Sad to say, it was the most disappointing cup of coffee I have had in a long time.  The flavor was stale, without any fruity characteristic of peaberries, and reminded me of a cheap cup of joe from a dirty diner.  The worst part is I am stuck with 3 lbs of terrible coffee that cannot be returned (Amazon does not accept return of food items).","['coffee', 'subjective', 'countless', 'review', 'peaberry', 'coffee', 'spherical', 'shape', 'result', 'better', 'different', 'part', 'world', 'shot', 'positive', 'review', 'price', 'boy', 'bean', 'roast', 'mild', 'bean', 'dry', 'uncommon', 'light', 'roast', 'fine', 'grind', 'bean', 'press', 'sad', 'disappointing', 'cup', 'coffee', 'long', 'time', 'flavor', 'stale', 'fruity', 'characteristic', 'peaberries', 'cheap', 'cup', 'joe', 'dirty', 'diner', 'worst', 'lb', 'terrible', 'coffee', 'return', 'food', 'item']",13
403,"I would never have ordered this had I known I was only going to be sent 12, and one of them was open and leaking powdered spice out. I complained to Amazon, and I know from experience that they always have awesome customer service. Since I just got my package today and just opened it now, I have to wait a bit to hear back from them on this issue...will keep you updated. I just wanted you guys to know that even though it states 144 packets, it is NOT. Must be a misprint? Double check with Amazon before you order this. What sounds like an awesome deal is a meh deal if you are getting only 12 of them.","['open', 'spice', 'experience', 'customer', 'service', 'package', 'today', 'bit', 'issue', 'updated', 'packet', 'misprint', 'double', 'check', 'awesome', 'deal', 'meh', 'deal']",13
405,"I was apprehensive of buying a flavord coffee, I had a bad run-in with a cinnamon flavored coffee recently. This pumpkin spice coffee is very tasty. It smells good and it leaves my dorm room with a plesant aroma. The only downside to this coffee is it is a very light roast.","['apprehensive', 'flavord', 'coffee', 'bad', 'run-in', 'cinnamon', 'coffee', 'pumpkin', 'spice', 'coffee', 'dorm', 'room', 'plesant', 'aroma', 'downside', 'coffee', 'light', 'roast']",13
433,"when i was first introduced to this product and business opportunity i was a little skeptical about it, but after i started drinking it i really like it i experienced good things. i didnt get any coffee jitters and crashes, plus i lost some weight like most people experience. so i decided to sign up as a representive so i can get it the products at wholesale. then as time goes i check my website and there were alot of people as my downline, then i relized that this business is really growing whether i do anything or not so i decided to purchase the bronze promotional package and i started getting on this business. my upline and leaders are a great help and im pretty much just trying to duplicate their success and its working. ive just upgraded to the silver promotional package to really get my business growing. ive made all my investment money back and some in the short time that ive been involved in og, considering that i dont do much, i just give people samples and show them the business opportunity. if you like to know more about this business give me a email at zang-xiong@hotmail.com. im more then happy to share this opportunity with anyone that is interested and looking to change their lifes.","['business', 'opportunity', 'little', 'skeptical', 'thing', 'coffee', 'jitter', 'crash', 'weight', 'people', 'representive', 'product', 'wholesale', 'time', 'website', 'alot', 'people', 'downline', 'business', 'bronze', 'promotional', 'package', 'business', 'upline', 'leader', 'help', 'success', 'ive', 'silver', 'promotional', 'package', 'business', 'ive', 'investment', 'money', 'short', 'time', 'ive', 'og', 'people', 'sample', 'business', 'opportunity', 'business', 'email', 'zang-xiong', 'im', 'happy', 'share', 'opportunity', 'interested', 'life']",13
434,this is the best coffee if you like a strong cup. a real wake me up,"['best', 'coffee', 'strong', 'cup', 'real', 'wake']",13
437,"For those of you who drink coffee black, i think you are going to love this blend of coffee. It is very delicious and has a great bold flavor.","['coffee', 'black', 'blend', 'coffee', 'delicious', 'bold', 'flavor']",13
449,"I bought these for my husband because he occassionally likes a cup of coffee at home and it is a hassle to drag out the coffee maker and grinder when he only wants one cup and it's not everyday.  It also comes in handy when guests come over, because we don't tend to keep coffee in the house.  Each serving comes in a little pouch that you can easily slip into your pocket, briefcase or travel bag.  The flavor was rich and at around $1.00 a cup, much cheaper than going to Starbucks or anywhere else and grabbing a cup on the way to work.  It dissolves completely leaving no grit or residue.  He first tried it in a 12 ounce mug and found it to be a little strong, but was perfect in his 20 ounce travel mug.  [...]","['husband', 'cup', 'coffee', 'home', 'hassle', 'coffee', 'maker', 'grinder', 'cup', 'handy', 'guest', 'coffee', 'house', 'little', 'pouch', 'pocket', 'briefcase', 'travel', 'flavor', 'rich', 'cup', 'cheaper', 'cup', 'way', 'grit', 'ounce', 'mug', 'little', 'strong', 'perfect', 'ounce', 'travel', 'mug']",13
455,"Some similar kinds of flavored coffees have a subtle mint flavor. This is powerful stuff.  In a good way, of course.  It had a very powerful taste of chocolate mint, very fulfilling.  Much better tasting than similar products.  I highly recommend this.","['similar', 'kind', 'flavored', 'coffee', 'subtle', 'mint', 'flavor', 'powerful', 'stuff', 'way', 'course', 'powerful', 'chocolate', 'mint', 'similar', 'product']",13
456,"The seeds are fresh, the shells are hard and the seeds are JUMBO sized.  The taste is good, but the over-powering amount of salt ruins the experience.  The 'ranch' flavor would be much tastier if the salt used were lessened.  Then again, without the overwhelming amount of salt, David might have to use a bit more of the flavor for which you are actually paying.  By the way, I don't often find items too salty, but this borders on the ridiculous, IMO.  I wholeheartedly endorse the Jumbo size seeds, as they are MUCH more enjoyable than the puny 'regular' sized sunflower seeds by David.  I will be buying another brand of sunflower seeds in the future, hoping that it will not have the amount of salt the David's have.  Update: I finished all but a little of the case of David buffalo ranch flavored seeds and bought a case of the Jumbo brand ranch flavored sunflower seeds.  I compared them back-to-back.  The Jumbo brand is far less salty and flavorful compared to David's.  It will be interesting how I will find the Jumbo brand to be after eating them for awhile.  Right now, they seem a bit 'under-flavored'.  Still, that is preferable to David's overuse of salt.","['seed', 'fresh', 'shell', 'hard', 'seed', 'jumbo', 'over-powering', 'salt', 'experience', 'flavor', 'tastier', 'salt', 'overwhelming', 'salt', 'david', 'bit', 'flavor', 'way', 'item', 'border', 'ridiculous', 'imo', 'jumbo', 'size', 'seed', 'enjoyable', 'puny', 'sized', 'sunflower', 'seed', 'david', 'brand', 'sunflower', 'seed', 'future', 'salt', 'david', 'update', 'little', 'case', 'david', 'buffalo', 'ranch', 'seed', 'case', 'jumbo', 'brand', 'ranch', 'sunflower', 'seed', 'jumbo', 'brand', 'salty', 'flavorful', 'interesting', 'jumbo', 'brand', 'awhile', 'bit', ""'under-flavored"", 'preferable', 'overuse', 'salt']",13
496,"This coffee was delicious! I actually purchased it as a gift, but since I paid $30 for 1 lb of coffee, I tasted the freakin coffee!  It was so good! I meant to purchase the light roast, but accidentally ordered the medium. It was full bodied and delicious, totally lacking the high acidity that you find with most commercial coffees. I can't afford 100% pure Kona all the time and normally buy blends, but this coffee is the delicious gourmet coffee you need to buy and keep for company or to treat yourself now and then.","['coffee', 'delicious', 'gift', 'lb', 'coffee', 'freakin', 'coffee', 'light', 'roast', 'medium', 'delicious', 'high', 'acidity', 'commercial', 'coffee', 'pure', 'time', 'blend', 'coffee', 'delicious', 'gourmet', 'coffee', 'company']",13
498,"What a great thing to wake up to....I feel these k-cups are of medium strength, with just enough of Kahula..","['thing', 'k-cups', 'medium', 'strength', 'kahula']",13
505,"If you are the kind of guy who really enjoys a huge slab of bacon with your breakfast, not that wimpy kind of stuff they serve at a restaurant, but the kind that hunters grab when they are together, thick, with lots of fat in the middle, you WILL enjoy these! You can almost feel your cholesterol count go up as you bite into them.  Now I must admit I am a wimpy, crispy kind of gal, and I like my bacon on the lean side, in fact with my allergies I have to use Morningstar Soy bacon (don't cringe!). So when I bit into these, I realized from the very first bite I was NOT their intended audience.  Nope, these are not ""girl food."" They are man food. If you want to carry a bag of these out to serve to your fishing or hunting buds early in the morning, this is the perfect selection for you. However, you might want to consider the  David's Signature Beyond Gourmet Jelly Beans Man Mix  for a selection, or the milder and tamer  David's Signature Beyond Gourmet Jelly Beans Flavor Sampler . Both will give you a variety to try, just in case you don't like bacon as much as you think you do.  I am grateful to have received samples of all of these from the company to try, and am basing my review on the samples which they sent. (Oh, I passed the rest of my bacon ones on to my guy buddies).","['kind', 'guy', 'huge', 'slab', 'bacon', 'breakfast', 'wimpy', 'kind', 'stuff', 'restaurant', 'kind', 'hunter', 'lot', 'fat', 'middle', 'cholesterol', 'count', 'wimpy', 'crispy', 'kind', 'gal', 'bacon', 'lean', 'fact', 'allergy', 'morningstar', 'soy', 'bacon', 'bite', 'audience', 'nope', 'food', 'man', 'food', 'bag', 'fishing', 'bud', 'morning', 'perfect', 'selection', 'david', 'signature', 'gourmet', 'man', 'mix', 'selection', 'milder', 'tamer', 'david', 'signature', 'gourmet', 'flavor', 'sampler', 'variety', 'case', 'bacon', 'grateful', 'sample', 'company', 'review', 'sample', 'oh', 'rest', 'bacon', 'one', 'guy', 'buddy']",13
510,"Really enjoyed ordering and using this coffee. Reminds me of expresso in coffee shops throughout italy. I've never really used pre-packed coffee before as I've always preferred freshly ground. However, this taste fresh and yummy. Great head, not bitter, but still has good depth. Will continue to order every time I need more coffee.  [...]","['ordering', 'coffee', 'expresso', 'coffee', 'shop', 'italy', 'used', 'pre-packed', 'coffee', 'ground', 'fresh', 'yummy', 'head', 'bitter', 'depth', 'time', 'coffee']",13
517,I just made myself a cup of this coffee and I think I found a new favorite brand. When I opened the bag I noticed the pleasant vanilla aroma which wasn't too sweet and overpowering like other brands. I used my french press to brew the coffee which I wouldn't recommend. The grounds are extra fine and the filter doesn't completely seperate the liquid from the grounds. I mixed the finished cup of coffee with some milk and it tasted just like flavored vanilla coffee but without the syrup or sugar. I really liked the taste it was mild but without any traces of bitterness. Definitely a good alternative to my usual starbucks coffee.,"['cup', 'coffee', 'new', 'favorite', 'brand', 'bag', 'pleasant', 'vanilla', 'aroma', 'sweet', 'brand', 'french', 'press', 'coffee', 'ground', 'extra', 'fine', 'filter', 'liquid', 'ground', 'finished', 'cup', 'coffee', 'milk', 'vanilla', 'coffee', 'syrup', 'sugar', 'mild', 'trace', 'bitterness', 'alternative', 'usual', 'starbucks', 'coffee']",13
