,Text,Tokens,Labelled_topic
131,"Pasta Knorr Sauce Parma Rosa Creamy Tomato / B000I2OOPW  Pardon me while I rave about how incredible this pasta mix is, but I'm just totally in love with this sauce. I love to eat pasta, but I am usually confined to the higher-fat alfredo sauces and cheese sauces because acidic tomato sauces irritate my acid reflux. That means no spaghetti and meatballs, which has been frustrating for me, but that's life, eh?  Then, while I was browsing the sauce aisle for Knorr alfredo packets, I found this Parma Rosa sauce. I have no idea what 'vodka sauce' is that the other reviewers reference, but whatever this is, it is GOOD. If I had to describe it, I'd call it a creamy tomato alfredo, but even though it is creamy, it is also very light and pleasing to taste, not cloying. The tomato taste is exquisite, and the acid content is low enough to prevent stomach pains. The taste itself is absolutely wonderful - I can actually talk myself out of impulse eating by promising myself Parma Rosa later - it's that good!  The Knorr sauces are fairly easy to make (the instructions are serious when they say to 'stir constantly', though, and I think it helps to preheat the milk before adding the powdered mix) and they store indefinitely in these dried packets (another reason to buy packets, besides the smaller carbon footprint in shipping versus jars!). Oh, and buying them on Amazon means I get them for half the price of the local market! For the Parma Rosa, I also add about a third of a pound of seasoned, browned ground beef as easy 'meatballs'. The portions are such that I can easily get two full meals out of one sauce packet, and the sauce stores perfectly in the fridge - this coming from a person who generally hates leftovers.  ~ Ana Mardoll","['pasta', 'knorr', 'sauce', 'parma', 'rosa', 'creamy', 'tomato', 'incredible', 'pasta', 'mix', 'love', 'sauce', 'pasta', 'higher-fat', 'alfredo', 'sauce', 'cheese', 'sauce', 'acidic', 'tomato', 'sauce', 'acid', 'reflux', 'spaghetti', 'meatball', 'life', 'eh', 'sauce', 'aisle', 'knorr', 'alfredo', 'packet', 'parma', 'rosa', 'sauce', 'idea', 'sauce', 'reviewer', 'creamy', 'tomato', 'alfredo', 'creamy', 'light', 'tomato', 'exquisite', 'acid', 'content', 'low', 'stomach', 'wonderful', 'impulse', 'eating', 'parma', 'rosa', 'knorr', 'sauce', 'easy', 'instruction', 'milk', 'powdered', 'mix', 'packet', 'reason', 'packet', 'smaller', 'carbon', 'footprint', 'versus', 'jar', 'mean', 'price', 'local', 'market', 'parma', 'rosa', 'pound', 'seasoned', 'ground', 'beef', 'easy', 'portion', 'meal', 'sauce', 'packet', 'sauce', 'store', 'fridge', 'person', 'leftover', 'mardoll']",7
145,"I'm always looking for a good energy drink, that will give me a boost, but not a big let down.  I like the glaceau energy water.  This is a good alternative.  This makes 24 8-ounce servings, at $6 a bottle it's only 25 cents a glass vs $1.50 or so for the vitamin water by glaceau or others found in the supermarkets and  convenience stores.   The flavor is like a light fruit punch. You can control how much you want to add to your water for taste.  It has a combination of vitamins B 6, 5, 3, and 12, Vitamin C, Zinc, Magnesium, and Chromium.  It has about the same amount of caffeine as a can of soda, so not too much, no jittery feeling after drinking it.   It is good to get healthy vitamins while I'm drinking water and not just sugar and caffeine from sodas.","['energy', 'boost', 'big', 'let', 'glaceau', 'energy', 'water', 'alternative', '8-ounce', 'serving', 'bottle', 'cent', 'glass', 'v', 'vitamin', 'water', 'glaceau', 'supermarket', 'convenience', 'store', 'flavor', 'light', 'fruit', 'punch', 'water', 'combination', 'vitamin', 'b', 'vitamin', 'zinc', 'magnesium', 'chromium', 'caffeine', 'soda', 'jittery', 'feeling', 'healthy', 'vitamin', 'drinking', 'water', 'sugar', 'caffeine', 'soda']",7
155,"It is not the best way to buy Beer Nuts.  Perhaps the product had been exposed to high heat and a ""whole lot of shaking"".  Most of the ""coating"" and ""flavoring"" was off of the nuts.  Even though the individual cans are ""sealed"", it is like the nuts had been sitting out in a bowl for a long time on a hot, humid day.","['best', 'way', 'beer', 'nut', 'high', 'heat', 'lot', 'coating', 'flavoring', 'nut', 'individual', 'can', 'nut', 'bowl', 'long', 'time', 'hot', 'humid']",7
172,"These little things are delicious! I didn't expect much. My wife bought them apparently, and they were just sitting on the kitchen table. She must not have told me about them because she figured I'd eat them all. If that's the case, she's probably right. These things definitely exceeded all my expectations, and were good enough for me to immediately come here and right a review. They do seem pretty pricey here though, but I'm not sure what they run in the stores since I didn't buy them personally.","['little', 'thing', 'delicious', 'wife', 'kitchen', 'table', 'case', 'thing', 'expectation', 'review', 'pricey', 'sure', 'store']",7
189,"This is a tasty G.F. product. I've been on a G.F. diet for 7 years so have tried a lot of different products and this is one I reorder. My only negative would be that it doesn't reheat well, but that's true of most G.F. pastas. Not a problem if more than one person is eating it. Nice to have some thing quick and easy to make that is still a hot meal and G.F.","['diet', 'year', 'lot', 'different', 'product', 'reorder', 'negative', 'true', 'pasta', 'problem', 'person', 'thing', 'quick', 'easy', 'hot', 'meal']",7
202,"I was not expecting much from this, a disposable package of self-boiling pasta with a bag of meat sauce. There should be no way it can work. But it does! You fill cover the slightly oily pasta with water, leave on the drainer top, microwave it for 3 minutes, drain it, heat the sauce, and mix it all up. And amazingly, it tasted good! Normally I can't stand this zero-effort lazy style of cooking microwaved meals, but this was actually really tasty. I would not make this a part of my regular routine because of the price, but I can imagine people who would.  I have to take issue with the packaging, though. I am giving this four stars because each serving is individually packaged, and none of it is recycleable. The bulk of what you are buying is packaging, and it all gets thrown away.","['disposable', 'package', 'self-boiling', 'pasta', 'bag', 'meat', 'sauce', 'way', 'oily', 'pasta', 'water', 'drainer', 'microwave', 'minute', 'sauce', 'zero-effort', 'lazy', 'style', 'meal', 'regular', 'routine', 'price', 'people', 'issue', 'packaging', 'star', 'serving', 'recycleable', 'bulk', 'packaging']",7
204,"Mexican spices are so good on many foods...this chipolte sauce has a great flavor, unlike other hot sauces...not very hot, quite mild, but intense... I have put it on everything, not just tacos...","['mexican', 'spice', 'food', 'chipolte', 'sauce', 'flavor', 'hot', 'sauce', 'hot', 'mild', 'intense']",7
210,"We breastfeed our month old boy, but since his bilirubin level was still high, doctors recommended to switch to formula for 48 hours. We started with Similac Advance (Shield Plus) which we still had from hospital. First 24 hours were wonderful in terms of pooping, then we decided to switch to Similac Organic for known reasons, but during the first 32-Ounce Bottle I began to notice that his stool was getting harder, and eventually he stopped pooing (actually he produced two stone-ball like poops) and had a hard time for another 24 hours. Breast milk and Similac advance tested similarly sweet, but Similac Organic was much much less sweet. I made a research on the internet and I found the following that may help you to understand the cause of constipation: (http://www.drhull.com/EncyMaster/C/constipation_infant.html)  Constipation means infrequent, hard stools. It does not mean grunting or straining, although your baby may certainly exhibit these behaviors when having a bowel movement. So the first question to ask is, ""Is my child really constipated?""  Next, consider why true constipation - excessively hard, dry stools - arises. The normal function of the colon is to remove water from the stool. Otherwise we would rapidly dehydrate and die. That is why severe diarrhea is dangerous - the stool is moving through the colon and being expelled from the body so fast, there is no time to properly reabsorb the stool water back into the bloodstream.  Conversely, if the fecal material remains in the colon too long, the water removal process may extract too much of the fecal water and leave the stool mass excessively dry and hard. It is just that simple.  So constipation arises when feces remain in the colon too long because:    * the colon is naturally sluggish (has decreased ""motility,"" we say)   * a low residue diet produces insufficient stimulation to the colon to trigger its normal propulsive activity and clear out the feces   * a combination of the above two factors   * there is obstruction of the lower GI tract   o functional neurologic - the lower rectum and anus cannot properly relax to allow evacuation - Hirschprung disease   o functional anatomic - anal-rectal positioning doesn't allow easy evacuation   o mechanical - a tumor physically blocks stool passage  Breast fed babies are essentially never truly constipated. This is because breast milk is such a low residue diet. Almost all of the milk is absorbed by the baby and used. The stools consist of a small amount of unabsorbed protein curds and a large amount of bowel secretions, chiefly mucus. And of course a lot of noisy gas. But these infrequent stools do not indicate constipation - just infrequent stools.  Later, when breast feeding infants start solids, they technically can become constipated, but it is unusual in my experience. It is not until the child is pretty much on solids and especially when weaned to whole cow milk that constipation is much of an issue. By then we are really discussing toddlers.  Breast fed infants do tend to save up after the first few months and poop less often. This worries some parents. Despite reassurances to the contrary, some folks just have to see a poop every day from their little darling to be happy and fulfilled. Go figure. They forget that stool can stay in the colon for a very, very long time and it will not hurt anything.  When the stool hoarding breast feeder does finally get ready to go, another problem comes to the fore: grunting and straining. When the baby's rectum forms in utero, it is in a state of permanent contraction for nigh onto nine months. The baby does not pass the meconium (fetal stool) in utero until perhaps right at the end of gestation right before, during or after delivery. Until the baby is several months old, and has passed and been stretched by quite a few bowel movements, the rectum and particularly the anus may be quite tight and resist easy dilation to allow the stool to pass. Because the baby has weak, flabby abdominal musculature (that is why his little tummy is so poochy), he must push against this tight anal spincter with his diaphragm. Just as Mom pushed during delivery, and with seemingly equal discomfort. Hence the grunting and red-faced straining.    The other major problem of both breast or bottle fed newborns which creates this sort of straining is dyschezia, or uncoordinated stooling.  The cure for the problem of a tight anus is pretty simple: a gentle rectal exam with a well-lubricated pinky finger by the doctor (which should be done on all babies with stooling troubles anyway to rule out a physical obstruction) will be both diagnostic and curative. If one such gentle dilation doesn't do the trick, I have Mom bring the baby back in a week and repeat the procedure. The anal spincter is stretched, and pretty soon, no more terrible straining. Top  Bottle fed infants are ""a whole 'nother story."" Infant formulas are not nearly as well digested as breast milk, and leave quite a bit more residue in the colon. (The exception to this rule in my mind is the new Similac® that really does seem to leave the stools about the same consistency as breast milk.) So true constipation in bottle fed infants is much more common; my feeling is that soy formulas are even worse than cow milk based formulas in this regard.  The young infant's colon is simply not designed for all the residue and stool bulk. The residue builds up, is dried too much, and becomes hard, pebbly stool. It is naturally difficult and uncomfortable for the baby to pass.  The addition of cereal to the diet only compounds whatever problems already exist. Cereal + milk = concrete. Cereal in the formula bottle seems to be especially bad, probably because parents don't realise just how much cereal the baby is getting. Top  Treatment of constipation mainly involves common sense diet modifications and sometimes medication:    * Again, as with breast fed babies, a search for the cause of the constipation and gentle rectal exam can work wonders.   * I use a lot of Karo® corn syrup for bottle feeders with constipation. It is my first choice recomendation; it almost always works if used properly. Unfortunately, many doctors and nurses don't use it properly, get poor results, and don't recommend it as often as they should. I start with two measuring teaspoons in every formula bottle, regardless of size, and adjust the dose up or down depending on how things are going. Usually, the baby can be weaned off the Karo pretty soon, but may need to stay on it periodically for the first few months of life. It is very important to put the corn syrup in the formula and not give it in between in water. The excess corn syrup does not get digested very well - the baby is already digesting all the sugar he can from the formula. The excess sugar passes down to the colon and produces a sugar diarrhea similar to sorbitol (as below, prunes, apple juice).    Before scolding me about ""the risk of botulism"" from corn syrup, please see:    Clinical Pediatric Emergency Medicine, Volume 4,Number 3,September 2003: ""Pediatric neurologic potpourri: cases to remember""    ""In the past, C. botulinum was also found in corn syrup, but this is no longer a risk factor for infant botulism because of a recent change in the processing formula.""    For the complete source of statement, see: Olsen SJ, Swerdlow DL. Risk of infant botulism from corn syrup. In reply. Pediatr Infect Dis J 2000;19:584-5.    * Certain fruits and juices - for example prunes, apple juice, apricots - are rich in sorbitol, a nondigestible sugar that passes through the body to the colon and causes water to be retained or drawn into the stool mass. They can be increased in the diet to loosen the stool and relieve or prevent constipation.   * Lactulose is a non-absorbable sugar product that is processed by colon bacteria to produce an inflow of water into the stool mass. We use it a lot - it seems to be a favorite of our local pediatric gastroenterologists. The dose is adjusted up or down according to respose. Side effects are usually not serious but can include cramping or diarrhea - obviously, stop the medicine and call your doctor if these occur.   * Glycerine suppositories are helpful to relieve your child if there is some hard stool that just won't come out easily. The suppository melts in the heat of the rectum and lubricates the stool. Glycerine also has a mild effect of attracting water into the stool, which softens it. The act of insertion also serves to stimulate the rectum and anus to initiate the defecation reflex. (Glycerine is completely safe - it is a food, found in candy, not a drug.)   * Fiber containing foods are helpful for older children and adults, but are not really of much use in the treatment of young infant constipation, for dietary reasons: babies just don't eat a lot of fiber. (I believe ISoyalac®, which was a high fiber soy formula, has been discontinued. It was never very available any place I practiced, anyway.)  Top  Myths and misconceptions concerning infant constipation:    * Iron in the formula causes constipation. No way. I can understand lay people thinking this to be the case because when adults take iron preparations (in large doses) they may become constipated. But the tiny amount present in infant formula is not nearly enough to cause any problems.    The irritating thing to me is to hear doctors and nurses who should know better repeating this nonsense and switching the infants to the less healthy low- or no-iron formulas.    * Increasing water in the diet is commonly recommended; it makes very little sense and demonstrates a failure to reflect on the basic physiologic cause of the overdry stool. The problem is too little water retention in the stool, not too little water in the body! Unless there is increased fiber or some chemical substance such as a sugar (Karo®, lactulose) to retain the water in the stool, excess water will simply wind up in the diaper as urine.  Top","['old', 'boy', 'bilirubin', 'level', 'high', 'doctor', 'hour', 'similac', 'advance', 'shield', 'hospital', 'hour', 'wonderful', 'term', 'organic', 'known', 'reason', '32-ounce', 'bottle', 'stool', 'harder', 'stone-ball', 'poop', 'hard', 'time', 'hour', 'milk', 'similac', 'advance', 'sweet', 'similac', 'organic', 'sweet', 'research', 'internet', 'cause', 'constipation', 'http', 'constipation', 'infrequent', 'hard', 'stool', 'baby', 'behavior', 'bowel', 'movement', 'question', 'child', 'consider', 'true', 'constipation', 'hard', 'dry', 'stool', 'normal', 'function', 'colon', 'water', 'stool', 'severe', 'diarrhea', 'dangerous', 'stool', 'colon', 'body', 'time', 'stool', 'water', 'bloodstream', 'fecal', 'material', 'colon', 'water', 'removal', 'process', 'fecal', 'water', 'stool', 'mass', 'dry', 'hard', 'constipation', 'arises', 'feces', 'colon', 'colon', 'sluggish', 'motility', 'low', 'residue', 'diet', 'insufficient', 'stimulation', 'colon', 'normal', 'propulsive', 'activity', 'clear', 'feces', 'combination', 'factor', 'obstruction', 'lower', 'gi', 'tract', 'functional', 'lower', 'rectum', 'anus', 'evacuation', 'hirschprung', 'disease', 'o', 'functional', 'anatomic', 'anal-rectal', 'positioning', 'easy', 'evacuation', 'tumor', 'stool', 'passage', 'breast', 'fed', 'baby', 'breast', 'milk', 'low', 'residue', 'diet', 'milk', 'baby', 'stool', 'consist', 'small', 'unabsorbed', 'protein', 'curd', 'large', 'bowel', 'secretion', 'mucus', 'course', 'lot', 'noisy', 'gas', 'infrequent', 'stool', 'constipation', 'infrequent', 'stool', 'breast', 'feeding', 'infant', 'solid', 'constipated', 'unusual', 'experience', 'child', 'solid', 'cow', 'milk', 'constipation', 'issue', 'toddler', 'fed', 'infant', 'month', 'poop', 'parent', 'reassurance', 'contrary', 'folk', 'poop', 'little', 'darling', 'happy', 'figure', 'stool', 'colon', 'long', 'time', 'stool', 'breast', 'feeder', 'ready', 'problem', 'fore', 'grunting', 'straining', 'baby', 'rectum', 'form', 'utero', 'state', 'permanent', 'contraction', 'nigh', 'month', 'baby', 'meconium', 'fetal', 'stool', 'utero', 'right', 'end', 'gestation', 'right', 'delivery', 'baby', 'month', 'old', 'bowel', 'movement', 'rectum', 'anus', 'tight', 'resist', 'easy', 'dilation', 'stool', 'baby', 'weak', 'flabby', 'abdominal', 'musculature', 'little', 'tummy', 'poochy', 'tight', 'anal', 'spincter', 'diaphragm', 'mom', 'delivery', 'equal', 'discomfort', 'grunting', 'red-faced', 'major', 'problem', 'breast', 'bottle', 'fed', 'newborn', 'sort', 'straining', 'dyschezia', 'uncoordinated', 'cure', 'problem', 'tight', 'anus', 'simple', 'gentle', 'rectal', 'exam', 'well-lubricated', 'pinky', 'finger', 'doctor', 'baby', 'trouble', 'physical', 'obstruction', 'diagnostic', 'curative', 'gentle', 'dilation', 'trick', 'baby', 'week', 'procedure', 'anal', 'spincter', 'terrible', 'bottle', 'fed', 'infant', 'story', 'infant', 'formula', 'breast', 'milk', 'bit', 'residue', 'colon', 'exception', 'rule', 'mind', 'new', 'stool', 'consistency', 'breast', 'milk', 'true', 'constipation', 'bottle', 'fed', 'infant', 'common', 'feeling', 'soy', 'formula', 'worse', 'cow', 'milk', 'formula', 'regard', 'young', 'infant', 'colon', 'residue', 'stool', 'bulk', 'residue', 'hard', 'difficult', 'uncomfortable', 'baby', 'addition', 'cereal', 'diet', 'problem', 'cereal', 'milk', 'concrete', 'cereal', 'formula', 'bottle', 'bad', 'parent', 'cereal', 'baby', 'treatment', 'constipation', 'common', 'sense', 'diet', 'modification', 'medication', 'breast', 'fed', 'search', 'cause', 'constipation', 'gentle', 'rectal', 'exam', 'wonder', 'lot', 'corn', 'syrup', 'bottle', 'feeder', 'constipation', 'choice', 'recomendation', 'doctor', 'nurse', 'poor', 'result', 'start', 'teaspoon', 'formula', 'bottle', 'regardless', 'size', 'dose', 'thing', 'baby', 'karo', 'month', 'life', 'important', 'corn', 'syrup', 'formula', 'water', 'excess', 'corn', 'syrup', 'baby', 'sugar', 'formula', 'excess', 'sugar', 'colon', 'sugar', 'diarrhea', 'similar', 'prune', 'apple', 'juice', 'risk', 'botulism', 'corn', 'syrup', 'clinical', 'pediatric', 'emergency', 'medicine', 'volume', 'number', 'september', 'pediatric', 'potpourri', 'case', 'past', 'botulinum', 'corn', 'syrup', 'risk', 'factor', 'infant', 'botulism', 'recent', 'change', 'processing', 'formula', 'complete', 'source', 'statement', 'olsen', 'sj', 'swerdlow', 'dl', 'risk', 'infant', 'botulism', 'corn', 'syrup', 'reply', 'pediatr', 'infect', 'dis', 'j', '19:584-5', 'certain', 'fruit', 'juice', 'example', 'prune', 'apple', 'juice', 'apricot', 'rich', 'sorbitol', 'nondigestible', 'sugar', 'body', 'colon', 'water', 'stool', 'mass', 'diet', 'stool', 'relieve', 'prevent', 'constipation', 'lactulose', 'non-absorbable', 'sugar', 'colon', 'bacteria', 'inflow', 'water', 'stool', 'mass', 'lot', 'favorite', 'local', 'pediatric', 'dose', 'effect', 'medicine', 'doctor', 'glycerine', 'suppository', 'helpful', 'child', 'hard', 'stool', 'suppository', 'melt', 'heat', 'rectum', 'stool', 'glycerine', 'mild', 'effect', 'water', 'stool', 'act', 'insertion', 'rectum', 'anus', 'defecation', 'reflex', 'glycerine', 'safe', 'food', 'candy', 'drug', 'fiber', 'food', 'helpful', 'older', 'child', 'adult', 'use', 'treatment', 'young', 'infant', 'constipation', 'dietary', 'reason', 'baby', 'lot', 'fiber', 'high', 'fiber', 'soy', 'formula', 'available', 'place', 'myth', 'misconception', 'infant', 'constipation', 'iron', 'formula', 'constipation', 'way', 'lay', 'people', 'case', 'adult', 'iron', 'preparation', 'large', 'dos', 'constipated', 'tiny', 'present', 'infant', 'formula', 'problem', 'thing', 'doctor', 'nurse', 'better', 'nonsense', 'infant', 'healthy', 'low-', 'no-iron', 'formula', 'water', 'diet', 'recommended', 'little', 'sense', 'failure', 'basic', 'physiologic', 'cause', 'overdry', 'stool', 'problem', 'little', 'water', 'retention', 'stool', 'little', 'water', 'body', 'increased', 'fiber', 'chemical', 'substance', 'sugar', 'lactulose', 'water', 'stool', 'excess', 'water', 'diaper', 'urine']",7
294,"People who complain about smell need to read and educate themselves. Yes when you open it smells that's how they are packed. All you have to do is rinse, yes read instructions. Then i throw in a skillet for a bit usually with garlic and  seasoning because i did find hard to pat dry. If you throw in a skillet for a few it takes the step where you pat dry away. There is no smell. just eat however you want. Just don`t write negative comments if you don`t read the site or directions. The site alone will answer any questions quickly. M","['people', 'smell', 'need', 'read', 'instruction', 'skillet', 'bit', 'garlic', 'hard', 'dry', 'skillet', 'step', 'dry', 'smell', 't', 'write', 'negative', 'comment', 't', 'site', 'direction', 'site', 'question']",7
295,why pay $36 here when you can get the same thing directly at the Honeyville site for $28?,"['pay', 'thing', 'honeyville', 'site']",7
327,This liquid vitamin is pretty tasty. I thought it made my water taste like watered down Crystal Light. My kids also liked that it made their water turn pink and gave it a faint sweet taste.  It's not overwhelming in sweetness or vitamin in taste. I could not detect the vitamins at all. The only downside is that it requires refrigeration after opening.,"['liquid', 'vitamin', 'pretty', 'water', 'crystal', 'light', 'kid', 'water', 'turn', 'pink', 'faint', 'sweet', 'sweetness', 'vitamin', 'vitamin', 'downside', 'refrigeration']",7
346,"I add boneless chicken breast, peppers, onions, and string beans and simmer until the chicken is done. I ate this dish over 1/2 cup of brown rice for dinner for 4 months straight when dieting, losing a total of 40 lbs.  I did not get sick of this dish, as it is so tasty!  The calorie and contents of this dish fit the specs of the diet that I was on.  Delicious way to lose weight.","['boneless', 'breast', 'pepper', 'onion', 'bean', 'simmer', 'chicken', 'ate', 'dish', 'cup', 'brown', 'rice', 'dinner', 'month', 'total', 'lb', 'sick', 'dish', 'calorie', 'content', 'dish', 'spec', 'diet', 'delicious', 'way', 'weight']",7
357,"My girlfriend and I are regular drinkers of flavor-pack enhanced water (read:  hate plain water).  I saw ads for this on TV and figured I'd give it a try.  I have to say we both hate the taste and it by far does not add nearly enough flavor to water no matter how much you put it.  I would not recommend[ this product at any price, go with the classic powder flavor packs;  [ASIN:B001EQ4HEE Crystal Light On The Go Fruit Punch Drink Mix, 10-Count Boxes (Pack of 6)]]","['girlfriend', 'regular', 'drinker', 'flavor-pack', 'enhanced', 'water', 'hate', 'water', 'ad', 'tv', 'try', 'flavor', 'water', 'matter', 'price', 'classic', 'powder', 'flavor', 'pack', 'crystal', 'light', 'fruit', 'punch', '10-count', 'box', 'pack']",7
369,"Green tea is good for you, loaded with antioxidants, boosts your metabolism, yadda, yadda, yadda, but I never quite warmed up to the taste.  Until now.  The lemon and the ginger give this a very nice flavor.  And it is SO great that I can just add a packet to my water bottle and go, without the bother of brewing it.","['green', 'tea', 'antioxidant', 'boost', 'metabolism', 'yadda', 'yadda', 'yadda', 'lemon', 'ginger', 'flavor', 'packet', 'water', 'bottle', 'bother', 'brewing']",7
407,"My parents love this stuff (and they're actually Asians, so that speaks volumes).  It's such an easy quick convenient food to stock up for them for whenever they drop in to visit me and I haven't nothing but ""white people"" food lying around.  But I'm sure that it'll go a long way toward feeding the starving college student types as well.  I think that it's a perfect combination of flavor for price.  But I have to admit that I would not purchase this item at Amazon as it is far more affordable if you buy from an Asian grocery.  If you found this review helpful, please let me know.","['parent', 'stuff', 'volume', 'easy', 'quick', 'convenient', 'food', 'stock', 'white', 'people', 'food', 'long', 'way', 'college', 'student', 'type', 'perfect', 'combination', 'flavor', 'price', 'item', 'affordable', 'asian', 'grocery', 'review', 'helpful']",7
415,Too bad this stuff in general ranks high on the inflammation triggering foods.  I'm trying to follow a low inflammation diet.  I do love the taste of goats milk.  It's very rich and creamy.  The liquid is better than the powder.,"['bad', 'stuff', 'general', 'rank', 'inflammation', 'food', 'low', 'inflammation', 'diet', 'goat', 'rich', 'liquid', 'powder']",7
444,"What else can I say, other than this drinking water tastes great. The bottle is quite large, at 1.5 liter, it's almost the size of a 2 liter bottle of soda.","['drinking', 'water', 'bottle', 'large', 'liter', 'size', 'liter', 'bottle', 'soda']",7
446,I ORDERED THE DARK HOT COCOA IN HOPES IT WOULD BE REAL CHOCOLATEY AND IT WAS NO BETTER THAN BUYING A POUCH OF HOT CHOCOLATE AND ADDING IT TO HOT WATER. I ACTUALLY THINK THE POUCH ADDED TO HOT WATER IS LOADS BETTER AND A WHOLE LOT CHEAPER!!!! V-E-R-Y ...D-I-A-P-P-O-I-N-T-E-D! FOR THE PRICE...IT'S A RIP-OFF!,"['dark', 'hot', 'cocoa', 'hope', 'real', 'chocolatey', 'better', 'pouch', 'hot', 'chocolate', 'hot', 'water', 'pouch', 'hot', 'water', 'lot', 'cheaper', 'v-e-r-y', 'd-i-a-p-p-o-i-n-t-e-d', 'price', 'rip-off']",7
464,"Love this Sauce. Taste is perfect, I use this Sauce with so many food but mostly with macaroni cheese so Go for it. Best Sauce...!!!","['sauce', 'perfect', 'sauce', 'food', 'macaroni', 'cheese', 'best', 'sauce']",7
468,"This product is good for any dish, I like to just cut it out and eat like snack but remember to go with nice wine or else it will be taste funny in your mouth.  It also good for cooking with lettuce, boil or pan fried the lettuce first then add on this product and make a oyster sauce topping, it will be delicious.","['dish', 'snack', 'wine', 'funny', 'mouth', 'lettuce', 'boil', 'pan', 'lettuce', 'oyster', 'sauce', 'delicious']",7
470,"Taste fantastic!  Somewhat hot if you consume a lot of it at once, but nothing to be fearful of.  It's the perfect hand-made taste hot sauce to replace your over-the-counter Cholula/Tapatio for all of you meal choices.","['fantastic', 'hot', 'lot', 'fearful', 'perfect', 'hand-made', 'hot', 'sauce', 'over-the-counter', 'choice']",7
490,This is a great price for Grade B maple.  I bought it for the Lemonade Diet and found it to be good to the last drop!,"['price', 'grade', 'b', 'maple', 'lemonade', 'diet', 'drop']",7
