,Text,Tokens,Labelled_topic
152,"There is a lot of variability in the quality of macadamians, even from the same producer.  I've only received one bag of these, but they are perfect.  I've run across many that have had varying degrees of bitterness, usually accompanied by an unnaturally hard consistency, as though they had been harvested too early.  Not these.  They have perfect consistency and flavor.  The vast majority are whole as opposed to halves or smaller pieces.  [Update:  I've now ordered about 8 bags over a period of about a year.  The quality has be consistently excellent.}  I use macadamia nuts as a regular part of my diet.  They preferentially reduce bad cholesterol due to their high content of monounsaturated fats.  They are low in carbs, and have very few simple carbs, so they will not only take the edge off your appetite, they will help keep it off.  Unlike most nuts, they are low in oxalate, which means regular use will not increase the risk of kidney stones.  (Pistachios and walnuts are also low in oxalate.)  The only catch is that their high healthy fat content means high calorie count per unit volume.  To dodge that bullet, I just ration them out as opposed to absentmindedly eating from a large container.  This is a great product.  I'm happy to give them yet another 5-star review.","['lot', 'variability', 'macadamians', 'producer', 'bag', 'perfect', 'degree', 'bitterness', 'hard', 'consistency', 'early', 'perfect', 'consistency', 'flavor', 'vast', 'majority', 'half', 'smaller', 'piece', 'bag', 'period', 'excellent', 'macadamia', 'nut', 'regular', 'diet', 'bad', 'cholesterol', 'high', 'content', 'fat', 'low', 'carbs', 'simple', 'carbs', 'edge', 'appetite', 'nut', 'low', 'oxalate', 'regular', 'use', 'risk', 'kidney', 'stone', 'pistachio', 'walnut', 'low', 'oxalate', 'catch', 'high', 'healthy', 'fat', 'content', 'high', 'calorie', 'count', 'unit', 'volume', 'bullet', 'large', 'container', 'happy', '5-star', 'review']",4
164,"We were pleasantly surprised at how good these tasted.  The %DV for sodium is 15, so while not excessive, we limit ourselves to ""one at a time.""","['dv', 'sodium', 'excessive', 'time']",4
171,"This Chipotle Sauce is very tasty, and it can be used with many different things. However I loved it the most with vegetarian meat (I'm a vegetarian, living healthy and all *grins*), and this sauce is amazing in a veggie sandwich, or with cooked vegetarian meat. However this sauce is very fattening, hence why I took one star out, it contains 11 grams of fat in 2 tbsp. So one needs to be careful to have it in very small portions, or make sure to have a good workout session after indulging in a good hearty meal containing this sauce.  Overall I love this Chipotle sauce, very tasty.","['chipotle', 'sauce', 'different', 'thing', 'vegetarian', 'meat', 'vegetarian', 'living', 'healthy', 'grin', 'sauce', 'veggie', 'sandwich', 'cooked', 'vegetarian', 'meat', 'sauce', 'fattening', 'star', 'gram', 'fat', 'tbsp', 'careful', 'small', 'portion', 'sure', 'workout', 'session', 'hearty', 'meal', 'sauce', 'overall', 'chipotle']",4
175,"I like to eat these for breakfast or in between meals for a quick healthy snack. I like the almonds and flax included in these bars. The texture is really nice, a little chewy, but a little crunchy. There  is a good balance of complex carbs and proteins to give me enough energy to get to my next meal. These are not too sweet. There are no chemicals or artificial ingredients in these. Give them a try.","['breakfast', 'meal', 'quick', 'healthy', 'snack', 'almond', 'flax', 'bar', 'texture', 'little', 'chewy', 'little', 'crunchy', 'balance', 'complex', 'carbs', 'protein', 'energy', 'meal', 'sweet', 'chemical', 'artificial', 'ingredient', 'try']",4
180,"Super tasty and super easy to make, healthy too! I can only recommend this one to anyone who wants organic yummy pancakes with healthy fibers in too.","['super', 'super', 'easy', 'healthy', 'organic', 'yummy', 'pancake', 'healthy', 'fiber']",4
184,"I bought this product because I am on a medically supervised liquid diet. This product was recommended for adding low-calorie, low fat flavor to the shakes I am drinking. It is very tasty and adds great flavor. I have heard that you can add water and make a sort of peanut butter, but I have not tried that. I think it would also be excellent in baked goods too. This product also comes in a chocolate flavor, which is very good also.","['liquid', 'diet', 'low-calorie', 'low', 'fat', 'flavor', 'shake', 'flavor', 'water', 'sort', 'peanut', 'butter', 'excellent', 'baked', 'good', 'chocolate', 'flavor']",4
228,"The Switch Watermelon/Strawberry was a good drink. I thought it was a little too sweet for my taste, but not by much. One serving size was 8.3 fluid ounces. It contains 35 grams of sugar and 36 grams of carbs per serving, and each serving was 140 calories. According to the label, it contains 100% of the recommended daily allowance of Vitamin C. The drink has a slight carbonation to it that was a lot less than soda. The small and skinny can makes it good for inclusion in a lunch box.  Although I liked it, I don't think it's worth the price of nearly $1 a can. But for the convenience of size, it might be worth the trade-off on occasion.","['switch', 'drink', 'little', 'sweet', 'size', 'fluid', 'ounce', 'gram', 'sugar', 'gram', 'carbs', 'serving', 'calorie', 'label', 'recommended', 'daily', 'allowance', 'vitamin', 'drink', 'slight', 'carbonation', 'lot', 'small', 'skinny', 'inclusion', 'lunch', 'box', 'price', 'convenience', 'size', 'trade-off', 'occasion']",4
240,"These crunchy snacks are healthy, addictive, and tasty. I love the crisp texture, the flavors, and the perfect size for a snack. Much better than the Apple Chips that have all that added junk and sugar. These Sensible Foods Snacks are just dried fruit! Love the apple harvest flavor best, then tropical blend. A favorite snack item!","['crunchy', 'snack', 'healthy', 'addictive', 'crisp', 'texture', 'flavor', 'perfect', 'size', 'snack', 'apple', 'chip', 'junk', 'sugar', 'sensible', 'food', 'snack', 'fruit', 'apple', 'harvest', 'flavor', 'tropical', 'favorite', 'snack', 'item']",4
245,"Ironically, I am an Amazon seasonal worker.  I discovered these tasty treats while working on the sales floor...I kept thinking, ""Wow, I sure ship alot of these things; WHAT are they?""  So I went home and checked them out on line for myself...I am a very active and healthy person.  I am ALWAYS looking for wholesome breakfast options; I have a hard time eating in the AM...These cookies are so filling and delish!!  I eat one at around 8 am and I am FINE until lunch...Healthy ingredients to fuel your busy day/lifestyle...I can't wait to put them in my back pack when I go hiking next!!!!","['seasonal', 'worker', 'treat', 'sale', 'floor', 'wow', 'sure', 'ship', 'alot', 'thing', 'home', 'line', 'active', 'healthy', 'person', 'wholesome', 'breakfast', 'option', 'hard', 'time', 'cooky', 'filling', 'delish', 'fine', 'lunch', 'healthy', 'ingredient', 'busy', 'pack']",4
247,"Generally speaking, I really like mini wheats, so this cereal was appealing to me already.  I enjoyed the flavor very much since it didn't taste artificial.  I also liked the fact that it contains brown rice syrup in it instead of corn syrup.  It gives it a different flavor that enhances the cinnamon and combines very well with the wheat.  My active teen daughter is a big breakfast eater and if she eats cereal, she's usually hungry within a couple of hours.  This kind held her for 4 hours.  It is hard to measure 47 pieces (serving size) so we just served about a cup which is a little more than what the average cereal calls for.  Overall, the cereal tasted good and was good for the tummy.  I'm looking forward to buying some more.","['mini', 'wheat', 'cereal', 'flavor', 'artificial', 'fact', 'brown', 'rice', 'syrup', 'corn', 'syrup', 'different', 'flavor', 'cinnamon', 'combine', 'wheat', 'active', 'teen', 'daughter', 'big', 'breakfast', 'eater', 'cereal', 'couple', 'hour', 'kind', 'hour', 'hard', 'piece', 'size', 'cup', 'average', 'cereal', 'overall', 'cereal', 'tummy']",4
252,I love these chips! They always make a great healthy snack when I'm stuck at work with just the vending machine for sustenance.,"['chip', 'healthy', 'snack', 'work', 'vending', 'machine', 'sustenance']",4
255,"This Taco Bell Chipotle sauce is quite enjoyable and has the tangy yet not very spicy taste you would expect. I have used it on burritos and as a dip. There is no question that if you like the flavor of Chipotle sauce you will enjoy this. But it is high in calories which I expected and did not mind for you do not need a lot too enjoy the flavor.  Yet two tablespoons of this sauce contains 100 calories from fat and a total of 110 calories per serving size. The serving size is the aforementioned two tablespoons. It taste great just be aware of its high fat content and calories. When serving size is measured by the spoon full you know the calories are high. And even so, I would get this product again.","['taco', 'bell', 'chipotle', 'sauce', 'enjoyable', 'tangy', 'spicy', 'burrito', 'dip', 'question', 'flavor', 'chipotle', 'sauce', 'high', 'calorie', 'lot', 'flavor', 'tablespoon', 'sauce', 'calorie', 'fat', 'total', 'calorie', 'size', 'size', 'aforementioned', 'tablespoon', 'aware', 'high', 'fat', 'content', 'calorie', 'size', 'spoon', 'calorie', 'high']",4
257,"This is a great tasting hot drink. It is not chocolate base like Milo or ovaltine. When added to milk the color of the milk barely changes. It gives the milk a smooth texture and a creamy taste. I mix 2 tbs with warm milk, sometimes I use sugar and sometime I don't. Without sugar added it still has a good taste. The only thing is the 300g container is very small I was expecting something a little bigger for $10. If I knew 300g was so small in size I would have order the larger size.  Here is the Nutritional fact base on 1 serving 25g  Calories 189 Sodium 1 mg Total Fat 4 g Potassium 0 mg Saturated 3 g Total Carbs 27 g Polyunsaturated 0 g Dietary Fiber 0 g Monounsaturated 0 g Sugars 19 g Trans 0 g Protein 10 g Cholesterol 0 mg Vitamin A 36% Calcium 88% Vitamin C 28% Iron 19%","['tasting', 'hot', 'drink', 'chocolate', 'base', 'milo', 'ovaltine', 'color', 'milk', 'milk', 'smooth', 'texture', 'creamy', 'mix', 'tb', 'warm', 'milk', 'use', 'sugar', 'sugar', 'thing', 'container', 'small', 'little', 'bigger', 'small', 'size', 'larger', 'size', 'nutritional', 'fact', 'base', 'calorie', 'sodium', 'mg', 'total', 'fat', 'g', 'potassium', 'mg', 'g', 'total', 'carbs', 'g', 'g', 'dietary', 'fiber', 'g', 'g', 'sugar', 'trans', 'protein', 'g', 'cholesterol', 'mg', 'calcium', 'vitamin', 'c', 'iron']",4
271,"Very tasty.  It's hard to find something which has as much protein (6g) as sugars (6g).  I just wish that the sugars were really sugar instead of corn syrup; also, it would taste even better (in my opinion) if it had 2/3 as much sugar.  but still the best snack bar out there.","['hard', 'protein', 'sugar', 'sugar', 'sugar', 'corn', 'syrup', 'opinion', 'sugar', 'best', 'snack', 'bar']",4
276,"Fiber one products actually don't have real fiber.  They contain inulin (from chicory root) which is technically fiber because the body can't digest it.  Unfortunately fiber is defined by anything that can't be broken down easily.  These products do not contain REAL fiber. (The real fiber usually found in whole grain breads and bran cereals) So if it says ""chicory root"" or ""inulin"" in the ingredients, you can be sure you aren't eating the fiber your body can actually use.  So if you want lots of sugar and fat without fiber, this product is for you.","['product', 'real', 'fiber', 'inulin', 'chicory', 'root', 'fiber', 'body', 'product', 'real', 'real', 'fiber', 'grain', 'bread', 'bran', 'cereal', 'chicory', 'root', 'inulin', 'ingredient', 'sure', 'fiber', 'body', 'lot', 'sugar', 'fat', 'fiber']",4
283,These are tasty snacks that are healthy for you.  They're a bit pricey unless you buy them on sale and in bulk.,"['snack', 'healthy', 'bit', 'pricey', 'sale', 'bulk']",4
305,"My husband and I have been making a serious effort to change our eating habits and be healthy, which is why I purchased this product. I was concerned about the highly processed vegetable oil we had been using, and the way the oil can become carcinogenic when cooked at high heat. Now, this is true for any oil; it should not be heated past it's "" smoke point "". Avocado oil has a very high smoke point, making it a perfect, healthy choice. It has healthy fats for your heart, and tastes yummy. I also recommend macadamia oil for the same reasons. Amazon shipped these right away, and they were perfect. If you have a Misto, this is a great oil to put in it! We will definitely keep this on hand.","['husband', 'effort', 'habit', 'healthy', 'vegetable', 'oil', 'way', 'oil', 'carcinogenic', 'high', 'heat', 'true', 'oil', 'point', 'avocado', 'oil', 'high', 'smoke', 'point', 'perfect', 'healthy', 'choice', 'healthy', 'fat', 'heart', 'yummy', 'macadamia', 'oil', 'reason', 'right', 'perfect', 'misto', 'oil', 'hand']",4
306,"It is great to be able to get a healthy snack in the mail here in Afghanistan!  Appreciated that the mango has not additives or preservatives, just natural and delicious.  Thanks!","['able', 'healthy', 'snack', 'mail', 'afghanistan', 'mango', 'additive', 'preservative', 'natural', 'delicious', 'thanks']",4
335,"I live in Indianapolis an have paid as much as $3.65! The low side is $2.75, but they sell out fast at that locition. So believe me this is worth it, pluse a very good product! I love them!","['indianapolis', 'low', 'locition']",4
347,"Very welcome addition to the kitchen cupboard...these USDA organic small black lentils Westbrae Brand come packed to the top in a 15-ounce can and are ready to eat. The ingredients are water, organic black lentils, and sea salt.  Nutrition info is: Servings per container: 3.5 Serving size: 1/2 cup (or 130 grams) Calories per serving:  90 Fat (trans, saturated) 00. Zero Cholesterol: 0.  Zero Sodium: 125 milligrams Total carb: 16 grams Dietary fiber:  8 grams Sugars: 1 gram Protein:7 grams Since Beluga black lentils are said to have a higher protein content (24 grams per serving?)You can see that these small black lentils are different from Beluga... I was glad to see that nice blue label on the website  for Heirloom Beluga lentils, glad to learn about them and would like to order them.  What I received from this webpage was small black lentils, not Beluga.  Instead of belugas,I received Vegetarian organic black lentils.  Not that I'm sorry about it; the can label has a wonderful recipe for soup, and a vegetarian diet pyramid for nutrition.  These small black organic lentils are delicious and nourishing.  I recommend them to you to try, and I'd like an opportunity to order and try the Heirloom Beluga lentils as well sometime.  You'll like the small organic black lentils, many ways to serve them.","['welcome', 'addition', 'kitchen', 'cupboard', 'usda', 'organic', 'small', 'black', 'lentil', 'brand', 'come', '15-ounce', 'ready', 'ingredient', 'water', 'organic', 'black', 'lentil', 'sea', 'salt', 'nutrition', 'info', 'serving', 'container', 'size', 'cup', 'gram', 'calorie', 'fat', 'trans', 'cholesterol', 'sodium', 'milligram', 'total', 'carb', 'gram', 'dietary', 'gram', 'sugar', 'gram', 'beluga', 'black', 'lentil', 'higher', 'protein', 'content', 'gram', 'small', 'black', 'lentil', 'different', 'beluga', 'glad', 'blue', 'label', 'website', 'heirloom', 'beluga', 'glad', 'webpage', 'small', 'black', 'beluga', 'beluga', 'vegetarian', 'organic', 'black', 'wonderful', 'recipe', 'soup', 'vegetarian', 'diet', 'pyramid', 'nutrition', 'small', 'black', 'organic', 'lentil', 'delicious', 'opportunity', 'heirloom', 'beluga', 'small', 'organic', 'black', 'lentil', 'way']",4
364,"Great simple snacks for those who are watching calories. At 100 calories a bar, these have an amazing blueberry flavor and all natural texture. There is no doubt that these will get you through your hunger to your next meal without packing on the pounds. These bars are a step up in the granola/breakfast/snack bar catagory. Highly reccomended!","['simple', 'snack', 'calorie', 'calorie', 'bar', 'amazing', 'blueberry', 'flavor', 'natural', 'texture', 'doubt', 'hunger', 'meal', 'pound', 'bar', 'step', 'bar', 'catagory']",4
371,I'm so excited to see Bobo bars here.  They are my favorite of all the healthy snack bars and usually have a hard time finding them where I live. Hooray for Bobo's!  PS....Amazon DOES need to work out some of their shipping problems.,"['excited', 'bobo', 'bar', 'favorite', 'healthy', 'snack', 'bar', 'hard', 'time', 'hooray', 'bobo', 'p', 'shipping', 'problem']",4
383,"I tried these as I love Thai food, ginger and coconut. That was my problem, as this mess does not even vaguely resemble Thai food and has no discernible ginger or coconut taste. Plus, the noodles stick together, even when prepared as suggested, and come out in a big clump when you try to eat them.  Also, the nutrition label is misleading. I am dieting and read labels very carefully. This says a serving is one cup and also says one package weighs 4oz (half a cup). I figured, as it did not say otherwise and as this type of meal is usually one serving, that after adding water there would be one serving per package. Not so, one package is actually two servings, or over 500 calories. This is far more than any other pre-packaged noodle meal I have seen.  The excessive calorie content might have been OK had the product tasted good, but it doesn't. I would definitely recommend you stay away from this mess.","['thai', 'food', 'ginger', 'coconut', 'problem', 'mess', 'resemble', 'thai', 'food', 'discernible', 'ginger', 'coconut', 'noodle', 'big', 'clump', 'nutrition', 'label', 'read', 'label', 'serving', 'cup', 'package', 'cup', 'type', 'meal', 'serving', 'water', 'package', 'package', 'serving', 'calorie', 'pre-packaged', 'noodle', 'meal', 'excessive', 'calorie', 'content', 'ok', 'mess']",4
386,"I have a gluten allergy, so I am always looking for an alternative to cookies, muffins, granola bars, and other sweet snacks that I can no longer eat.  The Kind Bars are great - I have not found any that I absolutely don't like, but some I like better than others.  The Fruit and Nuts in Yogurt is definitely my favorite - I like the combination of nuts, raisins, and yogurt - it does not seem as overpoweringly sweet as some of the others. I originally discovered Kind Bars at Starbucks, but they were VERY expensive to buy on a regular basis. That was when I checked out Amazon's Subscribe and Save program, signed up for the Kind Bars, and cut my purchase cost by more than half - with no shipping cost!  What a cool program - especially for those of us with allergies who need regular access to products that are usually expensive and/or hard to find!","['gluten', 'alternative', 'cooky', 'muffin', 'bar', 'sweet', 'snack', 'kind', 'bar', 'better', 'fruit', 'nut', 'yogurt', 'favorite', 'combination', 'nut', 'raisin', 'kind', 'bar', 'starbucks', 'expensive', 'regular', 'basis', 'subscribe', 'program', 'kind', 'bar', 'purchase', 'cost', 'half', 'shipping', 'cost', 'cool', 'program', 'allergy', 'regular', 'access', 'product', 'expensive', 'hard']",4
394,These are okay.  I love their Gummi Bears so I thought I'd add to my On-the-road snacks.,"['okay', 'gummi', 'bear', 'thought', 'on-the-road', 'snack']",4
399,"So healthy and good for you, and it tastes great. I know that's a personal view, but this is my favorite of all the coconut waters I have tried. No added sugar, and so not too sweet.  The pack of six x 33.8oz cartons are great value too.","['healthy', 'personal', 'view', 'favorite', 'coconut', 'water', 'added', 'sugar', 'sweet', 'pack', 'x', 'carton', 'value']",4
400,These are my favorites and I have reordered more than once.  Perfect for desert without all the calories and is soooo good.  Cant find these locally so go to Amazon for my candy fix.,"['favorite', 'perfect', 'desert', 'calorie', 'soooo', 'candy', 'fix']",4
422,this is an ideal bar for someone that wants the taste of a nutty candybar but with 30grams of protein! Tastes like a Payday. High fat and sugar content are the downsides though.,"['ideal', 'bar', 'nutty', 'candybar', 'protein', 'taste', 'payday', 'high', 'fat', 'sugar', 'content', 'downside']",4
450,I love fact that this drink is neither too tangy or tos sweet.The combimation of both is perfect and therefore quenches yor thirst  without leaving an unpleant after taste. t,"['fact', 'drink', 'tangy', 'tos', 'combimation', 'perfect', 'quenches', 'unpleant', 't']",4
457,"I recently purchased this product and got a chance to try it out on some freshly popped popcorn. I was surprised this was so tasty! It has a mildly tangy white cheddar flavor, that's not too overpowering. This makes it easty to create a flavorful, savory snack without the extra calories. (As compared to potato chips or cheese crackers, for instance.) I hope to try the other flavors really soon.","['chance', 'popcorn', 'tangy', 'white', 'cheddar', 'flavor', 'easty', 'flavorful', 'savory', 'snack', 'extra', 'calorie', 'chip', 'cheese', 'cracker', 'instance', 'flavor']",4
465,"I bought this Vita Coco 100% Pure Coconut Water for my husband. He loves it! He tryed all different kind of coconut drinks, but there were with some preservatives and other junks (there were not tasty at all). This one taste great and is healthy!","['vita', 'coco', 'pure', 'coconut', 'water', 'husband', 'different', 'kind', 'coconut', 'drink', 'preservative', 'junk', 'healthy']",4
487,"This is a great snack! It tastes great and it's healthy and tasty --a nice alternative to nuts and dried fruits--perfect for tossing into a backpack before a hike, watching the game, or for an on-the-go snack. The 8-packs will tide me over until there's a family-size pack available.","['snack', 'healthy', 'alternative', 'nut', 'fruit', 'backpack', 'hike', 'game', 'on-the-go', 'snack', '8-packs', 'family-size', 'pack', 'available']",4
516,Great healthy breakfast option for both kids and adults!  My 2 yr old son loves all flavors and the ingredients are much healthier than the commercial brands. :),"['healthy', 'breakfast', 'option', 'kid', 'adult', 'yr', 'old', 'son', 'flavor', 'ingredient', 'healthier', 'commercial', 'brand']",4
520,"I found this snack to be tasty, healthy and satisfying! When I microwaved it, it was delicious.  Also very convenient for snacking on go.","['snack', 'healthy', 'delicious', 'convenient']",4
522,This device's lid does not seal.  I am not sure why it is being sold as anything other than a trashcan.  Did work well for beer as long as it was transferred to a secondary right at the end of fermentation.,"['device', 'lid', 'sure', 'trashcan', 'work', 'beer', 'secondary', 'right', 'end', 'fermentation']",4
524,"This one by far is my favorite as far as taste is concerned.  I use this as a snack to get me through to my next actual meal.  There is a good amount of fiber, low in sugar and very few net carbs.  I really like the taste too.","['favorite', 'use', 'snack', 'actual', 'meal', 'fiber', 'low', 'sugar', 'net', 'carbs']",4
538,"This 100% whole grain is very tasty.  The clusters are small enough you can toss it into yogurt or eat as a cereal, but they are also large enough you can eat them as a snack.  Lightly sweet, full of texture and cholesterol free, these blueberry vanilla clusters are very healthy.  With a high source of fiber, 750mg of omega-3 fatty acids and 16g of whole grain, you can feel good about eating this.  It's very economical and convenient.  I look forward to trying other flavors!","['grain', 'cluster', 'small', 'yogurt', 'eat', 'cereal', 'large', 'snack', 'sweet', 'texture', 'cholesterol', 'free', 'blueberry', 'vanilla', 'cluster', 'healthy', 'high', 'source', 'fiber', 'omega-3', 'fatty', 'acid', 'grain', 'economical', 'convenient', 'flavor']",4
540,"These banana nut bars are soft and chewy, with a nice banana bread flavor. They go great with a cup of coffee for a quick, light breakfast or an afternoon snack.","['banana', 'bar', 'soft', 'chewy', 'banana', 'bread', 'flavor', 'cup', 'coffee', 'quick', 'light', 'breakfast', 'afternoon', 'snack']",4
559,"I tried Samu on a whim, thinking that it would taste like many of the other coconut water drinks out there (perhaps healthy, but not terribly tasty). To my surprise, Samu is FANTASTIC. It tastes fresh, has the right amount of sugar, and brings a subtle pleasantness along with it. The design is pretty cool, and my purchase supported an independent label. I highly recommend this product and am sure that I will continue to purchase it.","['samu', 'whim', 'thinking', 'coconut', 'water', 'healthy', 'surprise', 'samu', 'fantastic', 'fresh', 'right', 'sugar', 'subtle', 'pleasantness', 'design', 'pretty', 'cool', 'purchase', 'independent', 'label', 'sure']",4
569,It is what I wanted. Loaded with tender dried fruit and nuts. I'll order again.,"['tender', 'fruit', 'nut']",4
584,"I tried Nature's Path Crunchy Vanilla Sunrise courtesy of Amazon Vine and really enjoyed it. There's lot of variety in the cereal, with all sorts of granola and cereal-type pieces. I'm not skilled enough at forensic cerealogy to identify all of them, but I do know enough to say that they all tasted great. This is a great breakfast treat, and it even works as a snack if you are so inclined.","['nature', 'path', 'crunchy', 'vanilla', 'sunrise', 'courtesy', 'vine', 'lot', 'variety', 'cereal', 'sort', 'granola', 'cereal-type', 'piece', 'forensic', 'cerealogy', 'breakfast', 'treat', 'snack', 'inclined']",4
589,"These can be hard to find, and taste GREAT- so good that Amazon can deliver them so I dont have to worry about finding them or running out! Packed with protein and NO SUGAR! Check out [...] for more details!","['hard', 'great-', 'dont', 'protein', 'sugar', 'detail']",4
590,Nuttzo makes great nut butters. Their chocolate version is like Nutella should be--less sugar and other crap. Delicious and super-nutritious.,"['nuttzo', 'nut', 'butter', 'chocolate', 'version', 'nutella', 'sugar', 'crap', 'delicious', 'super-nutritious']",4
593,My daughter really likes 5th Ave candy bars and they are hard to find in our area. Amazon  has them and they came quickly. Thanks for the good service.,"['daughter', 'candy', 'bar', 'hard', 'area', 'thanks', 'service']",4
