,Text,Tokens,Labelled_topic
110,"I love VitaMuffins, but my supermarket sells one box of 4 muffins for $6.29.  Instead I bought the mix, 3 boxes for $16.00, and each box makes 12 muffins. Instead of $1.62 per muffin, the mix only requires water & eggs and works out to about 48 cents per muffin, and very easy to make. That's a great deal.","['vitamuffins', 'supermarket', 'box', 'muffin', 'mix', 'box', 'box', 'muffin', 'muffin', 'mix', 'water', 'egg', 'cent', 'muffin', 'easy', 'deal']",12
129,"As far as cookies go, this isn't going to ruin your diet (much) and it's pretty tasty too!  Three cookies, and they aren't tiny cookies either, are 140 calories.  There are 2g of both fiber & protein.  They aren't too sweet, which is great for me.  These are called ""cookies"" but they seem more like crackers.  They are kind of dry, which I don't mind, but the blueberries make them a little chewy.  The ingredients DO NOT list sulfur dioxide (a color preservative for many dried fruits).  Yay!  Sulfur gives me hives anyway.  As of right now, these are $18.22 per package for 4 packages of 10 servings each.  I'm hoping these become subscribe & save items.  These are good & I will probably get them again.","['cooky', 'diet', 'cooky', 'tiny', 'cooky', 'calorie', 'fiber', 'protein', 'sweet', 'cooky', 'cracker', 'kind', 'dry', 'blueberry', 'little', 'chewy', 'ingredient', 'sulfur', 'color', 'preservative', 'dried', 'fruit', 'sulfur', 'right', 'package', 'package', 'serving', 'subscribe', 'save', 'item']",12
135,"Works well, taste is good, about to order a new box.  If you are a diabetic this is nice to have around the house or office.","['work', 'new', 'box', 'diabetic', 'house', 'office']",12
141,I was expecting these cookies were going to be normal size but i was wrong!  i was planning on dipping them in chocolates but they r not those average size at all! So disappointed! I now have to go out n find the normal size cookies. What a  waste of money. I also needed 50 but 20 of them were broken. They do not put fragile on the box outside.,"['cooky', 'normal', 'size', 'wrong', 'chocolate', 'average', 'size', 'disappointed', 'normal', 'size', 'cooky', 'waste', 'money', 'box']",12
156,"Not exactly perfect for extreme low-carb dieting, but still good enough compared to your average sugar-infused muffin mix. Flavor is pretty good, though the muffins are lacking something to round them off, but they are moist and have a good texture.","['extreme', 'low-carb', 'dieting', 'average', 'sugar-infused', 'muffin', 'mix', 'flavor', 'muffin', 'moist', 'texture']",12
166,"This is excellent quality caster sugar, very fine.  Great price.  Is a must have for making shortbread cookies.","['excellent', 'caster', 'sugar', 'fine', 'price', 'shortbread', 'cooky']",12
182,"This is the second best bar I've ever had, just after Labrada's Cinnamon Bun Cookie Roll. Perfect for hiking as it stays soft and delicious when it's cold out and doesn't melt in the sun. Love these things.","['second', 'bar', 'labrada', 'cinnamon', 'bun', 'cookie', 'roll', 'perfect', 'soft', 'delicious', 'sun', 'thing']",12
186,"So after comparing this to Jay Robb, I can say that this protein is not as good. The taste isn't as good, and it doesn't mix that easy. I don't think it is horrible, just not that good.  One thing I like about the Jay Robb is that they use hormone free chicken eggs. I sent Healty N' Fit an email asking where they get their eggs from, but they didn't reply. It is a little cheaper, but I found the Jay Robb at Vitamin Shoppe for 20 per 12ozs, which isn't bad. I have to say that I don't like the dudes picture on the bottle, but that's my only complaint.","['robb', 'protein', 'easy', 'horrible', 'thing', 'jay', 'robb', 'hormone', 'free', 'chicken', 'egg', 'healty', 'n', 'email', 'egg', 'little', 'cheaper', 'jay', 'robb', 'vitamin', 'shoppe', 'bad', 'dude', 'picture', 'bottle', 'complaint']",12
191,"This makes some great baked goods! I'm no baking expert but I can follow a recipe pretty well. So far I've used it in chocolate chip cookies and waffles. I think people are right and saying that you should scale down the amount of vanilla needed. I've been using exactly what was on the recipe and I get just a slight alcohol aftertaste. If you smell the vanilla right out of the bottle, it is clear it's the vanilla you are tasting. It's not unpleasant and I don't think anybody would really notice.","['baked', 'good', 'baking', 'expert', 'recipe', 'chocolate', 'chip', 'cooky', 'waffle', 'people', 'right', 'vanilla', 'recipe', 'slight', 'alcohol', 'aftertaste', 'vanilla', 'bottle', 'clear', 'vanilla', 'unpleasant', 'anybody']",12
217,"These are better than ""regular"" pretzels. They are light and crunchy with a buttery taste. I am so glad to have found these. They restored hope that I can have good food without the ""aftermath"" that typically comes with eating.  My mother, who has no problem with gluten, tried them and liked them. She even packed up some to take with her after tasting them. She was surprised, because she thought they were going to be salty - like ""normal"" pretzels.","['better', 'regular', 'pretzel', 'light', 'crunchy', 'buttery', 'glad', 'food', 'aftermath', 'mother', 'problem', 'gluten', 'surprised', 'normal', 'pretzel']",12
246,"Just the right mix of chocolate, caramel and crunchy popcorn; very tasty. Plus the box is separated into 5 130-calorie packages so you don't sit down and eat the whole box at once.","['right', 'mix', 'chocolate', 'caramel', 'crunchy', 'popcorn', 'box', '130-calorie', 'package', 'box']",12
275,"I really didn't notice Elmo on the package? These are for kids more than adults. Nothing wrong with flavor, but priced for kids that scream alot.","['notice', 'elmo', 'package', 'kid', 'adult', 'wrong', 'flavor', 'kid', 'alot']",12
308,I have been trying to find a gluten free product that tastes good.  This taste so good that my family did not guess that it was gluten free.  Unbelievable !! but true.,"['gluten', 'free', 'family', 'free', 'unbelievable', 'true']",12
314,"Great portion control, nice that you dont have to keep it in the fridge or freezer. I'm reordering some right now :)","['portion', 'control', 'fridge', 'freezer', 'right']",12
320,"Well, at least they live up to their name. These nuts are definitely hot, too bad that's all the positive I have to say about them. Other than that, they taste like cardboard, and not very good cardboard either.","['nut', 'hot', 'bad', 'positive', 'cardboard', 'cardboard']",12
342,"We all enjoyed these very chocolatey cookies!  They have a nice chewy texture and gooey center which complement each other well.  They may not be homemade, but they were still great with a glass of milk!","['chocolatey', 'cooky', 'chewy', 'texture', 'gooey', 'center', 'glass', 'milk']",12
350,"As a mom with Celiac disease with one son that has a tree nut allergy and another that has a soy allergy, I really wanted to like these cookies.  We are used to cooking everything from scratch to ensure the safety of our food.  Wouldn't it be great to have a cookie that my tree nut allergic son and I could grab on the go?  I paid a visit to my local Starbucks to pick up a 1.25 oz. pack of the sugar cookies and excitedly opened the package.  The smell alone was enough to immediately turn me off.  The bag had a synthetic odd smell inside.  I took a bite of the cookie and noted its crunchiness-a good thing about the cookie- but then was overwhelmed by an extremely unpleasant aftertaste.  It almost tasted like burnt popcorn with an artifical butter flavor. A very odd and unpalatable taste indeed. I was so disappointed.  I really liked the story of Dr. Lucy and the idea of the cookie, but most definitely did NOT like the cookie. Although I would classify myself as a bit of a food snob with high standards, I put that aside when reviewing this cookie.  I do not think even the less discerning customer would enjoy this cookie.","['mom', 'celiac', 'disease', 'son', 'tree', 'nut', 'allergy', 'soy', 'allergy', 'cooky', 'scratch', 'safety', 'food', 'cookie', 'tree', 'nut', 'allergic', 'son', 'visit', 'local', 'starbucks', 'oz', 'pack', 'sugar', 'cooky', 'package', 'smell', 'bag', 'synthetic', 'odd', 'smell', 'bite', 'cookie', 'crunchiness-a', 'thing', 'cookie-', 'unpleasant', 'aftertaste', 'burnt', 'artifical', 'butter', 'flavor', 'odd', 'unpalatable', 'disappointed', 'story', 'lucy', 'idea', 'cookie', 'cookie', 'bit', 'food', 'snob', 'high', 'standard', 'aside', 'cookie', 'discerning', 'customer', 'cookie']",12
367,"Excellent Product!  Great taste!  Perfect portion!  Only 100 calories in a bag.  I microwave it for 1:30 and it comes out perfect each time.  Fills a medium tupperware bowl.  And it was an very good value!  Only $8.98 for 3 boxes, shipped! ONLY 30 cents for each bag!","['excellent', 'perfect', 'portion', 'bag', 'perfect', 'time', 'medium', 'tupperware', 'bowl', 'value', 'box', 'cent', 'bag']",12
388,I thought that this was a very tasty treat.  Very comparable to non-gluten free ones I have had in the past before finding out I was gluten intolerant,"['treat', 'comparable', 'non-gluten', 'free', 'one', 'past', 'intolerant']",12
392,"I wanted something to fill the new flask I just bought so I scoured the whiskey aisle and this product caught my eye.  Boy am I glad it did.  After one bottle shared with friends over the weekend, I am ready for more.  My new favorite.  I do admit with others that it is a bit sweet but hey, what did you expect from maple syrup?  Try it, you won't be disappointed.","['new', 'flask', 'whiskey', 'aisle', 'eye', 'bottle', 'friend', 'weekend', 'ready', 'new', 'favorite', 'bit', 'sweet', 'maple', 'syrup']",12
426,"These are excellent, don't taste sugar free at all. They taste just like the regular version and they are sweetened with Splenda with no chemical sweeteners. They're a little pricey but make a good treat.","['excellent', 'sugar', 'free', 'regular', 'version', 'splenda', 'chemical', 'sweetener', 'little', 'pricey', 'treat']",12
431,"Tinkyada's brown rice elbow pasta is a great tasting gluten free choice. It is just like having ""normal"" pasta only better! It cooks just like any pasta, and can be used in any pasta dish. I highly recommend this product.","['tinkyada', 'brown', 'rice', 'elbow', 'pasta', 'tasting', 'gluten', 'free', 'choice', 'normal', 'pasta', 'pasta', 'pasta', 'dish']",12
440,"Love this cereal, great taste and doesn't get soggy.  This is my favorite of all the Kashi cereals and subscribe and save makes it super convenient.","['cereal', 'soggy', 'favorite', 'kashi', 'cereal', 'subscribe', 'super', 'convenient']",12
441,"These cookies are soft and delicious.  Possibly because they rely more on oat flour than just rolled oats, they lack the chewy texture of a traditional oatmeal cookie.  Instead they are almost melt-in-your mouth, with nicely soft raisins as well.  Perhaps the only truly detrimental characteristic is that they taste more like a raisin and spice cookie than an oatmeal cookie.  I enjoy the taste of oatmeal and wouldn't mind if it was brought more to the forefront.  I don't usually buy individually wrapped food, so I don't think I'd buy this product again, but I would certainly recommend it to others.","['cooky', 'soft', 'delicious', 'oat', 'flour', 'chewy', 'texture', 'traditional', 'oatmeal', 'cookie', 'melt-in-your', 'mouth', 'soft', 'raisin', 'truly', 'detrimental', 'characteristic', 'raisin', 'spice', 'cookie', 'oatmeal', 'cookie', 'oatmeal', 'forefront', 'food']",12
445,"I am celiac and have been keeping a strictly gluten-free diet for over six years, and was excited to learn about this product.  After eating it, [the taste and texture was not bad] I became sick in the way that I always do when ingesting gluten. Nana's also makes non-gluten products, and clearly are not careful about cross-contamination.  If you are concerned about ingesting gluten or keeping a strictly celiac diet, I strongly recommend you avoid this product.  I also think that the company should not deceive their customers, many who suffer from celiac disease, and should more clearly label their product as it is a danger to the health of many who would be inclined to buy this product.","['celiac', 'gluten-free', 'diet', 'year', 'texture', 'bad', 'sick', 'way', 'gluten', 'nana', 'non-gluten', 'product', 'careful', 'cross-contamination', 'gluten', 'celiac', 'diet', 'company', 'customer', 'celiac', 'disease', 'danger', 'health']",12
448,"I've purchased the lemon, raspberry and shortbread cookies and liked them all. What I like the most about the brand of cookies is that they are not too sweet--perfect for my taste.","['lemon', 'raspberry', 'shortbread', 'cooky', 'brand', 'cooky', 'sweet', 'perfect']",12
458,the flakes are like eating twigs and straw I contacted company and they said would send coupons to replace my product but I never got any thing in the mail ever,"['flake', 'twig', 'straw', 'company', 'coupon', 'thing', 'mail']",12
461,"These cookies aren't like the traditional Fig Newtons/Fruit Newtonss I have bought in the past.  They look more like a thin cracker.  The cookies are also crunchy like a cracker, but definitely not as dry.  They are sweet but not too sweet, and very blueberry.  They remind me of the very top of a blueberry muffin, which is a good thing!  I'll definitely buy more of these for my family.","['cooky', 'traditional', 'fig', 'newton', 'past', 'cracker', 'cooky', 'cracker', 'dry', 'sweet', 'sweet', 'blueberry', 'muffin', 'thing', 'family']",12
462,"When I eat junk food, I'd like to enjoy it, the guilty pleasure it is.  These cookies are neither healthy or tasty.  Stick to Chewy Chocolate Chip cookies.","['junk', 'food', 'guilty', 'pleasure', 'cooky', 'healthy', 'stick', 'chocolate', 'chip', 'cooky']",12
467,"I tried the Martha White Turtle Fudge Chocolate Chip Cookie recipe and these are the worst cookies I have ever made. Either there is someone on the staff of Martha White who has a lopsided sense of humor OR their taste buds have taken a permanent vacation. I wasted my time, a lot of money on chocolate and pecans,and my effort.Martha White either needs to tweek this recipe or take it off the website so no other unsuspecting housewife will waste her money and time on these worthless cookies. My husband picked up one on his way through the kitchen and within two seconds he came back in and threw it in the garbage.","['martha', 'white', 'turtle', 'fudge', 'chocolate', 'chip', 'cookie', 'recipe', 'worst', 'cooky', 'staff', 'martha', 'white', 'lopsided', 'sense', 'humor', 'bud', 'permanent', 'vacation', 'time', 'lot', 'money', 'chocolate', 'pecan', 'white', 'need', 'recipe', 'website', 'housewife', 'money', 'time', 'worthless', 'cooky', 'husband', 'way', 'kitchen', 'second', 'garbage']",12
483,"Thanks for the speedy shipping, got the products right on time. Very high quality Maple syrup, I will definitely buy Coombs brand Maple syrup from Amazon again.","['thanks', 'speedy', 'shipping', 'product', 'time', 'high', 'maple', 'syrup', 'coombs', 'brand', 'maple', 'syrup']",12
486,"The Soft Baked Oatmeal Cookies may be the best oatmeal cookies you can eat that are not homemade.  They are well baked to the point had they spent another minute or two in the oven they may be burnt (which is exactly how I like my cookies).  And even though they are soft, they are firm enough they do not crumble in your hand.  And there is enough raisins you will have at least one or more in every bite.  On the flip side, the ingredient list is a bit lengthy with a few ingredients that I cannot pronounce (is a red flag for me).","['soft', 'baked', 'oatmeal', 'cooky', 'best', 'oatmeal', 'cooky', 'point', 'minute', 'oven', 'burnt', 'cooky', 'soft', 'firm', 'hand', 'raisin', 'bite', 'flip', 'ingredient', 'list', 'bit', 'lengthy', 'ingredient', 'red', 'flag']",12
488,"Beware of what you are being charged .... it says that it's $9.99 but 911Drugstore is charing you $39.99 plus $14 in shipping. (I've found this to be true for several other items on this site.) I'm not sure if this is a misprint .... Amazon doesn't seem to think it's an issue since the seller can charge whatever they want for the item.  I disagree, and think it's Amazon's responisbility to get to the bottom of this.","['beware', 'shipping', 'true', 'item', 'site', 'sure', 'misprint', 'issue', 'seller', 'item', 'responisbility']",12
570,I used to order this product at 25 per box of 12 cans and now it turned into 50 dollars??? how did it double out of nowhere??,"['box', 'can', 'dollar']",12
582,"You just can't beat the taste of the original Dubble Bubble Gumballs! It really doesn't matter that the taste only last a minute or so, but that is why I bought the tub! The  tub by the way is very convenient  and was shipped to me in A+++ condition! If your longing for the classic taste go for it! You will not be dissappointed!","['original', 'dubble', 'bubble', 'gumballs', 'minute', 'tub', 'tub', 'way', 'convenient', 'condition', 'longing', 'classic']",12
601,"Well, I am neither British, nor British-born, but I absolutely love Marmite.  It is an acquired taste and one that produces very strong reactions indeed!  Their ""Love It Or Hate It"" ad says it all in fact.  As a proof of this, I have two dogs: one loves marmite sandwiches, the other one starts sneezing when she feels the smell of it.  My recipe for the perfect breakfast: marmite soldiers and soft boiled egg. Delicious!","['british', 'british-born', 'marmite', 'acquired', 'strong', 'reaction', 'love', 'ad', 'fact', 'proof', 'dog', 'marmite', 'sandwich', 'smell', 'recipe', 'perfect', 'breakfast', 'marmite', 'soldier', 'soft', 'egg', 'delicious']",12
624,"I think these taste pretty good. There are lots of nuts & and a few raisins in these slightly bigger than bite sized cookies. You get 54 cookies for the price, so it is sort of pricey but they use quality ingredients so it is probably worth it.","['lot', 'nut', 'raisin', 'bigger', 'sized', 'cooky', 'cooky', 'price', 'sort', 'pricey', 'ingredient', 'worth']",12
634,"This is a great deal for the amount of pretzel packs that are given. We love these since they're only 100 calories each and perfect for a snack, pair with a sandwich, or just to stick in your purse if you get hungry.","['deal', 'pretzel', 'pack', 'snack', 'pair', 'sandwich', 'purse', 'hungry']",12
638,"For the past 5 years, my husband has been experimenting with making whole grain pancakes. He is constantly trying new whole grain pancake mixes out on the family. We were visiting some friends in Brooklyn when he discovered the Kodiak Cakes at a small deli. He bought the box and made them for us and we couldn't believe how amazing these whole grain pancakes are. They are super tasty and made with amazing ingredients. Hands down the best whole grain pancake mix I have ever had. We bought 12 boxes to start giving away as gifts when we go to someone's house (instead of giving a bottle of wine)!","['past', 'year', 'husband', 'grain', 'pancake', 'new', 'grain', 'pancake', 'mix', 'family', 'friend', 'brooklyn', 'kodiak', 'cake', 'small', 'deli', 'box', 'amazing', 'grain', 'pancake', 'super', 'amazing', 'ingredient', 'best', 'grain', 'mix', 'box', 'gift', 'house', 'bottle', 'wine']",12
659,Very tasty crackers (especially for GF). Not many crackers in the box but if you're buying GF products you probably already know that. My whole family likes them. I bought a couple of cases last time to save money on shipping. FYI... they make a great substitute for bread crumbs in meatloaf and parmasean chicken.,"['cracker', 'gf', 'cracker', 'box', 'gf', 'product', 'family', 'couple', 'case', 'time', 'money', 'fyi', 'substitute', 'bread', 'crumb', 'meatloaf', 'parmasean', 'chicken']",12
720,"these little cookies taste fantastic! not too sweet, just right....chocolate melts easily, so we will be ordering these in the cooler months only","['little', 'cooky', 'fantastic', 'sweet', 'right', 'chocolate', 'melt', 'cooler', 'month']",12
743,"These are pretty good.  Some of the individually wrapped pieces must have tiny holes as some of the cookies are no longer crisp and fresh, but for the price, they are pretty great.  Most of them are good.","['wrapped', 'piece', 'tiny', 'hole', 'cooky', 'price']",12
749,"I purchased these thinking they would just be ordinary oatmeal raisin cookies. Wrong! I like chocolate chip and I like oatmeal raisin but these combination cookies just don't work well together. I wish I had read the item listing more carefully. Even my kids said ""Blech!"".","['ordinary', 'oatmeal', 'raisin', 'cooky', 'chocolate', 'chip', 'oatmeal', 'raisin', 'combination', 'cooky', 'wish', 'item', 'kid', 'blech']",12
764,"Mrs. May's Dry-Roasted Snack, Pumpkin Crunch, 2-Ounce Pouches (Pack of 24)  Pumpkin Crunch is great. Stick with 2oz. size (2 servings) Much too easy to consume entire 5.5oz. bag without realizing it. :-D LOL","['dry-roasted', 'snack', 'pumpkin', 'crunch', '2-ounce', 'pouch', 'pack', 'pumpkin', 'crunch', 'stick', 'size', 'serving', 'easy', 'entire', 'bag', 'lol']",12
777,"This is very good maple syrup, but like most pure maple syrup, it is very expensive. My husband and I duped ourselves when purchasing this product. We did the math wrong, and though that we were paying about $25 for a half gallon rather than only 32 oz.  Man was I surprised to see how small the jug was when it came in the mail!","['maple', 'syrup', 'pure', 'maple', 'syrup', 'expensive', 'husband', 'math', 'wrong', 'half', 'gallon', 'oz', 'man', 'surprised', 'small', 'jug', 'mail']",12
801,"This soda bread mix makes for good food.  It's very expensive though... but for the right occasion or a treat, I will buy again.","['soda', 'bread', 'mix', 'food', 'expensive', 'right', 'occasion', 'treat']",12
802,"Pamela's oat raisin walnut spice bars are moist and tasty. Although the ingredients are top notch, they gave me heartburn.","['pamela', 'oat', 'raisin', 'walnut', 'spice', 'bar', 'moist', 'ingredient', 'heartburn']",12
816,"These cookies are small, grainy and very crunchy with an awful aftertaste. And very expensive for such a small package of 16 cookies. Might be great for multiple allergies, But I was very disappointed.","['cooky', 'small', 'grainy', 'crunchy', 'awful', 'aftertaste', 'expensive', 'small', 'package', 'cooky', 'multiple', 'allergy', 'disappointed']",12
818,I was disappointed in the unpleasant flavor and dry texture of Nana's Chocolate Munch Cookie Bars. To me there was an odd artificial almost chemical like after taste in them that cocoa powder can't even cover up. I threw away the entire box after tasting the first bar.,"['unpleasant', 'flavor', 'dry', 'texture', 'nana', 'chocolate', 'munch', 'cookie', 'bar', 'odd', 'artificial', 'chemical', 'cocoa', 'powder', 'entire', 'box', 'bar']",12
822,"These cookies are Quaker baked, mom and kid approved. They are soft, chewy, and most of all delicious. The texture and taste makes them seem homemade without the hassle of baking.","['cooky', 'quaker', 'mom', 'kid', 'soft', 'chewy', 'delicious', 'texture', 'hassle']",12
825,"I wanted these for a crust for pumpkin cheesecake, but they didn't quite make it in time. No matter, we enjoyed them right out of the box. They are packed full of flavor. The big question, as with all GF baked goods, is texture. These cookies are excellent, very crunchy without being at all crumbly or sandy. If you've ever enjoyed Ppefferneuse, these will take you there. They are exactly like that, right down to the possibility of a cracked tooth. And that's not a negative, it's part of the charm. Really, they're good cookies, with outstanding ginger flavor. Mom says these are every bit as good as the Ppefferneuse she made for Christmas every year, and that's high praise.","['crust', 'pumpkin', 'cheesecake', 'time', 'matter', 'box', 'packed', 'flavor', 'big', 'question', 'gf', 'good', 'texture', 'cooky', 'excellent', 'possibility', 'cracked', 'tooth', 'negative', 'charm', 'cooky', 'outstanding', 'ginger', 'flavor', 'mom', 'bit', 'ppefferneuse', 'christmas', 'high', 'praise']",12
828,"Good price even with the shipping costs. Chocolate arrived in perfect condition.  I use this chocolate for baking, it's excellent","['price', 'shipping', 'cost', 'perfect', 'condition', 'chocolate', 'excellent']",12
841,"It seems like a lot, but they're great... especially if you have kids.  I know consumer waste isn't a good thing with individual packaging, etc., but I REALLY like these individually packaged snacks.  I usually buy a normal box at the store, but this has been so nice.  We always keep a bag handy for trips & snack time.  It's so convenient.","['lot', 'kid', 'consumer', 'waste', 'thing', 'individual', 'packaging', 'snack', 'normal', 'box', 'store', 'bag', 'handy', 'trip', 'snack', 'time', 'convenient']",12
848,"I ordered these lollipops for a friends Wizard of Oz themed shower. The arrived packaged well but I noticed the box said they're from ""Oriental Trading Company"".  If I wanted a cheap product that I knew was low quality and from China then I would have bought them directly from their site at $7 for 38 of them!!! However, from the picture these looked well made. The picture is very deceiving and so is the description. They show 16 same-colored lollipops...mine came in a variety of colors. They also gave dimentions that the lollipops were 6""x2"". I noticed they looked a bit small and when I measured they didn't even come to 5"" long, not any of them...even though they're all differnet lengths.  This was very disappointing since I planned to stand them up in a vase of lemon drops. Overall, I'm very disappointed in this product and the seller for not being honest about the product they're providing to consumers.","['lollipop', 'friend', 'wizard', 'oz', 'box', 'oriental', 'trading', 'company', 'cheap', 'low', 'china', 'site', 'picture', 'picture', 'deceiving', 'description', 'same-colored', 'lollipop', 'variety', 'color', 'dimentions', 'lollipop', 'bit', 'small', 'length', 'disappointing', 'vase', 'lemon', 'drop', 'overall', 'disappointed', 'seller', 'honest', 'consumer']",12
862,It's great! I actually used this to make gf donuts the other day. I love how convenient it is. It's so hard being gluten free so this is god sent for how many things you can make with this. I have celiacs and I haven't had any sort of negative reaction to this. I would definitely recommend this for anyone who can't have gluten but still wants things like pancakes and waffles and donuts and other fun things.,"['gf', 'convenient', 'hard', 'gluten', 'free', 'god', 'sent', 'thing', 'sort', 'negative', 'reaction', 'gluten', 'thing', 'pancake', 'waffle', 'donut', 'fun', 'thing']",12
867,I just paid $6.49 at my local Costco.  I don't know why they are so expensive here.  I love these little cookies.,"['local', 'costco', 'expensive', 'little', 'cooky']",12
883,The taste is very good! Oat bran is much more creamy than one-minute quick oat (it just doesn't tastes like oat...). A perfect food for somebody on diet. Just one single tablespoon of oat bran would make you feel very full.,"['oat', 'bran', 'creamy', 'one-minute', 'quick', 'oat', 'taste', 'oat', 'perfect', 'food', 'somebody', 'diet', 'single', 'tablespoon', 'oat', 'bran']",12
885,The quality of this item is very poor. My 17 pound dog played with it a total of 5 minutes before the seams fell apart. Would not recommend it.  I returned this item the next day.,"['item', 'poor', 'pound', 'dog', 'total', 'minute', 'seam', 'item']",12
888,"We are SO grateful for these in our family.  We are gluten, dairy and soy free, so to be able to bake for my children is a huge blessing.  These taste awesome, and I am a picky girl when it comes to gluten, dairy and soy free and how it tastes.","['grateful', 'family', 'gluten', 'dairy', 'soy', 'free', 'able', 'child', 'huge', 'blessing', 'awesome', 'picky', 'girl', 'dairy', 'soy', 'free']",12
889,"My dog has many food allergies, but these made-in-the-USA treats are free of wheat, corn, egg, and dairy.  My dog can't get enough of them.","['dog', 'food', 'allergy', 'made-in-the-usa', 'treat', 'free', 'wheat', 'corn', 'egg', 'dairy', 'dog']",12
