,Text,Tokens,Labelled_topic
260,"Item appears to be Keurig brand by title & description (big $$$).  However upon receiving it, it is an off brand ""My Perfect Kitchen"" sold at Bed Bath & Beyond and at HALF the price. I was disappointed in the jading and sent it back. Signed up for BBB email promos and got a 20% off coupon for use in the store so I bought this EXACT item for $20 (reg only $24.99 in store).  I mean EXACT!  Do your homework and save yourself some money.  Oh and the item itself is great...we have the larger Platinum B70 and it does have an issue with the cupboards but I just pulled it forward about 3.5in and it's perfect.  I am fortunate enough to have a lot of counter space and I may move it to an open top area so for us it's all good :)","['item', 'brand', 'title', 'description', 'big', 'brand', 'perfect', 'kitchen', 'bed', 'bath', 'price', 'jading', 'bbb', 'email', 'promos', 'coupon', 'use', 'store', 'exact', 'item', 'reg', 'store', 'exact', 'homework', 'money', 'oh', 'item', 'larger', 'platinum', 'issue', 'cupboard', 'fortunate', 'lot', 'counter', 'space', 'open', 'area']",3
261,"My daughter cannot get enough of these delicious snacks and I have a pretty hard time telling her no since they are made of nothing but pure, organic, pureed fruits!  The packaging is fantastic to toss into your bag for on the go too.  All the flavors are great and if you want to try them before committing to a bulk amount Starbucks now carries the line in-store.  ;)","['daughter', 'delicious', 'snack', 'hard', 'time', 'pure', 'organic', 'pureed', 'packaging', 'fantastic', 'bag', 'flavor', 'bulk', 'starbucks', 'line', 'in-store']",3
264,"These individually packed milk is great for on-the-road.  Does not need to be stored in the frig.  This item came in 6 packs of 3.  Then shipped in its original box and then another Amazon box over it.  The content was securely packed and I was not worried that the milk got 'dirty' during shipping.  The price is the same as in local grocery store but shipping to the house saved me from dragging them from the store while my toddler is jumping up and down the store aisle. The only reason that I did not give it 5 stars is because of the expiration date.  It is Mar 2012 which is not too far away.  I just bought one from Target(because I forgot to bring one and my toddler was restless) and it has an expiration date of Sept 2012.  Overall, I would still recommend to buy from Amazon.","['milk', 'on-the-road', 'frig', 'item', 'pack', 'original', 'box', 'box', 'content', 'packed', 'milk', 'price', 'local', 'grocery', 'store', 'house', 'store', 'toddler', 'store', 'reason', 'expiration', 'date', 'mar', 'target', 'toddler', 'restless', 'expiration', 'date', 'sept', 'overall']",3
267,The price was as fantastic as the taste. So convenient to make and no messy powder  that is hard to dissolve. No major cleanup to deal with either. Highly recommended!,"['price', 'fantastic', 'convenient', 'messy', 'powder', 'hard', 'major', 'cleanup', 'recommended']",3
287,My husband loves these. They are easy to make and yield consistent results. Easy to customize the strength by just using more or less water. We bring a few packets when we go away on weekend trips. Buying in bulk here is definitely cheaper than buying at the store. Cheers!,"['husband', 'easy', 'consistent', 'result', 'easy', 'strength', 'water', 'packet', 'weekend', 'trip', 'bulk', 'cheaper', 'store', 'cheer']",3
292,This is the best Rum Cake I've ever tasted.  The first time I had this was  in the Cayman Islands. To know I can stay here and still get them is even better!,"['best', 'rum', 'cake', 'time', 'cayman']",3
293,"For the price you pay and size of each cup (you can really only make the smallest size) you are getting taken with this purchase. Buy the traditional mix from any other company, you will get a better value, better taste and a richer texture. This snot a horrible mix, it tastes ok, but it is nothing more than a decent cup of chocolate flavored water. It has no thickness to it. Swiss Miss or any other grocery store hot chocolate beats it hands down. All you are getting with this is convenience of using K-cups, which is not much of one to begin with. Avoid it.","['price', 'size', 'cup', 'smallest', 'size', 'purchase', 'traditional', 'mix', 'company', 'better', 'value', 'richer', 'texture', 'horrible', 'mix', 'ok', 'decent', 'cup', 'chocolate', 'water', 'thickness', 'swiss', 'miss', 'grocery', 'store', 'hot', 'chocolate', 'beat', 'convenience', 'k-cups', 'avoid']",3
300,"As my box arrived earlier today, I cannot attest to it's health benefits (I'm not sure if I would be able to anyway)... but I can absolutely confirm that there is no taste.","['box', 'today', 'health', 'benefit', 'sure', 'able']",3
322,"I should've done my research first. Basically over a $1 per jar. I can get a WAY better deal by going to the store. Total ripoff!  I will continue to buy Beech Nut, just not from this person.","['research', 'jar', 'way', 'deal', 'store', 'total', 'ripoff', 'beech', 'nut', 'person']",3
324,"The exact same brand of rice is available at our local store for a 1/4th of the price. The current price on here is a whopping $73.15 not including shipping. Yikes! :o It's decent rice, the last time I bought it, it lasted over a year, we kept it in the closet, just folded the top part up, and put something decently heavy on it since it's not really easy to seal back up after you've opened it.","['exact', 'brand', 'rice', 'available', 'local', 'store', 'price', 'current', 'price', 'whopping', 'yikes', 'decent', 'rice', 'time', 'closet', 'heavy', 'easy']",3
330,I didn't look closely enough at the price.  I thought sold in 10 packs meant 10 packages.  When I received 10 little marshmallows for $10 + $4.95 shipping and handling I was floored.  I have made homemade marshmallows and the contents don't cost very much.,"['price', 'pack', 'package', 'little', 'marshmallow', 'shipping', 'homemade', 'marshmallow', 'content']",3
331,Taste is much better than competing brands and has a good shelf life.  Subscribe and save lets you be sure to always have the right amount on hand at the best price.,"['better', 'brand', 'shelf', 'life', 'subscribe', 'let', 'sure', 'right', 'hand', 'best', 'price']",3
334,This is my new favorite coffee!  And the price is a great value too.  I first tried this coffee from a local grocery store and was thrilled that I can purchase it through Amazon in 80 ct package at a great price.,"['new', 'favorite', 'coffee', 'price', 'value', 'coffee', 'local', 'grocery', 'store', 'ct', 'package', 'price']",3
339,"I bought this same brand from an online Indian grocery store that usually has excellent products.  I was able to turn it into cream/butter, using my super blender and adding some water, but it barely had any flavor.  I usually buy the Chao Kah brand of coconut cream (which is quite tasty and flavorful) and read another review for a different product for making your own coconut cream.  My complaint is not the shreds or texture.  Mine was just virtually tasteless.","['brand', 'online', 'indian', 'grocery', 'store', 'excellent', 'product', 'able', 'super', 'blender', 'water', 'flavor', 'chao', 'kah', 'brand', 'coconut', 'cream', 'flavorful', 'review', 'different', 'coconut', 'cream', 'complaint', 'shred', 'texture', 'tasteless']",3
344,I found these at BJ's Wholesale Club and really liked the taste.  They are very crunchy and chocolaty and the portion size is good.,"['bj', 'wholesale', 'club', 'crunchy', 'chocolaty', 'portion', 'size']",3
353,Good quality product.  I was having difficulty finding Hungarian Paprika in the local markets.  Amazon offered a wide variety of this product.  The multi-container offer was set at a good price.  I'm quite satisfied.  I would order it again.,"['difficulty', 'hungarian', 'paprika', 'local', 'market', 'wide', 'variety', 'multi-container', 'offer', 'price']",3
355,This tea is very good.  I discovered it while visiting in California. The moment I got home I searched local stores for it and I was not able to find it.  Finally I decided to see if Amazon had it and they did and I bought two boxes.  As long as they make it I will buy it.,"['tea', 'california', 'moment', 'home', 'local', 'store', 'able', 'box']",3
359,"This is the cake part, you need to add your own Amaretto to it. And it really beats making your own!","['cake', 'amaretto']",3
360,"These were really tasty, some might even say habit forming. The only thing is that they are a little expensive. My family loved them so I'll likely purchase them again.","['habit', 'thing', 'little', 'expensive', 'family', 'likely', 'purchase']",3
361,"Just received my shipment - ""best by"" date is June of 2012 and it's mid-March.  Even though it's only me, I'm pretty sure I'll use most of it by the time June rolls around.  Tasted just like the Starbucks pods I've purchased locally (before the stores stopped carrying them).  Definitely no complaints.","['shipment', 'date', 'june', 'mid-march', 'pretty', 'sure', 'time', 'june', 'roll', 'starbucks', 'store', 'complaint']",3
374,I bought this brand and it was just horrible. Amazon needs to source and offer 3 Ladies brand wrappers as they are just superior to anything out on the market today.,"['brand', 'horrible', 'need', 'source', 'offer', 'lady', 'brand', 'wrapper', 'superior', 'market', 'today']",3
375,I got a box of this tea from a bed and bath and beyond kind of store and really liked it so I came here to buy more expecting a good price on a larger box.  $1 a cup?  And a k-cup isn't even an 8-oz cup?!  Nuts.  You can get a box of 108 from a certain B wholesale J warehouse club for $48.99...45 cents each!  The tea was surprising good for not really 'brewing' but buy it elsewhere cheaper!,"['box', 'tea', 'bed', 'bath', 'kind', 'store', 'price', 'larger', 'box', 'cup', 'k-cup', '8-oz', 'cup', 'nut', 'box', 'certain', 'b', 'wholesale', 'j', 'warehouse', 'club', 'cent', 'tea', 'surprising', 'cheaper']",3
376,Best tasting agave so far and I've tried many of the popular store carried brands.,"['best', 'tasting', 'agave', 'popular', 'store', 'brand']",3
380,"""I am so impressed. This is the best price I have ever seen for this product, The quality is awesome, and they had it shipped to me so fast that I had it within a week. Fantastic price, quality and service. Don't get no better than that !!"" ( My husband and I are hooked, this is delicious. After eating this you will never go back to rolled, processed, 1-minute oatmeal !!)","['impressed', 'best', 'price', 'awesome', 'fast', 'week', 'fantastic', 'price', 'service', 'better', 'husband', 'delicious', 'processed', '1-minute', 'oatmeal']",3
384,"I have enjoyed Big Franks for years.  Now that Amazon carries them I can get them delivered to my door at a price (including shipping, subscription plan) that is lower than I can find anywhere else.","['big', 'frank', 'year', 'door', 'price', 'subscription', 'plan', 'lower']",3
387,I bought this item for my granddaughter's birthday.  Thought by the info that it would be more creative and crafty.  It turned out to be mostly candy.  Not worth the price at all.  The box looked nice and attractive except for one corner being severly dented.  Consequently their packageing also needs some work.,"['item', 'granddaughter', 'birthday', 'info', 'creative', 'candy', 'price', 'box', 'attractive', 'corner', 'packageing', 'work']",3
401,"I am a Dolce Gusto user for a long time, and this was the best price I could find for this product. So, I would recommend that due to that.","['dolce', 'gusto', 'user', 'long', 'time', 'best', 'price']",3
402,"These are very good, and a bargain depending on whether they are on sale. Came packed well, I don't taste the oil that other reviewers mentioned. A great snack or addition to salads.","['bargain', 'sale', 'packed', 'oil', 'reviewer', 'snack', 'addition']",3
408,"I haven't been able to find this in any store lately. I had some a few years ago, and it is REALLY GOOD.  This is more like coffee cake than anything else.  The swirl is a cinnamon sugar with small pecan pieces, and the bread is sort of like yellow cake.  I'm excited to find it on Amazon.","['able', 'store', 'year', 'coffee', 'cake', 'swirl', 'cinnamon', 'sugar', 'small', 'pecan', 'piece', 'bread', 'sort', 'yellow', 'cake']",3
409,"I was surprised at the size of these potatoes. I have bought them at my local grocery store before and was disappointed that they were so small. These are perfect!! Tasty, cook just right. Love 'em!!","['size', 'potato', 'local', 'grocery', 'store', 'small', 'perfect', 'cook']",3
428,"I don't generally care too much for the healthy alternatives, especially when it comes to coffee. However, after trying Truvia at a hotel, I am now hooked. I usually get it at the grocery store, but it is good to see that it is available on Amazon, and now that I have Prime, I might just be getting it online instead.  This sweetener tastes really good, and in addition to coffee, I have had it with desserts and it tastes great. I think it even tastes better than sugar, and definitely tastes better than splenda.  I cannot comment as to the health aspects related to artificial sweeteners, but I'm sure that there is plenty of information available on the Internet related to that.  As a casual coffee drinker, I highly recommend Truvia! - However, definitely try out a sample before purchasing such a large box!","['healthy', 'alternative', 'truvia', 'hotel', 'hooked', 'grocery', 'store', 'available', 'online', 'sweetener', 'addition', 'coffee', 'dessert', 'better', 'sugar', 'splenda', 'health', 'aspect', 'artificial', 'sweetener', 'plenty', 'information', 'available', 'internet', 'casual', 'coffee', 'drinker', 'recommend', 'truvia', 'sample', 'large', 'box']",3
442,This Nori is a true bargain! 10 sheets of Nori at local grocery stores ran for as much as 1$ per sheet. 50 sheets at less than $10 is hard to beat. Really glad I got this as I am now making sushi several times a week!,"['nori', 'true', 'bargain', 'sheet', 'nori', 'local', 'grocery', 'store', 'sheet', 'sheet', 'hard', 'glad', 'sushi', 'time', 'week']",3
452,"I work in food nutrition and we use this for our vegetables and we make vegetable soup.  This base has the best flavor in the world.  I could just drink it up all the time, just add water and you are good to go.  I went on line to see if I could purchase it because I want it for my cooking in my home.","['work', 'food', 'nutrition', 'vegetable', 'vegetable', 'soup', 'base', 'best', 'flavor', 'world', 'time', 'water', 'line', 'cooking', 'home']",3
475,"I bought this for cooking; from whipping egg whites to making my own baking powder, this cream of tartar is great.  I put some in a small jar in my cupboard for everyday use, the remainder I keep sealed tightly in the freezer.  It will last quite a long time, and buying it this way is exponentially less expensive than buying the small, over-priced jars in the grocery market.","['egg', 'white', 'baking', 'powder', 'cream', 'tartar', 'small', 'jar', 'cupboard', 'everyday', 'remainder', 'freezer', 'long', 'time', 'way', 'expensive', 'small', 'over-priced', 'jar', 'grocery', 'market']",3
479,I'm constantly using the glaze on everything and I really do like the taste and consistency. I was trying to find a replacement for the glaze Williams and Sonoma sells and this happened to be very close and for a better price.,"['glaze', 'consistency', 'replacement', 'glaze', 'williams', 'sonoma', 'close', 'better', 'price']",3
484,"Tastes great, and it's a quality product at a price a few dollars cheaper than the alternatives, even at our local supermarkets.  It's tough to find Grade A medium amber syrup in pints.  I'll probably just keep ordering these a few times a year.","['taste', 'price', 'dollar', 'cheaper', 'alternative', 'local', 'supermarket', 'tough', 'medium', 'amber', 'syrup', 'pint', 'time']",3
489,"Taste exactly like what you can get from store in Asia, beats all the US made products in the taste department.  Also great for making bread, not sure why not more US grocery stores carry them?!","['store', 'asia', 'beat', 'product', 'department', 'bread', 'sure', 'grocery', 'store']",3
497,I was just introduced to these olives on a United flight this week. Probably the best tasting green olives I have ever had (I usually never eat green olives). I was so happy with them I purchased two snack pack boxes with the Olove packs on my return flight to share with my wife and kids. I'm thrilled I am able to purchase these on amazon and really suggest them to anyone looking for a great snack.,"['olive', 'united', 'flight', 'week', 'best', 'tasting', 'green', 'olive', 'green', 'olive', 'happy', 'snack', 'pack', 'box', 'olove', 'return', 'flight', 'share', 'wife', 'kid', 'able', 'snack']",3
509,"For someone with a gluten problem this is the best spaghetti on the market, without a doubt.","['gluten', 'problem', 'best', 'spaghetti', 'market', 'doubt']",3
512,Always fresh and rare empty shell. A good value for the money. I've shopped around alot and found this to be the best deal.,"['fresh', 'rare', 'shell', 'value', 'money', 'alot', 'best', 'deal']",3
530,"FOR THOSE WHO APPRECIATE CAPERS, THIS IS THE ONLY WAY TO BUY.  THEY ARE THE SOMETIMES DIFFICULT TO FIND SMALLER BUDS, AND THE PRICE CAN'T BE BEAT...PLUS, THEY WILL LAST FOREVER IN YOUR FRIG!  HAVING A GOOD SUPPLY AT A GOOD PRICE WILL ENCOURAGE SOME ADVENTUROUS COOKING.","['caper', 'way', 'difficult', 'smaller', 'bud', 'price', 'beat', 'frig', 'supply', 'price', 'adventurous', 'cooking']",3
537,"I absolutely love this stuff, but I pay $2.00 to $2.50 for a 6-pack in the grocery store.  Why is this price so HIGH?","['stuff', 'pay', '6-pack', 'grocery', 'store', 'price', 'high']",3
539,I bought this item thinking it might be equivilent to Starbucks or Davinci Hazelnut syrup but it's not. At first it tastes like Hazelnut then you get the flavor of cheap pancake syrup followed by an aftertaste that can best be described as tasting stale. The price is only slightly better than what I can get the Davinci Brand at Sam's club but the quality is far lower in my opinion. For hazelnut fans I suggest avoiding this particular brand.,"['item', 'equivilent', 'starbucks', 'hazelnut', 'syrup', 'hazelnut', 'flavor', 'cheap', 'pancake', 'syrup', 'aftertaste', 'price', 'better', 'davinci', 'brand', 'sam', 'club', 'lower', 'opinion', 'hazelnut', 'fan', 'particular', 'brand']",3
541,Stocked up for work when it was on sale @ 1.73 per package. Good for emergencies but wouldn't buy it otherwise.,"['work', 'sale', 'package', 'emergency']",3
555,The product was and is fantastic.  The people who made this possible by helping me be able to order this were absolutely fantastic!!!!!,"['fantastic', 'people', 'possible', 'able', 'fantastic']",3
558,"This is the brand I normally buy, but the price on Amazon is less than half of supermarket price.  I bake bread all the time, and the expiration date on these is February, 2013. Will buy again. Thanks Amazon for a very good deal.","['brand', 'price', 'half', 'supermarket', 'price', 'time', 'expiration', 'date', 'february', 'thanks', 'deal']",3
561,I would never buy this cake. It looks horrible. Some of the fondant work on this seller's other cakes is shabby the piping is horrible...worse than a cake you would buy at the grocery store. The flowers look like red and green blobs. How can you possibly think you should sell these to people?,"['cake', 'horrible', 'fondant', 'work', 'seller', 'cake', 'piping', 'horrible', 'worse', 'cake', 'grocery', 'store', 'flower', 'red', 'green', 'blob', 'people']",3
564,"Great product, but boy did I waste money buying this from Amazon. It only cost $1.59 in the local asian supermarket.","['boy', 'waste', 'money', 'cost', 'local', 'asian', 'supermarket']",3
568,"This is the best product ever for making chili!  Delicious, simple and easy!  But this price is ridiculous!  We can get it for $1.12 at Walmart.","['best', 'chili', 'delicious', 'simple', 'easy', 'price', 'ridiculous', 'walmart']",3
576,"My daughter loves the food, and I like it even better because it's organic and Amazon has the best price.","['daughter', 'food', 'organic', 'best', 'price']",3
579,"I made these Brownies for a function I was attending and didn't mention they were Gluten Free. I made two batches and they all went! I'm not too crazy over most GF items, but this is one of the best. The price on Amazon is much less then the price in supermarkets.","['brownie', 'function', 'mention', 'gluten', 'free', 'batch', 'crazy', 'gf', 'item', 'best', 'price', 'price', 'supermarket']",3
585,"This Honey Granules is tasty and a welcome alternative to Cane Sugar. I use it in my morning oats (steel cut oats), Bird's custard and Tea. One or two teaspoonfuls go a long way. It is better stored in the refrigerator. Consider it in place of over-processed store bought cane sugar.","['honey', 'welcome', 'alternative', 'sugar', 'morning', 'oat', 'steel', 'cut', 'oat', 'custard', 'teaspoonful', 'long', 'way', 'refrigerator', 'place', 'over-processed', 'store', 'cane', 'sugar']",3
599,"I saw this tea from my friend's room and asked for a couple. She has the Super Slimming tea and the Detox tea. I usually combine the two. It made me go to the bathroom more frequently than usual, but I feel much relieved like more refreshed. My pimples went away and my back acne is non-existent. The store in my area stopped selling this kind of brand, sucks! I have to purchased it on-line now.","['tea', 'friend', 'room', 'couple', 'super', 'slimming', 'tea', 'detox', 'tea', 'bathroom', 'usual', 'refreshed', 'pimple', 'acne', 'non-existent', 'store', 'area', 'kind', 'brand', 'suck', 'on-line']",3
606,If you use the Dolce Gusto machine Amazon is the place to buy the coffee. You'll get the best price and super fast shipping. And if you setup a subscription for the coffee you'll even get a better price!,"['dolce', 'gusto', 'machine', 'place', 'coffee', 'best', 'price', 'super', 'fast', 'shipping', 'subscription', 'coffee', 'better', 'price']",3
611,Have to hide these from my daughter.  Very good!!  Fast shipping and a good price.,"['daughter', 'fast', 'shipping', 'price']",3
630,"My wife found this coffee in a local grocery store and it is great tasting coffee. However, the local grocery quit carrying it and we were able to find it at Amazon. We started ordering and it has so far been a good experience.","['wife', 'coffee', 'local', 'grocery', 'store', 'coffee', 'local', 'grocery', 'quit', 'able', 'experience']",3
636,"This is my wife's brand of choice for decent, not too expensive espresso.  It's hard to find in stores around here, so buying on Amazon is a really nice option, especially with Prime.","['wife', 'brand', 'choice', 'decent', 'expensive', 'espresso', 'hard', 'store', 'option', 'prime']",3
644,"Are these people crazy or can I not multiple properly? This is $43 for 24 small cups of peaches.  That works out to $7 for the 4 pack.  This 4 pack cost about $3.50 in a grocery store in the states but because I'm deployed I'm suppose to pay $7 for it?! Not happening. Netgrocer.com is $4.00; higher than a grocercy store, but cheaper than this!","['people', 'multiple', 'small', 'cup', 'peach', 'pack', 'pack', 'cost', 'grocery', 'store', 'state', 'higher', 'grocercy', 'store', 'cheaper']",3
654,taste just like reg animal crackers. i love them.. tried them from the grocery store first in the Mexican food section.. they are delicious,"['reg', 'animal', 'cracker', 'grocery', 'store', 'mexican', 'food', 'section', 'delicious']",3
668,forget cheetos! these are the best ever!  same price (or less if on sale) and better for you.  I could eat a bag by myself but the kids beat me to it!,"['cheetos', 'best', 'price', 'sale', 'better', 'bag', 'kid']",3
671,this is a really good thing to do if you drink coffee and use creamer. The price with subscrib & save saves you almost a 1.00 a container. try it you'll like it and its deliveried to you,"['thing', 'coffee', 'creamer', 'price', 'subscrib', 'save', 'container', 'try']",3
672,"This is my family's favorite brand of wheat free gluten free cake mix. This brand is moist, tasty and closer to the traditional cake mixes  people are used to. Namaste products are the best in my opinion of what's available out there in health food stores. Try it! You won't be disappointed.","['family', 'favorite', 'brand', 'wheat', 'free', 'gluten', 'free', 'mix', 'brand', 'moist', 'traditional', 'cake', 'mix', 'people', 'product', 'best', 'opinion', 'available', 'health', 'food', 'store']",3
