,Text,Tokens,Labelled_topic
210,"We breastfeed our month old boy, but since his bilirubin level was still high, doctors recommended to switch to formula for 48 hours. We started with Similac Advance (Shield Plus) which we still had from hospital. First 24 hours were wonderful in terms of pooping, then we decided to switch to Similac Organic for known reasons, but during the first 32-Ounce Bottle I began to notice that his stool was getting harder, and eventually he stopped pooing (actually he produced two stone-ball like poops) and had a hard time for another 24 hours. Breast milk and Similac advance tested similarly sweet, but Similac Organic was much much less sweet. I made a research on the internet and I found the following that may help you to understand the cause of constipation: (http://www.drhull.com/EncyMaster/C/constipation_infant.html)  Constipation means infrequent, hard stools. It does not mean grunting or straining, although your baby may certainly exhibit these behaviors when having a bowel movement. So the first question to ask is, ""Is my child really constipated?""  Next, consider why true constipation - excessively hard, dry stools - arises. The normal function of the colon is to remove water from the stool. Otherwise we would rapidly dehydrate and die. That is why severe diarrhea is dangerous - the stool is moving through the colon and being expelled from the body so fast, there is no time to properly reabsorb the stool water back into the bloodstream.  Conversely, if the fecal material remains in the colon too long, the water removal process may extract too much of the fecal water and leave the stool mass excessively dry and hard. It is just that simple.  So constipation arises when feces remain in the colon too long because:    * the colon is naturally sluggish (has decreased ""motility,"" we say)   * a low residue diet produces insufficient stimulation to the colon to trigger its normal propulsive activity and clear out the feces   * a combination of the above two factors   * there is obstruction of the lower GI tract   o functional neurologic - the lower rectum and anus cannot properly relax to allow evacuation - Hirschprung disease   o functional anatomic - anal-rectal positioning doesn't allow easy evacuation   o mechanical - a tumor physically blocks stool passage  Breast fed babies are essentially never truly constipated. This is because breast milk is such a low residue diet. Almost all of the milk is absorbed by the baby and used. The stools consist of a small amount of unabsorbed protein curds and a large amount of bowel secretions, chiefly mucus. And of course a lot of noisy gas. But these infrequent stools do not indicate constipation - just infrequent stools.  Later, when breast feeding infants start solids, they technically can become constipated, but it is unusual in my experience. It is not until the child is pretty much on solids and especially when weaned to whole cow milk that constipation is much of an issue. By then we are really discussing toddlers.  Breast fed infants do tend to save up after the first few months and poop less often. This worries some parents. Despite reassurances to the contrary, some folks just have to see a poop every day from their little darling to be happy and fulfilled. Go figure. They forget that stool can stay in the colon for a very, very long time and it will not hurt anything.  When the stool hoarding breast feeder does finally get ready to go, another problem comes to the fore: grunting and straining. When the baby's rectum forms in utero, it is in a state of permanent contraction for nigh onto nine months. The baby does not pass the meconium (fetal stool) in utero until perhaps right at the end of gestation right before, during or after delivery. Until the baby is several months old, and has passed and been stretched by quite a few bowel movements, the rectum and particularly the anus may be quite tight and resist easy dilation to allow the stool to pass. Because the baby has weak, flabby abdominal musculature (that is why his little tummy is so poochy), he must push against this tight anal spincter with his diaphragm. Just as Mom pushed during delivery, and with seemingly equal discomfort. Hence the grunting and red-faced straining.    The other major problem of both breast or bottle fed newborns which creates this sort of straining is dyschezia, or uncoordinated stooling.  The cure for the problem of a tight anus is pretty simple: a gentle rectal exam with a well-lubricated pinky finger by the doctor (which should be done on all babies with stooling troubles anyway to rule out a physical obstruction) will be both diagnostic and curative. If one such gentle dilation doesn't do the trick, I have Mom bring the baby back in a week and repeat the procedure. The anal spincter is stretched, and pretty soon, no more terrible straining. Top  Bottle fed infants are ""a whole 'nother story."" Infant formulas are not nearly as well digested as breast milk, and leave quite a bit more residue in the colon. (The exception to this rule in my mind is the new Similac® that really does seem to leave the stools about the same consistency as breast milk.) So true constipation in bottle fed infants is much more common; my feeling is that soy formulas are even worse than cow milk based formulas in this regard.  The young infant's colon is simply not designed for all the residue and stool bulk. The residue builds up, is dried too much, and becomes hard, pebbly stool. It is naturally difficult and uncomfortable for the baby to pass.  The addition of cereal to the diet only compounds whatever problems already exist. Cereal + milk = concrete. Cereal in the formula bottle seems to be especially bad, probably because parents don't realise just how much cereal the baby is getting. Top  Treatment of constipation mainly involves common sense diet modifications and sometimes medication:    * Again, as with breast fed babies, a search for the cause of the constipation and gentle rectal exam can work wonders.   * I use a lot of Karo® corn syrup for bottle feeders with constipation. It is my first choice recomendation; it almost always works if used properly. Unfortunately, many doctors and nurses don't use it properly, get poor results, and don't recommend it as often as they should. I start with two measuring teaspoons in every formula bottle, regardless of size, and adjust the dose up or down depending on how things are going. Usually, the baby can be weaned off the Karo pretty soon, but may need to stay on it periodically for the first few months of life. It is very important to put the corn syrup in the formula and not give it in between in water. The excess corn syrup does not get digested very well - the baby is already digesting all the sugar he can from the formula. The excess sugar passes down to the colon and produces a sugar diarrhea similar to sorbitol (as below, prunes, apple juice).    Before scolding me about ""the risk of botulism"" from corn syrup, please see:    Clinical Pediatric Emergency Medicine, Volume 4,Number 3,September 2003: ""Pediatric neurologic potpourri: cases to remember""    ""In the past, C. botulinum was also found in corn syrup, but this is no longer a risk factor for infant botulism because of a recent change in the processing formula.""    For the complete source of statement, see: Olsen SJ, Swerdlow DL. Risk of infant botulism from corn syrup. In reply. Pediatr Infect Dis J 2000;19:584-5.    * Certain fruits and juices - for example prunes, apple juice, apricots - are rich in sorbitol, a nondigestible sugar that passes through the body to the colon and causes water to be retained or drawn into the stool mass. They can be increased in the diet to loosen the stool and relieve or prevent constipation.   * Lactulose is a non-absorbable sugar product that is processed by colon bacteria to produce an inflow of water into the stool mass. We use it a lot - it seems to be a favorite of our local pediatric gastroenterologists. The dose is adjusted up or down according to respose. Side effects are usually not serious but can include cramping or diarrhea - obviously, stop the medicine and call your doctor if these occur.   * Glycerine suppositories are helpful to relieve your child if there is some hard stool that just won't come out easily. The suppository melts in the heat of the rectum and lubricates the stool. Glycerine also has a mild effect of attracting water into the stool, which softens it. The act of insertion also serves to stimulate the rectum and anus to initiate the defecation reflex. (Glycerine is completely safe - it is a food, found in candy, not a drug.)   * Fiber containing foods are helpful for older children and adults, but are not really of much use in the treatment of young infant constipation, for dietary reasons: babies just don't eat a lot of fiber. (I believe ISoyalac®, which was a high fiber soy formula, has been discontinued. It was never very available any place I practiced, anyway.)  Top  Myths and misconceptions concerning infant constipation:    * Iron in the formula causes constipation. No way. I can understand lay people thinking this to be the case because when adults take iron preparations (in large doses) they may become constipated. But the tiny amount present in infant formula is not nearly enough to cause any problems.    The irritating thing to me is to hear doctors and nurses who should know better repeating this nonsense and switching the infants to the less healthy low- or no-iron formulas.    * Increasing water in the diet is commonly recommended; it makes very little sense and demonstrates a failure to reflect on the basic physiologic cause of the overdry stool. The problem is too little water retention in the stool, not too little water in the body! Unless there is increased fiber or some chemical substance such as a sugar (Karo®, lactulose) to retain the water in the stool, excess water will simply wind up in the diaper as urine.  Top","['boy', 'bilirubin', 'level', 'doctor', 'hour', 'similac', 'advance', 'shield', 'hospital', 'hour', 'term', 'reason', 'bottle', 'stool', 'stone-ball', 'poop', 'time', 'hour', 'milk', 'similac', 'advance', 'organic', 'research', 'internet', 'cause', 'constipation', 'http', 'constipation', 'stool', 'baby', 'behavior', 'bowel', 'movement', 'question', 'child', 'consider', 'constipation', 'stool', 'function', 'colon', 'water', 'diarrhea', 'stool', 'colon', 'body', 'time', 'stool', 'water', 'bloodstream', 'material', 'colon', 'water', 'removal', 'process', 'water', 'stool', 'mass', 'arises', 'feces', 'colon', 'colon', 'motility', 'stimulation', 'colon', 'activity', 'feces', 'combination', 'factor', 'obstruction', 'gi', 'tract', 'rectum', 'anus', 'evacuation', 'hirschprung', 'disease', 'positioning', 'evacuation', 'tumor', 'passage', 'breast', 'fed', 'baby', 'breast', 'milk', 'residue', 'diet', 'milk', 'baby', 'consist', 'protein', 'curd', 'bowel', 'secretion', 'mucus', 'course', 'lot', 'gas', 'stool', 'constipation', 'infrequent', 'stool', 'breast', 'feeding', 'infant', 'solid', 'experience', 'child', 'solid', 'cow', 'milk', 'constipation', 'issue', 'toddler', 'infant', 'month', 'poop', 'parent', 'reassurance', 'folk', 'darling', 'figure', 'stool', 'colon', 'time', 'stool', 'feeder', 'problem', 'fore', 'grunting', 'straining', 'baby', 'rectum', 'form', 'utero', 'state', 'contraction', 'month', 'baby', 'meconium', 'stool', 'end', 'gestation', 'right', 'delivery', 'baby', 'month', 'bowel', 'movement', 'rectum', 'anus', 'dilation', 'stool', 'baby', 'musculature', 'tummy', 'spincter', 'diaphragm', 'mom', 'delivery', 'discomfort', 'grunting', 'problem', 'breast', 'bottle', 'fed', 'newborn', 'sort', 'straining', 'cure', 'problem', 'anus', 'exam', 'pinky', 'finger', 'doctor', 'baby', 'trouble', 'obstruction', 'dilation', 'trick', 'baby', 'week', 'procedure', 'spincter', 'bottle', 'fed', 'infant', 'story', 'infant', 'formula', 'breast', 'milk', 'bit', 'colon', 'exception', 'rule', 'mind', 'stool', 'consistency', 'breast', 'milk', 'constipation', 'bottle', 'fed', 'infant', 'feeling', 'formula', 'milk', 'formula', 'regard', 'infant', 'colon', 'bulk', 'residue', 'baby', 'addition', 'cereal', 'problem', 'milk', 'cereal', 'formula', 'bottle', 'parent', 'cereal', 'baby', 'treatment', 'constipation', 'sense', 'modification', 'medication', 'breast', 'fed', 'search', 'cause', 'constipation', 'exam', 'wonder', 'lot', 'corn', 'syrup', 'bottle', 'feeder', 'constipation', 'choice', 'recomendation', 'doctor', 'nurse', 'result', 'start', 'teaspoon', 'formula', 'bottle', 'regardless', 'size', 'dose', 'thing', 'baby', 'karo', 'month', 'life', 'corn', 'syrup', 'formula', 'water', 'corn', 'syrup', 'baby', 'sugar', 'formula', 'sugar', 'colon', 'sugar', 'diarrhea', 'prune', 'apple', 'juice', 'risk', 'botulism', 'corn', 'syrup', 'emergency', 'medicine', 'volume', 'number', 'september', 'case', 'botulinum', 'corn', 'syrup', 'risk', 'factor', 'botulism', 'change', 'processing', 'formula', 'source', 'statement', 'sj', 'swerdlow', 'dl', 'risk', 'botulism', 'corn', 'syrup', 'reply', 'pediatr', 'j', 'fruit', 'juice', 'example', 'prune', 'apple', 'juice', 'apricot', 'sorbitol', 'sugar', 'body', 'colon', 'water', 'mass', 'diet', 'stool', 'relieve', 'prevent', 'constipation', 'lactulose', 'sugar', 'colon', 'bacteria', 'inflow', 'water', 'mass', 'lot', 'favorite', 'dose', 'effect', 'medicine', 'doctor', 'glycerine', 'suppository', 'child', 'stool', 'suppository', 'melt', 'heat', 'rectum', 'stool', 'glycerine', 'effect', 'water', 'stool', 'act', 'insertion', 'rectum', 'anus', 'defecation', 'glycerine', 'food', 'candy', 'drug', 'fiber', 'food', 'child', 'adult', 'use', 'treatment', 'constipation', 'reason', 'baby', 'lot', 'fiber', 'fiber', 'soy', 'formula', 'place', 'myth', 'misconception', 'constipation', 'iron', 'formula', 'constipation', 'way', 'people', 'case', 'adult', 'iron', 'preparation', 'dos', 'present', 'formula', 'problem', 'thing', 'doctor', 'nurse', 'nonsense', 'infant', 'low-', 'formula', 'water', 'diet', 'sense', 'failure', 'physiologic', 'cause', 'stool', 'problem', 'water', 'retention', 'stool', 'water', 'body', 'fiber', 'substance', 'sugar', 'lactulose', 'water', 'stool', 'water', 'diaper']",7
243,"This is much too watery. It tastes very much like the tasteless hot cocoa one gets out of a vending machine.  After receiving the box and reading the list of ingredients,  I've decided not to order again.  This product if definitely not worth the money.","['tasteless', 'cocoa', 'vending', 'machine', 'box', 'list', 'ingredient', 'money']",7
282,Not nearly as good tasting as the other kcup ciders I've had. My girlfriend hated it too. They are going to find the garbage can.,"['tasting', 'kcup', 'cider', 'girlfriend', 'garbage']",7
284,We have purchased at least 20 boxes of David Pumpkin seeds and have not had a bad box in the lot.  Will continue buying this great treat.,"['box', 'seed', 'box', 'lot', 'treat']",7
285,"Uncle purchase K-Cup Keurig brewer for my office.  My staff and I love it.  No arguments about who is going to clean up the coffee at the end of the day.  Who is to blame for not turning it off and coffee burning at the bottom of the jug.  Plus we can have a selection of different coffees to suite the tastes for anyone.  We love it.  The Gloria Jean's Hazelnut is a very flavorful, but not a strong coffee.  I prefer the ""Jet-Fuel"" brand, but for the tamer coffee drinkers in the office they swear by it.","['purchase', 'keurig', 'brewer', 'office', 'staff', 'argument', 'coffee', 'end', 'coffee', 'burning', 'jug', 'selection', 'coffee', 'taste', 'jean', 'hazelnut', 'coffee', 'brand', 'tamer', 'coffee', 'drinker', 'office']",7
293,"For the price you pay and size of each cup (you can really only make the smallest size) you are getting taken with this purchase. Buy the traditional mix from any other company, you will get a better value, better taste and a richer texture. This snot a horrible mix, it tastes ok, but it is nothing more than a decent cup of chocolate flavored water. It has no thickness to it. Swiss Miss or any other grocery store hot chocolate beats it hands down. All you are getting with this is convenience of using K-cups, which is not much of one to begin with. Avoid it.","['price', 'size', 'cup', 'size', 'purchase', 'mix', 'company', 'value', 'texture', 'mix', 'cup', 'chocolate', 'water', 'thickness', 'miss', 'grocery', 'store', 'chocolate', 'beat', 'convenience', 'k-cups', 'avoid']",7
313,I took this stuff on a two week camping trip and had no problems with mess or attracting ants!  Tastes great. Note that this does not seem to reconstitute into a thick viscus honey-like substance. My results were much more watery  Use in place of sugar.,"['stuff', 'week', 'trip', 'problem', 'mess', 'ant', 'note', 'viscus', 'substance', 'result', 'watery', 'use', 'place', 'sugar']",7
316,"Great taste and does not have the weird chalky after taste that other hot cocoa k-cups have.  I've tasted several and this by far is the better one, but I have to say anything larger than 8oz tastes a bit watered down.  Will definitely purchase more, but at the rate my family downs these, we are probably going to stick to the powdered hot cocoa to be more cost effective.","['weird', 'chalky', 'cocoa', 'k-cups', 'bit', 'rate', 'family', 'cocoa', 'cost']",7
324,"The exact same brand of rice is available at our local store for a 1/4th of the price. The current price on here is a whopping $73.15 not including shipping. Yikes! :o It's decent rice, the last time I bought it, it lasted over a year, we kept it in the closet, just folded the top part up, and put something decently heavy on it since it's not really easy to seal back up after you've opened it.","['brand', 'rice', 'store', 'price', 'price', 'yikes', 'rice', 'time', 'closet']",7
330,I didn't look closely enough at the price.  I thought sold in 10 packs meant 10 packages.  When I received 10 little marshmallows for $10 + $4.95 shipping and handling I was floored.  I have made homemade marshmallows and the contents don't cost very much.,"['price', 'pack', 'package', 'marshmallow', 'shipping', 'homemade', 'marshmallow', 'content']",7
344,I found these at BJ's Wholesale Club and really liked the taste.  They are very crunchy and chocolaty and the portion size is good.,"['bj', 'club', 'chocolaty', 'portion', 'size']",7
374,I bought this brand and it was just horrible. Amazon needs to source and offer 3 Ladies brand wrappers as they are just superior to anything out on the market today.,"['brand', 'need', 'source', 'offer', 'lady', 'brand', 'wrapper', 'market', 'today']",7
375,I got a box of this tea from a bed and bath and beyond kind of store and really liked it so I came here to buy more expecting a good price on a larger box.  $1 a cup?  And a k-cup isn't even an 8-oz cup?!  Nuts.  You can get a box of 108 from a certain B wholesale J warehouse club for $48.99...45 cents each!  The tea was surprising good for not really 'brewing' but buy it elsewhere cheaper!,"['box', 'tea', 'bed', 'bath', 'kind', 'store', 'price', 'box', 'cup', 'k-cup', 'cup', 'nut', 'box', 'b', 'j', 'warehouse', 'club', 'cent', 'tea']",7
376,Best tasting agave so far and I've tried many of the popular store carried brands.,"['tasting', 'agave', 'store', 'brand']",7
380,"""I am so impressed. This is the best price I have ever seen for this product, The quality is awesome, and they had it shipped to me so fast that I had it within a week. Fantastic price, quality and service. Don't get no better than that !!"" ( My husband and I are hooked, this is delicious. After eating this you will never go back to rolled, processed, 1-minute oatmeal !!)","['price', 'week', 'price', 'service', 'husband', 'oatmeal']",7
381,"I recommend this instead for the same price:  Swiss Miss Hot Cocoa Mix, Milk Chocolate, 16-Count Envelopes (Pack of 8)   This thing falls short, I found myself adding some milk or my non-dairy creamers to my cup of this to make it taste somewhat creamy.  It more or less tastes horrible otherwise.  After I hated it, I decided to make it with a cup of hot milk, I just decided to pour it into a hot cup of milk, and it tastes so much better.  In my opinion, they need to up the powdered milk in them, or the non-dairy creamer in them.  It would improve this product so greatly.  They are thieves nonetheless, you usually get 10 envelopes of hot cocoa that tastes better than this in the supermarket for less than five bucks, buy two for less than ten, and still be spending less than what I spent with these.  I really thought I was buying quality, this is definitely not unless I use milk which is like cheating myself and spending extra money.  I've drank common hot cocoa from supermarket straight with water that tasted way better than this.  AVOID!","['price', 'miss', 'cocoa', 'mix', 'milk', 'chocolate', 'envelope', 'pack', 'thing', 'milk', 'creamer', 'cup', 'taste', 'cup', 'milk', 'cup', 'milk', 'opinion', 'milk', 'creamer', 'thief', 'envelope', 'cocoa', 'supermarket', 'buck', 'spent', 'milk', 'money', 'cocoa', 'supermarket', 'straight', 'water', 'way', 'avoid']",7
385,"This coffee doesn't necessarily have brand cachet, but it's as good as other coffee I've bought at 2x the price.","['coffee', 'brand', 'cachet', 'coffee', 'price']",7
404,"Good Product, good price, just be prepared to eat a lot of grits, lol.  I kind of got tired of grits and donated 6 boxes to a food pantry, however, it had nothing to do with the quality of the product.  12 boxes is a lot of grits to eat.  Next time I think I will spring for the variety pack with the cheese flavors in them.","['price', 'lot', 'grit', 'kind', 'grit', 'box', 'food', 'pantry', 'box', 'lot', 'grit', 'time', 'variety', 'pack', 'flavor']",7
434,this is the best coffee if you like a strong cup. a real wake me up,"['coffee', 'cup', 'wake']",7
435,"I got these, and another brand at the same time. I far preferred the taste of this pouch than the other brand. My daughters love these snacks, and I love how easy they are to just grab when in a hurry. I'm also excited to pack them when we go on picnics. =) My 2-year-old, and my 10-month-old are able to slurp these up in just seconds, but they enjoy each and every second of it.  I am curious though, if anyone knows.... Are these pouches BPA free? Everything else about them is so good, that I would hope they would be, but it doesn't say it anywhere on them. =( So, my assumption would be that they are not BPA free, otherwise that would be a high marketing point.","['brand', 'time', 'brand', 'daughter', 'snack', 'hurry', 'picnic', 'second', 'second', 'know', 'pouch', 'assumption', 'marketing', 'point']",7
446,I ORDERED THE DARK HOT COCOA IN HOPES IT WOULD BE REAL CHOCOLATEY AND IT WAS NO BETTER THAN BUYING A POUCH OF HOT CHOCOLATE AND ADDING IT TO HOT WATER. I ACTUALLY THINK THE POUCH ADDED TO HOT WATER IS LOADS BETTER AND A WHOLE LOT CHEAPER!!!! V-E-R-Y ...D-I-A-P-P-O-I-N-T-E-D! FOR THE PRICE...IT'S A RIP-OFF!,"['dark', 'cocoa', 'hope', 'chocolatey', 'chocolate', 'water', 'pouch', 'water', 'lot', 'd-i-a-p-p-o-i-n-t-e-d', 'price', 'rip-off']",7
449,"I bought these for my husband because he occassionally likes a cup of coffee at home and it is a hassle to drag out the coffee maker and grinder when he only wants one cup and it's not everyday.  It also comes in handy when guests come over, because we don't tend to keep coffee in the house.  Each serving comes in a little pouch that you can easily slip into your pocket, briefcase or travel bag.  The flavor was rich and at around $1.00 a cup, much cheaper than going to Starbucks or anywhere else and grabbing a cup on the way to work.  It dissolves completely leaving no grit or residue.  He first tried it in a 12 ounce mug and found it to be a little strong, but was perfect in his 20 ounce travel mug.  [...]","['husband', 'cup', 'coffee', 'home', 'hassle', 'coffee', 'maker', 'grinder', 'cup', 'guest', 'coffee', 'house', 'pocket', 'briefcase', 'travel', 'flavor', 'cup', 'cup', 'way', 'grit', 'ounce', 'mug', 'ounce', 'travel', 'mug']",7
453,"Raw, Organic, Fair Trade, Tastes Great... What's not to love? My hope is that as more people buy their amazing chocolates that the price will come down a bit.","['fair', 'trade', 'hope', 'people', 'chocolate', 'price', 'bit']",7
479,I'm constantly using the glaze on everything and I really do like the taste and consistency. I was trying to find a replacement for the glaze Williams and Sonoma sells and this happened to be very close and for a better price.,"['glaze', 'consistency', 'replacement', 'glaze', 'williams', 'sonoma', 'price']",7
498,"What a great thing to wake up to....I feel these k-cups are of medium strength, with just enough of Kahula..","['thing', 'k-cups', 'strength', 'kahula']",7
502,Very good hot cocoa.  And price was right  Awesome and passing the word on the item.  Will buy it again,"['cocoa', 'price', 'awesome', 'word', 'item']",7
557,"If this is as healthy as it is tasty then a great product.  A little pricey for only 15 servings, but that Organic Red Dutch Cocoa is delectable.","['pricey', 'serving', 'dutch', 'cocoa']",7
560,"I LOVE Green Mountain coffee.  I use it all the time for my k cups.  I got a sample of the Green Mountain Hot Cocoa and thought it would be the best.  I actually threw it out.  I tried several times to drink it.  It tasted bitter and like chemicals.  I have tried samples of the other brands of hot cocoa and this by far was the worst.  I was so surprised because I adore their coffee.  I personally would not recommend this.  Maybe it is the soy I don't know.  It just tasted very, very odd.  I still would recommend their coffees though!  Just to be fair I did add chocolate redi whip.  But I add that to all of my hot cocoa and it always tastes good.","['mountain', 'coffee', 'time', 'k', 'cup', 'sample', 'mountain', 'cocoa', 'time', 'chemical', 'sample', 'brand', 'cocoa', 'coffee', 'maybe', 'soy', 'coffee', 'chocolate', 'whip', 'cocoa']",7
562,"so much less expensive than other brands.  not very informative packaging, though, and who knows if it's organic or what.  a little clumpy.  but hey - as far as having no-sugar staples in the house, you can't beat the price!","['brand', 'packaging', 'clumpy', 'hey', 'staple', 'house', 'price']",7
585,"This Honey Granules is tasty and a welcome alternative to Cane Sugar. I use it in my morning oats (steel cut oats), Bird's custard and Tea. One or two teaspoonfuls go a long way. It is better stored in the refrigerator. Consider it in place of over-processed store bought cane sugar.","['honey', 'alternative', 'sugar', 'morning', 'oat', 'steel', 'cut', 'oat', 'custard', 'teaspoonful', 'way', 'refrigerator', 'place', 'store', 'cane', 'sugar']",7
592,"taste nothing like how cocoa should taste, i'll never touch this again, i'll be trying the swiss miss cocoa maybe better luck","['cocoa', 'miss', 'cocoa', 'luck']",7
606,If you use the Dolce Gusto machine Amazon is the place to buy the coffee. You'll get the best price and super fast shipping. And if you setup a subscription for the coffee you'll even get a better price!,"['dolce', 'gusto', 'machine', 'place', 'coffee', 'price', 'fast', 'shipping', 'subscription', 'coffee', 'price']",7
611,Have to hide these from my daughter.  Very good!!  Fast shipping and a good price.,"['daughter', 'fast', 'shipping', 'price']",7
626,You can't beat this deal! 3 Boxes of 16 K-Cups for little more then $20. No other store can even match that price for Hot Chocolate K-Cups. Your normally going to be paying around $12-$16 for 16 K-cups alone. This package give you 48 K-Cups for a great price.  The Hot Chocolate itself is great tasting and can be used on mostly all settings for the B70 except for the travel mug. Low in calories and great tasting. Defiantly a must have if you own a Keurig brewing system!,"['deal', 'box', 'k-cups', 'store', 'price', 'k-cups', 'package', 'k-cups', 'price', 'chocolate', 'setting', 'travel', 'mug', 'calorie', 'keurig', 'brewing']",7
635,"I absolutely love this cappuccino! I had my doubts, but they were proved wrong! I myself have a sweet tooth and I was worried that this product would taste too much like coffee and not enough like a cappuccino. But thankfully, I was worng and it had the right blend of both. I had 2 cups the first day I bought it! Shared it with my family, they loved it too!","['cappuccino', 'doubt', 'tooth', 'coffee', 'cappuccino', 'blend', 'cup', 'family']",7
673,"Got this shipped to the office and have been eating it for breakfast.  Its healthy, its tasty, and its cheap.  Beat that...","['office', 'breakfast', 'beat']",7
717,Taken is taken but after you have a lot of different kinds you tend to establish a taste favorite. Basically if the price is good go for it.,"['lot', 'kind', 'price']",7
733,"First of all, I thought I could save money filling my own Keurig K-Cups. By the time I bought the fillable cups, paid shipping and bought coffee to put in them, I was already in the hole. If all you have to do is fill these little cups all day I guess it will work for you, because you can have the coffee of your choice. The other problem was is they get stuck in the brewer when you try to take them out. I still have about thirty left, and when they are gone I will not replace them.","['money', 'keurig', 'k-cups', 'time', 'cup', 'shipping', 'coffee', 'hole', 'cup', 'coffee', 'choice', 'problem', 'brewer', 'thirty', 'left']",7
743,"These are pretty good.  Some of the individually wrapped pieces must have tiny holes as some of the cookies are no longer crisp and fresh, but for the price, they are pretty great.  Most of them are good.","['piece', 'hole', 'cooky', 'price']",7
744,"I have a One:One Coffee Pod machine and have ordered pods online before.  These looked good and sounded like high quality coffee- albeit a little pricey for 12 pods.  This was the worst cup of coffee I have ever tasted!  It left a bitter taste in my mouth that lingered for hours.  Yuck!  Don't be fooled by the fancy name and packaging. It tastes like rocket fuel.  Fortunately, Amazon refunded my money when I explained how bad it was. Throwing the whole box away!","['coffee', 'pod', 'machine', 'pod', 'pricey', 'pod', 'cup', 'coffee', 'mouth', 'hour', 'packaging', 'rocket', 'fuel', 'money', 'box']",7
791,Did not like flavor.  Left significant residue in cup and flow was limited into cup.  Tried 2 and plan to return.  Very disappointing,"['flavor', 'cup', 'flow', 'cup', 'plan']",7
798,"I love Nescafe Taster's Choice coffee.  I had been using the Gourmet Roast, but when my blood pressure became slightly elevated, I switched to the Decaf.  It is delicious, and my blood pressure is now behaving.  I love being able to buy this product for such a fair price.","['taster', 'choice', 'coffee', 'gourmet', 'roast', 'blood', 'pressure', 'decaf', 'blood', 'pressure', 'price']",7
