,Text,Tokens,Labelled_topic
91,"I am not a health nut and I had to keep an open mind with this product... but once I tried it it actually tasted really good. Just a tip, don't eat it by itself (not good). Try it with smoked salmon and cream cheese or make an avocado and turkey sandwich. Also toasting it for a few minutes will soften it a bit.","['health', 'nut', 'mind', 'tip', 'salmon', 'cream', 'cheese', 'avocado', 'turkey', 'sandwich', 'minute', 'bit']",4
110,"I love VitaMuffins, but my supermarket sells one box of 4 muffins for $6.29.  Instead I bought the mix, 3 boxes for $16.00, and each box makes 12 muffins. Instead of $1.62 per muffin, the mix only requires water & eggs and works out to about 48 cents per muffin, and very easy to make. That's a great deal.","['vitamuffins', 'supermarket', 'box', 'muffin', 'mix', 'box', 'box', 'muffin', 'muffin', 'mix', 'water', 'egg', 'cent', 'muffin', 'deal']",4
112,"This is fantastic corn, you don't need to add a thing to it, it is perfect right out of the can. Of course a couple of the cans were dented, to be expected with shipping. I am just sure to use those quickly. Great price with subscribe and save.","['corn', 'thing', 'course', 'couple', 'can', 'price', 'subscribe']",4
119,"I ordered the 6 month ice cream of the month club for my wife's birthday.  She received her first shipment today and none of the 4 ice creams that were sent matched the sheet they included explaining the ice creams (you could have bought several of the ice creams, such as butter pecan or mint chocolate chip, in your local grocery store).  When I called the 800 number I was told that occasionally they reserve the right to change the ice cream if it doesn't ""meet their quality"" guidelines.  When I told her none of the four ice creams that we received matched the overview sheet from amazingclubs, the customer service rep was rude and told me that I needed to call back and talk to someone in their ""support group"" (note: you must call before 6:00 PM EST to speak to someone in this group). I would seriously caution you to shell out more than $300 for this club.","['ice', 'cream', 'club', 'wife', 'birthday', 'shipment', 'today', 'ice', 'cream', 'sheet', 'ice', 'cream', 'ice', 'cream', 'butter', 'pecan', 'mint', 'chocolate', 'chip', 'grocery', 'store', 'number', 'right', 'ice', 'cream', 'guideline', 'ice', 'cream', 'sheet', 'customer', 'service', 'rep', 'support', 'group', 'note', 'pm', 'est', 'group', 'club']",4
148,"this has a great taste, is good on mufins or toast, also great on vanilla ice cream. excellent! Will buy again","['mufins', 'toast', 'vanilla', 'ice', 'cream', 'excellent']",4
151,This company is VERY accommodating and was quick to re-ship my missing UPS shipped order.  The general manager took care of the problem personally and quickly.  This company definitely has my future business.  They have a fantastic product and even better customer service!,"['company', 'ups', 'manager', 'care', 'problem', 'company', 'future', 'business', 'customer', 'service']",4
156,"Not exactly perfect for extreme low-carb dieting, but still good enough compared to your average sugar-infused muffin mix. Flavor is pretty good, though the muffins are lacking something to round them off, but they are moist and have a good texture.","['dieting', 'muffin', 'mix', 'flavor', 'muffin', 'texture']",4
158,"Sticks and Twigs may seem a little pricey compared to regular pretzels, but the bag lasts a long time and the ingredients, like flax seeds, quinoa, chia seeds and curry, are good for you. They are very crunchy, but tasty. For some added protein, I like to dip them in peanut butter.","['stick', 'twig', 'pricey', 'pretzel', 'bag', 'time', 'ingredient', 'flax', 'seed', 'seed', 'curry', 'protein', 'peanut', 'butter']",4
163,Just a little pricy but worth having.  Made from corn much better than the rice  If you haven t tried this I would strongly suggest you give it a  try and by buying it 12 at a time it also saves you money,"['pricy', 'corn', 'rice', 'try', 'time', 'money']",4
168,"If any of you read Kim Harrison - you will know that Al always orders a latte with raspberry syrup and extra cinnamon.  I tried this drink at Starbucks and it was wonderful.  I have an espresso machine at home and thought I could save a lot of time and money making this drink on my own.  This syrup was perfect!  It tastes wonderful, both in my coffee and also on ice cream!","['harrison', 'al', 'order', 'latte', 'raspberry', 'syrup', 'cinnamon', 'drink', 'starbucks', 'machine', 'home', 'lot', 'time', 'money', 'making', 'drink', 'syrup', 'coffee', 'ice', 'cream']",4
180,"Super tasty and super easy to make, healthy too! I can only recommend this one to anyone who wants organic yummy pancakes with healthy fibers in too.","['easy', 'yummy', 'pancake', 'fiber']",4
181,"These taste great and are pretty addictive, but this same box was about $5 at my local Ralph's supermarket. Don't buy this from Amazon!","['box', 'ralph', 'supermarket']",4
197,"I loved this bread.  Very tasty with a good texture and taste.  I tried making something similar from scratch and it didn't turn out anything like this bread.  Slices great warm or cold.  I bake for my boss and her family and they all voted a resounding ""Yes, we like this"" when I brought her in a loaf.  Freezes well and toasts up great either plain or with butter or cream cheese.  My boss ate hers with spaghetti after lightly toasting.  She said it was outstanding and wanted more (am I surprised, no).  Would highly recommend if you want a good Italian style bread.  I made mine in my horizonetal Wolfgang Puck breadmaker and used a crisp or dark crust setting.  I tried all other settings, light and medium and the bread came out great with a little different texture but still great nonetheless.","['texture', 'scratch', 'bread', 'bos', 'family', 'yes', 'loaf', 'plain', 'butter', 'cream', 'bos', 'ate', 'spaghetti', 'style', 'bread', 'puck', 'breadmaker', 'crisp', 'crust', 'setting', 'light', 'medium', 'bread', 'texture']",4
200,I have been a fan of Pamela's Products baking mixes for awhile now. This bread mix is one of my favorites. It is really healthy and easy to work with. I am always guaranteed good tasting bread when I use this mix. I really think it a good deal for healthy quality food. I don't have a lot of time to bake from scratch but I do like home made break so this is a good compromise.,"['fan', 'pamela', 'product', 'mix', 'bread', 'mix', 'favorite', 'bread', 'mix', 'deal', 'food', 'lot', 'time', 'scratch', 'home', 'break', 'compromise']",4
214,I was a bit disappointed in these.  They crumble very easily and have an unusual texture.  My son (6) does not like them.,"['bit', 'texture', 'son']",4
231,"I am really enjoying this coffee. It tastes excellent, was nicely priced and the company has gone out of their way to provide excellent customer service after some initial problems.  I am going to get this monthly on subscribe and save and I do recommend it now. the brooklyn bridge and breakfast blend are very nice!","['coffee', 'company', 'way', 'customer', 'service', 'problem', 'subscribe', 'brooklyn', 'bridge', 'breakfast', 'blend']",4
237,"First off, I didn't purchase this product through Amazon, but at a local grocery store, so my review only reflects the product itself, not Amazon in any way.  I bought this last week never having tried coconut water before, but I heard good things.  The taste of it was almost like the smell of lawn clippings that had been damp and out in the sun for a long time.  Tasted off and had a faint mold smell to it.  I didn't know if it was supposed to taste like that or not as I never tried it before, but paying as much as I did I felt obligated to finish it off.  I've been ill for about a week after drinking it.  I don't know if it was just a coincidence or the cause of it.  I did email customer service at O.N.E. the day I drank it asking if it was supposed to taste like that or if I got a bad batch, and they still haven't replied to me.","['grocery', 'store', 'review', 'way', 'week', 'water', 'thing', 'smell', 'lawn', 'clipping', 'sun', 'time', 'faint', 'mold', 'smell', 'felt', 'week', 'coincidence', 'cause', 'customer', 'service', 'batch']",4
244,"I purchased this product to lure black bear to the bait pile. The product has no sweet smell as one would expect. I have asked for a refund or exchange from the supplier, no response.","['bear', 'bait', 'smell', 'refund', 'exchange', 'supplier', 'response']",4
246,"Just the right mix of chocolate, caramel and crunchy popcorn; very tasty. Plus the box is separated into 5 130-calorie packages so you don't sit down and eat the whole box at once.","['mix', 'chocolate', 'caramel', 'crunchy', 'box', 'package', 'box']",4
278,This is one of my fav flavors so far. Do not let the word CREAM fool you. There is very little cream to these but they are still very flavorfull. I add either French Vanilla powdered cream or liquid cream to this and it's great. I have it on a regular basis. The flavor does not get old or eventually give you an aftertaste.,"['flavor', 'word', 'cream', 'fool', 'cream', 'vanilla', 'cream', 'cream', 'basis', 'flavor', 'aftertaste']",4
292,This is the best Rum Cake I've ever tasted.  The first time I had this was  in the Cayman Islands. To know I can stay here and still get them is even better!,"['rum', 'cake', 'time', 'cayman']",4
294,"People who complain about smell need to read and educate themselves. Yes when you open it smells that's how they are packed. All you have to do is rinse, yes read instructions. Then i throw in a skillet for a bit usually with garlic and  seasoning because i did find hard to pat dry. If you throw in a skillet for a few it takes the step where you pat dry away. There is no smell. just eat however you want. Just don`t write negative comments if you don`t read the site or directions. The site alone will answer any questions quickly. M","['people', 'smell', 'need', 'instruction', 'skillet', 'bit', 'skillet', 'step', 'smell', 'comment', 'site', 'direction', 'site', 'question']",4
302,"i only write reviews when i get crappy product, crappy service, or excellent product and service.  these beans were moist and plump.  the smell is heavenly.  in fact, i placed the envelope they were mailed in into my lingerie drawer because throwing it away seemed to be a huge waste of fragrance.  i have placed the beans in vodka and bourbon, and altough it will be some time before i have vanilla extract, i am excited about the end result.  i couldn't believe how quickly the beans arrived---i've bought books that were shipped from a few states over that took 3 times as long to get here, and cost more to ship.  i will definitely order from this company again, and again, and again.","['review', 'service', 'service', 'bean', 'smell', 'fact', 'envelope', 'lingerie', 'drawer', 'waste', 'fragrance', 'bean', 'vodka', 'bourbon', 'time', 'end', 'result', 'bean', 'book', 'state', 'time', 'company']",4
318,"This is the best tasting soup I recommend this soup to anyone who has a head cold. After eating a bowl of this soup with mixed vegetables, cut cooked chicken breast my head cold was gone the next day.","['tasting', 'soup', 'soup', 'head', 'cold', 'bowl', 'soup', 'vegetable', 'chicken', 'breast', 'head', 'cold']",4
331,Taste is much better than competing brands and has a good shelf life.  Subscribe and save lets you be sure to always have the right amount on hand at the best price.,"['brand', 'shelf', 'life', 'subscribe', 'let', 'hand', 'price']",4
336,"This is mostly dry croutons with very little flavor. I need to try to find some way to salvage this mix as no one will eat it the way it is right now. I was expecting something more like Chex Party Mix, but was greatly disappointed. It should have much more flavor/spice to be enjoyable as a snack mix. As it is, it has less flavor than a bag of salad croutons or plain pretzels.","['crouton', 'flavor', 'way', 'mix', 'way', 'chex', 'party', 'mix', 'snack', 'mix', 'flavor', 'bag', 'crouton', 'plain', 'pretzel']",4
345,I love this soup. Very hard to find in Florida. Thank You Amazon for stocking it,['thank'],4
373,Caused a fight over who was getting what lol. Perfect gift and have told many others to check out this box and the others they have available. Very quick delivery,"['fight', 'gift', 'box', 'delivery']",4
382,"Over the years, this chili powder has gotten harder to find. It has been a staple of our family's chili for decades, and I am very glad to be able to still purchase it. It has a perfect blend of seasonings that requires nothing more than ground beef, onions, and tomato soup to make an outstanding bowl of chili.   Williams Chili Seasoning Bulk Mix 18 oz","['year', 'chili', 'powder', 'staple', 'family', 'chili', 'decade', 'blend', 'seasoning', 'ground', 'beef', 'onion', 'tomato', 'soup', 'bowl', 'chili', 'williams', 'bulk', 'mix', 'oz']",4
387,I bought this item for my granddaughter's birthday.  Thought by the info that it would be more creative and crafty.  It turned out to be mostly candy.  Not worth the price at all.  The box looked nice and attractive except for one corner being severly dented.  Consequently their packageing also needs some work.,"['item', 'granddaughter', 'birthday', 'info', 'price', 'box', 'corner', 'packageing', 'work']",4
401,"I am a Dolce Gusto user for a long time, and this was the best price I could find for this product. So, I would recommend that due to that.","['dolce', 'gusto', 'user', 'time', 'price']",4
403,"I would never have ordered this had I known I was only going to be sent 12, and one of them was open and leaking powdered spice out. I complained to Amazon, and I know from experience that they always have awesome customer service. Since I just got my package today and just opened it now, I have to wait a bit to hear back from them on this issue...will keep you updated. I just wanted you guys to know that even though it states 144 packets, it is NOT. Must be a misprint? Double check with Amazon before you order this. What sounds like an awesome deal is a meh deal if you are getting only 12 of them.","['spice', 'experience', 'customer', 'service', 'package', 'today', 'bit', 'issue', 'packet', 'misprint', 'check', 'deal', 'deal']",4
408,"I haven't been able to find this in any store lately. I had some a few years ago, and it is REALLY GOOD.  This is more like coffee cake than anything else.  The swirl is a cinnamon sugar with small pecan pieces, and the bread is sort of like yellow cake.  I'm excited to find it on Amazon.","['store', 'year', 'coffee', 'cake', 'swirl', 'sugar', 'piece', 'bread', 'sort', 'cake']",4
419,"I originally purchased these to use as a fun gift for a 'secret sister,' and happened to be starving when they arrived in the mail today.  The crackers, cheese spread, and pepperoni were incredibly tasty!  The dried fruit complimented the trio well and the chocolate toffee was a perfect top-off.  I immediately got online to order another variety to try!  It seems like a small meal, but it has kept me full all afternoon.  I'm going to package two in a gift basket along with a bottled drink and some napkins--seems a napkin is the one thing the GoPicnic folks forgot!  They'll be perfect for an early fall afternoon in the park.  Hope the other 5 meals will make it to the gift wrapping stage!","['fun', 'gift', 'sister', 'mail', 'today', 'cracker', 'spread', 'pepperoni', 'fruit', 'trio', 'chocolate', 'toffee', 'top-off', 'variety', 'meal', 'afternoon', 'gift', 'basket', 'drink', 'napkin', 'napkin', 'thing', 'folk', 'fall', 'afternoon', 'park', 'meal', 'gift', 'wrapping', 'stage']",4
424,"What's not to like?  Delicious smokehouse almonds in the perfect size package.  I keep them in my locker at the gym for a post workout snack.  They are very smokey-don't leave an open package in your car, like I did...It made my car smell like cigarettes.  However, this is unlikely to happen as it is hard to only eat part of the package as they are so good.","['smokehouse', 'size', 'package', 'locker', 'gym', 'post', 'workout', 'snack', 'package', 'car', 'car', 'smell', 'cigarette', 'package']",4
432,"Serveice delivery with the seller was excellent. The product was not. Will not order again. Bad taste. Iam not sure if it was old or that how it tastes. I throw it right away, i coudl not drink it.","['serveice', 'delivery', 'seller', 'iam']",4
436,"This is very tasty. Good deal to save a few bucks here on Amazon as well. I find this dish very similar to the Chicken Tikka Masala. Both are great, obviously this curry dish has more curry flavor than the Chicken Tikka Masala. The chicken in this dish is wonderful as well.","['deal', 'buck', 'chicken', 'tikka', 'curry', 'dish', 'curry', 'tikka', 'chicken', 'dish']",4
451,I got this for my kids easter basket just to have something different and they loved it.  It tastes great and even travels well.  This is a great treat to take in the car or stick in a purse for that time when you are craving ice cream but can't have it.,"['kid', 'basket', 'travel', 'treat', 'car', 'stick', 'purse', 'time', 'ice', 'cream']",4
452,"I work in food nutrition and we use this for our vegetables and we make vegetable soup.  This base has the best flavor in the world.  I could just drink it up all the time, just add water and you are good to go.  I went on line to see if I could purchase it because I want it for my cooking in my home.","['work', 'food', 'nutrition', 'vegetable', 'soup', 'base', 'flavor', 'world', 'time', 'water', 'line', 'cooking', 'home']",4
461,"These cookies aren't like the traditional Fig Newtons/Fruit Newtonss I have bought in the past.  They look more like a thin cracker.  The cookies are also crunchy like a cracker, but definitely not as dry.  They are sweet but not too sweet, and very blueberry.  They remind me of the very top of a blueberry muffin, which is a good thing!  I'll definitely buy more of these for my family.","['cooky', 'fig', 'newton', 'past', 'cracker', 'cooky', 'cracker', 'blueberry', 'muffin', 'thing', 'family']",4
469,"These are the best quick-boil udons I've ever had. The noodles are just right and the soup is pretty good. You can also skip the soup base and add your own stuff. I like adding tofu and tempura fish balls with my udon. If you're fortunate enough to have a 99 Ranch Market or Nijiya Market nearby, save yourself some money and buy the udon there since they're sold for only 79 cents a pack.","['udons', 'noodle', 'soup', 'soup', 'base', 'stuff', 'tofu', 'tempura', 'ball', 'market', 'market', 'money', 'udon', 'cent', 'pack']",4
475,"I bought this for cooking; from whipping egg whites to making my own baking powder, this cream of tartar is great.  I put some in a small jar in my cupboard for everyday use, the remainder I keep sealed tightly in the freezer.  It will last quite a long time, and buying it this way is exponentially less expensive than buying the small, over-priced jars in the grocery market.","['egg', 'white', 'baking', 'powder', 'cream', 'tartar', 'jar', 'cupboard', 'remainder', 'freezer', 'time', 'way', 'jar', 'grocery', 'market']",4
482,Looking for a quick cook sticky toffee pudding these caught my eye. The only thing that resembles a sticky toffee pudding from this product though is the name. Bland tasting. A disappointment beyond words.,"['cook', 'toffee', 'eye', 'thing', 'toffee', 'bland', 'disappointment', 'word']",4
484,"Tastes great, and it's a quality product at a price a few dollars cheaper than the alternatives, even at our local supermarkets.  It's tough to find Grade A medium amber syrup in pints.  I'll probably just keep ordering these a few times a year.","['taste', 'price', 'dollar', 'alternative', 'supermarket', 'medium', 'amber', 'syrup', 'pint', 'time']",4
485,The whole family loves these crackers. I like that they aren't very salty. My kids love them - we eat both the bunnies and goldfish and they've never mentioned that they can tell the difference.,"['family', 'cracker', 'kid', 'bunny', 'difference']",4
504,very cool and smooth tasting. the kind of snack that works any time and place. right on time and very affordable. i enjoy this a great deal.,"['kind', 'snack', 'time', 'place', 'time', 'deal']",4
526,We have a standing order for the beef sticks but always run out before hand and must order sooner. Love them.,"['standing', 'beef', 'stick', 'hand', 'sooner']",4
552,"The soup really tastes great.  It is so convenient to throw one in your purse to take for lunch, etc and it was a great buy!!","['soup', 'purse', 'lunch', 'buy']",4
561,I would never buy this cake. It looks horrible. Some of the fondant work on this seller's other cakes is shabby the piping is horrible...worse than a cake you would buy at the grocery store. The flowers look like red and green blobs. How can you possibly think you should sell these to people?,"['cake', 'work', 'seller', 'cake', 'piping', 'cake', 'grocery', 'store', 'flower', 'blob', 'people']",4
570,I used to order this product at 25 per box of 12 cans and now it turned into 50 dollars??? how did it double out of nowhere??,"['box', 'can', 'dollar']",4
578,WE USE THIS WITH CHICKEN TOFU WORKS WELL WITH EVERYTHING WE HAVE TRIED.  GREAT ON ROMAINE LETTUCE AN ADDITION TO THAI NOODLE SOUPS,"['chicken', 'tofu', 'romaine', 'addition', 'soup']",4
583,"So as soon as the delivery guy gave me the package I opened it ready to eat some gummy bears and all I got was a big goo of gummy bears. Due to the heat of the delivery truck it all melted into gel. Of course it is not refundable so now all i have is a bag a liquid-multicolored goo. thanks for making me throw away 15 dollars. Good game amazon. So think about if its summer or kinda warm, stop and wait till december.","['delivery', 'guy', 'package', 'bear', 'goo', 'bear', 'heat', 'delivery', 'truck', 'gel', 'course', 'bag', 'goo', 'thanks', 'dollar', 'game', 'summer', 'stop', 'wait', 'till']",4
595,Easy mix.  Great taste.  Works well with my bread machine and makes large loaves.,"['mix', 'bread', 'machine', 'loaf']",4
619,"Took a while to arrive and the box was kind of dingy, but it was well worth the wait.  Nice kick for coffee, sugar free ice cream, and as flavored sweetener.","['box', 'kind', 'dingy', 'kick', 'coffee', 'sugar', 'ice', 'cream', 'sweetener']",4
648,"Slow As Molasses, Light and Mild, 11-Ounce Containers (Pack of 6)by Slow As is a great product . I love the taste and smell of this Molasses.","['molasses', 'container', 'pack', 'smell', 'molasses']",4
659,Very tasty crackers (especially for GF). Not many crackers in the box but if you're buying GF products you probably already know that. My whole family likes them. I bought a couple of cases last time to save money on shipping. FYI... they make a great substitute for bread crumbs in meatloaf and parmasean chicken.,"['cracker', 'cracker', 'box', 'product', 'family', 'couple', 'case', 'time', 'money', 'fyi', 'substitute', 'crumb', 'meatloaf', 'parmasean', 'chicken']",4
676,"I have tried about 25 different K-Cup flavors, and this is my favorite.  It has a wonderful aroma, and just the right amount of Hazelnut.  Use the subscribe option, and this is a deal that can't be beat.","['flavor', 'aroma', 'hazelnut', 'subscribe', 'option', 'deal', 'beat']",4
677,"I love these crackers and keep them on hand all the time.  They are great for soups, cheese and cracker snacks, to spread peanut butter on,  just plain, or ..... They are like chips ... can't eat just one !! I have them on subscribe & save and they always arrive safely and on-time.  A bit of trivia: our parrots love them as snacks, too !!","['cracker', 'hand', 'time', 'soup', 'cracker', 'snack', 'peanut', 'butter', 'plain', 'chip', 'subscribe', 'save', 'bit', 'parrot', 'snack']",4
680,"This is an okay gift box, only if you like mediocre cheese and summer sausage. The items are small, smaller than they appear in the picture. I only paid $30, but I would not purchase it again. On the positive side, the mustard samples that come with it make the items edible.","['gift', 'box', 'cheese', 'summer', 'sausage', 'item', 'picture', 'mustard', 'come', 'item']",4
685,"With no clear instructions on how to open and close the unit, the first few times are an act of frustration.  When I finally realized that if I grip with my thumb and forefinger over the clear plastic shield, about one third from it's bottom and squeeze the sides, the bottom lip pops out nicely. I will agree that this size is too small for most popular herbs like parsley, basil ect.  The company does now make a larger unit and it looks like it is more user friendly. All in all I like it, I took away one star for the lack of instructions.  3/2012: After a few months I have thrown this thing away.  It became increasingly harder to open and the size was just too small for the herbs I use most.  I have seen some newer, larger units that don't have the issue with opening it like this one has...I'm going to order one of these.  I no longer recommend this unit and have lowered it to 2 stars.","['instruction', 'unit', 'time', 'act', 'frustration', 'grip', 'thumb', 'forefinger', 'plastic', 'side', 'lip', 'size', 'herb', 'parsley', 'basil', 'company', 'unit', 'star', 'lack', 'instruction', 'month', 'thing', 'size', 'herb', 'unit', 'issue', 'unit']",4
694,This waffle mix is so tasteless.  I'm shocked to hear this is the brand that is sold in some hotels. I would not recommend it to anybody.,"['mix', 'brand', 'hotel', 'anybody']",4
709,"I really enjoyed this product. It tastes good and is very close to the Russian or Iranian versions. Also, the service and quick delivery were an added bonus.  I would highly recommend this product.","['russian', 'version', 'service', 'delivery', 'bonus']",4
724,We use this as a base for sauces and in soups and other meals. Its very flavorful and delicious! Its even a good price with Subscribe and Save. Would buy again!,"['base', 'sauce', 'soup', 'meal', 'price', 'subscribe', 'save']",4
730,"I have a delicious recipe for pumpkin muffins that I make again and again, and I am tired of spending too much money on the little supermarket jars of pumpkin pie spice.  The quality and taste of this product is just as good, for a fraction of the cost.","['recipe', 'pumpkin', 'muffin', 'spending', 'money', 'supermarket', 'jar', 'pie', 'spice', 'fraction', 'cost']",4
740,This has one of the best taste out there on the market.  I wish it would go on subscribe and save.,"['market', 'subscribe']",4
745,"I got a bag of this free at PAX 2009 and was really surprised how good it was. I mean, gamers generally don't eat well, but I like this better than most trail mix.","['bag', 'pax', 'gamers', 'mix']",4
783,"I tried this today and it was delicious!  It's not the texture you at first expect from eggplant, the flavors bridge that, and are really great.  Next time I will put this over rice. : )","['today', 'texture', 'flavor', 'time', 'rice']",4
792,Found this to be an excellent product for making cherry limeades to flavoring yogurt!  Have made this one of my pantry staples!,"['limeade', 'yogurt', 'pantry', 'staple']",4
799,"This is an INCREDIBLE product. It's natural sweeteners make it so tasty! I can eat half the bag in one sitting and not feel bad! It's the perfect snack, with yogurt, milk, or frozen yogurt!!! Thank you BNF for making a tasty, health-conscious treat!","['sweetener', 'bag', 'sitting', 'snack', 'yogurt', 'milk', 'yogurt', 'thank', 'treat']",4
836,I bought this to include in my daughter's party bag - It worked so well with the circus theme that we had.  Unfortunately the cracker jacks were stale.  When I heard this the first time I thought no way can't be but then someone else told me the same thing and then I heard it again from someone else.  Really disappointing.  I am so embarrassed.,"['daughter', 'party', 'bag', 'circus', 'theme', 'cracker', 'jack', 'time', 'way', 'thing']",4
837,"Excellent and tasty though I thought not enough garlic so I added more. When I order GARLIC I guess I expect more of it.  But perfect if you have guests as it will never offend anyone. Omaha always is sure to do everything to please their customers, a premier company, hard to find anymore.","['excellent', 'garlic', 'garlic', 'guess', 'guest', 'omaha', 'customer', 'company', 'anymore']",4
838,"All of the Roland products are top quality.  Roland's caviar is the real deal, unlike some other brands that are really made from seaweed!","['roland', 'product', 'roland', 'caviar', 'deal', 'brand', 'seaweed']",4
842,"Great product at a great price.  Subscribe and save makes this an exceptional buy.  And oh yeah, my dogs love these too!","['price', 'subscribe', 'buy', 'yeah', 'dog']",4
852,"This was a very easy curry paste to use and it came out very close to what you get at restaurants.  All I added was butter, chicken and water.  I made 3 servings with one packet of paste but I think if I had more chicken, I could have made 4 servings.","['curry', 'paste', 'restaurant', 'water', 'serving', 'packet', 'paste', 'serving']",4
854,"I liked the taste of these cookies and they reminded me of my childhood.  However, these are packaged different.  They are sealed in a plastic wrapper, not the wax type paper from a long time ago.  I am guessing that this keeps the graham crackers fresh tasting for a long time.  They were crispy and had a decent taste.  My only complaint was that several of the packages were damaged and the crackers were crumbs.","['cooky', 'childhood', 'plastic', 'wax', 'paper', 'time', 'graham', 'cracker', 'tasting', 'time', 'crispy', 'complaint', 'package', 'cracker', 'crumb']",4
865,"I grew up in Southern California, so I've had my share of sweet corn cakes at local restaurants. This mix is a great way to make these at home. I prepared a package of these for a friend of mine (who lives on the east coast and had never tried a corn cake)....she's now addicted but can't find them at her local store. Thank goodness for Amazon!","['california', 'share', 'corn', 'cake', 'restaurant', 'mix', 'way', 'home', 'package', 'friend', 'coast', 'corn', 'cake', 'store', 'thank', 'goodness']",4
874,"this paste is actually what first got me into thai curry, at the time i loved it, made it all the time, then i discovered a better brand of curry paste, hand brand curry paste, premium stuff, amazon doesn't sell :(, hint to amazon, stock it, but you can get it at [...], its based in seattle and they import everything from thailand, the flavor of hands brand is so much better the mae ploy, a huge difference, i went back to mae ploy after having hand brand and i didnt even finish my meal, very bland, boring by comparison, also as a side note, these are very small containers, i was used to buy the large ones at my local asian store, these are like 1/4 the size of those ones. not a good deal if you can find it locally.","['paste', 'thai', 'curry', 'time', 'time', 'brand', 'curry', 'paste', 'hand', 'brand', 'curry', 'paste', 'premium', 'stuff', 'hint', 'stock', 'seattle', 'thailand', 'flavor', 'hand', 'brand', 'ploy', 'difference', 'ploy', 'hand', 'brand', 'comparison', 'note', 'container', 'one', 'store', 'size', 'one', 'deal']",4
888,"We are SO grateful for these in our family.  We are gluten, dairy and soy free, so to be able to bake for my children is a huge blessing.  These taste awesome, and I am a picky girl when it comes to gluten, dairy and soy free and how it tastes.","['family', 'dairy', 'child', 'blessing', 'awesome', 'girl', 'dairy']",4
902,My husband loves this tea which isn't always available at the local grocer. The fact that the Amazon subscribe & save program brings it to our door at regular intervals just makes life easy.,"['husband', 'tea', 'grocer', 'fact', 'subscribe', 'program', 'door', 'interval', 'life']",4
909,"My 3-year old has been eating this soup since she was about 1 year old.  She absolutely loves it, and so do I. It's organic and very healthy (with lower sodium than just about any other canned soup on the market).","['soup', 'sodium', 'soup', 'market']",4
