,Text,Tokens,Labelled_topic
162,"I've tried a few of the different energy shots, and found that the ""5 hour energy"" have a flowery note (lavender?) in all of their flavours.  I can't say I like it. The _effect_ is ok, but the flavour is like bad/flat orange pop, and is otherwise uninspiring. I think I'd prefer the more standard 'berry' flavour of other shots vs this one.","['energy', 'shot', 'hour', 'energy', 'note', 'lavender', 'flavour', 'flavour', 'orange', 'pop', 'flavour', 'shot']",0
166,"This is excellent quality caster sugar, very fine.  Great price.  Is a must have for making shortbread cookies.","['caster', 'sugar', 'price', 'cooky']",0
167,"Plant was dead on arrival and was mangled in its container, probably better to buy one locally. I dont think its gonna make it....","['plant', 'arrival', 'container', 'dont', 'gon']",0
174,These bean are wonderful. They are very moist and smell amazing!I started making a batch of homemade vanilla extract and the color is already a dark amber; only after a few days! Will definetly buy again!!!!,"['bean', 'amazing', 'batch', 'homemade', 'vanilla', 'extract', 'color', 'amber', 'day']",0
178,This product is absolutely delightful. They are better than chocolate to me and one taste and you are hooked!,['chocolate'],0
182,"This is the second best bar I've ever had, just after Labrada's Cinnamon Bun Cookie Roll. Perfect for hiking as it stays soft and delicious when it's cold out and doesn't melt in the sun. Love these things.","['bar', 'cinnamon', 'bun', 'cookie', 'roll', 'perfect', 'sun', 'thing']",0
187,"I enjoyed the taste of No Fear, but I can't say that it gave me any more energy than the other energy drinks on the market today.  Since I do, occasionally, indulge in a few energy drinks from time to time, I can say it delivered as much energy as other supplement brands. The four stars were mainly for the taste.","['fear', 'energy', 'energy', 'drink', 'market', 'today', 'energy', 'drink', 'time', 'time', 'energy', 'supplement', 'star']",0
191,"This makes some great baked goods! I'm no baking expert but I can follow a recipe pretty well. So far I've used it in chocolate chip cookies and waffles. I think people are right and saying that you should scale down the amount of vanilla needed. I've been using exactly what was on the recipe and I get just a slight alcohol aftertaste. If you smell the vanilla right out of the bottle, it is clear it's the vanilla you are tasting. It's not unpleasant and I don't think anybody would really notice.","['good', 'baking', 'expert', 'recipe', 'chocolate', 'chip', 'cooky', 'waffle', 'people', 'vanilla', 'recipe', 'alcohol', 'aftertaste', 'vanilla', 'bottle', 'vanilla', 'anybody']",0
195,We have been paying big bucks for little cans of Rooibos tea at the health food store and brewing ice tea with it that we drink by the gallon. I was surprised that the Davidson's Rooibos was richer and tastier and brewed up a nice clear amber/brown color. Better quality and less expensive!,"['buck', 'can', 'rooibos', 'tea', 'health', 'food', 'store', 'brewing', 'ice', 'tea', 'gallon', 'davidson', 'rooibos', 'color']",0
203,"This tea is really quite good. It is a quality black tea with a subtle cinnamon flavoring. Definitely one of my favorites!  As with many food items sold on Amazon, I would recommend trying a single box from your local retailer (if you can find it) before committing to a whole six-pack. Once you know you like it, however, the value of this offering really can't be beat anywhere!","['tea', 'tea', 'cinnamon', 'favorite', 'food', 'item', 'box', 'retailer', 'six-pack', 'value', 'offering']",0
207,"I love this stuff. I brew several pitchers of iced tea from it every day, and it has become my standard beverage. Now, I've had plenty of white teas from the various folks who mass produce them (like Lipton), but this is the first time I've bought it loose, and brewed it up myself, rather than pre-brewed or in tea bag form.  So, point is, I'm an amateur. I don't have experience with other loose leaf white teas to compare. But I find this stuff divine. It's mild, yet tasty, and I don't ever get any caffeine effects that I notice. Now, if you need something to wake up in the morning, I could see that being a problem. But as something I drink all day long, I definitely don't want to have to worry about getting jittery or cutting myself off at a particular point in the evening. I've never had a hard time going to sleep after drinking this tea, and that's great in my book. There is some debate as to whether white tea has lower caffeine content than other teas (like black teas), but I can only go by personal experience. And, personally, I find that black teas like English Breakfast, when I brew them up, give me a very noticeable caffeine kick. This does not in any way.  This tea seems great. I wish I had the expertise to know whether I'm enjoying something that really *is* awesome, or some shoddy imposter that, y'know, simply makes me very happy to drink but has no real quality to it. I suspect this is pretty decent quality, and I hope once the two pounds run out, to try some other brand (at least in a limited quantity) to see how they stack up to one another.  Oh, and a side note -- turns out throwing out your first, brief steep will not make the rest caffeine-free. Read more here, if you're interested: [...]  Also, one of my favorite aspects of this white tea (and I assume it's true of most white teas) is that there is almost *no* bitterness. Black tea isn't exactly like tonic water, but it does have a bit of a bitter taste, and I found that I really enjoyed it once that bitterness was gone. Even though I didn't know or think that black tea was unpleasantly bitter, I now notice it quite a bit. A case of one of those ""You don't know what you could've done without until it's gone"" sorts of things, I guess.  Happy brewing!","['stuff', 'pitcher', 'tea', 'beverage', 'plenty', 'tea', 'folk', 'lipton', 'time', 'form', 'point', 'amateur', 'experience', 'tea', 'stuff', 'divine', 'caffeine', 'effect', 'morning', 'problem', 'jittery', 'point', 'evening', 'time', 'tea', 'book', 'debate', 'tea', 'caffeine', 'content', 'tea', 'tea', 'experience', 'tea', 'breakfast', 'caffeine', 'kick', 'way', 'tea', 'wish', 'expertise', 'imposter', 'pound', 'brand', 'quantity', 'oh', 'note', 'steep', 'rest', 'read', 'aspect', 'tea', 'tea', 'tea', 'water', 'bit', 'bitterness', 'tea', 'bit', 'case', 'sort', 'thing', 'brewing']",0
209,I've been drinking lots and lots of tea over the past few months as I work through a low carb diet regime.  I had been buying varieties at the grocery store and decided it would be economical to simply buy a large sampler.  With that in mind I randomly chose Bentley's Finest Tea Classic Collection.  I couldn't have been more pleased with the quality of the tea.  The peach tea is in fact my favorite in the collection but the English Breakfast Tea made me a fan of that flavor where I never had been before.  I'll be watching for other tea collections from Bentley's.,"['lot', 'lot', 'tea', 'month', 'carb', 'regime', 'variety', 'grocery', 'store', 'sampler', 'mind', 'bentley', 'tea', 'collection', 'tea', 'peach', 'tea', 'fact', 'collection', 'breakfast', 'tea', 'fan', 'flavor', 'collection', 'bentley']",0
215,"This is my very favorite tea!  It has a nice, strong  blackberry taste.  A must-try for berry lovers like me.","['tea', 'blackberry', 'must-try', 'berry', 'lover']",0
217,"These are better than ""regular"" pretzels. They are light and crunchy with a buttery taste. I am so glad to have found these. They restored hope that I can have good food without the ""aftermath"" that typically comes with eating.  My mother, who has no problem with gluten, tried them and liked them. She even packed up some to take with her after tasting them. She was surprised, because she thought they were going to be salty - like ""normal"" pretzels.","['pretzel', 'buttery', 'food', 'aftermath', 'mother', 'problem', 'gluten', 'pretzel']",0
221,"Saw this on Oprah's favorite things and thought it would make a great little Christmas gift for my friends that love cooking as much as I do. Since they come in packages of three, I kept one and gave two away. I couldn't open mine to clean it, so my husband had to open it and he had a hard time. I thought it was just too tight from the factory. My basil looked great after ten days. But when I went to use the basil, I could not open the pod. Husband not home...neighbor not home...dog missing thumbs. I tried lightly rapping it against the counter edge and the seam cracked right down the middle. (Okay, maybe a little harder than 'lightly,' I was pretty frustrated.) Luckily I had emptied the water, so I only had a small mess to clean up. The pod went into the garbage...forcefully. I checked with my friends. Friend #1 had the same problem and her pod is now a rooting capsule for plant clippings because she had to throw away the clear cover...it also broke when she squeezed the pod to try to open it. Friend #2 has now been warned. There were no special tips included on how to open the pod and judging from comments I've read, we're not the only ones who have had this problem. I think this was designed by the same guy that invented the  security wrapping/tape on music CDs! I've gone back to my old method...a wide-mouth mayo jar with pretty hair band holdingdown a circle of fabric...it works!","['saw', 'thing', 'christmas', 'gift', 'friend', 'package', 'husband', 'time', 'factory', 'basil', 'day', 'basil', 'pod', 'husband', 'neighbor', 'home', 'dog', 'thumb', 'counter', 'edge', 'seam', 'okay', 'water', 'mess', 'pod', 'garbage', 'friend', 'problem', 'pod', 'rooting', 'capsule', 'plant', 'clipping', 'cover', 'pod', 'tip', 'pod', 'judging', 'comment', 'one', 'problem', 'guy', 'security', 'music', 'cd', 'method', 'mayo', 'jar', 'hair', 'circle', 'fabric']",0
225,"I really wanted to get a chocolate syrup for my sons to make chocolate milk with but hated buying hersheys because of the HFCS and other ingredients. Being in Alaska options were zero. So I ordered this off amazon in a 4 pack to save money hoping it was good and it is! We keep ours in the fridge, so maybe that's why, but it takes a few extra stirs to get it mixed well. But the flavor is great and I can rest at ease knowing (even though it's still sugary) at least it is organic and natural.","['chocolate', 'syrup', 'son', 'chocolate', 'milk', 'buying', 'hershey', 'hfc', 'ingredient', 'alaska', 'option', 'pack', 'money', 'fridge', 'stir', 'flavor', 'ease']",0
227,Very tasty product..good for you and tastes good..great combo.  I love it over the top of vanilla yogurt..yummmy,"['taste', 'combo', 'vanilla', 'yogurt', 'yummmy']",0
230,"Loose prickly pear tea makes a great iced tea but it is very difficult to find in pure form.  This tea is black tea with prickly pear ""flavor"". The shipping cost is twice the cost of the tea.  If there is a prickly pear component it is all but undetectable when I drink it. It just tastes like regular black tea.  Very disappointing.","['pear', 'tea', 'tea', 'form', 'tea', 'tea', 'pear', 'shipping', 'cost', 'cost', 'tea', 'pear', 'component', 'tea']",0
234,I used these to make several small batches of vanilla sugar for Christmas presents. Worked great and very affordable. Thanks!,"['batch', 'vanilla', 'sugar', 'christmas', 'present', 'thanks']",0
235,I take 5 a day and will update when my bloodwork is done again.  I am hoping for the best!  The taste is better than I thought it would be.,['bloodwork'],0
241,"I expected the flavor to be more like that of ""brewed"" green tea. It really does taste like dried green tea leaves simply dissolved in water. Although I'm sure this is probably a good way to get a concentrated amount of antioxidants, I wouldn't order this again.","['flavor', 'tea', 'tea', 'water', 'way', 'antioxidant']",0
245,"Ironically, I am an Amazon seasonal worker.  I discovered these tasty treats while working on the sales floor...I kept thinking, ""Wow, I sure ship alot of these things; WHAT are they?""  So I went home and checked them out on line for myself...I am a very active and healthy person.  I am ALWAYS looking for wholesome breakfast options; I have a hard time eating in the AM...These cookies are so filling and delish!!  I eat one at around 8 am and I am FINE until lunch...Healthy ingredients to fuel your busy day/lifestyle...I can't wait to put them in my back pack when I go hiking next!!!!","['worker', 'treat', 'sale', 'floor', 'wow', 'ship', 'alot', 'thing', 'home', 'line', 'person', 'breakfast', 'option', 'time', 'cooky', 'lunch', 'ingredient', 'pack']",0
259,"This is by far the best tea I have ever had to drink.  I purchased my first cup at a Barnes and Nobles and could not wait to get home to find the tea on the internet and order.  Try it, if you like cinnamon you will love this tea.  Great hot or cold.","['tea', 'cup', 'barnes', 'noble', 'home', 'tea', 'internet', 'try']",0
262,"Received these in my Influenster box for Summer, taste great and very soft. Seemed to be a healthy alternative to regular cookies just concerned as to how much they will cost.","['influenster', 'box', 'summer', 'alternative', 'cooky']",0
279,I usually get orange and spice tea (not decaf)for hot tea and I was not sure about these flavors but I LOVE THEM and they are caffeine free! These will make great stocking stuffers for Christmas too!  I'm going to have to order more soon!,"['tea', 'tea', 'flavor', 'stuffer', 'christmas']",0
287,My husband loves these. They are easy to make and yield consistent results. Easy to customize the strength by just using more or less water. We bring a few packets when we go away on weekend trips. Buying in bulk here is definitely cheaper than buying at the store. Cheers!,"['husband', 'result', 'strength', 'water', 'packet', 'weekend', 'trip', 'bulk', 'store', 'cheer']",0
290,My mother in law received this tea in as a gift for Christmas and I had a cup and it was delicious.  It was in sealed packets.  This tea is in paper packets like Lipton tea and does not taste any thing like my mother in laws.  Don't be disappointed like I am and save your money and do not buy this product.  Unfortunately I had to open the package to see and taste this so I could not return it.  I would give it no stars but I had to give it one to post.,"['mother', 'law', 'tea', 'gift', 'christmas', 'cup', 'packet', 'tea', 'paper', 'packet', 'lipton', 'tea', 'thing', 'mother', 'law', 'money', 'package', 'star']",0
312,Product was just as promised. I would purchase it again. They are good. They are great. I sugest them. That is all I can write about this product.,[],0
323,I purchased their Matcha Green Tea Powder Cafe Grade a while back and I fell in love with it. Their powder comes in this little cute reusable tin. The taste of the tea is smooth and not bitter.  I make green tea milkshakes and it is the best that I have purchased. I highly recommend it.  I wish they offer their cafe grade powder in a bigger can. I use to work in a cafe where we had green tea powder in foil bags and they didn't seal well and when we opened the bag we would be covered in green powder and it was such a waste. Plus I really like the tin and want it in a bigger size.,"['matcha', 'tea', 'powder', 'cafe', 'love', 'powder', 'cute', 'tin', 'tea', 'tea', 'milkshake', 'grade', 'powder', 'use', 'tea', 'powder', 'foil', 'bag', 'bag', 'powder', 'waste', 'tin', 'size']",0
335,"I live in Indianapolis an have paid as much as $3.65! The low side is $2.75, but they sell out fast at that locition. So believe me this is worth it, pluse a very good product! I love them!","['indianapolis', 'locition']",0
338,"For fans of black licorice and Ouzo/Oghi, this candy is for you. Very natural tasting and a nice and interesting change from the usual mint. My grandmother got a pack and quickly needed me to buy 6 more, as we haven't been able to find a store that carries it in town","['fan', 'licorice', 'candy', 'tasting', 'change', 'mint', 'grandmother', 'pack', 'store', 'town']",0
342,"We all enjoyed these very chocolatey cookies!  They have a nice chewy texture and gooey center which complement each other well.  They may not be homemade, but they were still great with a glass of milk!","['cooky', 'chewy', 'texture', 'gooey', 'center', 'glass', 'milk']",0
350,"As a mom with Celiac disease with one son that has a tree nut allergy and another that has a soy allergy, I really wanted to like these cookies.  We are used to cooking everything from scratch to ensure the safety of our food.  Wouldn't it be great to have a cookie that my tree nut allergic son and I could grab on the go?  I paid a visit to my local Starbucks to pick up a 1.25 oz. pack of the sugar cookies and excitedly opened the package.  The smell alone was enough to immediately turn me off.  The bag had a synthetic odd smell inside.  I took a bite of the cookie and noted its crunchiness-a good thing about the cookie- but then was overwhelmed by an extremely unpleasant aftertaste.  It almost tasted like burnt popcorn with an artifical butter flavor. A very odd and unpalatable taste indeed. I was so disappointed.  I really liked the story of Dr. Lucy and the idea of the cookie, but most definitely did NOT like the cookie. Although I would classify myself as a bit of a food snob with high standards, I put that aside when reviewing this cookie.  I do not think even the less discerning customer would enjoy this cookie.","['mom', 'disease', 'son', 'nut', 'allergy', 'soy', 'allergy', 'cooky', 'scratch', 'safety', 'food', 'cookie', 'son', 'visit', 'starbucks', 'pack', 'sugar', 'cooky', 'package', 'smell', 'bag', 'odd', 'smell', 'bite', 'cookie', 'thing', 'cookie-', 'aftertaste', 'burnt', 'butter', 'flavor', 'story', 'lucy', 'idea', 'cookie', 'cookie', 'bit', 'food', 'snob', 'standard', 'aside', 'cookie', 'customer', 'cookie']",0
359,"This is the cake part, you need to add your own Amaretto to it. And it really beats making your own!",['amaretto'],0
366,"I really love herbal tea, especially honey and vanilla. But all of Teekanne's teas were tasteless and even if you put two packages in a cup of tea you still get no taste. Now I have three packages of Teakanne (2 relaxing and 1 energizing) and I don't know what to do with it. Surely will not drink it.","['tea', 'honey', 'vanilla', 'teekanne', 'tea', 'package', 'cup', 'tea', 'package', 'teakanne', 'relaxing', 'energizing']",0
368,"Okay, so let me preface my review by saying that I don't drink hot chocolate that often and I'm from America and don't think I've ever had hot chocolate while traveling in Europe, BUT my husband is a British citizen who grew up in India with summers in England and he has searched HIGH and low for a chocolate drink that would remind him of those from his childhood.  We found it in this drink and he wont drink any other chocolate drink now (not even the 47 other kinds that are in my pantry that I bought for him to try and after 1 cup he turned his nose up at them... men).","['okay', 'review', 'chocolate', 'america', 'chocolate', 'europe', 'husband', 'citizen', 'india', 'summer', 'england', 'chocolate', 'drink', 'childhood', 'drink', 'chocolate', 'drink', 'kind', 'pantry', 'cup', 'men']",0
379,This is an great green tea choice if you like a blend of different teas.  I thought it was well-balanced and tasted great overall.,"['tea', 'choice', 'blend', 'tea']",0
390,"I prefer the taste of this over the alcohol-based vanilla extracts, particularly in uncooked items and beverages. It has a fairly thick/syrupy consistency.","['vanilla', 'extract', 'item', 'beverage', 'consistency']",0
413,"I wasn't sure that we would be able to find a powdered milk that my family would like, but this is it.  We'd gladly use this product on a regular basis if the price was a little lower.  Powdered whole milk doesn't have as long of a shelf-life as non-fat so this should be taken into consideration for long-term food storage.","['milk', 'family', 'basis', 'price', 'milk', 'consideration', 'food', 'storage']",0
420,I liked this a lot and will keep this in my tea stock.  The Bergamot is strong and compliments the full bodied earl grey tea well.,"['lot', 'tea', 'stock', 'bergamot', 'grey', 'tea']",0
423,"I am not a coffee drinker, but tea is what wakes me up in the morning. This is a great black tea, with a wonderful flavor.  I french press it to bring out the flavor, this loose leaf tea is perfect for this.  I have never enjoyed a cup of tea more than this one.","['coffee', 'drinker', 'tea', 'morning', 'tea', 'flavor', 'press', 'flavor', 'tea', 'cup', 'tea']",0
425,My husband worked for this Oreintal family who gave him a 48 oz package of  NOH Hawaiian Iced Tea . He raved on how good it was . I didnt believe him until I actually tried it . UMMMM great cool taste and refreshing Ice tea . I would definetely recommend,"['husband', 'family', 'package', 'tea', 'ice', 'tea']",0
438,"I've been drinking this tea for the past 8 or 10 years, usually buying a box or two when visiting large metropolitan areas, where many Middle-Eastern stores carry loose Ahmad teas, usually at $5-7 for a pound box.  I've always considered it an unremarkable but robust tea, with enough aroma and taste, and beautiful reddish color, perhaps not good enough a tea to drink on its own, but a decent base for mixes. This tea, however, is nothing of the sort. Freshly opened package has almost no characteristic tea smell, and the brewed tea is weak, flat and tasteless.  Somehow it just does not seem to be the same product anymore. So, you get a lot of tea for the money, but the quality is such that you might as well drink Lipton bags, they are not that much worse.","['tea', 'year', 'box', 'area', 'store', 'tea', 'pound', 'box', 'tea', 'aroma', 'color', 'tea', 'base', 'mix', 'tea', 'sort', 'package', 'tea', 'smell', 'tea', 'lot', 'tea', 'money', 'lipton']",0
441,"These cookies are soft and delicious.  Possibly because they rely more on oat flour than just rolled oats, they lack the chewy texture of a traditional oatmeal cookie.  Instead they are almost melt-in-your mouth, with nicely soft raisins as well.  Perhaps the only truly detrimental characteristic is that they taste more like a raisin and spice cookie than an oatmeal cookie.  I enjoy the taste of oatmeal and wouldn't mind if it was brought more to the forefront.  I don't usually buy individually wrapped food, so I don't think I'd buy this product again, but I would certainly recommend it to others.","['cooky', 'oat', 'flour', 'chewy', 'texture', 'oatmeal', 'cookie', 'mouth', 'raisin', 'truly', 'characteristic', 'raisin', 'spice', 'cookie', 'cookie', 'oatmeal', 'forefront', 'food']",0
448,"I've purchased the lemon, raspberry and shortbread cookies and liked them all. What I like the most about the brand of cookies is that they are not too sweet--perfect for my taste.","['lemon', 'raspberry', 'cooky', 'brand', 'cooky', 'perfect']",0
455,"Some similar kinds of flavored coffees have a subtle mint flavor. This is powerful stuff.  In a good way, of course.  It had a very powerful taste of chocolate mint, very fulfilling.  Much better tasting than similar products.  I highly recommend this.","['kind', 'coffee', 'mint', 'flavor', 'stuff', 'way', 'course', 'chocolate', 'mint', 'product']",0
459,I got this tea a few days ago and it has great taste...has a mild citrus taste. Love love love! Will come back in 4 weeks to review the weight loss aspect as today is my first day!  Update (almost 2 weeks later): I am still totally in love with this tea and I actually noticed that it suppresses appetite. Great! I have been losing weight but I can't totally attribute it to this tea as I have also been exercising more. But the appetite suppression is a great attribute for me.,"['tea', 'day', 'citrus', 'love', 'love', 'week', 'loss', 'aspect', 'today', 'week', 'love', 'tea', 'weight', 'tea', 'suppression', 'attribute']",0
462,"When I eat junk food, I'd like to enjoy it, the guilty pleasure it is.  These cookies are neither healthy or tasty.  Stick to Chewy Chocolate Chip cookies.","['junk', 'food', 'pleasure', 'cooky', 'stick', 'chocolate', 'chip', 'cooky']",0
463,"This tea has the real flavor of pumpkin.  It is nicely spiced and perfect for an autumn afternoon.  It is quite highly caffeinated so I do not drink it late at night.  But overall, a lovely tea.","['tea', 'flavor', 'pumpkin', 'autumn', 'afternoon', 'night', 'tea']",0
