,Text,Tokens,Labelled_topic
131,"Pasta Knorr Sauce Parma Rosa Creamy Tomato / B000I2OOPW  Pardon me while I rave about how incredible this pasta mix is, but I'm just totally in love with this sauce. I love to eat pasta, but I am usually confined to the higher-fat alfredo sauces and cheese sauces because acidic tomato sauces irritate my acid reflux. That means no spaghetti and meatballs, which has been frustrating for me, but that's life, eh?  Then, while I was browsing the sauce aisle for Knorr alfredo packets, I found this Parma Rosa sauce. I have no idea what 'vodka sauce' is that the other reviewers reference, but whatever this is, it is GOOD. If I had to describe it, I'd call it a creamy tomato alfredo, but even though it is creamy, it is also very light and pleasing to taste, not cloying. The tomato taste is exquisite, and the acid content is low enough to prevent stomach pains. The taste itself is absolutely wonderful - I can actually talk myself out of impulse eating by promising myself Parma Rosa later - it's that good!  The Knorr sauces are fairly easy to make (the instructions are serious when they say to 'stir constantly', though, and I think it helps to preheat the milk before adding the powdered mix) and they store indefinitely in these dried packets (another reason to buy packets, besides the smaller carbon footprint in shipping versus jars!). Oh, and buying them on Amazon means I get them for half the price of the local market! For the Parma Rosa, I also add about a third of a pound of seasoned, browned ground beef as easy 'meatballs'. The portions are such that I can easily get two full meals out of one sauce packet, and the sauce stores perfectly in the fridge - this coming from a person who generally hates leftovers.  ~ Ana Mardoll","['pasta', 'knorr', 'sauce', 'parma', 'rosa', 'tomato', 'mix', 'love', 'sauce', 'pasta', 'alfredo', 'sauce', 'sauce', 'tomato', 'sauce', 'acid', 'reflux', 'spaghetti', 'meatball', 'life', 'eh', 'sauce', 'aisle', 'knorr', 'packet', 'rosa', 'sauce', 'idea', 'sauce', 'reviewer', 'tomato', 'alfredo', 'tomato', 'acid', 'content', 'stomach', 'eating', 'rosa', 'knorr', 'sauce', 'instruction', 'milk', 'mix', 'packet', 'reason', 'packet', 'carbon', 'footprint', 'versus', 'jar', 'mean', 'price', 'market', 'parma', 'rosa', 'pound', 'ground', 'beef', 'portion', 'meal', 'sauce', 'packet', 'sauce', 'store', 'fridge', 'person', 'leftover', 'mardoll']",8
154,"I opened this product to find that the lollipops were all broke, I was very disappointed.  They did not package this product in a way that would help keep it from breaking.  You are better off buying them from a store around your area.","['lollipop', 'way', 'store', 'area']",8
157,i loved these peanuts they were just so good all of them and they came just as advertised.,['peanut'],8
171,"This Chipotle Sauce is very tasty, and it can be used with many different things. However I loved it the most with vegetarian meat (I'm a vegetarian, living healthy and all *grins*), and this sauce is amazing in a veggie sandwich, or with cooked vegetarian meat. However this sauce is very fattening, hence why I took one star out, it contains 11 grams of fat in 2 tbsp. So one needs to be careful to have it in very small portions, or make sure to have a good workout session after indulging in a good hearty meal containing this sauce.  Overall I love this Chipotle sauce, very tasty.","['chipotle', 'sauce', 'thing', 'meat', 'living', 'grin', 'sauce', 'veggie', 'sandwich', 'meat', 'sauce', 'star', 'gram', 'fat', 'tbsp', 'portion', 'workout', 'session', 'hearty', 'meal', 'sauce', 'chipotle']",8
183,"I purchased this via Amazon, because I am NEVER sure I will be able to find it locally, and not have it cost an arm a leg and firstborn male child.  You cant beat the price, and the knowledge I will not have to comb the grocery stores looking made it a win win!  Not only that but each container I received had a 50 cent coupon attached, so if I DO find it locally I can enjoy a great discount!","['arm', 'leg', 'male', 'child', 'price', 'knowledge', 'grocery', 'store', 'win', 'container', 'cent', 'coupon', 'discount']",8
185,"This jam tastes as if it was made of anything but roses.  No aroma at all. By the time you pay for the shipping, may as well buy something else in the local grocery store.","['jam', 'aroma', 'time', 'shipping', 'grocery', 'store']",8
190,"These are not the York Peppermint Patties that I am accustomed to. They are very noticeably made of lower quality ingredients. After I took a single bite I could tell something was wrong, so I checked the packaging and sure enough these are manufactured in Mexico (I saw on another variety here on Amazon that people were complaining about the quality of the 'Made in Mexico' York Peppermint Patties). This product is a waste of money.","['york', 'peppermint', 'patty', 'ingredient', 'bite', 'packaging', 'mexico', 'variety', 'people', 'mexico', 'york', 'peppermint', 'patty', 'waste', 'money']",8
193,"As I have with all other Earth's Best jarred baby food, I won't be purchasing these Dinners for my baby because the jar lids contain BPA.  I contacted Earth's Best's consumer relations dept. personally, and the representative read me a prepared statement saying that the epoxy resin that lines Earth's Best baby food jar lids contains ""trace amounts"" of BPA, but it ""doesn't come into direct contact with the food.""  That kind of lukewarm response wasn't enough to put my concerns about BPA to rest ... after all, packaged food is jostled-around so much during shipping that these jars could spend days upside down, with the food resting directly on the jar lids.  So I guess I'll have to pass on these jarred Dinners for now.  (The Earth's Best rep did say that they were doing ""accelerated testing"" of BPA-free alternatives for lining their baby food jars).  This is such a shame, because Earth's Best is the only company that makes organic, pre-packaged Stage 2 complete meals (e.g., with meat/protein, veggies & carbs/starch) in PUREE form.  All the other organic baby food manufacturers, such as Plum, Sprout, Ella's Kitchen, etc., only make Stage 3 meals, in chunky form.  Earth's Best does make some baby food in BPA-free squeeze pouches, but that doesn't include its Dinner line.  I was hoping to be able to expose my little-one to a wider variety of flavors and well-balanced meals while still at the puree stage.  But I guess I'll have to wait until she's old enough for Stage 3 chunky meals, or make her baby food myself.  (Virtually impossible for this super-busy and domestically-challenged mom, LOL!)","['earth', 'baby', 'food', 'dinner', 'baby', 'jar', 'lid', 'earth', 'consumer', 'relation', 'representative', 'statement', 'resin', 'line', 'baby', 'food', 'jar', 'lid', 'amount', 'bpa', 'contact', 'food', 'kind', 'response', 'concern', 'bpa', 'food', 'jostled-around', 'jar', 'day', 'food', 'jar', 'lid', 'guess', 'dinner', 'earth', 'rep', 'testing', 'alternative', 'baby', 'food', 'jar', 'shame', 'earth', 'company', 'stage', 'meal', 'veggie', 'form', 'baby', 'food', 'manufacturer', 'plum', 'sprout', 'ella', 'stage', 'meal', 'form', 'earth', 'baby', 'food', 'squeeze', 'pouch', 'dinner', 'line', 'little-one', 'variety', 'flavor', 'meal', 'stage', 'guess', 'stage', 'meal', 'baby', 'food', 'mom', 'lol']",8
202,"I was not expecting much from this, a disposable package of self-boiling pasta with a bag of meat sauce. There should be no way it can work. But it does! You fill cover the slightly oily pasta with water, leave on the drainer top, microwave it for 3 minutes, drain it, heat the sauce, and mix it all up. And amazingly, it tasted good! Normally I can't stand this zero-effort lazy style of cooking microwaved meals, but this was actually really tasty. I would not make this a part of my regular routine because of the price, but I can imagine people who would.  I have to take issue with the packaging, though. I am giving this four stars because each serving is individually packaged, and none of it is recycleable. The bulk of what you are buying is packaging, and it all gets thrown away.","['package', 'pasta', 'bag', 'meat', 'sauce', 'way', 'pasta', 'water', 'drainer', 'microwave', 'minute', 'sauce', 'style', 'meal', 'routine', 'price', 'people', 'issue', 'packaging', 'star', 'serving', 'bulk', 'packaging']",8
204,"Mexican spices are so good on many foods...this chipolte sauce has a great flavor, unlike other hot sauces...not very hot, quite mild, but intense... I have put it on everything, not just tacos...","['spice', 'food', 'chipolte', 'sauce', 'flavor', 'sauce']",8
218,"GoPicnic is a wonderful option for my college aged daughter.  She never really stops to eat, and when she does finally give into hunger it's usually not good food.  She loves the convenience of the packaging and the freshness of  GoPicnic.  I appreciate the nutrition in each package.  The new Salmon and Crackers is one of her favorites.","['gopicnic', 'option', 'college', 'daughter', 'hunger', 'food', 'convenience', 'packaging', 'freshness', 'nutrition', 'package', 'salmon', 'cracker', 'favorite']",8
233,"These things are better than steak.. filet mignon! It was well worth the purchase of this package. It saves you a couple bucks versus buying them in the store. Go ahead, splurge yourself and get some.","['thing', 'filet', 'mignon', 'purchase', 'package', 'couple', 'versus', 'store']",8
236,"Anyone shopping for chives in the grocery store knows how expensive chives are. I'm almost surprised restaurants don't charge extra for them. These chives are a ""steal"" compared to the grocery, and taste as good as McCormick's at probably a 1/4 of the price. Also the shipping was very fast. I would buy again without a doubt.","['shopping', 'chive', 'grocery', 'store', 'chive', 'restaurant', 'chive', 'grocery', 'mccormick', 'price', 'shipping', 'doubt']",8
242,"I keep a few of these in my desk at work for days when I don't feel like going out to lunch. They are super convenient because you can microwave them as is, just tear open slightly to vent and put in the microwave. No bowl required, just a spoon, or in a pinch, tilt your head back and slurp it!  The taste is great. I love Indian food, and I love vegetables so this is perfect for me. The only thing to mention is that one of my co workers complained about the smell, but he's that sorta complainy person who doesn't eat Indian food and prefers Burger King. It tastes great, smells great, and is super convenient.","['desk', 'work', 'day', 'lunch', 'convenient', 'vent', 'microwave', 'bowl', 'spoon', 'tilt', 'head', 'food', 'vegetable', 'thing', 'mention', 'worker', 'smell', 'person', 'food', 'prefers', 'smell', 'convenient']",8
254,"While the product is delicious, it's annoying that the peanut butter stays on the waxy paper instead of on the product. You need a fork to scrape the peanut butter off the protective top sheet.","['peanut', 'butter', 'paper', 'fork', 'peanut', 'butter', 'sheet']",8
255,"This Taco Bell Chipotle sauce is quite enjoyable and has the tangy yet not very spicy taste you would expect. I have used it on burritos and as a dip. There is no question that if you like the flavor of Chipotle sauce you will enjoy this. But it is high in calories which I expected and did not mind for you do not need a lot too enjoy the flavor.  Yet two tablespoons of this sauce contains 100 calories from fat and a total of 110 calories per serving size. The serving size is the aforementioned two tablespoons. It taste great just be aware of its high fat content and calories. When serving size is measured by the spoon full you know the calories are high. And even so, I would get this product again.","['taco', 'bell', 'chipotle', 'sauce', 'tangy', 'burrito', 'dip', 'question', 'flavor', 'sauce', 'calorie', 'lot', 'flavor', 'tablespoon', 'sauce', 'calorie', 'fat', 'total', 'calorie', 'size', 'size', 'tablespoon', 'fat', 'content', 'calorie', 'size', 'spoon', 'calorie']",8
263,"I was surprised about how good this was my family and friends laughed when I told them I bought this. But out of the can ready mix with a little salt, pepper, spinach, and some cheese and it's a great easy meal!","['family', 'friend', 'spinach', 'cheese', 'meal']",8
264,"These individually packed milk is great for on-the-road.  Does not need to be stored in the frig.  This item came in 6 packs of 3.  Then shipped in its original box and then another Amazon box over it.  The content was securely packed and I was not worried that the milk got 'dirty' during shipping.  The price is the same as in local grocery store but shipping to the house saved me from dragging them from the store while my toddler is jumping up and down the store aisle. The only reason that I did not give it 5 stars is because of the expiration date.  It is Mar 2012 which is not too far away.  I just bought one from Target(because I forgot to bring one and my toddler was restless) and it has an expiration date of Sept 2012.  Overall, I would still recommend to buy from Amazon.","['milk', 'on-the-road', 'frig', 'item', 'pack', 'box', 'box', 'content', 'milk', 'price', 'grocery', 'store', 'house', 'store', 'toddler', 'store', 'reason', 'expiration', 'date', 'target', 'toddler', 'expiration', 'date']",8
266,"This was not what I expected. It is very sweet with bits of candied orange rind and garlic but I really did not notice any chili. With chili in the title, I expected some heat but there was none.  Definitely needs heat.","['bit', 'orange', 'rind', 'chili', 'chili', 'title', 'heat', 'heat']",8
281,"In the past, I just didn't use tomato paste very often. That's because most brands are just nasty. We'd always have a can of Hunt's or Contadina around, but I'd always be disappointed whenever I used them. It's really annoying to, say, make homemade enchilada sauce, have it taste mediocre, and then add insult to injury by having to throw away half a can of leftover tomato paste.  Amore, by contrast, actually keeps the bright tomato flavor. Since it's in tubes, there's none of the ""tinny"" taste so common to canned foods. And it's so easy to squeeze out a small amount that I use it all the time. There are all sorts of soups and sauces that can benefit from a little tomato flavor, but which don't justify opening a whole can of paste. (Not to mention the fact that most canned pastes would make the food taste worse, not better.)  There are only two mysteries about this product for me. First, a 1 1/2 tablespoon serving has 2 grams of fat. No other tomato pastes I looked at contain fat. Since the ingredients are only tomato paste and salt, I have to wonder where this fat comes from. The second mystery is that they label the box as ""double concentrated."" As far as I can tell, it's no more concentrated than any other tomato paste: I still have to use exactly the same amount in a recipe, it just tastes better than the other brands.  But I'll forgive Amore the mysterious fat and exaggerated labeling. This has become a cooking essential in my kitchen.","['paste', 'brand', 'hunt', 'contadina', 'enchilada', 'sauce', 'mediocre', 'insult', 'leftover', 'tomato', 'paste', 'amore', 'contrast', 'tomato', 'flavor', 'tube', 'food', 'time', 'sort', 'soup', 'sauce', 'flavor', 'paste', 'fact', 'paste', 'food', 'mystery', 'tablespoon', 'serving', 'gram', 'tomato', 'paste', 'contain', 'fat', 'ingredient', 'paste', 'salt', 'mystery', 'box', 'tomato', 'paste', 'recipe', 'brand', 'fat', 'essential', 'kitchen']",8
286,"Product is ok, but I consider it very expensive for a small plastic item!  If I had seen the product in person, I never would have paid that much for it.","['plastic', 'item', 'person']",8
308,I have been trying to find a gluten free product that tastes good.  This taste so good that my family did not guess that it was gluten free.  Unbelievable !! but true.,['family'],8
309,Justin's individual nut butter packs are delicious and perfect for back packing trips! I bring them every time without dissatisfaction. Highly recommended product.,"['justin', 'butter', 'pack', 'trip', 'time', 'dissatisfaction']",8
311,I was anxious to try making my own ijera at home after living in Ethiopia for 15 months and have had fairly good success with this tef flour.  It is the dark variety but I enjoy the great almost mocha flavor.  I can tell it is fresh because it develops a good sour starter on its own without needing to add any additional sourdough starter  or yeast.,"['ijera', 'home', 'ethiopia', 'month', 'success', 'tef', 'flour', 'variety', 'flavor', 'sour', 'starter', 'sourdough', 'starter', 'yeast']",8
315,Shipping was fast. The taste is great and reminds me of drinking from a real chilled green coconut on the sidewalk in Thailand.,"['shipping', 'coconut', 'sidewalk', 'thailand']",8
317,"I really satisfied with this product. It does what it supposed to do in very effective way. If your baby has digestion problems, it's the natural and healthy way to solve it.","['way', 'baby', 'digestion', 'problem', 'way']",8
322,"I should've done my research first. Basically over a $1 per jar. I can get a WAY better deal by going to the store. Total ripoff!  I will continue to buy Beech Nut, just not from this person.","['research', 'jar', 'way', 'deal', 'store', 'ripoff', 'nut', 'person']",8
328,The taste was a little off to me and like with microwave popcorn not all of the bacon skins developed. Some were still very hard on the ends and others not developed at all. I bought a box of these so I tried to perfect the technique several times with not much better outcomes. All in all I will stick with the ready to go variety offered by Frito Lay and Mission.,"['microwave', 'bacon', 'skin', 'end', 'box', 'technique', 'time', 'ready', 'variety', 'lay', 'mission']",8
334,This is my new favorite coffee!  And the price is a great value too.  I first tried this coffee from a local grocery store and was thrilled that I can purchase it through Amazon in 80 ct package at a great price.,"['coffee', 'price', 'value', 'coffee', 'grocery', 'store', 'package', 'price']",8
339,"I bought this same brand from an online Indian grocery store that usually has excellent products.  I was able to turn it into cream/butter, using my super blender and adding some water, but it barely had any flavor.  I usually buy the Chao Kah brand of coconut cream (which is quite tasty and flavorful) and read another review for a different product for making your own coconut cream.  My complaint is not the shreds or texture.  Mine was just virtually tasteless.","['brand', 'grocery', 'store', 'product', 'blender', 'water', 'flavor', 'chao', 'kah', 'brand', 'coconut', 'cream', 'review', 'coconut', 'cream', 'complaint', 'shred', 'texture']",8
340,My grandson loves the strawberry Kellogg's Special K Bars but the strawberry flavored are sometimes difficult to find in the grocery store.  I was thrilled to find them on amazon and be able to buy them by the case on a regular basis.  Heaven forbid that Nana be caught without a strawberry breakfast bar at all times!,"['grandson', 'strawberry', 'k', 'bar', 'strawberry', 'grocery', 'store', 'case', 'basis', 'heaven', 'strawberry', 'breakfast', 'bar', 'time']",8
343,We put this in everything!! It gives an extra kick to everything from sandwiches to egg salad to . . .,"['kick', 'sandwich', 'salad']",8
352,These are incredibly good. I can't seem to keep a package of these around very long. My family and friends seem to get to them if I don't.,"['package', 'family', 'friend']",8
353,Good quality product.  I was having difficulty finding Hungarian Paprika in the local markets.  Amazon offered a wide variety of this product.  The multi-container offer was set at a good price.  I'm quite satisfied.  I would order it again.,"['difficulty', 'paprika', 'market', 'variety', 'multi-container', 'offer', 'price']",8
355,This tea is very good.  I discovered it while visiting in California. The moment I got home I searched local stores for it and I was not able to find it.  Finally I decided to see if Amazon had it and they did and I bought two boxes.  As long as they make it I will buy it.,"['tea', 'california', 'moment', 'home', 'store', 'box']",8
360,"These were really tasty, some might even say habit forming. The only thing is that they are a little expensive. My family loved them so I'll likely purchase them again.","['habit', 'thing', 'family', 'purchase']",8
370,"Just when i got my shipment i tried it out on my pit but he only ate portion of it and he never ate it after that. So i also tried it on my rottweiler and she does not like it also. The only way they would eat it is if i add some caned meat with it then they would, but that shouldn't be the case. so i don't recommend.","['shipment', 'pit', 'portion', 'rottweiler', 'way', 'meat', 'case']",8
372,I had brought this as a dipping sauce for dumplings and egg rolls I made at home. It taste's great and I think it the same sauce I get at some Thai places cause it tastes the exact same.,"['dipping', 'sauce', 'dumpling', 'egg', 'roll', 'home', 'sauce', 'place']",8
383,"I tried these as I love Thai food, ginger and coconut. That was my problem, as this mess does not even vaguely resemble Thai food and has no discernible ginger or coconut taste. Plus, the noodles stick together, even when prepared as suggested, and come out in a big clump when you try to eat them.  Also, the nutrition label is misleading. I am dieting and read labels very carefully. This says a serving is one cup and also says one package weighs 4oz (half a cup). I figured, as it did not say otherwise and as this type of meal is usually one serving, that after adding water there would be one serving per package. Not so, one package is actually two servings, or over 500 calories. This is far more than any other pre-packaged noodle meal I have seen.  The excessive calorie content might have been OK had the product tasted good, but it doesn't. I would definitely recommend you stay away from this mess.","['thai', 'food', 'ginger', 'coconut', 'problem', 'mess', 'thai', 'food', 'ginger', 'coconut', 'noodle', 'clump', 'nutrition', 'label', 'label', 'serving', 'cup', 'package', 'cup', 'type', 'meal', 'serving', 'water', 'package', 'package', 'serving', 'calorie', 'meal', 'calorie', 'content', 'mess']",8
384,"I have enjoyed Big Franks for years.  Now that Amazon carries them I can get them delivered to my door at a price (including shipping, subscription plan) that is lower than I can find anywhere else.","['frank', 'year', 'door', 'price', 'subscription', 'plan']",8
398,"I've tried other root beer popsicles before, but they were not as close to being as good as A&W's. It was very easy. I just put them in the freezer, and then after dinner my family eats them.","['root', 'beer', 'popsicle', 'w', 'freezer', 'dinner', 'family']",8
409,"I was surprised at the size of these potatoes. I have bought them at my local grocery store before and was disappointed that they were so small. These are perfect!! Tasty, cook just right. Love 'em!!","['size', 'potato', 'grocery', 'store', 'cook']",8
431,"Tinkyada's brown rice elbow pasta is a great tasting gluten free choice. It is just like having ""normal"" pasta only better! It cooks just like any pasta, and can be used in any pasta dish. I highly recommend this product.","['tinkyada', 'rice', 'elbow', 'pasta', 'tasting', 'gluten', 'choice', 'pasta', 'pasta', 'dish']",8
464,"Love this Sauce. Taste is perfect, I use this Sauce with so many food but mostly with macaroni cheese so Go for it. Best Sauce...!!!","['sauce', 'sauce', 'food', 'cheese', 'sauce']",8
468,"This product is good for any dish, I like to just cut it out and eat like snack but remember to go with nice wine or else it will be taste funny in your mouth.  It also good for cooking with lettuce, boil or pan fried the lettuce first then add on this product and make a oyster sauce topping, it will be delicious.","['snack', 'wine', 'mouth', 'boil', 'pan', 'lettuce', 'oyster', 'sauce']",8
470,"Taste fantastic!  Somewhat hot if you consume a lot of it at once, but nothing to be fearful of.  It's the perfect hand-made taste hot sauce to replace your over-the-counter Cholula/Tapatio for all of you meal choices.","['lot', 'sauce', 'choice']",8
477,"My daughter started eating these while she was 8month and loved them. They melt really fast in your mouth and they taste very good. Its not sweet but its not tasteless, it has a very creamy/milk texture to it.","['daughter', 'mouth', 'texture']",8
489,"Taste exactly like what you can get from store in Asia, beats all the US made products in the taste department.  Also great for making bread, not sure why not more US grocery stores carry them?!","['store', 'beat', 'product', 'department', 'grocery', 'store']",8
508,I know that you're taking a chance - after all they are flops but I think they're are overpriced.,['chance'],8
509,"For someone with a gluten problem this is the best spaghetti on the market, without a doubt.","['gluten', 'problem', 'spaghetti', 'market', 'doubt']",8
534,"We love this product!  Our baby is 6 months old and we're introducing new foods to her.  So far she has tried the pumpkin, and she can't get enough!!!  She grabs for the spoon!  We love that this product is organic and that use can use breastmilk to mix so your baby gets added nutrients.  It's portable, compact, and you can take it anywhere.  If at a restaurant or away from home, simply warm up your milk and combine.  It's really fantastic!","['baby', 'month', 'food', 'pumpkin', 'spoon', 'use', 'breastmilk', 'baby', 'nutrient', 'restaurant', 'home', 'milk']",8
537,"I absolutely love this stuff, but I pay $2.00 to $2.50 for a 6-pack in the grocery store.  Why is this price so HIGH?","['stuff', 'pay', 'grocery', 'store', 'price']",8
541,Stocked up for work when it was on sale @ 1.73 per package. Good for emergencies but wouldn't buy it otherwise.,"['work', 'sale', 'package', 'emergency']",8
549,"I am allergic to peanuts, but I can eat all other nut butters.  I like the taste of this product, and the soy bits give it a texture like crunchy peanut butter.  I recommended it for those who are allergic to peanuts.","['peanut', 'butter', 'soy', 'texture', 'crunchy', 'butter']",8
550,We have used the pork pouch on porkt chops...and believe it or not...we have used it on chicken.  Both were juicy and had a great flavor.  Easy to use without a lot of mess...you can't go wrong with shake-n-bake.,"['pork', 'pouch', 'porkt', 'chop', 'juicy', 'flavor', 'easy', 'lot', 'mess']",8
568,"This is the best product ever for making chili!  Delicious, simple and easy!  But this price is ridiculous!  We can get it for $1.12 at Walmart.","['simple', 'price', 'walmart']",8
576,"My daughter loves the food, and I like it even better because it's organic and Amazon has the best price.","['daughter', 'food', 'price']",8
586,"I eat oatmeal almost every morning in the fall and winter, this is by far my favorite variety pack. I stock up when it is on sale because I can go through a box a week. The variety pack is nice because it keeps it from getting monotonous. Peaches and cream is the tastiest and nothing beats hot oatmeal after shoveling snow or walking the dog.","['eat', 'oatmeal', 'morning', 'fall', 'winter', 'variety', 'pack', 'stock', 'sale', 'box', 'week', 'variety', 'pack', 'peach', 'cream', 'tastiest', 'beat', 'oatmeal', 'snow', 'dog']",8
587,"Our family really enjoys this shells and cheese. I love the convenience of Mac and Cheese, but usually the flavor is horrible. Annie's tastes great and is better for you. Can't beat that.","['family', 'shell', 'convenience', 'mac', 'flavor', 'taste']",8
590,Nuttzo makes great nut butters. Their chocolate version is like Nutella should be--less sugar and other crap. Delicious and super-nutritious.,"['butter', 'chocolate', 'version', 'nutella', 'sugar', 'crap']",8
591,"My baby LOVES this stuff! I don't like peas, but I tried this once and it was not bad. I add cereal to make it thicker (my baby likes a paste-like consistency, always has), otherwise it is more like a medium-thick puree in consistency. I would absolutely recommend this product.","['baby', 'stuff', 'pea', 'cereal', 'baby', 'consistency', 'puree', 'consistency']",8
594,"I had used these smaller jars of honey while on a trip in France a few years ago. They were in the hotels with the breakfasts. I don't use honey very often and the larger jars I purchase at the grocery store end up going to waste. These little jars are perfect for me. The flavor is not too intense and the size is perfect for my use. Plus, they bring back memories of a wonderful trip I took to a country where I grew up.","['jar', 'honey', 'trip', 'france', 'year', 'hotel', 'breakfast', 'honey', 'jar', 'purchase', 'grocery', 'store', 'end', 'jar', 'flavor', 'size', 'use', 'memory', 'trip', 'country']",8
602,I bought these years ago at Walmart and then they stopped carrying them.  I was searching the internet and found them at Amazon.  We ordered a box of each.  I like the spicy and my husband likes the orginal.  A learning process will be a sure thing until you figure out how many minutes for your microwave.  They are great and we love them.,"['year', 'walmart', 'internet', 'box', 'spicy', 'husband', 'process', 'thing', 'minute', 'microwave']",8
613,"These microwave pork rinds are quite tasty for them to be cooked in the microwave!  My husband and I love the hot & spicy flavor better than the plain because it has more flavor.  The only drawback I see to these is that if you have an older microwave or one that is not as powerful (at least 1100 watts), the pork rinds do not cook as well.","['pork', 'rind', 'microwave', 'husband', 'spicy', 'flavor', 'plain', 'flavor', 'drawback', 'microwave', 'pork', 'rind']",8
