,Text,Tokens,Labelled_topic
161,"I first purchased this product at BJ's wholesale club. This is the best flavored carbonated water I've ever had. Like other reviewers, BJ's discontinued in favor of another product, what a mistake! I wrote to Talking Rain and their new president requesting this product have an online outlet...and it seems they delivered. Yes, it is more expensive, but with super saver shipping and subscription service (15%) savings, I'm in for a few cases each month. Try it, you will love it.","['bj', 'wholesale', 'club', 'best', 'flavored', 'carbonated', 'water', 'reviewer', 'favor', 'mistake', 'rain', 'new', 'president', 'online', 'outlet', 'yes', 'expensive', 'super', 'saver', 'shipping', 'subscription', 'service', 'saving', 'case']",2
163,Just a little pricy but worth having.  Made from corn much better than the rice  If you haven t tried this I would strongly suggest you give it a  try and by buying it 12 at a time it also saves you money,"['little', 'pricy', 'worth', 'corn', 'rice', 'try', 'time', 'money']",2
168,"If any of you read Kim Harrison - you will know that Al always orders a latte with raspberry syrup and extra cinnamon.  I tried this drink at Starbucks and it was wonderful.  I have an espresso machine at home and thought I could save a lot of time and money making this drink on my own.  This syrup was perfect!  It tastes wonderful, both in my coffee and also on ice cream!","['harrison', 'al', 'order', 'latte', 'raspberry', 'syrup', 'extra', 'cinnamon', 'drink', 'starbucks', 'wonderful', 'espresso', 'machine', 'home', 'lot', 'time', 'money', 'making', 'drink', 'syrup', 'perfect', 'wonderful', 'coffee', 'ice', 'cream']",2
179,"I purchased this item to celebrate the birth of my grandson.  I should have opted for real cigars, they might have tasted better. These cigars were very hard and hurt my teeth to chew. Not to mention that these gum cigars were much too sweet.","['item', 'birth', 'grandson', 'real', 'cigar', 'better', 'cigar', 'hard', 'teeth', 'gum', 'cigar', 'sweet']",2
192,"Good value, easy to dispense and they taste great.  My husband has them for a snack every day and has me reorder when they start getting down.  He wants them on hand.","['value', 'easy', 'husband', 'snack', 'hand']",2
206,"Adds flavor to all sorts of dishes.  Great for deviled eggs, mix with the yoke filler and top it off with a slice of jalepeno.","['flavor', 'sort', 'dish', 'egg', 'yoke', 'filler', 'slice', 'jalepeno']",2
214,I was a bit disappointed in these.  They crumble very easily and have an unusual texture.  My son (6) does not like them.,"['bit', 'disappointed', 'unusual', 'texture', 'son']",2
217,"These are better than ""regular"" pretzels. They are light and crunchy with a buttery taste. I am so glad to have found these. They restored hope that I can have good food without the ""aftermath"" that typically comes with eating.  My mother, who has no problem with gluten, tried them and liked them. She even packed up some to take with her after tasting them. She was surprised, because she thought they were going to be salty - like ""normal"" pretzels.","['better', 'regular', 'pretzel', 'light', 'crunchy', 'buttery', 'glad', 'food', 'aftermath', 'mother', 'problem', 'gluten', 'surprised', 'normal', 'pretzel']",2
218,"GoPicnic is a wonderful option for my college aged daughter.  She never really stops to eat, and when she does finally give into hunger it's usually not good food.  She loves the convenience of the packaging and the freshness of  GoPicnic.  I appreciate the nutrition in each package.  The new Salmon and Crackers is one of her favorites.","['gopicnic', 'wonderful', 'option', 'college', 'daughter', 'hunger', 'food', 'convenience', 'packaging', 'freshness', 'gopicnic', 'nutrition', 'package', 'new', 'salmon', 'cracker', 'favorite']",2
221,"Saw this on Oprah's favorite things and thought it would make a great little Christmas gift for my friends that love cooking as much as I do. Since they come in packages of three, I kept one and gave two away. I couldn't open mine to clean it, so my husband had to open it and he had a hard time. I thought it was just too tight from the factory. My basil looked great after ten days. But when I went to use the basil, I could not open the pod. Husband not home...neighbor not home...dog missing thumbs. I tried lightly rapping it against the counter edge and the seam cracked right down the middle. (Okay, maybe a little harder than 'lightly,' I was pretty frustrated.) Luckily I had emptied the water, so I only had a small mess to clean up. The pod went into the garbage...forcefully. I checked with my friends. Friend #1 had the same problem and her pod is now a rooting capsule for plant clippings because she had to throw away the clear cover...it also broke when she squeezed the pod to try to open it. Friend #2 has now been warned. There were no special tips included on how to open the pod and judging from comments I've read, we're not the only ones who have had this problem. I think this was designed by the same guy that invented the  security wrapping/tape on music CDs! I've gone back to my old method...a wide-mouth mayo jar with pretty hair band holdingdown a circle of fabric...it works!","['saw', 'oprah', 'favorite', 'thing', 'little', 'christmas', 'gift', 'friend', 'package', 'husband', 'hard', 'time', 'tight', 'factory', 'basil', 'day', 'basil', 'pod', 'husband', 'neighbor', 'home', 'dog', 'thumb', 'counter', 'edge', 'seam', 'middle', 'okay', 'little', 'harder', 'frustrated', 'water', 'small', 'mess', 'pod', 'garbage', 'friend', 'problem', 'pod', 'rooting', 'capsule', 'plant', 'clipping', 'clear', 'cover', 'pod', 'special', 'tip', 'pod', 'judging', 'comment', 'one', 'problem', 'guy', 'security', 'music', 'cd', 'old', 'method', 'wide-mouth', 'mayo', 'jar', 'pretty', 'hair', 'circle', 'fabric']",2
263,"I was surprised about how good this was my family and friends laughed when I told them I bought this. But out of the can ready mix with a little salt, pepper, spinach, and some cheese and it's a great easy meal!","['family', 'friend', 'little', 'salt', 'spinach', 'cheese', 'easy', 'meal']",2
266,"This was not what I expected. It is very sweet with bits of candied orange rind and garlic but I really did not notice any chili. With chili in the title, I expected some heat but there was none.  Definitely needs heat.","['sweet', 'bit', 'candied', 'orange', 'rind', 'garlic', 'chili', 'chili', 'title', 'heat', 'heat']",2
274,These are tasty.  Great Strawberry flavor.  Nice and crisp and only 100 calories.  I buy these on the subscription plan to save even more money.  I even ship these to my daughters!,"['strawberry', 'flavor', 'crisp', 'calorie', 'subscription', 'plan', 'money', 'daughter']",2
298,"The pancakes were delicious, but they weren't as fluffy as the ones I normally make.  Next time I use this, I'm going to whip the egg whites and see if that helps.","['pancake', 'delicious', 'fluffy', 'one', 'time', 'egg', 'white']",2
325,"These cherries arrived promptly, taste great, and were completely as advertised.  We broke the package down into smaller quantities and froze them.  Would buy again, and will when the need arises.","['cherry', 'package', 'smaller', 'quantity', 'need', 'arises']",2
328,The taste was a little off to me and like with microwave popcorn not all of the bacon skins developed. Some were still very hard on the ends and others not developed at all. I bought a box of these so I tried to perfect the technique several times with not much better outcomes. All in all I will stick with the ready to go variety offered by Frito Lay and Mission.,"['little', 'microwave', 'bacon', 'skin', 'end', 'box', 'technique', 'time', 'better', 'ready', 'variety', 'frito', 'lay', 'mission']",2
345,I love this soup. Very hard to find in Florida. Thank You Amazon for stocking it,"['soup', 'hard', 'florida', 'thank']",2
352,These are incredibly good. I can't seem to keep a package of these around very long. My family and friends seem to get to them if I don't.,"['package', 'long', 'family', 'friend']",2
360,"These were really tasty, some might even say habit forming. The only thing is that they are a little expensive. My family loved them so I'll likely purchase them again.","['habit', 'thing', 'little', 'expensive', 'family', 'likely', 'purchase']",2
373,Caused a fight over who was getting what lol. Perfect gift and have told many others to check out this box and the others they have available. Very quick delivery,"['fight', 'lol', 'perfect', 'gift', 'box', 'available', 'quick', 'delivery']",2
374,I bought this brand and it was just horrible. Amazon needs to source and offer 3 Ladies brand wrappers as they are just superior to anything out on the market today.,"['brand', 'horrible', 'need', 'source', 'offer', 'lady', 'brand', 'wrapper', 'superior', 'market', 'today']",2
380,"""I am so impressed. This is the best price I have ever seen for this product, The quality is awesome, and they had it shipped to me so fast that I had it within a week. Fantastic price, quality and service. Don't get no better than that !!"" ( My husband and I are hooked, this is delicious. After eating this you will never go back to rolled, processed, 1-minute oatmeal !!)","['impressed', 'best', 'price', 'awesome', 'fast', 'week', 'fantastic', 'price', 'service', 'better', 'husband', 'delicious', 'processed', '1-minute', 'oatmeal']",2
382,"Over the years, this chili powder has gotten harder to find. It has been a staple of our family's chili for decades, and I am very glad to be able to still purchase it. It has a perfect blend of seasonings that requires nothing more than ground beef, onions, and tomato soup to make an outstanding bowl of chili.   Williams Chili Seasoning Bulk Mix 18 oz","['year', 'chili', 'powder', 'harder', 'staple', 'family', 'chili', 'decade', 'glad', 'able', 'perfect', 'blend', 'seasoning', 'ground', 'beef', 'onion', 'tomato', 'soup', 'outstanding', 'bowl', 'chili', 'williams', 'bulk', 'mix', 'oz']",2
384,"I have enjoyed Big Franks for years.  Now that Amazon carries them I can get them delivered to my door at a price (including shipping, subscription plan) that is lower than I can find anywhere else.","['big', 'frank', 'year', 'door', 'price', 'subscription', 'plan', 'lower']",2
387,I bought this item for my granddaughter's birthday.  Thought by the info that it would be more creative and crafty.  It turned out to be mostly candy.  Not worth the price at all.  The box looked nice and attractive except for one corner being severly dented.  Consequently their packageing also needs some work.,"['item', 'granddaughter', 'birthday', 'info', 'creative', 'candy', 'price', 'box', 'attractive', 'corner', 'packageing', 'work']",2
392,"I wanted something to fill the new flask I just bought so I scoured the whiskey aisle and this product caught my eye.  Boy am I glad it did.  After one bottle shared with friends over the weekend, I am ready for more.  My new favorite.  I do admit with others that it is a bit sweet but hey, what did you expect from maple syrup?  Try it, you won't be disappointed.","['new', 'flask', 'whiskey', 'aisle', 'eye', 'bottle', 'friend', 'weekend', 'ready', 'new', 'favorite', 'bit', 'sweet', 'maple', 'syrup']",2
398,"I've tried other root beer popsicles before, but they were not as close to being as good as A&W's. It was very easy. I just put them in the freezer, and then after dinner my family eats them.","['root', 'beer', 'popsicle', 'w', 'easy', 'freezer', 'dinner', 'family']",2
404,"Good Product, good price, just be prepared to eat a lot of grits, lol.  I kind of got tired of grits and donated 6 boxes to a food pantry, however, it had nothing to do with the quality of the product.  12 boxes is a lot of grits to eat.  Next time I think I will spring for the variety pack with the cheese flavors in them.","['price', 'lot', 'grit', 'kind', 'grit', 'box', 'food', 'pantry', 'box', 'lot', 'grit', 'time', 'variety', 'pack', 'cheese', 'flavor']",2
419,"I originally purchased these to use as a fun gift for a 'secret sister,' and happened to be starving when they arrived in the mail today.  The crackers, cheese spread, and pepperoni were incredibly tasty!  The dried fruit complimented the trio well and the chocolate toffee was a perfect top-off.  I immediately got online to order another variety to try!  It seems like a small meal, but it has kept me full all afternoon.  I'm going to package two in a gift basket along with a bottled drink and some napkins--seems a napkin is the one thing the GoPicnic folks forgot!  They'll be perfect for an early fall afternoon in the park.  Hope the other 5 meals will make it to the gift wrapping stage!","['fun', 'gift', 'sister', 'mail', 'today', 'cracker', 'spread', 'pepperoni', 'dried', 'fruit', 'trio', 'chocolate', 'toffee', 'perfect', 'top-off', 'online', 'variety', 'small', 'meal', 'afternoon', 'gift', 'basket', 'bottled', 'drink', 'napkin', 'napkin', 'thing', 'gopicnic', 'folk', 'perfect', 'early', 'fall', 'afternoon', 'park', 'meal', 'gift', 'wrapping', 'stage']",2
436,"This is very tasty. Good deal to save a few bucks here on Amazon as well. I find this dish very similar to the Chicken Tikka Masala. Both are great, obviously this curry dish has more curry flavor than the Chicken Tikka Masala. The chicken in this dish is wonderful as well.","['deal', 'buck', 'dish', 'similar', 'chicken', 'tikka', 'curry', 'dish', 'curry', 'chicken', 'tikka', 'chicken', 'dish', 'wonderful']",2
457,"I recently purchased this product and got a chance to try it out on some freshly popped popcorn. I was surprised this was so tasty! It has a mildly tangy white cheddar flavor, that's not too overpowering. This makes it easty to create a flavorful, savory snack without the extra calories. (As compared to potato chips or cheese crackers, for instance.) I hope to try the other flavors really soon.","['chance', 'popcorn', 'tangy', 'white', 'cheddar', 'flavor', 'easty', 'flavorful', 'savory', 'snack', 'extra', 'calorie', 'chip', 'cheese', 'cracker', 'instance', 'flavor']",2
464,"Love this Sauce. Taste is perfect, I use this Sauce with so many food but mostly with macaroni cheese so Go for it. Best Sauce...!!!","['sauce', 'perfect', 'sauce', 'food', 'macaroni', 'cheese', 'best', 'sauce']",2
477,"My daughter started eating these while she was 8month and loved them. They melt really fast in your mouth and they taste very good. Its not sweet but its not tasteless, it has a very creamy/milk texture to it.","['daughter', 'fast', 'mouth', 'sweet', 'texture']",2
483,"Thanks for the speedy shipping, got the products right on time. Very high quality Maple syrup, I will definitely buy Coombs brand Maple syrup from Amazon again.","['thanks', 'speedy', 'shipping', 'product', 'time', 'high', 'maple', 'syrup', 'coombs', 'brand', 'maple', 'syrup']",2
485,The whole family loves these crackers. I like that they aren't very salty. My kids love them - we eat both the bunnies and goldfish and they've never mentioned that they can tell the difference.,"['family', 'cracker', 'salty', 'kid', 'bunny', 'goldfish', 'difference']",2
488,"Beware of what you are being charged .... it says that it's $9.99 but 911Drugstore is charing you $39.99 plus $14 in shipping. (I've found this to be true for several other items on this site.) I'm not sure if this is a misprint .... Amazon doesn't seem to think it's an issue since the seller can charge whatever they want for the item.  I disagree, and think it's Amazon's responisbility to get to the bottom of this.","['beware', 'shipping', 'true', 'item', 'site', 'sure', 'misprint', 'issue', 'seller', 'item', 'responisbility']",2
494,"I thought it was an excellent product and plan on ordering it again.  A little sooner than I anticipated because some mice got into it.  I finally decided t poison the mice, they had gone too far!","['excellent', 'plan', 'little', 'sooner', 'mouse', 't', 'poison', 'mouse']",2
508,I know that you're taking a chance - after all they are flops but I think they're are overpriced.,"['chance', 'flop']",2
527,"I will admit, the Icicle does allow you to plug any mic with an XLR jack to your computer using a USB jack. It does indeed provide phantom power to condenser mics and it will deliver a signal to your recording software.  Beyond that, the usefulness depends on your mic and what you consider an acceptable recording level.  I tried this with an AKG 200, BLUE enCORE 200 and an AKG 4500. All deliver very nice sound when used in a conventional recording chain. I could barely get an audible record level yelling into the enCORE 200, my staple for location voice recording. Normally, I plug the enCORE directly into a digital audio recorder with an XLR cable. No mic preamp, no phantom power, no EQ, and I get a good clean clear sound level near the peak of input level.  This is one very disappointing product. If you route your mic through a preamp, then put the Icicle between the preamp and the USB input of your computer, you can get a decent record level, but that extra equipment is what this light weight gadget is supposed to avoid. Personally, I think you might be better off getting a decent channel strip* or mic preamp and an XLR to to mini jack to go between the channel strip and your computer input and forget the Icicle altogether.  BLUE makes some great products, but this is not one of their better ones.  *For those that don't know, Channel Strips combine several pieces of equipment into one box: typically a mic preamp and a compressor. Higher end units add some EQ capability as well or have other options.","['icicle', 'mic', 'xlr', 'jack', 'computer', 'usb', 'jack', 'phantom', 'power', 'mics', 'signal', 'software', 'usefulness', 'mic', 'acceptable', 'level', 'akg', 'blue', 'encore', 'akg', 'sound', 'conventional', 'recording', 'chain', 'audible', 'record', 'level', 'encore', 'staple', 'location', 'voice', 'encore', 'digital', 'audio', 'recorder', 'xlr', 'cable', 'mic', 'preamp', 'phantom', 'power', 'eq', 'clean', 'clear', 'sound', 'level', 'peak', 'input', 'level', 'disappointing', 'mic', 'preamp', 'icicle', 'preamp', 'usb', 'input', 'computer', 'decent', 'record', 'level', 'extra', 'equipment', 'light', 'weight', 'gadget', 'better', 'decent', 'channel', 'strip', 'mic', 'preamp', 'xlr', 'jack', 'channel', 'strip', 'computer', 'input', 'icicle', 'blue', 'product', 'better', 'one', 'channel', 'combine', 'piece', 'equipment', 'box', 'mic', 'preamp', 'compressor', 'higher', 'end', 'unit', 'eq', 'capability', 'option']",2
531,"I have been a marzipan fanatic for over 55 years. While there are finer and fancier marzipans, in my opinion, for the money, this is a very nice, dependable product. I buy a 5 pound wedge every year, and make candy gifts for family and friends, and always get compliments and cheers. If you are a serious gourmet, you might not care for it, but for most people, for general use, it is quite nice.","['fanatic', 'year', 'finer', 'fancier', 'marzipan', 'opinion', 'money', 'dependable', 'pound', 'wedge', 'candy', 'gift', 'family', 'friend', 'compliment', 'cheer', 'gourmet', 'people', 'general', 'use', 'quite']",2
543,"My husband and I love this ketchup! To me, the taste is better than the regular Heinz ketchup. The color and texture are exactly the same, but the flavor is better. You can't beat Organic!!","['husband', 'ketchup', 'regular', 'heinz', 'color', 'texture', 'flavor', 'organic']",2
546,It took a while to get used to these chips but they are pretty good and more healthy for you. They sure were eaten all up by my family and friends.,"['chip', 'healthy', 'family', 'friend']",2
554,"It's hard to rate and review a Cheez-It.  If you like the white cheddar or monterey jack kind, then you'll like this one too.  These are just a little bit milder.","['hard', 'rate', 'cheez-it', 'white', 'cheddar', 'jack', 'kind', 'little', 'bit', 'milder']",2
562,"so much less expensive than other brands.  not very informative packaging, though, and who knows if it's organic or what.  a little clumpy.  but hey - as far as having no-sugar staples in the house, you can't beat the price!","['expensive', 'brand', 'informative', 'packaging', 'little', 'clumpy', 'hey', 'no-sugar', 'staple', 'house', 'price']",2
587,"Our family really enjoys this shells and cheese. I love the convenience of Mac and Cheese, but usually the flavor is horrible. Annie's tastes great and is better for you. Can't beat that.","['family', 'shell', 'cheese', 'convenience', 'mac', 'cheese', 'flavor', 'horrible', 'annie', 'taste']",2
588,fantastic!you can not beat this taste and you can not resist to it only one if you are spice lover,"['fantastic', 'spice', 'lover']",2
594,"I had used these smaller jars of honey while on a trip in France a few years ago. They were in the hotels with the breakfasts. I don't use honey very often and the larger jars I purchase at the grocery store end up going to waste. These little jars are perfect for me. The flavor is not too intense and the size is perfect for my use. Plus, they bring back memories of a wonderful trip I took to a country where I grew up.","['smaller', 'jar', 'honey', 'trip', 'france', 'year', 'hotel', 'breakfast', 'honey', 'larger', 'jar', 'purchase', 'grocery', 'store', 'end', 'little', 'jar', 'perfect', 'flavor', 'intense', 'size', 'perfect', 'use', 'memory', 'wonderful', 'trip', 'country']",2
611,Have to hide these from my daughter.  Very good!!  Fast shipping and a good price.,"['daughter', 'fast', 'shipping', 'price']",2
623,"This was a good purchase. Tastes good, pretty colors.  Seems to go a long way.  I used at a family reunion with a bunch of kids and they raved about it.  I hope what was not used holds up for next year.  I put it away so as not to be tempted.  Very happy.","['purchase', 'taste', 'pretty', 'color', 'long', 'way', 'family', 'reunion', 'bunch', 'kid', 'happy']",2
628,"This power really gets me ready to workout without making me jittery. I do find that I can workout a little harder, longer without feeling exhausted. Love the taste, too.","['power', 'ready', 'jittery', 'little', 'harder']",2
638,"For the past 5 years, my husband has been experimenting with making whole grain pancakes. He is constantly trying new whole grain pancake mixes out on the family. We were visiting some friends in Brooklyn when he discovered the Kodiak Cakes at a small deli. He bought the box and made them for us and we couldn't believe how amazing these whole grain pancakes are. They are super tasty and made with amazing ingredients. Hands down the best whole grain pancake mix I have ever had. We bought 12 boxes to start giving away as gifts when we go to someone's house (instead of giving a bottle of wine)!","['past', 'year', 'husband', 'grain', 'pancake', 'new', 'grain', 'pancake', 'mix', 'family', 'friend', 'brooklyn', 'kodiak', 'cake', 'small', 'deli', 'box', 'amazing', 'grain', 'pancake', 'super', 'amazing', 'ingredient', 'best', 'grain', 'mix', 'box', 'gift', 'house', 'bottle', 'wine']",2
649,"the dried blue berry are a little chewy but they taste great. I add them to my Special K in the morning. And talk about a great BM, this will do it. In fact if you eat to much... well never mind, just dont east to much without eating a bunch of cheese afterwards.","['dried', 'blue', 'berry', 'little', 'chewy', 'special', 'k', 'morning', 'bm', 'fact', 'bunch', 'cheese']",2
650,I stopped in the Cayman Islands and fell in love with this rum cake. It makes a great gift too.,"['cayman', 'love', 'rum', 'gift']",2
659,Very tasty crackers (especially for GF). Not many crackers in the box but if you're buying GF products you probably already know that. My whole family likes them. I bought a couple of cases last time to save money on shipping. FYI... they make a great substitute for bread crumbs in meatloaf and parmasean chicken.,"['cracker', 'gf', 'cracker', 'box', 'gf', 'product', 'family', 'couple', 'case', 'time', 'money', 'fyi', 'substitute', 'bread', 'crumb', 'meatloaf', 'parmasean', 'chicken']",2
667,"I'm not an expert on macaroni cheese from a box. I love the real thing, but it is time consuming. I've tried Kraft Macaroni Cheese, but I wasn't impressed. I read the good reviews for this Annie's product. I wanted to get the subscription to save money, but 12 packets was too many to buy, when I didn't even know if I would like it.  I went to Walmarts and was lucky to get a packet, they didn't have many. I just compared the prices, in Walmart it costs $1.62 a box. On Amazon with the subscription, a box costs $1.23, that's a big saving.  I made it yesterday, and mixed in a little grated mature cheddar, after it was cooked, then put it under the grill to melt the cheese. I was going to eat half and heat the rest up today, it was quite a lot for one person. It tasted so good, I ended eating all of it! If you like mature cheddar you'll probably like this. It is great with ketchup on or slices of tomatoes added with the cheddar before grilling it. It tastes almost as good as the reat thing.  I ordered it on subscription yesterday, I can't wait to try it again.","['expert', 'macaroni', 'cheese', 'box', 'real', 'thing', 'time', 'kraft', 'macaroni', 'cheese', 'impressed', 'review', 'annie', 'subscription', 'money', 'packet', 'walmarts', 'packet', 'price', 'walmart', 'box', 'subscription', 'box', 'big', 'saving', 'yesterday', 'mixed', 'little', 'grated', 'mature', 'cheddar', 'grill', 'cheese', 'half', 'rest', 'today', 'lot', 'person', 'cheddar', 'ketchup', 'slice', 'tomato', 'cheddar', 'reat', 'thing', 'subscription', 'yesterday']",2
677,"I love these crackers and keep them on hand all the time.  They are great for soups, cheese and cracker snacks, to spread peanut butter on,  just plain, or ..... They are like chips ... can't eat just one !! I have them on subscribe & save and they always arrive safely and on-time.  A bit of trivia: our parrots love them as snacks, too !!","['cracker', 'hand', 'time', 'soup', 'cheese', 'cracker', 'snack', 'peanut', 'butter', 'plain', 'chip', 'subscribe', 'save', 'bit', 'trivia', 'parrot', 'snack']",2
680,"This is an okay gift box, only if you like mediocre cheese and summer sausage. The items are small, smaller than they appear in the picture. I only paid $30, but I would not purchase it again. On the positive side, the mustard samples that come with it make the items edible.","['okay', 'gift', 'box', 'mediocre', 'cheese', 'summer', 'sausage', 'item', 'small', 'smaller', 'picture', 'positive', 'mustard', 'come', 'item', 'edible']",2
709,"I really enjoyed this product. It tastes good and is very close to the Russian or Iranian versions. Also, the service and quick delivery were an added bonus.  I would highly recommend this product.","['russian', 'iranian', 'version', 'service', 'quick', 'delivery', 'added', 'bonus']",2
748,"This is a quality rock candy product and a very large amount for the price. I would deffinately buy this product again, if needed. Purchased as a gift and the person was more than thrilled","['rock', 'candy', 'large', 'price', 'gift', 'person']",2
753,"I am not happy about writing this review. I had very high expectations from both the name and the high praise given by the other reviewers. I was at once concerned, however, based on the weak aroma at first opening. And, these initial concerns were confirmed at first use... little flavor here. I have found a home recipe based off of the ingredient list with stuff from my spice rack produces a much better result.  Beef Rub: Brown sugar, sea salt, paprika, chille, rosemary, fresh garlic, chipotle powder, cumin, and McCormick Montreal Steak Seasoning.  Chicken Rub: Brown sugar, paprika, sea salt, chille, McCormick Montreal Chicken Seasoning, curry, garlic, cinnamon, and Chinese Five Spices.","['happy', 'review', 'high', 'expectation', 'high', 'praise', 'reviewer', 'weak', 'aroma', 'opening', 'initial', 'concern', 'use', 'little', 'flavor', 'home', 'recipe', 'ingredient', 'list', 'stuff', 'spice', 'rack', 'result', 'beef', 'rub', 'brown', 'sugar', 'sea', 'salt', 'chille', 'rosemary', 'fresh', 'garlic', 'chipotle', 'powder', 'cumin', 'mccormick', 'montreal', 'steak', 'chicken', 'rub', 'brown', 'sugar', 'sea', 'salt', 'mccormick', 'montreal', 'chicken', 'curry', 'garlic', 'cinnamon', 'chinese', 'spice']",2
777,"This is very good maple syrup, but like most pure maple syrup, it is very expensive. My husband and I duped ourselves when purchasing this product. We did the math wrong, and though that we were paying about $25 for a half gallon rather than only 32 oz.  Man was I surprised to see how small the jug was when it came in the mail!","['maple', 'syrup', 'pure', 'maple', 'syrup', 'expensive', 'husband', 'math', 'wrong', 'half', 'gallon', 'oz', 'man', 'surprised', 'small', 'jug', 'mail']",2
791,Did not like flavor.  Left significant residue in cup and flow was limited into cup.  Tried 2 and plan to return.  Very disappointing,"['flavor', 'significant', 'residue', 'cup', 'flow', 'cup', 'plan', 'disappointing']",2
792,Found this to be an excellent product for making cherry limeades to flavoring yogurt!  Have made this one of my pantry staples!,"['excellent', 'cherry', 'limeade', 'yogurt', 'pantry', 'staple']",2
819,"Is this the healthiest breakfast?  No.  Of course not.  But does it taste great?  YES!  I have a 45-minute commute, and drinking my chocolate protein shake makes the drive much more enjoyable, and cuts down on my getting-ready time in the morning at home.  I have one for breakfast every day, and my husband has one for lunch every day.  We love them!  I prefer the chocolate, and my husband drinks the vanilla and strawberry.  Neither of us love the dark chocolate.  Definitely try these!","['healthiest', 'breakfast', 'course', 'yes', '45-minute', 'commute', 'drinking', 'chocolate', 'protein', 'drive', 'enjoyable', 'cut', 'getting-ready', 'time', 'morning', 'home', 'breakfast', 'husband', 'lunch', 'chocolate', 'husband', 'vanilla', 'strawberry', 'dark', 'chocolate']",2
