,Text,Tokens,Labelled_topic
146,By removing the sodium from this drink it becomes a wonderful alternative to citrus juices.  If you prefer more tang add lemon juice or fresh cracked pepper.,"['sodium', 'drink', 'wonderful', 'alternative', 'juice', 'tang', 'add', 'lemon', 'juice', 'fresh', 'pepper']",1
157,i loved these peanuts they were just so good all of them and they came just as advertised.,"['peanut', 'advertised']",1
159,"Let me start out by saying that one can of Switch just wasn't enough...at least not when you're sharing it!! In order to properly review this, I had my children join me in a little taste test of this product. Well, the best litmus test of whether something is good or not...is if your kids want more. And mine both did...but I wasn't sharing any more of this delicious drink. No sir, I'm happy to report that the remainder of this libation was imbibed by yours truly.  I'm not generally of big fan of the carbonated juice drinks, but Switch could switch my mind. The kiwi-strawberry taste was just right...not too sweet and blended well with the carbonation for a drink that was tasty and refreshing. In fact, this drink would be great for a hot day or after a workout when you want something with some bite and don't really want or need another soda.  This is good stuff...get some.","['child', 'little', 'test', 'best', 'litmus', 'test', 'kid', 'delicious', 'drink', 'sir', 'happy', 'remainder', 'libation', 'big', 'fan', 'carbonated', 'juice', 'drink', 'switch', 'mind', 'kiwi-strawberry', 'right', 'sweet', 'carbonation', 'drink', 'fact', 'drink', 'hot', 'workout', 'bite', 'soda', 'stuff']",1
212,"I don't know if it was the case of chips we received or what, but everyone we allowed to sample the chips (in a buffet style setting) agreed that these were slightly on the salty side. One person jokingly stated that these would be terrific for melting ice and snow, due to the amount of salt in these.  We had ordered these with the expectations that these would be similar to the Lay's Kettle Mesquite Potato Chips, but these Kettle brands outback bbq chips are the exact opposite.  Sorry folks, we just had better expectations from these chips but they a little on the on the salty side.  We are still looking forward to Amazon finally getting the Lay's Kettle Mesquite Potato Chips in stock. These got a 2 star, because the bbq powder they had used on these were flavorful enough to be unique.","['case', 'chip', 'chip', 'buffet', 'style', 'salty', 'person', 'terrific', 'ice', 'snow', 'salt', 'expectation', 'similar', 'lay', 'mesquite', 'potato', 'chip', 'kettle', 'brand', 'bbq', 'chip', 'exact', 'opposite', 'sorry', 'folk', 'better', 'expectation', 'chip', 'little', 'salty', 'lay', 'mesquite', 'potato', 'chip', 'stock', 'star', 'bbq', 'powder', 'flavorful', 'unique']",1
226,I was really surprised at the taste of the Switch Orange Tangerine drink. It reminds me of carbonated orange juice. It is a little on the sweet side but not too bad in my opinion. This is actually a beverage that I could drink all the time and not get tired of.  The BEST thing about Switch is that it is HEALTHY for you and it doesn't have any added sugars and it has a lot of Vitamin C. Switch is a all natural beverage which is great. You can have the carbonation of a soda without all the unhealthy unnatural ingredients of a soda.  If you want a great tasting drink that is healthy for you then I highly recommend Switch. If you like orange juice then I think you'll really enjoy this. The cans are a little on the smaller side though.,"['switch', 'orange', 'tangerine', 'orange', 'juice', 'little', 'sweet', 'bad', 'opinion', 'beverage', 'time', 'best', 'thing', 'switch', 'healthy', 'added', 'sugar', 'lot', 'vitamin', 'switch', 'natural', 'beverage', 'carbonation', 'soda', 'unhealthy', 'unnatural', 'ingredient', 'soda', 'tasting', 'drink', 'healthy', 'recommend', 'switch', 'orange', 'juice', 'can', 'little', 'smaller']",1
227,Very tasty product..good for you and tastes good..great combo.  I love it over the top of vanilla yogurt..yummmy,"['taste', 'combo', 'vanilla', 'yogurt', 'yummmy']",1
254,"While the product is delicious, it's annoying that the peanut butter stays on the waxy paper instead of on the product. You need a fork to scrape the peanut butter off the protective top sheet.","['delicious', 'peanut', 'butter', 'waxy', 'paper', 'fork', 'peanut', 'butter', 'protective', 'sheet']",1
262,"Received these in my Influenster box for Summer, taste great and very soft. Seemed to be a healthy alternative to regular cookies just concerned as to how much they will cost.","['influenster', 'box', 'summer', 'soft', 'healthy', 'alternative', 'regular', 'cooky']",1
273,This a delicious Grape Juice.It is good for anytime of the day and it is healthy for you and your children. I highly recommend this for all kids and adults.Please try this out.,"['delicious', 'grape', 'anytime', 'healthy', 'child', 'kid']",1
291,"The delivery was extremely quick, the packaging was fine, and if you suck off all the honey, the almonds even taste pretty good. but i for one do not like this flavor. Mind you, I could eat 3095826 honey roasted PEANUTS.","['delivery', 'quick', 'packaging', 'fine', 'honey', 'almond', 'flavor', 'honey', 'peanut']",1
321,"Like other reviewers, I had low expectations for this gum, but was happily wrong.  I love key lime pie, and lime flavor in general.  When first chewed, this gum has the tangy-bite of key lime, with a creamy sweetness, and a hint of graham cracker crust flavor.  After the initial flavor burst fades, there is that surge of artificial sugary-sweetness that occurs with some brands/flavors of sugarfree chewing gum, but the surge isn't as overwhelming or long lasting as it is with some sugarfree gums.  Once that fades, the gum has a mellow, subtle, lime zest flavor.  I really like this gum.","['reviewer', 'low', 'expectation', 'gum', 'wrong', 'key', 'lime', 'pie', 'lime', 'flavor', 'general', 'gum', 'tangy-bite', 'key', 'lime', 'creamy', 'sweetness', 'hint', 'graham', 'cracker', 'crust', 'flavor', 'initial', 'flavor', 'burst', 'fade', 'surge', 'artificial', 'sugary-sweetness', 'sugarfree', 'gum', 'surge', 'lasting', 'sugarfree', 'gum', 'gum', 'mellow', 'subtle', 'lime', 'zest', 'flavor', 'gum']",1
391,"I bought this pack from Amazon as I had one of the flavors at the local market and wanted to try some new ones. It tastes great. Make sure to follow the recommendations. Some flavors say ""do not shake"" and some flavors say ""shake slightly"".","['pack', 'flavor', 'local', 'market', 'new', 'one', 'make', 'sure', 'recommendation', 'flavor', 'flavor']",1
393,"The only flavor we could stand was the barbecue (which was the reason we purchased them in the first place)!  I had to give the others away!!!  I won't be buying this again for lunches although the size/packaging was great.  I just wish the other flavors tasted better (plain, salt, pepper, etc., weren't really kid-friendly).","['flavor', 'barbecue', 'reason', 'place', 'lunch', 'flavor', 'better', 'plain', 'salt', 'pepper', 'kid-friendly']",1
397,"I've heard about these chips for a while now and thought they would be a good alternative to regular chips. I couldn't eat them though, they just don't taste good to me personally. My grandmother loved them though and I gave the rest to her.","['chip', 'alternative', 'regular', 'chip', 'grandmother', 'rest']",1
414,"Really quenches your thirst, but you need to like seltzer water; I do. Top of the line.","['thirst', 'seltzer', 'water', 'line']",1
418,"I liked the flavor and texture of the tortillas.  They are not spicy, but the taste is not bland because of the olives. The chips are small and the serving size in the bag is just enough for a quick, satisfying snack.","['flavor', 'texture', 'tortilla', 'bland', 'olive', 'chip', 'small', 'size', 'bag', 'quick', 'satisfying', 'snack']",1
421,"this is my favorite flavor of crystal lite but i couldn't find it anywhere, thankfully i could get a huge batch of it on amazon so it will last me quite a while. thank you!","['favorite', 'flavor', 'crystal', 'lite', 'huge', 'batch', 'thank']",1
429,"This relatively expensive convenience-packaged item is 100 percent juice and contains 140 calories worth of concentrated apple, grape, tangerine, orange, and acerola juice reconstituted with carbonated water; acacia gum; some soy; and added vitamin C to provide 100 percent of the adult minimum daily requirement. There are no artificial flavors or additives which allows the manufacturer to describe this as a ""natural"" beverage.  I often mix juice with seltzer water, and I like the combination quite cold. The Switch Orange Tangerine tasted more like orange soda with a tangerine chaser than what I am used to as juice flavor.  The carbonation makes the drink seem lighter than juice, but not as light and refreshing to the mouth as juice and seltzer.  The tangerine flavor made the taste seem more appealing than orange soda, but the orange and tangerine flavors don't last as long as soda flavors do on the palate.  I would drink this again on a hot day if I could buy it inexpensively enough.","['expensive', 'convenience-packaged', 'item', 'percent', 'juice', 'calorie', 'concentrated', 'apple', 'grape', 'tangerine', 'orange', 'acerola', 'juice', 'carbonated', 'water', 'acacia', 'soy', 'vitamin', 'c', 'percent', 'adult', 'minimum', 'daily', 'requirement', 'artificial', 'flavor', 'additive', 'manufacturer', 'natural', 'beverage', 'mix', 'juice', 'seltzer', 'water', 'combination', 'switch', 'orange', 'tangerine', 'orange', 'soda', 'tangerine', 'chaser', 'juice', 'carbonation', 'drink', 'lighter', 'juice', 'light', 'refreshing', 'mouth', 'juice', 'tangerine', 'flavor', 'orange', 'soda', 'orange', 'tangerine', 'flavor', 'soda', 'flavor', 'palate', 'hot']",1
454,I love this dressing! It has such a good fruity flavor! I've already recommended it to friends!,"['fruity', 'flavor']",1
480,"I started buying this cereal at the store after reading a recommendation about how much healthier sprouted grains are. Since it is rather expensive, I found that I could save a couple of dollars per box by buying it from Amazon. To my taste the cereal doesn't need any added sugar or anything to taste good and I like the consistency too. I also buy the almond flavor for variety.","['cereal', 'store', 'recommendation', 'healthier', 'grain', 'expensive', 'couple', 'dollar', 'box', 'cereal', 'added', 'sugar', 'consistency', 'almond', 'flavor', 'variety']",1
511,"Good quality rice. Cooks well, and has a good overall flavor. No need to rinse first as with most Asian rice.","['rice', 'cook', 'overall', 'flavor', 'need', 'asian', 'rice']",1
513,"Not what I expected at all, there is no punch to these chips like I thought there would be. Not spicy or hot but rather just disgusting. The flavor is off and the after taste is god awful. I ate one corn chip and decided I did not care for them so I ate something else to get the flavor of poop out of my mouth, because that is what these chips taste like, and I can still taste these poo chips.  I will not be buying these chips again at all.  There blue corn chips are really great, but the so called red powder they put on these is just so off.","['punch', 'chip', 'spicy', 'hot', 'flavor', 'god', 'awful', 'corn', 'chip', 'flavor', 'poop', 'mouth', 'chip', 'poo', 'chip', 'chip', 'blue', 'corn', 'chip', 'red', 'powder']",1
519,Needless to say these cookies didn't last long once they were opened. They reminded my wife of the Tagalongs the Girl Scouts used to sell.  Very smooth fudge coating and that oh-so-lovely Oreo crunch. I could eat these all day.  Viva la Oreo!,"['needle', 'cooky', 'long', 'wife', 'tagalong', 'girl', 'scout', 'smooth', 'fudge', 'coating', 'oreo', 'crunch', 'la', 'oreo']",1
536,"I don't know why everyone loves these chips. They are healthy but taste disgusting. Only the original flavor tasted good, so getting the variety pack was a very bad idea. I would not buy this again and would rather go with baked chips than these. Pirate's Booty makes popped chips that are way better.","['chip', 'healthy', 'original', 'flavor', 'variety', 'pack', 'bad', 'idea', 'baked', 'chip', 'pirate', 'booty', 'chip', 'way']",1
543,"My husband and I love this ketchup! To me, the taste is better than the regular Heinz ketchup. The color and texture are exactly the same, but the flavor is better. You can't beat Organic!!","['husband', 'ketchup', 'regular', 'heinz', 'color', 'texture', 'flavor', 'organic']",1
546,It took a while to get used to these chips but they are pretty good and more healthy for you. They sure were eaten all up by my family and friends.,"['chip', 'healthy', 'family', 'friend']",1
549,"I am allergic to peanuts, but I can eat all other nut butters.  I like the taste of this product, and the soy bits give it a texture like crunchy peanut butter.  I recommended it for those who are allergic to peanuts.","['allergic', 'peanut', 'nut', 'butter', 'soy', 'texture', 'crunchy', 'butter', 'allergic']",1
581,"This is a mix of apple, grape, tangerine, orange, and acerola juices.  Taste is obviously subjective and that can be seen in the reviews. I like the flavor but will try to describe it rather than raving or ranting about it.  The tangerine is the dominant flavor. However it is the taste of a very ripe tangerine or, perhaps, a clementine. There is that slight alcohol or medicinal overtone to an otherwise good flavor. I could see people not liking it while other do.  Each can has 34 grams of sugar, 100 vitamin C, and 20% vitamin A and not much else. These aren't nutrients that are otherwise hard to get so this isn't necessarily a healthy alternative to regular soda. On some level (e.g. producing fruit instead of sugar cane) it might be attractive to some.","['mix', 'apple', 'grape', 'tangerine', 'orange', 'acerola', 'juice', 'subjective', 'review', 'flavor', 'tangerine', 'dominant', 'flavor', 'ripe', 'tangerine', 'clementine', 'slight', 'alcohol', 'medicinal', 'overtone', 'flavor', 'people', 'gram', 'sugar', 'vitamin', 'c', 'nutrient', 'hard', 'healthy', 'alternative', 'regular', 'soda', 'level', 'fruit', 'sugar', 'cane', 'attractive']",1
594,"I had used these smaller jars of honey while on a trip in France a few years ago. They were in the hotels with the breakfasts. I don't use honey very often and the larger jars I purchase at the grocery store end up going to waste. These little jars are perfect for me. The flavor is not too intense and the size is perfect for my use. Plus, they bring back memories of a wonderful trip I took to a country where I grew up.","['smaller', 'jar', 'honey', 'trip', 'france', 'year', 'hotel', 'breakfast', 'honey', 'larger', 'jar', 'purchase', 'grocery', 'store', 'end', 'little', 'jar', 'perfect', 'flavor', 'intense', 'size', 'perfect', 'use', 'memory', 'wonderful', 'trip', 'country']",1
616,"I've tried other nut butters in the past, but couldn't get past the grainy texture and the ho-hum taste. This one changed all that! I LOVE crunchy peanut butter, and this crunchy almond butter did not let me down. Very creamy texture (no graininess AT ALL)with a robust nutty flavor, with nice substantial almond pieces throughout. It works well in a dip I make, and is wonderful in sandwiches. It spreads easily and thankfully isn't separated with a layer of oil on top like other nut butters I've tried. This product will replace peanut better in my house! My favorite lunch is an almond butter and blackberry jam sandwich on pumpernickel bread...drool....","['nut', 'butter', 'past', 'grainy', 'texture', 'ho-hum', 'crunchy', 'peanut', 'butter', 'crunchy', 'almond', 'butter', 'creamy', 'texture', 'graininess', 'robust', 'nutty', 'flavor', 'substantial', 'almond', 'piece', 'dip', 'wonderful', 'sandwich', 'layer', 'oil', 'nut', 'butter', 'peanut', 'house', 'favorite', 'lunch', 'almond', 'butter', 'blackberry', 'jam', 'sandwich', 'pumpernickel', 'bread', 'drool']",1
641,"This drink is very, very sweet, and only mildly carbonated.  I don't drink soda, but i do occasionally like bubbles in my drinks. I had some hope that Switch would be a nice bubbly fruit drink to fill this need, but it's not. The ingredients may be all-natural, but it's still syrupy, and has an odd aftertaste that i think is from the added vitamin C.  For regular soda drinkers, the sweetness may not be as offensive, but for anyone expecting something that tastes like sparkling fruit juice, this will be a disappointment. I'd still choose this over an orange soda, but i'd choose to have nothing at all rather than this.  Also, note that the cans are only 8.3 ounces each, smaller than normal 12oz soda cans.","['drink', 'sweet', 'soda', 'bubble', 'drink', 'hope', 'switch', 'fruit', 'drink', 'need', 'ingredient', 'all-natural', 'odd', 'aftertaste', 'added', 'vitamin', 'regular', 'soda', 'drinker', 'sweetness', 'offensive', 'fruit', 'juice', 'disappointment', 'orange', 'soda', 'can', 'ounce', 'smaller', 'normal', 'soda', 'can']",1
655,This is the best-tasting brown rice I have ever had.  Kind of a nutty flavor.  This is the only rice I have ever had that tastes great all by itself.,"['best-tasting', 'brown', 'rice', 'kind', 'nutty', 'flavor', 'rice']",1
656,I am on my third or fourth bottle.  Am not sure how well the health benefits are working out but I really like it because it adds flavor to different drinks.  I usually add a little bit to my orange juice or water once a day to give it a nice flavor. It probably taste good because it's mostly concentrated pomegranate juice.,"['fourth', 'bottle', 'sure', 'health', 'benefit', 'flavor', 'different', 'drink', 'little', 'bit', 'orange', 'juice', 'water', 'flavor', 'pomegranate', 'juice']",1
660,"Usually, healthy food is hard to swallow. Not these, fresh, crunchy, delicious pumpkin seeds. I switched from potato chips and my wife tells me they are good for the prostate. What do I know? I'm taking her word for it.","['healthy', 'food', 'hard', 'fresh', 'crunchy', 'delicious', 'pumpkin', 'seed', 'potato', 'chip', 'wife', 'tell', 'prostate', 'word']",1
677,"I love these crackers and keep them on hand all the time.  They are great for soups, cheese and cracker snacks, to spread peanut butter on,  just plain, or ..... They are like chips ... can't eat just one !! I have them on subscribe & save and they always arrive safely and on-time.  A bit of trivia: our parrots love them as snacks, too !!","['cracker', 'hand', 'time', 'soup', 'cheese', 'cracker', 'snack', 'peanut', 'butter', 'plain', 'chip', 'subscribe', 'save', 'bit', 'trivia', 'parrot', 'snack']",1
679,A good tasting light chip that has some value in nutrition.  Everyone get the munchies....is this is a good alternative to eating potato chips!,"['tasting', 'light', 'chip', 'value', 'nutrition', 'munchies', 'alternative', 'potato', 'chip']",1
683,"This is one of the best peanut butters I have ever tasted. A bare minimum of sugar and exactly the spice level I would have expected. To the person who gave it a one star, common, that is ridiculous. You should have atleast given three stars for innate quality and being a product that actually lives up to the label. OMG spicy peanut butter actually being spicy, who would have thought!","['best', 'peanut', 'butter', 'bare', 'minimum', 'sugar', 'spice', 'level', 'person', 'star', 'common', 'ridiculous', 'atleast', 'star', 'innate', 'label', 'omg', 'spicy', 'peanut', 'butter', 'spicy']",1
699,My cats absolutely love all the Fancy Feast Appetizers and this is definitely a favorite flavor. They look at me with love when they see me reach for the container and that's the part I like best.,"['cat', 'fancy', 'feast', 'appetizer', 'favorite', 'flavor', 'love', 'container', 'best']",1
708,I have enjoyed using the maple flavor. It adds flavor to my diet that I would not have without it.,"['maple', 'flavor', 'flavor', 'diet']",1
728,"I love peanut butter but occasionally have allergic reactions after eating it so, I avoid it when possible.  I first purchased ""SunButter"" after seeing it on QVC and BOY, was it wonderful!! I purchased it several times through QVC until they quit carrying it.  Fortunately I was able to purchase it again, through Amazon.  The pleasant, smooth, nutty flavor will keep me coming back for more!!!","['peanut', 'butter', 'allergic', 'reaction', 'possible', 'sunbutter', 'qvc', 'boy', 'wonderful', 'time', 'qvc', 'able', 'pleasant', 'smooth', 'nutty', 'flavor']",1
757,"This stuff is good, and I mean REALLY good. My husband drinks diet soda which contains aspartame, a known neurological toxin, and I wanted to provide a much safer alternative. I found this at PCC and he loved it. I can't STAND the taste of artificially sweetened things and I usually end up with a nasty migraine, and this didn't bother me one bit. The taste is fantastic in my opinion, but this seems to be a flavor you will either love or hate, which is why I would recommend picking up a 6 pack at the market before ordering a pack of 24.","['stuff', 'husband', 'drink', 'soda', 'known', 'neurological', 'toxin', 'safer', 'alternative', 'pcc', 'thing', 'nasty', 'migraine', 'bit', 'fantastic', 'opinion', 'flavor', 'pack', 'market', 'pack']",1
759,"4 Stars is a compromise between my rating of 2 and my grandchildren's rating of 5 stars.  I thought the flavor was too heavy on the apple/grape juice combo and light on the orange/tangerine flavor.  Also, it left a mild, canned aftertaste.  But my 9-year-old granddaughters loved it and consider it a treat equal to soda.  It is 100% juice concentrate which has been reconstituted with carbonated water, so it is much healthier for them than regular soda.  While it is true it still has sugar, natural sugars from the juices are healthier than processed sugars found in soft drinks. The can I was sent contained 8.3 ounces which is a better size for them than a regular 12 ounce can of soda.  For children, this is a tasty and healthy alternative.","['star', 'compromise', 'rating', 'grandchild', 'rating', 'star', 'flavor', 'heavy', 'juice', 'combo', 'light', 'flavor', 'mild', 'aftertaste', '9-year-old', 'granddaughter', 'treat', 'equal', 'juice', 'concentrate', 'carbonated', 'water', 'healthier', 'regular', 'soda', 'true', 'natural', 'sugar', 'juice', 'healthier', 'sugar', 'soft', 'drink', 'ounce', 'better', 'size', 'regular', 'ounce', 'soda', 'child', 'healthy', 'alternative']",1
761,The Maple Almond Butter is incredible.  One of the best tasting foods I've ever had.  It is much better in the 1 oz pouches as you can simply eat it plain.  I started putting it on bagels and toast but the flavor of the butter gets masked by the food it is on.  My kids love it.  Easy to put in lunches.  Not to mention it is very healthy and organic.,"['maple', 'almond', 'butter', 'incredible', 'best', 'tasting', 'food', 'oz', 'pouch', 'bagel', 'toast', 'flavor', 'butter', 'food', 'kid', 'easy', 'lunch', 'healthy', 'organic']",1
772,"I purchased this at my local health food store and I am enjoying it immensely.  The juice has a nice, robust texture, and it is not overly salty. The flavor is amazingly fresh and refreshing. I combine it with Odwalla flash-pasteurized 100% carrot juice for a well-above-average vegetable juice that is a good energy-booster and makes for a great alternative to orange juice or other sweet juices. Enjoy!","['local', 'health', 'food', 'store', 'juice', 'robust', 'texture', 'flavor', 'fresh', 'odwalla', 'flash-pasteurized', 'carrot', 'juice', 'well-above-average', 'vegetable', 'juice', 'energy-booster', 'alternative', 'juice', 'sweet', 'juice']",1
775,"This stuff is great!!!!! I'm allergic to peanuts ( just happened over night ) and I miss having a PBJ, so this is the next best thing to it. :-) Truly, this butter is all that and then some....","['stuff', 'allergic', 'night', 'pbj', 'best', 'thing', 'butter']",1
813,These little fruit cups of peaches are quite scrumptious.  Being packed in apple juice is so much better than syrup and does not destroy the delicate peach flavor.  The fruit tastes freshly ripened but not mushy.  Each serving is perfect for one person and can be taken to work or where ever without a problem.  The price for each pack of 36 is good too (for now anyway).  I highly recommend these little (just 4 ounces) fruit cups.,"['little', 'fruit', 'cup', 'peach', 'scrumptious', 'apple', 'juice', 'better', 'syrup', 'delicate', 'peach', 'flavor', 'fruit', 'mushy', 'serving', 'perfect', 'person', 'problem', 'price', 'pack', 'little', 'ounce', 'cup']",1
820,"I realize that it is not quite healthy to guzzle 12-16 oz. canisters of liquid at a sitting, but this Switch Orange Tangerine flavored drink was so light and refreshing, and tasted so natural, that I could easily have downed another 8.3 oz can - or two. And that is the only reason this drink did not receive five stars - I wanted more and the little can was just not enough! It is the perfect size for a child, however - so perhaps that who the drink is targeted for. As an aside for those who prefer their beverages more adult-oriented, this Orange Tangerine Switch would make an awesome mixer with gin or vodka - cheers!","['healthy', '12-16', 'oz', 'canister', 'liquid', 'switch', 'orange', 'tangerine', 'drink', 'light', 'refreshing', 'natural', 'oz', 'reason', 'drink', 'star', 'little', 'perfect', 'size', 'child', 'drink', 'aside', 'beverage', 'adult-oriented', 'orange', 'tangerine', 'switch', 'awesome', 'mixer', 'gin', 'vodka', 'cheer']",1
857,"For some reason I can never find grape flavor in the stores, so this was a treat.  My bro in law says I eat like a 3 year old - so what, when it's this tasty!","['reason', 'grape', 'flavor', 'store', 'treat', 'bro', 'law', 'old']",1
