,Text,Tokens,Labelled_topic
381,"I recommend this instead for the same price:  Swiss Miss Hot Cocoa Mix, Milk Chocolate, 16-Count Envelopes (Pack of 8)   This thing falls short, I found myself adding some milk or my non-dairy creamers to my cup of this to make it taste somewhat creamy.  It more or less tastes horrible otherwise.  After I hated it, I decided to make it with a cup of hot milk, I just decided to pour it into a hot cup of milk, and it tastes so much better.  In my opinion, they need to up the powdered milk in them, or the non-dairy creamer in them.  It would improve this product so greatly.  They are thieves nonetheless, you usually get 10 envelopes of hot cocoa that tastes better than this in the supermarket for less than five bucks, buy two for less than ten, and still be spending less than what I spent with these.  I really thought I was buying quality, this is definitely not unless I use milk which is like cheating myself and spending extra money.  I've drank common hot cocoa from supermarket straight with water that tasted way better than this.  AVOID!","['price', 'swiss', 'miss', 'hot', 'cocoa', 'mix', 'milk', 'chocolate', '16-count', 'envelope', 'pack', 'thing', 'short', 'milk', 'non-dairy', 'creamer', 'cup', 'taste', 'horrible', 'cup', 'hot', 'milk', 'hot', 'cup', 'milk', 'opinion', 'powdered', 'milk', 'non-dairy', 'creamer', 'thief', 'envelope', 'hot', 'cocoa', 'better', 'supermarket', 'buck', 'spent', 'milk', 'extra', 'money', 'common', 'hot', 'cocoa', 'supermarket', 'straight', 'water', 'way', 'avoid']",8
395,"I ordered several products from Superior Nut Company including these Milk Chocolate Covered gummy bears. I was skeptical ordering something like chocolate over the mail but they arrived unscathed and very fresh. I do alot of baking and I will definitely be buying from this seller again. Fair prices, excellent product.","['product', 'superior', 'nut', 'company', 'milk', 'chocolate', 'gummy', 'bear', 'skeptical', 'chocolate', 'mail', 'unscathed', 'fresh', 'alot', 'baking', 'seller', 'fair', 'price', 'excellent']",8
410,"Mixed with ice water, this has a great taste.  For those of you having grown up in Europe, the taste will bring back memories.","['mixed', 'ice', 'water', 'europe', 'memory']",8
417,"This was their first product.  It is filtered, hence the clear color, and while doesnt have the same nutrients as their unfiltered product, for taste, it can't be beat. I would recommend to those trying to get off soft drinks and something (marginally) better.","['clear', 'color', 'doesnt', 'nutrient', 'unfiltered', 'beat', 'soft', 'drink']",8
427,"We also found this to be great tasting. Flavorful, not weird tasting at all.the negative review des not sound like this product at all.  Good value.","['flavorful', 'weird', 'negative', 'review', 'de', 'value']",8
471,"It tastes great, dissolves just fine, and provides the jolt I need to start my day.","['dissolve', 'fine', 'jolt']",8
476,"I grew up eating Red Vines and I liked them very much, but it's been ages and ages since I've eaten licorice. I don't why, I do eat candy on occasion, but licorice I just stopped eating, until last week when I tried these. They do kind of remind me of Red Vines. The flavor is different, of course, then I remember. These are pomegranate flavored, but it's been ages and ages plus years since I've eaten a pomegranate, so I can't swear that they've gotten the flavor right, but that being said, these are very tasty.","['red', 'vine', 'age', 'age', 'licorice', 'candy', 'occasion', 'licorice', 'week', 'kind', 'remind', 'red', 'vine', 'flavor', 'different', 'course', 'pomegranate', 'age', 'age', 'year', 'pomegranate', 'flavor']",8
502,Very good hot cocoa.  And price was right  Awesome and passing the word on the item.  Will buy it again,"['hot', 'cocoa', 'price', 'right', 'awesome', 'word', 'item']",8
515,"Update: Was great at less than $6 with subscribe and save. Now, it's 16.99? Holy heck! No way!  One of the few crunchy cookies that taste homemade. So much better than Chips Ahoy, you'll completely forget about them. No yucky after taste like Chips Ahoy. Plenty of chocolate chips made with real chocolate. Gasp. I love the mini size. Perfect for putting a few in a condiment bowl and covering with milk. My secret midnight snack, every now and then, of course. Comes in a huge 40 oz. bag that will last my family of 6 for a month. Hence, I set this up for monthly delivery and at their subscribe rate, who can beat that?","['update', 'subscribe', 'way', 'crunchy', 'cooky', 'better', 'chip', 'yucky', 'chip', 'plenty', 'chocolate', 'chip', 'real', 'chocolate', 'gasp', 'mini', 'size', 'perfect', 'condiment', 'bowl', 'milk', 'secret', 'midnight', 'snack', 'course', 'huge', 'oz', 'bag', 'family', 'monthly', 'delivery', 'subscribe', 'rate']",8
529,"I really like this Licorice.  It has a great flavor.  Does it taste like Pomegranate?  I don't really know what a pomegranate is supposed to taste like, so can't really answer if that's the flavor I'm tasting.  But if you're looking for a licorice with a nice berry flavor that doesn't turn your tongue colors, this is it.  I also like that it's from Newman's Own.  I always purchase their products as I know it's going towards charity.","['licorice', 'flavor', 'pomegranate', 'pomegranate', 'flavor', 'licorice', 'berry', 'flavor', 'tongue', 'color', 'newman', 'product', 'charity']",8
557,"If this is as healthy as it is tasty then a great product.  A little pricey for only 15 servings, but that Organic Red Dutch Cocoa is delectable.","['healthy', 'little', 'pricey', 'serving', 'organic', 'red', 'dutch', 'cocoa', 'delectable']",8
592,"taste nothing like how cocoa should taste, i'll never touch this again, i'll be trying the swiss miss cocoa maybe better luck","['cocoa', 'swiss', 'miss', 'cocoa', 'luck']",8
607,"This is a very tasty product.  This is my first time trying this, and I am glad I ordered it to see how it tastes.  As a product I'd order it again.  One odd thing though that will cause me to lower this rating from 5 stars to 4 is that the listing here says a pound, but on the label 16 ounces is crossed out and 14 ounces is written next to it.  I didn't weigh the container to confirm this, but if it is 14 ounces, then then they need to update their listing to show such.  Since I consider shipping to not be part of a product review I won't lower my star rating for this, and consider this to be just a mention of this then but the shipping was SLOW.  I ordered it on June 20th.  A USPS tracking/delivery confirmation number was generated on the 21st to be fair, but it took until July 5th for me to get this.  Even taking into account that there was a major holiday July 4th, that just seems too slow.  Everything was packaged well enough (although without anything like a ""blue ice"" pack to keep it cold for summer shipping...) but just took a long time to get here.  I do suspect the order wasn't truly shipped until the week before the July 4th weekend, despite a tracking number being generated on June 21st.","['time', 'glad', 'odd', 'thing', 'rating', 'star', 'listing', 'pound', 'label', 'ounce', 'ounce', 'container', 'ounce', 'listing', 'review', 'star', 'rating', 'mention', 'shipping', 'slow', 'june', 'usps', 'confirmation', 'number', 'fair', 'july', 'account', 'major', 'holiday', 'july', 'slow', 'blue', 'ice', 'pack', 'cold', 'summer', 'shipping', 'long', 'time', 'week', 'july', 'weekend', 'number', 'june']",8
615,Very good tasty.It is a great feeling to have it while i am watching the Crayon Shin-chan. And I think someone will share my feeling.,"['feeling', 'crayon', 'shin-chan', 'share', 'feeling']",8
617,Not too sweet.  The best K-cup hot chocolate I've tried thus far. The kids loved drinking and making the hot chocolate.,"['sweet', 'best', 'k-cup', 'hot', 'chocolate', 'kid', 'drinking', 'hot', 'chocolate']",8
621,"Why in the world would Amazon want to sell an item and say can be ingested,  when it clearly has ingredients that can cause cancer. Wish every state would wake up like California and ban all these cancer causing things.","['world', 'item', 'ingredient', 'cancer', 'wish', 'state', 'california', 'ban', 'cancer', 'thing']",8
626,You can't beat this deal! 3 Boxes of 16 K-Cups for little more then $20. No other store can even match that price for Hot Chocolate K-Cups. Your normally going to be paying around $12-$16 for 16 K-cups alone. This package give you 48 K-Cups for a great price.  The Hot Chocolate itself is great tasting and can be used on mostly all settings for the B70 except for the travel mug. Low in calories and great tasting. Defiantly a must have if you own a Keurig brewing system!,"['deal', 'box', 'k-cups', 'store', 'price', 'hot', 'chocolate', 'k-cups', '12-', 'k-cups', 'package', 'k-cups', 'price', 'hot', 'chocolate', 'setting', 'travel', 'mug', 'low', 'calorie', 'keurig', 'brewing']",8
637,Please stay away from artificial sweetners.  Some of them actually change the shape of human cells.  this has an artificial sweetner,"['artificial', 'sweetners', 'shape', 'human', 'cell', 'artificial', 'sweetner']",8
647,"Using 8 oz water as the directions state made the cocoa much too weak. It was like hot water with a few drops of chocolate syrup. Using 6 oz made the cocoa much too sweet, and still too weak in the chocolate department. It uses sucralose as a sweetener, which gives it a very intensely sweet flavor. This may not be a problem for those who like very sweet things or don't mind the taste of sucralose. Unfortunately, I'm not one of those people.","['oz', 'water', 'direction', 'state', 'cocoa', 'weak', 'hot', 'water', 'drop', 'chocolate', 'syrup', 'cocoa', 'sweet', 'weak', 'chocolate', 'department', 'sweetener', 'sweet', 'flavor', 'problem', 'sweet', 'thing', 'sucralose', 'unfortunately', 'people']",8
674,"I was quite excited to try these cocoa roasted almonds out. I love almonds and I love chocolate. And most reviews of this product imply that you get your fix of both, without the extra sugar. Well there's definitely a whole lot less sugar in this thing - it tastes pretty bad to me. And I was quite shocked. I guess I need at least a little more sweet. But I'm shocked because I'm not THAT much of a sweet tooth. It's the bitter after-taste that really bothers me with this product. I really couldn't take it. So just fair warning to those who might think this is going to be a great combo of chocolate and almond. Think again! This is really just cocoa and almond, and, for me, that left a very bad taste.","['cocoa', 'almond', 'chocolate', 'review', 'fix', 'extra', 'sugar', 'lot', 'sugar', 'thing', 'bad', 'shocked', 'guess', 'sweet', 'sweet', 'tooth', 'bitter', 'after-taste', 'fair', 'combo', 'chocolate', 'almond', 'cocoa', 'almond', 'bad']",8
675,"It does not taste like pure coconut water,Its taste like some drink with coconut flavour. I wouldn't prefer these bottles instead i would go for zico smaller packs. they taste better than these bottled drink.","['pure', 'coconut', 'water', 'drink', 'coconut', 'flavour', 'bottle', 'zico', 'smaller', 'pack', 'better', 'drink']",8
691,"I do not drink ""energy"" drinks on a regular basis, but I do enjoy them while outside exercising.  Energy drinks usually have sugars and caffeine in order to claim to be ""energy"" drinks, and this stuff also has taurine in it.  One can also taste the sucralose.  It also contains Vitamin C,B3, B5, B6, B12 and electrolytes.  The taste is a citrusy punch delight, and the fact that this comes out of a squeeze bottle that is measured to yield 24 servings means it's easier to allow for more or less liquid according to taste.  I prefer my drinks on the weak side because I drink more of it and strong red drinks tend to leave a red ""moustache"" on my upper lip.  The red dye in this mixture can stain countertops, so be careful when pouring this!  Liquid easily comes out of the bottle and returned to the frig afterwards.  For the occassional drinker who would need a month to finish off the contents, this isn't a bad-tasting mixture.  I haven't felt a ""zing"" after drinking this, though.","['energy', 'drink', 'regular', 'basis', 'energy', 'drink', 'sugar', 'caffeine', 'energy', 'drink', 'stuff', 'taurine', 'sucralose', 'vitamin', 'c', 'citrusy', 'punch', 'delight', 'fact', 'squeeze', 'bottle', 'serving', 'easier', 'liquid', 'drink', 'weak', 'strong', 'red', 'drink', 'red', 'moustache', 'upper', 'lip', 'red', 'dye', 'mixture', 'countertop', 'careful', 'liquid', 'bottle', 'frig', 'occassional', 'drinker', 'content', 'bad-tasting', 'mixture', 'zing']",8
704,"THis product (which i am not allowed to return) has ingrediants of salt, spices, hydrolysed soy protein, that last item is the common industry con for adding msg to your food. Every soup on your grocers shelf contains msg, but, i digress. So, the third ingrediant is a form of MSG, further down the ingrediant list is proudly displayed ... Monosodium Gludamate, ...MSG. This does not add spice to your food, it stimulats your tongue into feeling that the food tastes good, when IT DOES NOT. MSG can make dogfood taste like hamburger. anyone who thinks this is making their food taste cajun may be serving ALPO.  Tones and Durkee (sp) do not contain MSG, I prefer Tones!  I have 8 eight ounce cans of this stuff.. would anybody like to buy some hamburger from me?","['ingrediants', 'salt', 'spice', 'soy', 'protein', 'item', 'common', 'industry', 'msg', 'food', 'soup', 'grocer', 'contains', 'ingrediant', 'form', 'msg', 'ingrediant', 'list', 'displayed', 'monosodium', 'gludamate', 'msg', 'spice', 'food', 'tongue', 'feeling', 'food', 'taste', 'dogfood', 'hamburger', 'food', 'cajun', 'alpo', 'tone', 'durkee', 'sp', 'msg', 'tone', 'ounce', 'can', 'stuff', 'hamburger']",8
729,Not much to say- good stuff.  Amazon's grocery concept is great and I look forward to ordering more.  Now if only they offered Coffee-mate's Vanilla Chai Spice creamer.  That is some amazingly delicious powder right there.  Try it if you haven't yet!,"['say-', 'stuff', 'grocery', 'concept', 'coffee-mate', 'vanilla', 'chai', 'spice', 'creamer', 'delicious', 'powder', 'right']",8
736,"I've never had Mallomars before.  I live in Wisconsin, and do not know if they make it all the way over here.  The only time I ever remember hearing the name before is in the Simpsons episode ""Hurricane Neddy"" when nice-guy Flanders finally snaps and cusses out the whole town.  Upon getting to the portly Police Chief Wiggum he says, ""The only case you've gotten to the bottom of was a CASE OF MALLOMARS!!!""  I assume by what I've read that they are a fall only type product, like the McRib.  I am also informed by the box that they are a New York kinda thing.  Regardless, I'm glad Vine gave me the chance to try them, because they are SO GOOD!!!  The crunchy dark chocolate coating over a marshmallow lump and thin crunchy cookie gives a s'mores like experience that truly satisfies.  An excellent snack.  Buy a box today.","['mallomars', 'wisconsin', 'way', 'time', 'simpson', 'hurricane', 'neddy', 'nice-guy', 'flanders', 'snap', 'town', 'police', 'chief', 'wiggum', 'case', 'case', 'mallomars', 'fall', 'type', 'mcrib', 'box', 'new', 'york', 'kinda', 'thing', 'regardless', 'vine', 'chance', 'crunchy', 'dark', 'chocolate', 'coating', 'marshmallow', 'lump', 'crunchy', 'cookie', 'like', 'experience', 'excellent', 'snack', 'box', 'today']",8
766,This dressing is awesome! It's very tasty and not so full of chemical ingredients as other dressings. We wish we would have discovered it earlier.,"['dressing', 'awesome', 'chemical', 'ingredient', 'dressing']",8
773,I have had the illy issimo coffee before and liked it so I was excited to try this iced coffee drink. This cappuccino has a nice smooth taste with just enough sugar to make it sweet (but not overwhelming). It gave me a nice jolt of energy to get me through the afternoon but not leave me jittery. I will buy this again!,"['issimo', 'coffee', 'iced', 'coffee', 'drink', 'cappuccino', 'smooth', 'sugar', 'jolt', 'energy', 'afternoon', 'jittery']",8
814,"I started looking online for a milk alternative since I'm in college, need breakfast, and don't want to pay $4.50 for a half gallon of milk. I decided on Saco after reading reviews, and this stuff rocks. It tastes better, drinks fresher, and doesn't give me gas in the least bit. I'm never buying store milk again.","['online', 'milk', 'alternative', 'college', 'need', 'breakfast', 'half', 'gallon', 'milk', 'saco', 'review', 'stuff', 'drink', 'gas', 'bit', 'store', 'milk']",8
819,"Is this the healthiest breakfast?  No.  Of course not.  But does it taste great?  YES!  I have a 45-minute commute, and drinking my chocolate protein shake makes the drive much more enjoyable, and cuts down on my getting-ready time in the morning at home.  I have one for breakfast every day, and my husband has one for lunch every day.  We love them!  I prefer the chocolate, and my husband drinks the vanilla and strawberry.  Neither of us love the dark chocolate.  Definitely try these!","['healthiest', 'breakfast', 'course', 'yes', '45-minute', 'commute', 'drinking', 'chocolate', 'protein', 'drive', 'enjoyable', 'cut', 'getting-ready', 'time', 'morning', 'home', 'breakfast', 'husband', 'lunch', 'chocolate', 'husband', 'vanilla', 'strawberry', 'dark', 'chocolate']",8
823,Acai is one of the most powerful superfoods. I take a shot daily and have noticed increased energy levels and improved digestion.,"['acai', 'powerful', 'superfoods', 'shot', 'daily', 'energy', 'level', 'digestion']",8
907,"I like to brew a k-cup cocoa into my coffee for a nice mocha.  This dark chocolate flavor is quite nice, especially mixed with Double Black Diamond coffee.  Though not the very best, it is good, and the price is right, compared to other brands.","['k-cup', 'cocoa', 'coffee', 'mocha', 'dark', 'chocolate', 'flavor', 'mixed', 'double', 'black', 'diamond', 'coffee', 'best', 'price', 'right', 'brand']",8
910,"I'm not sure about the claims that sour sop kills cancer cells, but I'm hoping it does.  Even if it doesn't, it is a great tasting drink.  I'm sure it has health benefits, too.","['sure', 'claim', 'sour', 'sop', 'kill', 'cancer', 'cell', 'tasting', 'drink', 'health', 'benefit']",8
920,This Cinnamone Hot Chocolate is the best. We get it every year around Christmas time and enjoy the holiday movies with a cup of this hot chocolate. You can not go wrong getting this hot chocolate.,"['cinnamone', 'hot', 'chocolate', 'best', 'christmas', 'time', 'holiday', 'movie', 'cup', 'hot', 'chocolate', 'wrong', 'hot', 'chocolate']",8
926,"I would recommend this tea, it has a fresh taste with an amazing acai grape flavor that I have not had before.  It also gave me energy which I can always use!","['tea', 'fresh', 'amazing', 'acai', 'grape', 'flavor', 'energy']",8
990,This is a tad better to me than the Mojito flavor. It's final mix is a translucent green. It's not too sweet but doesn't have that totally artificial-tasting twang to it either. I would definitely buy on my own.,"['better', 'mojito', 'flavor', 'final', 'mix', 'translucent', 'green', 'sweet', 'artificial-tasting', 'twang']",8
997,"When I bought my Keurig brewer, I eagerly looked for other beverage options for my wife who is not a coffee drinker.  I'm still looking.  The Grove Square Hot Cocoa had a nasty aftertaste, almost metallic.  No amount of cleaning/tinkering with the brewer made any improvement.  I used the brewer to make hot water for a Nestle Hot Cocoa pack, and that was a far superior beverage.  The Grove Square quickly found it's way to the trash.  I'll find quality mixes and use the Keurig to heat the water from now on.","['keurig', 'brewer', 'beverage', 'option', 'wife', 'coffee', 'drinker', 'grove', 'square', 'hot', 'cocoa', 'nasty', 'aftertaste', 'metallic', 'brewer', 'improvement', 'brewer', 'hot', 'water', 'nestle', 'hot', 'cocoa', 'pack', 'superior', 'beverage', 'grove', 'square', 'way', 'trash', 'mix', 'keurig', 'water']",8
