,Text,Tokens,Labelled_topic
207,"I love this stuff. I brew several pitchers of iced tea from it every day, and it has become my standard beverage. Now, I've had plenty of white teas from the various folks who mass produce them (like Lipton), but this is the first time I've bought it loose, and brewed it up myself, rather than pre-brewed or in tea bag form.  So, point is, I'm an amateur. I don't have experience with other loose leaf white teas to compare. But I find this stuff divine. It's mild, yet tasty, and I don't ever get any caffeine effects that I notice. Now, if you need something to wake up in the morning, I could see that being a problem. But as something I drink all day long, I definitely don't want to have to worry about getting jittery or cutting myself off at a particular point in the evening. I've never had a hard time going to sleep after drinking this tea, and that's great in my book. There is some debate as to whether white tea has lower caffeine content than other teas (like black teas), but I can only go by personal experience. And, personally, I find that black teas like English Breakfast, when I brew them up, give me a very noticeable caffeine kick. This does not in any way.  This tea seems great. I wish I had the expertise to know whether I'm enjoying something that really *is* awesome, or some shoddy imposter that, y'know, simply makes me very happy to drink but has no real quality to it. I suspect this is pretty decent quality, and I hope once the two pounds run out, to try some other brand (at least in a limited quantity) to see how they stack up to one another.  Oh, and a side note -- turns out throwing out your first, brief steep will not make the rest caffeine-free. Read more here, if you're interested: [...]  Also, one of my favorite aspects of this white tea (and I assume it's true of most white teas) is that there is almost *no* bitterness. Black tea isn't exactly like tonic water, but it does have a bit of a bitter taste, and I found that I really enjoyed it once that bitterness was gone. Even though I didn't know or think that black tea was unpleasantly bitter, I now notice it quite a bit. A case of one of those ""You don't know what you could've done without until it's gone"" sorts of things, I guess.  Happy brewing!","['stuff', 'pitcher', 'iced', 'tea', 'standard', 'beverage', 'plenty', 'white', 'tea', 'various', 'folk', 'lipton', 'time', 'loose', 'pre-brewed', 'tea', 'bag', 'form', 'point', 'amateur', 'experience', 'loose', 'leaf', 'white', 'tea', 'stuff', 'divine', 'caffeine', 'effect', 'morning', 'problem', 'jittery', 'particular', 'point', 'evening', 'hard', 'time', 'tea', 'book', 'debate', 'white', 'tea', 'lower', 'caffeine', 'content', 'tea', 'black', 'tea', 'personal', 'experience', 'black', 'tea', 'english', 'breakfast', 'noticeable', 'caffeine', 'kick', 'way', 'tea', 'wish', 'expertise', 'awesome', 'shoddy', 'imposter', 'happy', 'real', 'pretty', 'decent', 'pound', 'brand', 'limited', 'quantity', 'oh', 'note', 'brief', 'steep', 'rest', 'caffeine-free', 'read', 'favorite', 'aspect', 'white', 'tea', 'true', 'white', 'tea', 'bitterness', 'black', 'tea', 'tonic', 'water', 'bit', 'bitter', 'bitterness', 'black', 'tea', 'bitter', 'bit', 'case', 'sort', 'thing', 'happy', 'brewing']",11
209,I've been drinking lots and lots of tea over the past few months as I work through a low carb diet regime.  I had been buying varieties at the grocery store and decided it would be economical to simply buy a large sampler.  With that in mind I randomly chose Bentley's Finest Tea Classic Collection.  I couldn't have been more pleased with the quality of the tea.  The peach tea is in fact my favorite in the collection but the English Breakfast Tea made me a fan of that flavor where I never had been before.  I'll be watching for other tea collections from Bentley's.,"['lot', 'lot', 'tea', 'past', 'month', 'low', 'carb', 'diet', 'regime', 'variety', 'grocery', 'store', 'economical', 'large', 'sampler', 'mind', 'chose', 'bentley', 'finest', 'tea', 'classic', 'collection', 'pleased', 'tea', 'peach', 'tea', 'fact', 'favorite', 'collection', 'english', 'breakfast', 'tea', 'fan', 'flavor', 'tea', 'collection', 'bentley']",11
215,"This is my very favorite tea!  It has a nice, strong  blackberry taste.  A must-try for berry lovers like me.","['favorite', 'tea', 'strong', 'blackberry', 'must-try', 'berry', 'lover']",11
230,"Loose prickly pear tea makes a great iced tea but it is very difficult to find in pure form.  This tea is black tea with prickly pear ""flavor"". The shipping cost is twice the cost of the tea.  If there is a prickly pear component it is all but undetectable when I drink it. It just tastes like regular black tea.  Very disappointing.","['loose', 'prickly', 'pear', 'tea', 'iced', 'tea', 'difficult', 'pure', 'form', 'tea', 'black', 'tea', 'prickly', 'pear', 'shipping', 'cost', 'cost', 'tea', 'prickly', 'pear', 'component', 'undetectable', 'regular', 'black', 'tea', 'disappointing']",11
241,"I expected the flavor to be more like that of ""brewed"" green tea. It really does taste like dried green tea leaves simply dissolved in water. Although I'm sure this is probably a good way to get a concentrated amount of antioxidants, I wouldn't order this again.","['flavor', 'green', 'tea', 'green', 'tea', 'water', 'way', 'concentrated', 'antioxidant']",11
259,"This is by far the best tea I have ever had to drink.  I purchased my first cup at a Barnes and Nobles and could not wait to get home to find the tea on the internet and order.  Try it, if you like cinnamon you will love this tea.  Great hot or cold.","['best', 'tea', 'cup', 'barnes', 'noble', 'home', 'tea', 'internet', 'try', 'cinnamon', 'tea', 'hot', 'cold']",11
279,I usually get orange and spice tea (not decaf)for hot tea and I was not sure about these flavors but I LOVE THEM and they are caffeine free! These will make great stocking stuffers for Christmas too!  I'm going to have to order more soon!,"['orange', 'spice', 'tea', 'hot', 'tea', 'sure', 'flavor', 'caffeine', 'free', 'stuffer', 'christmas']",11
290,My mother in law received this tea in as a gift for Christmas and I had a cup and it was delicious.  It was in sealed packets.  This tea is in paper packets like Lipton tea and does not taste any thing like my mother in laws.  Don't be disappointed like I am and save your money and do not buy this product.  Unfortunately I had to open the package to see and taste this so I could not return it.  I would give it no stars but I had to give it one to post.,"['mother', 'law', 'tea', 'gift', 'christmas', 'cup', 'delicious', 'sealed', 'packet', 'tea', 'paper', 'packet', 'lipton', 'tea', 'thing', 'mother', 'law', 'money', 'package', 'star']",11
310,I think this is what salt is supposed to taste like. Mild and not biting ~ it gives food a more subtle flavoring. Very nice.,"['salt', 'mild', 'food', 'subtle', 'flavoring']",11
323,I purchased their Matcha Green Tea Powder Cafe Grade a while back and I fell in love with it. Their powder comes in this little cute reusable tin. The taste of the tea is smooth and not bitter.  I make green tea milkshakes and it is the best that I have purchased. I highly recommend it.  I wish they offer their cafe grade powder in a bigger can. I use to work in a cafe where we had green tea powder in foil bags and they didn't seal well and when we opened the bag we would be covered in green powder and it was such a waste. Plus I really like the tin and want it in a bigger size.,"['matcha', 'green', 'tea', 'powder', 'cafe', 'love', 'powder', 'little', 'cute', 'reusable', 'tin', 'tea', 'smooth', 'bitter', 'green', 'tea', 'milkshake', 'best', 'wish', 'cafe', 'grade', 'powder', 'bigger', 'use', 'cafe', 'green', 'tea', 'powder', 'foil', 'bag', 'bag', 'green', 'powder', 'waste', 'tin', 'bigger', 'size']",11
338,"For fans of black licorice and Ouzo/Oghi, this candy is for you. Very natural tasting and a nice and interesting change from the usual mint. My grandmother got a pack and quickly needed me to buy 6 more, as we haven't been able to find a store that carries it in town","['fan', 'black', 'licorice', 'candy', 'natural', 'tasting', 'interesting', 'change', 'usual', 'mint', 'grandmother', 'pack', 'able', 'store', 'town']",11
366,"I really love herbal tea, especially honey and vanilla. But all of Teekanne's teas were tasteless and even if you put two packages in a cup of tea you still get no taste. Now I have three packages of Teakanne (2 relaxing and 1 energizing) and I don't know what to do with it. Surely will not drink it.","['herbal', 'tea', 'honey', 'vanilla', 'teekanne', 'tea', 'tasteless', 'package', 'cup', 'tea', 'package', 'teakanne', 'relaxing', 'energizing']",11
377,I love simply love it.  It's organic.  It's inexpensive.  It has a wonderful flavor.  This is great hot or cold.,"['inexpensive', 'wonderful', 'flavor', 'hot', 'cold']",11
379,This is an great green tea choice if you like a blend of different teas.  I thought it was well-balanced and tasted great overall.,"['green', 'tea', 'choice', 'blend', 'different', 'tea', 'well-balanced', 'tasted', 'overall']",11
420,I liked this a lot and will keep this in my tea stock.  The Bergamot is strong and compliments the full bodied earl grey tea well.,"['lot', 'tea', 'stock', 'bergamot', 'strong', 'earl', 'grey', 'tea']",11
423,"I am not a coffee drinker, but tea is what wakes me up in the morning. This is a great black tea, with a wonderful flavor.  I french press it to bring out the flavor, this loose leaf tea is perfect for this.  I have never enjoyed a cup of tea more than this one.","['coffee', 'drinker', 'tea', 'morning', 'black', 'tea', 'wonderful', 'flavor', 'french', 'press', 'flavor', 'loose', 'leaf', 'tea', 'perfect', 'cup', 'tea']",11
425,My husband worked for this Oreintal family who gave him a 48 oz package of  NOH Hawaiian Iced Tea . He raved on how good it was . I didnt believe him until I actually tried it . UMMMM great cool taste and refreshing Ice tea . I would definetely recommend,"['husband', 'oreintal', 'family', 'oz', 'package', 'noh', 'hawaiian', 'iced', 'tea', 'didnt', 'ummmm', 'cool', 'ice', 'tea']",11
438,"I've been drinking this tea for the past 8 or 10 years, usually buying a box or two when visiting large metropolitan areas, where many Middle-Eastern stores carry loose Ahmad teas, usually at $5-7 for a pound box.  I've always considered it an unremarkable but robust tea, with enough aroma and taste, and beautiful reddish color, perhaps not good enough a tea to drink on its own, but a decent base for mixes. This tea, however, is nothing of the sort. Freshly opened package has almost no characteristic tea smell, and the brewed tea is weak, flat and tasteless.  Somehow it just does not seem to be the same product anymore. So, you get a lot of tea for the money, but the quality is such that you might as well drink Lipton bags, they are not that much worse.","['tea', 'past', 'year', 'box', 'large', 'metropolitan', 'area', 'middle-eastern', 'store', 'loose', 'ahmad', 'tea', '5-7', 'pound', 'box', 'unremarkable', 'robust', 'tea', 'aroma', 'beautiful', 'reddish', 'color', 'tea', 'decent', 'base', 'mix', 'tea', 'sort', 'package', 'characteristic', 'tea', 'smell', 'tea', 'weak', 'flat', 'tasteless', 'lot', 'tea', 'money', 'lipton', 'worse']",11
463,"This tea has the real flavor of pumpkin.  It is nicely spiced and perfect for an autumn afternoon.  It is quite highly caffeinated so I do not drink it late at night.  But overall, a lovely tea.","['tea', 'real', 'flavor', 'pumpkin', 'spiced', 'perfect', 'autumn', 'afternoon', 'night', 'lovely', 'tea']",11
472,I had expected the peach tea to taste like peach and it does not.  Very disappointed.,"['peach', 'tea', 'peach', 'disappointed']",11
518,"I really liked this a change up from strictly white tea.  Very expensive though, so will only order every once in awhile as a treat.","['change', 'white', 'tea', 'expensive', 'awhile', 'treat']",11
571,"This is a much better tasting instant tea than anything else Lipton currently makes.  It is not as convenient coming in the big jar vs. the individual packets but the taste is well worth it.  Lightly sweet, with just a hint of tea.  Highly recommend!!","['instant', 'tea', 'lipton', 'convenient', 'big', 'jar', 'individual', 'packet', 'worth', 'hint', 'tea']",11
575,This tea is truly from the highlands in Kenya and tastes great.  It is refreshing with a great flavor.  The packages was delivered on time and intact. We usually drink tea (with milk) in the evening and this tea adds to the relaxation after a long day.,"['tea', 'highland', 'kenya', 'flavor', 'package', 'time', 'intact', 'tea', 'milk', 'evening', 'tea', 'relaxation', 'long']",11
587,"Our family really enjoys this shells and cheese. I love the convenience of Mac and Cheese, but usually the flavor is horrible. Annie's tastes great and is better for you. Can't beat that.","['family', 'shell', 'cheese', 'convenience', 'mac', 'cheese', 'flavor', 'horrible', 'annie', 'taste']",11
604,"My daughter and I love the taste of Big Train Vanilla Chai, it isn't too spicy like other Chai's can be.","['daughter', 'big', 'train', 'vanilla', 'chai', 'chai']",11
622,"First of all, the tea is gross. It tastes nothing like bubble milk tea. secondly, the seller must know this product is less than expected because they sell it in incriments of two (2.2lb) bags. NOW IM STUCK WITH TWO BAGS (4.4LBS) of this junk. I want my 30 bucks back.","['tea', 'gross', 'bubble', 'milk', 'tea', 'seller', 'incriments', 'bag', 'bag', 'junk', 'buck']",11
631,"I love chai and the price was right so I bought this thinking, ""how different could it be from the Celestial Seasonings spiced chai I bought recently?""  Big difference, this tea has no flavor.","['chai', 'price', 'right', 'different', 'celestial', 'seasoning', 'chai', 'big', 'difference', 'tea', 'flavor']",11
640,"The taste of Gloria Jean's Butter Toffee is so wonderful.  As soon as it begins to brew, you can smell it throughout the kitchen.  The taste is deep, rich, and sweet!","['gloria', 'jean', 'butter', 'toffee', 'wonderful', 'kitchen', 'deep', 'rich', 'sweet']",11
717,Taken is taken but after you have a lot of different kinds you tend to establish a taste favorite. Basically if the price is good go for it.,"['lot', 'different', 'kind', 'price']",11
718,"I did not like this product at all, It made everything I used it to make taste the same- horrible.","['same-', 'horrible']",11
719,"I dont know if I believe this tea is helpful for losing weight, but it tastes great and its a wonderful alternative to soda...which is the reason I bought it.","['dont', 'tea', 'helpful', 'weight', 'wonderful', 'alternative', 'reason']",11
726,very cherry tasting- reminds me of cherry popsicles. with the addition of vitamins it's a great alternative to juices and sodas. it's very dark red so be careful of stains,"['cherry', 'tasting-', 'reminds', 'cherry', 'popsicle', 'addition', 'vitamin', 'alternative', 'juice', 'dark', 'careful', 'stain']",11
741,"Great tasting tea, with or without stevia. I drink it hot and cold. Product arrived very quickly. I have 1 or 2 cups daily.  I probably should have ordered 2 boxes!","['tea', 'stevia', 'hot', 'cold', 'daily', 'box']",11
755,I love this green tea. It has a wonderful brown rice flavor that makes it very tasty. I highly recommend it.,"['green', 'tea', 'wonderful', 'brown', 'rice', 'flavor']",11
768,"As always this tea was quite tasty...but it was delivered to a home a block away that is vacant so I had to retrieve it...highly recommend the tea, use it alone but sparingly...or mix it with a black tea to mellow the flavor...","['tea', 'home', 'block', 'vacant', 'tea', 'use', 'black', 'tea', 'flavor']",11
770,"Since Republic of Tea discontinued their Bing Cherry Vanilla tea, I was looking for a replacement.  The flavor of this tea is very different from Republics - it's better.  The smell is very rich, like toasted vanilla and cherry.  It almost has a coffee smell, but not quite.  I don't like coffee, but this tea is incredible.  Glad I found it.  Best of all, the price!","['republic', 'tea', 'bing', 'cherry', 'vanilla', 'tea', 'replacement', 'flavor', 'tea', 'different', 'republic', 'better', 'smell', 'rich', 'toasted', 'vanilla', 'coffee', 'smell', 'coffee', 'tea', 'incredible', 'glad', 'best', 'price']",11
780,"I bought the NuNaturals White Stevia with Maltodextrin several months ago as I'm trying to cut back on sugar and artificial sweeteners. The first morning I tried it in my coffee and hated it. It tastes just as bitter as Equal or Sweet n Low. I decided to give it another  try that same day in my lemonade and it was absolutely delicious. I've also tried it in hot tea and it is bitter but wonderful in iced tea. So, I think hot drinks bring out the bitterness in stevia. All in all I'm glad I bought this and also a box of the packets which are very convenient on the go. I have tried many different brands of stevia but, so far this is the only one I have not thrown out. I also tried Truvia. Not a fan. It makes your coffee or tea taste like licorice!","['nunaturals', 'white', 'stevia', 'maltodextrin', 'month', 'sugar', 'artificial', 'sweetener', 'morning', 'coffee', 'bitter', 'equal', 'sweet', 'n', 'low', 'try', 'lemonade', 'delicious', 'hot', 'tea', 'bitter', 'wonderful', 'iced', 'tea', 'hot', 'drink', 'bitterness', 'stevia', 'box', 'packet', 'convenient', 'different', 'brand', 'stevia', 'truvia', 'fan', 'coffee', 'tea', 'licorice']",11
787,I ordered two of the Hazer Baa Turkish Apple Tea (pack of 2) as pictured so I would save on the shipping and instead received the Green Apple Tea (same brand and price).  It didn't taste like the original but I didn't want the hassle of sending it back and so I will not be ordering it again.  This tea did not have the strength or zing of the original.  I'm upset still.,"['hazer', 'baa', 'turkish', 'apple', 'tea', 'pack', 'shipping', 'green', 'apple', 'tea', 'brand', 'price', 'original', 'hassle', 'tea', 'strength', 'zing', 'original']",11
788,"If you love green tea then you will be impressed with this green tea powder. The instructions say to add one packet to 16 ounces of cold water but I'd recommend you try two packets and one packet (0.35 oz) of stevia. The flavor of the tea with only one packet is fairly mild, so mild in fact that you can barely taste the green tea flavor. When you order this tea you will get six boxes with 12 packets in each. If you use two packets per bottle of water you get 36 drinks. That is only .47 cents per drink if you get free shipping - I ordered some books too. I think that is fairly reasonable. I look forward to trying this tea in shakes and with fruit juices. A website is given for additional recipes. There are a few interesting recipes like the ones for ""White Chocolate Green Tea Ice Cream,"" ""Green Tea Papaya Nectar"" and ""Green Tea Sugar Cookies."" You will probably find many uses for this and I've even used the tea powder to make a lovely hot tea. Just use one packet per 8 ounces of hot water. No brewing required. This tea dissolves very easily in hot or ice cold water. I can highly recommend it to you.  ~The Rebecca Review","['green', 'tea', 'green', 'tea', 'powder', 'instruction', 'packet', 'ounce', 'cold', 'water', 'packet', 'packet', 'oz', 'stevia', 'flavor', 'tea', 'packet', 'mild', 'mild', 'fact', 'green', 'tea', 'flavor', 'tea', 'box', 'packet', 'packet', 'bottle', 'water', 'drink', 'cent', 'drink', 'free', 'shipping', 'book', 'reasonable', 'tea', 'shake', 'fruit', 'juice', 'website', 'additional', 'recipe', 'interesting', 'recipe', 'one', 'white', 'chocolate', 'green', 'tea', 'ice', 'cream', 'green', 'tea', 'papaya', 'nectar', 'green', 'tea', 'sugar', 'cooky', 'us', 'tea', 'powder', 'lovely', 'hot', 'tea', 'packet', 'ounce', 'hot', 'water', 'brewing', 'tea', 'hot', 'ice', 'cold', 'water']",11
790,"I bought these on super sale because I needed them for a pie crust and they were cheap.  I got the 3-pack and was at first dismayed to find that they were not packed like other graham crackers are usually packed, they were loose in a bag, not stacked in bricks to fill the box  -- this meant there were many less per box than I had anticipated.  But when I tried one I was immediately impressed, they taste fantastic!  These taste nothing like the kind of graham crackers we were fed in kindergarden, they have actual flavor and are much more than just an ingredient or child's fare.  What these lack in volume they make up for in quality.  I immediately ordered three more 3-packs while they were so cheap, I have a toddler at home and am happy to supply us all with these wonderful graham crackers.  They do not have any scary fillers or ingredients; they are made with butter and not trans fat, and you can snack on nine of them with your coffee for only 130 calories -- not bad!  They also make a pie crust that is noticeably better than what I used to make dessert crusts with.  I was so impressed at what Stonewall Kitchen could do to a graham cracker that I am going to check out other products they make.","['super', 'sale', 'pie', 'crust', 'cheap', '3-pack', 'graham', 'cracker', 'bag', 'brick', 'box', 'meant', 'box', 'impressed', 'fantastic', 'kind', 'graham', 'cracker', 'kindergarden', 'actual', 'flavor', 'ingredient', 'child', 'lack', 'volume', '3-packs', 'cheap', 'toddler', 'home', 'happy', 'wonderful', 'graham', 'cracker', 'scary', 'filler', 'ingredient', 'butter', 'trans', 'coffee', 'calorie', 'bad', 'pie', 'crust', 'better', 'dessert', 'crust', 'impressed', 'stonewall', 'kitchen', 'graham', 'cracker', 'product']",11
854,"I liked the taste of these cookies and they reminded me of my childhood.  However, these are packaged different.  They are sealed in a plastic wrapper, not the wax type paper from a long time ago.  I am guessing that this keeps the graham crackers fresh tasting for a long time.  They were crispy and had a decent taste.  My only complaint was that several of the packages were damaged and the crackers were crumbs.","['cooky', 'childhood', 'different', 'plastic', 'wax', 'type', 'paper', 'long', 'time', 'graham', 'cracker', 'fresh', 'tasting', 'long', 'time', 'crispy', 'decent', 'complaint', 'package', 'cracker', 'crumb']",11
860,This is just another in a long line of terrific yogi teas. I usually keep a teapot full of this tea and add it to my (orange juice based) smoothie in the morning - it adds a nice hint of mint.  I recently read that adding a citrus juice to green tea multiplies the benefits of the antioxidants in the tea - this tea goes very well with orange juice.,"['long', 'line', 'terrific', 'yogi', 'tea', 'teapot', 'tea', 'orange', 'juice', 'smoothie', 'morning', 'hint', 'mint', 'citrus', 'juice', 'green', 'tea', 'benefit', 'antioxidant', 'tea', 'tea', 'orange', 'juice']",11
869,"I love Mrs. May's. These aren't my favorites of what they make, but they are tasty and handy to have around. The cashews or the black sesame seeds are the five star snacks!","['favorite', 'handy', 'cashew', 'black', 'sesame', 'seed', 'star', 'snack']",11
892,I love the taste of this green tea. It has a natural sweet mango taste and not the bitterness of plain green tea. I use 5 bags to make a pot.  Great tasting and good for you!,"['green', 'tea', 'natural', 'sweet', 'mango', 'bitterness', 'plain', 'green', 'tea', 'use', 'bag', 'pot', 'tasting']",11
903,"I started loving Oolong tea after I discovered a bottled product called 'Tejava'. That product is over a dollar for a 12 ounce bottle. I needed something less expensive so I tried this 'Prince of Peace' brand Oolong.  After a few brewing experiments, I now love this stuff.  What I have learned; If brewing as 'sun tea' this type of tea seems to come out very weak. If you put this tea in boiling water, it may come out bitter.  I now heat up my water in a microwave until it is, very hot to the touch, but no way near boiling. I then put in the tea bags and let it brew for about twenty minutes (I like strong tea). I have, to my taste, duplicated the 'Tejava' brew at a fraction of the original cost.  Enjoy  Ken","['tea', 'bottled', 'dollar', 'ounce', 'bottle', 'expensive', 'peace', 'brand', 'brewing', 'experiment', 'stuff', 'brewing', 'tea', 'type', 'tea', 'weak', 'tea', 'water', 'bitter', 'water', 'microwave', 'hot', 'touch', 'way', 'tea', 'bag', 'minute', 'strong', 'tea', 'brew', 'fraction', 'original', 'cost', 'enjoy']",11
1009,All of the Mrs. Dash marinates are wonderful.  They're quick and delicious.  We initially tried them for their health benefits... but the flavor is why we continue to buy them.  I highly recommend every flavor!,"['mr', 'dash', 'marinates', 'wonderful', 'delicious', 'health', 'benefit', 'flavor', 'recommend', 'flavor']",11
1010,I love this tea which has a deep cinnamon aroma and taste.  It's equally good as an iced tea.  Full marks!,"['tea', 'deep', 'cinnamon', 'aroma', 'iced', 'tea', 'mark']",11
1014,"These graham crackers are a lot better tasting than the organic graham crackers that I have tried. And compared to other brands (generic) I much prefer the crunchy sweetness of Honey Maid. The graham crackers taste so fresh and are the best for dunking in milk or tea. I love these as an alternative to cookies. Fortunately, the packaging ensures that the last graham cracker is as good and crispy as the first one. The portable and palatable treats are great for kids or anyone on the go (and for making perfectly shaped s'mores).","['graham', 'cracker', 'lot', 'organic', 'graham', 'cracker', 'brand', 'generic', 'crunchy', 'sweetness', 'honey', 'graham', 'cracker', 'fresh', 'best', 'milk', 'tea', 'alternative', 'cooky', 'packaging', 'graham', 'cracker', 'crispy', 'portable', 'palatable', 'treat', 'kid']",11
1018,"I really love herbal tea, especially orange and mandarin. But all of Teekanne's teas were tasteless and even if you put two packages in a cup of tea you still get no taste. Now I have three packages of Teakanne (2 relaxing and 1 energizing) and I don't know what to do with it. Surely will not drink it.","['herbal', 'tea', 'orange', 'mandarin', 'teekanne', 'tea', 'tasteless', 'package', 'cup', 'tea', 'package', 'teakanne', 'relaxing', 'energizing']",11
1075,"My husband and I are coffee and tea freaks!  We'll try just about anything once.  I really like this tea, even if it's not Christmas.  Very smooth, the mint finish is very nice.  The ginger note is subdued, and not overpowering as I thought it might be.  Well worth trying at least once.","['husband', 'coffee', 'tea', 'freak', 'tea', 'mint', 'finish', 'ginger', 'note', 'worth']",11
