,Text,Tokens,Labelled_topic
210,"We breastfeed our month old boy, but since his bilirubin level was still high, doctors recommended to switch to formula for 48 hours. We started with Similac Advance (Shield Plus) which we still had from hospital. First 24 hours were wonderful in terms of pooping, then we decided to switch to Similac Organic for known reasons, but during the first 32-Ounce Bottle I began to notice that his stool was getting harder, and eventually he stopped pooing (actually he produced two stone-ball like poops) and had a hard time for another 24 hours. Breast milk and Similac advance tested similarly sweet, but Similac Organic was much much less sweet. I made a research on the internet and I found the following that may help you to understand the cause of constipation: (http://www.drhull.com/EncyMaster/C/constipation_infant.html)  Constipation means infrequent, hard stools. It does not mean grunting or straining, although your baby may certainly exhibit these behaviors when having a bowel movement. So the first question to ask is, ""Is my child really constipated?""  Next, consider why true constipation - excessively hard, dry stools - arises. The normal function of the colon is to remove water from the stool. Otherwise we would rapidly dehydrate and die. That is why severe diarrhea is dangerous - the stool is moving through the colon and being expelled from the body so fast, there is no time to properly reabsorb the stool water back into the bloodstream.  Conversely, if the fecal material remains in the colon too long, the water removal process may extract too much of the fecal water and leave the stool mass excessively dry and hard. It is just that simple.  So constipation arises when feces remain in the colon too long because:    * the colon is naturally sluggish (has decreased ""motility,"" we say)   * a low residue diet produces insufficient stimulation to the colon to trigger its normal propulsive activity and clear out the feces   * a combination of the above two factors   * there is obstruction of the lower GI tract   o functional neurologic - the lower rectum and anus cannot properly relax to allow evacuation - Hirschprung disease   o functional anatomic - anal-rectal positioning doesn't allow easy evacuation   o mechanical - a tumor physically blocks stool passage  Breast fed babies are essentially never truly constipated. This is because breast milk is such a low residue diet. Almost all of the milk is absorbed by the baby and used. The stools consist of a small amount of unabsorbed protein curds and a large amount of bowel secretions, chiefly mucus. And of course a lot of noisy gas. But these infrequent stools do not indicate constipation - just infrequent stools.  Later, when breast feeding infants start solids, they technically can become constipated, but it is unusual in my experience. It is not until the child is pretty much on solids and especially when weaned to whole cow milk that constipation is much of an issue. By then we are really discussing toddlers.  Breast fed infants do tend to save up after the first few months and poop less often. This worries some parents. Despite reassurances to the contrary, some folks just have to see a poop every day from their little darling to be happy and fulfilled. Go figure. They forget that stool can stay in the colon for a very, very long time and it will not hurt anything.  When the stool hoarding breast feeder does finally get ready to go, another problem comes to the fore: grunting and straining. When the baby's rectum forms in utero, it is in a state of permanent contraction for nigh onto nine months. The baby does not pass the meconium (fetal stool) in utero until perhaps right at the end of gestation right before, during or after delivery. Until the baby is several months old, and has passed and been stretched by quite a few bowel movements, the rectum and particularly the anus may be quite tight and resist easy dilation to allow the stool to pass. Because the baby has weak, flabby abdominal musculature (that is why his little tummy is so poochy), he must push against this tight anal spincter with his diaphragm. Just as Mom pushed during delivery, and with seemingly equal discomfort. Hence the grunting and red-faced straining.    The other major problem of both breast or bottle fed newborns which creates this sort of straining is dyschezia, or uncoordinated stooling.  The cure for the problem of a tight anus is pretty simple: a gentle rectal exam with a well-lubricated pinky finger by the doctor (which should be done on all babies with stooling troubles anyway to rule out a physical obstruction) will be both diagnostic and curative. If one such gentle dilation doesn't do the trick, I have Mom bring the baby back in a week and repeat the procedure. The anal spincter is stretched, and pretty soon, no more terrible straining. Top  Bottle fed infants are ""a whole 'nother story."" Infant formulas are not nearly as well digested as breast milk, and leave quite a bit more residue in the colon. (The exception to this rule in my mind is the new Similac® that really does seem to leave the stools about the same consistency as breast milk.) So true constipation in bottle fed infants is much more common; my feeling is that soy formulas are even worse than cow milk based formulas in this regard.  The young infant's colon is simply not designed for all the residue and stool bulk. The residue builds up, is dried too much, and becomes hard, pebbly stool. It is naturally difficult and uncomfortable for the baby to pass.  The addition of cereal to the diet only compounds whatever problems already exist. Cereal + milk = concrete. Cereal in the formula bottle seems to be especially bad, probably because parents don't realise just how much cereal the baby is getting. Top  Treatment of constipation mainly involves common sense diet modifications and sometimes medication:    * Again, as with breast fed babies, a search for the cause of the constipation and gentle rectal exam can work wonders.   * I use a lot of Karo® corn syrup for bottle feeders with constipation. It is my first choice recomendation; it almost always works if used properly. Unfortunately, many doctors and nurses don't use it properly, get poor results, and don't recommend it as often as they should. I start with two measuring teaspoons in every formula bottle, regardless of size, and adjust the dose up or down depending on how things are going. Usually, the baby can be weaned off the Karo pretty soon, but may need to stay on it periodically for the first few months of life. It is very important to put the corn syrup in the formula and not give it in between in water. The excess corn syrup does not get digested very well - the baby is already digesting all the sugar he can from the formula. The excess sugar passes down to the colon and produces a sugar diarrhea similar to sorbitol (as below, prunes, apple juice).    Before scolding me about ""the risk of botulism"" from corn syrup, please see:    Clinical Pediatric Emergency Medicine, Volume 4,Number 3,September 2003: ""Pediatric neurologic potpourri: cases to remember""    ""In the past, C. botulinum was also found in corn syrup, but this is no longer a risk factor for infant botulism because of a recent change in the processing formula.""    For the complete source of statement, see: Olsen SJ, Swerdlow DL. Risk of infant botulism from corn syrup. In reply. Pediatr Infect Dis J 2000;19:584-5.    * Certain fruits and juices - for example prunes, apple juice, apricots - are rich in sorbitol, a nondigestible sugar that passes through the body to the colon and causes water to be retained or drawn into the stool mass. They can be increased in the diet to loosen the stool and relieve or prevent constipation.   * Lactulose is a non-absorbable sugar product that is processed by colon bacteria to produce an inflow of water into the stool mass. We use it a lot - it seems to be a favorite of our local pediatric gastroenterologists. The dose is adjusted up or down according to respose. Side effects are usually not serious but can include cramping or diarrhea - obviously, stop the medicine and call your doctor if these occur.   * Glycerine suppositories are helpful to relieve your child if there is some hard stool that just won't come out easily. The suppository melts in the heat of the rectum and lubricates the stool. Glycerine also has a mild effect of attracting water into the stool, which softens it. The act of insertion also serves to stimulate the rectum and anus to initiate the defecation reflex. (Glycerine is completely safe - it is a food, found in candy, not a drug.)   * Fiber containing foods are helpful for older children and adults, but are not really of much use in the treatment of young infant constipation, for dietary reasons: babies just don't eat a lot of fiber. (I believe ISoyalac®, which was a high fiber soy formula, has been discontinued. It was never very available any place I practiced, anyway.)  Top  Myths and misconceptions concerning infant constipation:    * Iron in the formula causes constipation. No way. I can understand lay people thinking this to be the case because when adults take iron preparations (in large doses) they may become constipated. But the tiny amount present in infant formula is not nearly enough to cause any problems.    The irritating thing to me is to hear doctors and nurses who should know better repeating this nonsense and switching the infants to the less healthy low- or no-iron formulas.    * Increasing water in the diet is commonly recommended; it makes very little sense and demonstrates a failure to reflect on the basic physiologic cause of the overdry stool. The problem is too little water retention in the stool, not too little water in the body! Unless there is increased fiber or some chemical substance such as a sugar (Karo®, lactulose) to retain the water in the stool, excess water will simply wind up in the diaper as urine.  Top","['old', 'boy', 'bilirubin', 'level', 'high', 'doctor', 'hour', 'similac', 'advance', 'shield', 'hospital', 'hour', 'wonderful', 'term', 'organic', 'known', 'reason', '32-ounce', 'bottle', 'stool', 'harder', 'stone-ball', 'poop', 'hard', 'time', 'hour', 'milk', 'similac', 'advance', 'sweet', 'similac', 'organic', 'sweet', 'research', 'internet', 'cause', 'constipation', 'http', 'constipation', 'infrequent', 'hard', 'stool', 'baby', 'behavior', 'bowel', 'movement', 'question', 'child', 'consider', 'true', 'constipation', 'hard', 'dry', 'stool', 'normal', 'function', 'colon', 'water', 'stool', 'severe', 'diarrhea', 'dangerous', 'stool', 'colon', 'body', 'time', 'stool', 'water', 'bloodstream', 'fecal', 'material', 'colon', 'water', 'removal', 'process', 'fecal', 'water', 'stool', 'mass', 'dry', 'hard', 'constipation', 'arises', 'feces', 'colon', 'colon', 'sluggish', 'motility', 'low', 'residue', 'diet', 'insufficient', 'stimulation', 'colon', 'normal', 'propulsive', 'activity', 'clear', 'feces', 'combination', 'factor', 'obstruction', 'lower', 'gi', 'tract', 'functional', 'lower', 'rectum', 'anus', 'evacuation', 'hirschprung', 'disease', 'o', 'functional', 'anatomic', 'anal-rectal', 'positioning', 'easy', 'evacuation', 'tumor', 'stool', 'passage', 'breast', 'fed', 'baby', 'breast', 'milk', 'low', 'residue', 'diet', 'milk', 'baby', 'stool', 'consist', 'small', 'unabsorbed', 'protein', 'curd', 'large', 'bowel', 'secretion', 'mucus', 'course', 'lot', 'noisy', 'gas', 'infrequent', 'stool', 'constipation', 'infrequent', 'stool', 'breast', 'feeding', 'infant', 'solid', 'constipated', 'unusual', 'experience', 'child', 'solid', 'cow', 'milk', 'constipation', 'issue', 'toddler', 'fed', 'infant', 'month', 'poop', 'parent', 'reassurance', 'contrary', 'folk', 'poop', 'little', 'darling', 'happy', 'figure', 'stool', 'colon', 'long', 'time', 'stool', 'breast', 'feeder', 'ready', 'problem', 'fore', 'grunting', 'straining', 'baby', 'rectum', 'form', 'utero', 'state', 'permanent', 'contraction', 'nigh', 'month', 'baby', 'meconium', 'fetal', 'stool', 'utero', 'right', 'end', 'gestation', 'right', 'delivery', 'baby', 'month', 'old', 'bowel', 'movement', 'rectum', 'anus', 'tight', 'resist', 'easy', 'dilation', 'stool', 'baby', 'weak', 'flabby', 'abdominal', 'musculature', 'little', 'tummy', 'poochy', 'tight', 'anal', 'spincter', 'diaphragm', 'mom', 'delivery', 'equal', 'discomfort', 'grunting', 'red-faced', 'major', 'problem', 'breast', 'bottle', 'fed', 'newborn', 'sort', 'straining', 'dyschezia', 'uncoordinated', 'cure', 'problem', 'tight', 'anus', 'simple', 'gentle', 'rectal', 'exam', 'well-lubricated', 'pinky', 'finger', 'doctor', 'baby', 'trouble', 'physical', 'obstruction', 'diagnostic', 'curative', 'gentle', 'dilation', 'trick', 'baby', 'week', 'procedure', 'anal', 'spincter', 'terrible', 'bottle', 'fed', 'infant', 'story', 'infant', 'formula', 'breast', 'milk', 'bit', 'residue', 'colon', 'exception', 'rule', 'mind', 'new', 'stool', 'consistency', 'breast', 'milk', 'true', 'constipation', 'bottle', 'fed', 'infant', 'common', 'feeling', 'soy', 'formula', 'worse', 'cow', 'milk', 'formula', 'regard', 'young', 'infant', 'colon', 'residue', 'stool', 'bulk', 'residue', 'hard', 'difficult', 'uncomfortable', 'baby', 'addition', 'cereal', 'diet', 'problem', 'cereal', 'milk', 'concrete', 'cereal', 'formula', 'bottle', 'bad', 'parent', 'cereal', 'baby', 'treatment', 'constipation', 'common', 'sense', 'diet', 'modification', 'medication', 'breast', 'fed', 'search', 'cause', 'constipation', 'gentle', 'rectal', 'exam', 'wonder', 'lot', 'corn', 'syrup', 'bottle', 'feeder', 'constipation', 'choice', 'recomendation', 'doctor', 'nurse', 'poor', 'result', 'start', 'teaspoon', 'formula', 'bottle', 'regardless', 'size', 'dose', 'thing', 'baby', 'karo', 'month', 'life', 'important', 'corn', 'syrup', 'formula', 'water', 'excess', 'corn', 'syrup', 'baby', 'sugar', 'formula', 'excess', 'sugar', 'colon', 'sugar', 'diarrhea', 'similar', 'prune', 'apple', 'juice', 'risk', 'botulism', 'corn', 'syrup', 'clinical', 'pediatric', 'emergency', 'medicine', 'volume', 'number', 'september', 'pediatric', 'potpourri', 'case', 'past', 'botulinum', 'corn', 'syrup', 'risk', 'factor', 'infant', 'botulism', 'recent', 'change', 'processing', 'formula', 'complete', 'source', 'statement', 'olsen', 'sj', 'swerdlow', 'dl', 'risk', 'infant', 'botulism', 'corn', 'syrup', 'reply', 'pediatr', 'infect', 'dis', 'j', '19:584-5', 'certain', 'fruit', 'juice', 'example', 'prune', 'apple', 'juice', 'apricot', 'rich', 'sorbitol', 'nondigestible', 'sugar', 'body', 'colon', 'water', 'stool', 'mass', 'diet', 'stool', 'relieve', 'prevent', 'constipation', 'lactulose', 'non-absorbable', 'sugar', 'colon', 'bacteria', 'inflow', 'water', 'stool', 'mass', 'lot', 'favorite', 'local', 'pediatric', 'dose', 'effect', 'medicine', 'doctor', 'glycerine', 'suppository', 'helpful', 'child', 'hard', 'stool', 'suppository', 'melt', 'heat', 'rectum', 'stool', 'glycerine', 'mild', 'effect', 'water', 'stool', 'act', 'insertion', 'rectum', 'anus', 'defecation', 'reflex', 'glycerine', 'safe', 'food', 'candy', 'drug', 'fiber', 'food', 'helpful', 'older', 'child', 'adult', 'use', 'treatment', 'young', 'infant', 'constipation', 'dietary', 'reason', 'baby', 'lot', 'fiber', 'high', 'fiber', 'soy', 'formula', 'available', 'place', 'myth', 'misconception', 'infant', 'constipation', 'iron', 'formula', 'constipation', 'way', 'lay', 'people', 'case', 'adult', 'iron', 'preparation', 'large', 'dos', 'constipated', 'tiny', 'present', 'infant', 'formula', 'problem', 'thing', 'doctor', 'nurse', 'better', 'nonsense', 'infant', 'healthy', 'low-', 'no-iron', 'formula', 'water', 'diet', 'recommended', 'little', 'sense', 'failure', 'basic', 'physiologic', 'cause', 'overdry', 'stool', 'problem', 'little', 'water', 'retention', 'stool', 'little', 'water', 'body', 'increased', 'fiber', 'chemical', 'substance', 'sugar', 'lactulose', 'water', 'stool', 'excess', 'water', 'diaper', 'urine']",7
223,"Tastes great, no bad smell as others mentioned. Came in 2 days with prime and no problems. Haven't experienced any gas yet, I'm trying to build my tolerance slowly.","['taste', 'bad', 'smell', 'day', 'prime', 'problem', 'gas', 'tolerance']",7
267,The price was as fantastic as the taste. So convenient to make and no messy powder  that is hard to dissolve. No major cleanup to deal with either. Highly recommended!,"['price', 'fantastic', 'convenient', 'messy', 'powder', 'hard', 'major', 'cleanup', 'recommended']",7
294,"People who complain about smell need to read and educate themselves. Yes when you open it smells that's how they are packed. All you have to do is rinse, yes read instructions. Then i throw in a skillet for a bit usually with garlic and  seasoning because i did find hard to pat dry. If you throw in a skillet for a few it takes the step where you pat dry away. There is no smell. just eat however you want. Just don`t write negative comments if you don`t read the site or directions. The site alone will answer any questions quickly. M","['people', 'smell', 'need', 'read', 'instruction', 'skillet', 'bit', 'garlic', 'hard', 'dry', 'skillet', 'step', 'dry', 'smell', 't', 'write', 'negative', 'comment', 't', 'site', 'direction', 'site', 'question']",7
295,why pay $36 here when you can get the same thing directly at the Honeyville site for $28?,"['pay', 'thing', 'honeyville', 'site']",7
313,I took this stuff on a two week camping trip and had no problems with mess or attracting ants!  Tastes great. Note that this does not seem to reconstitute into a thick viscus honey-like substance. My results were much more watery  Use in place of sugar.,"['stuff', 'week', 'trip', 'problem', 'mess', 'ant', 'note', 'viscus', 'honey-like', 'substance', 'result', 'watery', 'use', 'place', 'sugar']",7
346,"I add boneless chicken breast, peppers, onions, and string beans and simmer until the chicken is done. I ate this dish over 1/2 cup of brown rice for dinner for 4 months straight when dieting, losing a total of 40 lbs.  I did not get sick of this dish, as it is so tasty!  The calorie and contents of this dish fit the specs of the diet that I was on.  Delicious way to lose weight.","['boneless', 'breast', 'pepper', 'onion', 'bean', 'simmer', 'chicken', 'ate', 'dish', 'cup', 'brown', 'rice', 'dinner', 'month', 'total', 'lb', 'sick', 'dish', 'calorie', 'content', 'dish', 'spec', 'diet', 'delicious', 'way', 'weight']",7
354,I'm on a low sodium diet and this still has plenty of taste without salt,"['low', 'sodium', 'diet', 'plenty', 'salt']",7
407,"My parents love this stuff (and they're actually Asians, so that speaks volumes).  It's such an easy quick convenient food to stock up for them for whenever they drop in to visit me and I haven't nothing but ""white people"" food lying around.  But I'm sure that it'll go a long way toward feeding the starving college student types as well.  I think that it's a perfect combination of flavor for price.  But I have to admit that I would not purchase this item at Amazon as it is far more affordable if you buy from an Asian grocery.  If you found this review helpful, please let me know.","['parent', 'stuff', 'volume', 'easy', 'quick', 'convenient', 'food', 'stock', 'white', 'people', 'food', 'long', 'way', 'college', 'student', 'type', 'perfect', 'combination', 'flavor', 'price', 'item', 'affordable', 'asian', 'grocery', 'review', 'helpful']",7
413,"I wasn't sure that we would be able to find a powdered milk that my family would like, but this is it.  We'd gladly use this product on a regular basis if the price was a little lower.  Powdered whole milk doesn't have as long of a shelf-life as non-fat so this should be taken into consideration for long-term food storage.","['sure', 'able', 'powdered', 'milk', 'family', 'regular', 'basis', 'price', 'little', 'lower', 'milk', 'shelf-life', 'non-fat', 'consideration', 'long-term', 'food', 'storage']",7
415,Too bad this stuff in general ranks high on the inflammation triggering foods.  I'm trying to follow a low inflammation diet.  I do love the taste of goats milk.  It's very rich and creamy.  The liquid is better than the powder.,"['bad', 'stuff', 'general', 'rank', 'inflammation', 'food', 'low', 'inflammation', 'diet', 'goat', 'rich', 'liquid', 'powder']",7
431,"Tinkyada's brown rice elbow pasta is a great tasting gluten free choice. It is just like having ""normal"" pasta only better! It cooks just like any pasta, and can be used in any pasta dish. I highly recommend this product.","['tinkyada', 'brown', 'rice', 'elbow', 'pasta', 'tasting', 'gluten', 'free', 'choice', 'normal', 'pasta', 'pasta', 'pasta', 'dish']",7
435,"I got these, and another brand at the same time. I far preferred the taste of this pouch than the other brand. My daughters love these snacks, and I love how easy they are to just grab when in a hurry. I'm also excited to pack them when we go on picnics. =) My 2-year-old, and my 10-month-old are able to slurp these up in just seconds, but they enjoy each and every second of it.  I am curious though, if anyone knows.... Are these pouches BPA free? Everything else about them is so good, that I would hope they would be, but it doesn't say it anywhere on them. =( So, my assumption would be that they are not BPA free, otherwise that would be a high marketing point.","['brand', 'time', 'pouch', 'brand', 'daughter', 'snack', 'easy', 'hurry', 'picnic', '2-year-old', '10-month-old', 'able', 'second', 'second', 'curious', 'know', 'pouch', 'free', 'assumption', 'bpa', 'free', 'high', 'marketing', 'point']",7
444,"What else can I say, other than this drinking water tastes great. The bottle is quite large, at 1.5 liter, it's almost the size of a 2 liter bottle of soda.","['drinking', 'water', 'bottle', 'large', 'liter', 'size', 'liter', 'bottle', 'soda']",7
458,the flakes are like eating twigs and straw I contacted company and they said would send coupons to replace my product but I never got any thing in the mail ever,"['flake', 'twig', 'straw', 'company', 'coupon', 'thing', 'mail']",7
501,"I admit I have a hard time identifying differences in most bottled water, unless they have some funky aftertaste. But this water is different. It tastes exceptionally clean and crisp. No chemical tastes, no salty taste, just very refreshing water. I like the large size of the bottles, as carrying one of these as I go out would guarantee I meet my water quota for the day. I poured some for my five year old granddaughter and she said, ""You have good water at your house, Granny."" so I guess there is a difference. When it's good, it's good!","['hard', 'time', 'difference', 'bottled', 'water', 'funky', 'aftertaste', 'water', 'different', 'clean', 'chemical', 'salty', 'refreshing', 'water', 'large', 'size', 'bottle', 'meet', 'water', 'quota', 'old', 'granddaughter', 'water', 'house', 'granny', 'guess', 'difference']",7
