,Text,Tokens,Labelled_topic
264,"These individually packed milk is great for on-the-road.  Does not need to be stored in the frig.  This item came in 6 packs of 3.  Then shipped in its original box and then another Amazon box over it.  The content was securely packed and I was not worried that the milk got 'dirty' during shipping.  The price is the same as in local grocery store but shipping to the house saved me from dragging them from the store while my toddler is jumping up and down the store aisle. The only reason that I did not give it 5 stars is because of the expiration date.  It is Mar 2012 which is not too far away.  I just bought one from Target(because I forgot to bring one and my toddler was restless) and it has an expiration date of Sept 2012.  Overall, I would still recommend to buy from Amazon.","['milk', 'on-the-road', 'frig', 'item', 'pack', 'original', 'box', 'box', 'content', 'packed', 'milk', 'price', 'local', 'grocery', 'store', 'house', 'store', 'toddler', 'store', 'reason', 'expiration', 'date', 'mar', 'target', 'toddler', 'restless', 'expiration', 'date', 'sept', 'overall']",3
282,Not nearly as good tasting as the other kcup ciders I've had. My girlfriend hated it too. They are going to find the garbage can.,"['tasting', 'kcup', 'cider', 'girlfriend', 'garbage']",3
293,"For the price you pay and size of each cup (you can really only make the smallest size) you are getting taken with this purchase. Buy the traditional mix from any other company, you will get a better value, better taste and a richer texture. This snot a horrible mix, it tastes ok, but it is nothing more than a decent cup of chocolate flavored water. It has no thickness to it. Swiss Miss or any other grocery store hot chocolate beats it hands down. All you are getting with this is convenience of using K-cups, which is not much of one to begin with. Avoid it.","['price', 'size', 'cup', 'smallest', 'size', 'purchase', 'traditional', 'mix', 'company', 'better', 'value', 'richer', 'texture', 'horrible', 'mix', 'ok', 'decent', 'cup', 'chocolate', 'water', 'thickness', 'swiss', 'miss', 'grocery', 'store', 'hot', 'chocolate', 'beat', 'convenience', 'k-cups', 'avoid']",3
300,"As my box arrived earlier today, I cannot attest to it's health benefits (I'm not sure if I would be able to anyway)... but I can absolutely confirm that there is no taste.","['box', 'today', 'health', 'benefit', 'sure', 'able']",3
316,"Great taste and does not have the weird chalky after taste that other hot cocoa k-cups have.  I've tasted several and this by far is the better one, but I have to say anything larger than 8oz tastes a bit watered down.  Will definitely purchase more, but at the rate my family downs these, we are probably going to stick to the powdered hot cocoa to be more cost effective.","['weird', 'chalky', 'hot', 'cocoa', 'k-cups', 'better', 'larger', 'bit', 'rate', 'family', 'hot', 'cocoa', 'cost', 'effective']",3
322,"I should've done my research first. Basically over a $1 per jar. I can get a WAY better deal by going to the store. Total ripoff!  I will continue to buy Beech Nut, just not from this person.","['research', 'jar', 'way', 'deal', 'store', 'total', 'ripoff', 'beech', 'nut', 'person']",3
324,"The exact same brand of rice is available at our local store for a 1/4th of the price. The current price on here is a whopping $73.15 not including shipping. Yikes! :o It's decent rice, the last time I bought it, it lasted over a year, we kept it in the closet, just folded the top part up, and put something decently heavy on it since it's not really easy to seal back up after you've opened it.","['exact', 'brand', 'rice', 'available', 'local', 'store', 'price', 'current', 'price', 'whopping', 'yikes', 'decent', 'rice', 'time', 'closet', 'heavy', 'easy']",3
330,I didn't look closely enough at the price.  I thought sold in 10 packs meant 10 packages.  When I received 10 little marshmallows for $10 + $4.95 shipping and handling I was floored.  I have made homemade marshmallows and the contents don't cost very much.,"['price', 'pack', 'package', 'little', 'marshmallow', 'shipping', 'homemade', 'marshmallow', 'content']",3
331,Taste is much better than competing brands and has a good shelf life.  Subscribe and save lets you be sure to always have the right amount on hand at the best price.,"['better', 'brand', 'shelf', 'life', 'subscribe', 'let', 'sure', 'right', 'hand', 'best', 'price']",3
334,This is my new favorite coffee!  And the price is a great value too.  I first tried this coffee from a local grocery store and was thrilled that I can purchase it through Amazon in 80 ct package at a great price.,"['new', 'favorite', 'coffee', 'price', 'value', 'coffee', 'local', 'grocery', 'store', 'ct', 'package', 'price']",3
339,"I bought this same brand from an online Indian grocery store that usually has excellent products.  I was able to turn it into cream/butter, using my super blender and adding some water, but it barely had any flavor.  I usually buy the Chao Kah brand of coconut cream (which is quite tasty and flavorful) and read another review for a different product for making your own coconut cream.  My complaint is not the shreds or texture.  Mine was just virtually tasteless.","['brand', 'online', 'indian', 'grocery', 'store', 'excellent', 'product', 'able', 'super', 'blender', 'water', 'flavor', 'chao', 'kah', 'brand', 'coconut', 'cream', 'flavorful', 'review', 'different', 'coconut', 'cream', 'complaint', 'shred', 'texture', 'tasteless']",3
340,My grandson loves the strawberry Kellogg's Special K Bars but the strawberry flavored are sometimes difficult to find in the grocery store.  I was thrilled to find them on amazon and be able to buy them by the case on a regular basis.  Heaven forbid that Nana be caught without a strawberry breakfast bar at all times!,"['grandson', 'strawberry', 'special', 'k', 'bar', 'strawberry', 'difficult', 'grocery', 'store', 'able', 'case', 'regular', 'basis', 'heaven', 'nana', 'strawberry', 'breakfast', 'bar', 'time']",3
353,Good quality product.  I was having difficulty finding Hungarian Paprika in the local markets.  Amazon offered a wide variety of this product.  The multi-container offer was set at a good price.  I'm quite satisfied.  I would order it again.,"['difficulty', 'hungarian', 'paprika', 'local', 'market', 'wide', 'variety', 'multi-container', 'offer', 'price']",3
355,This tea is very good.  I discovered it while visiting in California. The moment I got home I searched local stores for it and I was not able to find it.  Finally I decided to see if Amazon had it and they did and I bought two boxes.  As long as they make it I will buy it.,"['tea', 'california', 'moment', 'home', 'local', 'store', 'able', 'box']",3
375,I got a box of this tea from a bed and bath and beyond kind of store and really liked it so I came here to buy more expecting a good price on a larger box.  $1 a cup?  And a k-cup isn't even an 8-oz cup?!  Nuts.  You can get a box of 108 from a certain B wholesale J warehouse club for $48.99...45 cents each!  The tea was surprising good for not really 'brewing' but buy it elsewhere cheaper!,"['box', 'tea', 'bed', 'bath', 'kind', 'store', 'price', 'larger', 'box', 'cup', 'k-cup', '8-oz', 'cup', 'nut', 'box', 'certain', 'b', 'wholesale', 'j', 'warehouse', 'club', 'cent', 'tea', 'surprising', 'cheaper']",3
376,Best tasting agave so far and I've tried many of the popular store carried brands.,"['best', 'tasting', 'agave', 'popular', 'store', 'brand']",3
380,"""I am so impressed. This is the best price I have ever seen for this product, The quality is awesome, and they had it shipped to me so fast that I had it within a week. Fantastic price, quality and service. Don't get no better than that !!"" ( My husband and I are hooked, this is delicious. After eating this you will never go back to rolled, processed, 1-minute oatmeal !!)","['impressed', 'best', 'price', 'awesome', 'fast', 'week', 'fantastic', 'price', 'service', 'better', 'husband', 'delicious', 'processed', '1-minute', 'oatmeal']",3
381,"I recommend this instead for the same price:  Swiss Miss Hot Cocoa Mix, Milk Chocolate, 16-Count Envelopes (Pack of 8)   This thing falls short, I found myself adding some milk or my non-dairy creamers to my cup of this to make it taste somewhat creamy.  It more or less tastes horrible otherwise.  After I hated it, I decided to make it with a cup of hot milk, I just decided to pour it into a hot cup of milk, and it tastes so much better.  In my opinion, they need to up the powdered milk in them, or the non-dairy creamer in them.  It would improve this product so greatly.  They are thieves nonetheless, you usually get 10 envelopes of hot cocoa that tastes better than this in the supermarket for less than five bucks, buy two for less than ten, and still be spending less than what I spent with these.  I really thought I was buying quality, this is definitely not unless I use milk which is like cheating myself and spending extra money.  I've drank common hot cocoa from supermarket straight with water that tasted way better than this.  AVOID!","['price', 'swiss', 'miss', 'hot', 'cocoa', 'mix', 'milk', 'chocolate', '16-count', 'envelope', 'pack', 'thing', 'short', 'milk', 'non-dairy', 'creamer', 'cup', 'taste', 'horrible', 'cup', 'hot', 'milk', 'hot', 'cup', 'milk', 'opinion', 'powdered', 'milk', 'non-dairy', 'creamer', 'thief', 'envelope', 'hot', 'cocoa', 'better', 'supermarket', 'buck', 'spent', 'milk', 'extra', 'money', 'common', 'hot', 'cocoa', 'supermarket', 'straight', 'water', 'way', 'avoid']",3
384,"I have enjoyed Big Franks for years.  Now that Amazon carries them I can get them delivered to my door at a price (including shipping, subscription plan) that is lower than I can find anywhere else.","['big', 'frank', 'year', 'door', 'price', 'subscription', 'plan', 'lower']",3
401,"I am a Dolce Gusto user for a long time, and this was the best price I could find for this product. So, I would recommend that due to that.","['dolce', 'gusto', 'user', 'long', 'time', 'best', 'price']",3
402,"These are very good, and a bargain depending on whether they are on sale. Came packed well, I don't taste the oil that other reviewers mentioned. A great snack or addition to salads.","['bargain', 'sale', 'packed', 'oil', 'reviewer', 'snack', 'addition']",3
409,"I was surprised at the size of these potatoes. I have bought them at my local grocery store before and was disappointed that they were so small. These are perfect!! Tasty, cook just right. Love 'em!!","['size', 'potato', 'local', 'grocery', 'store', 'small', 'perfect', 'cook']",3
428,"I don't generally care too much for the healthy alternatives, especially when it comes to coffee. However, after trying Truvia at a hotel, I am now hooked. I usually get it at the grocery store, but it is good to see that it is available on Amazon, and now that I have Prime, I might just be getting it online instead.  This sweetener tastes really good, and in addition to coffee, I have had it with desserts and it tastes great. I think it even tastes better than sugar, and definitely tastes better than splenda.  I cannot comment as to the health aspects related to artificial sweeteners, but I'm sure that there is plenty of information available on the Internet related to that.  As a casual coffee drinker, I highly recommend Truvia! - However, definitely try out a sample before purchasing such a large box!","['healthy', 'alternative', 'truvia', 'hotel', 'hooked', 'grocery', 'store', 'available', 'online', 'sweetener', 'addition', 'coffee', 'dessert', 'better', 'sugar', 'splenda', 'health', 'aspect', 'artificial', 'sweetener', 'plenty', 'information', 'available', 'internet', 'casual', 'coffee', 'drinker', 'recommend', 'truvia', 'sample', 'large', 'box']",3
442,This Nori is a true bargain! 10 sheets of Nori at local grocery stores ran for as much as 1$ per sheet. 50 sheets at less than $10 is hard to beat. Really glad I got this as I am now making sushi several times a week!,"['nori', 'true', 'bargain', 'sheet', 'nori', 'local', 'grocery', 'store', 'sheet', 'sheet', 'hard', 'glad', 'sushi', 'time', 'week']",3
446,I ORDERED THE DARK HOT COCOA IN HOPES IT WOULD BE REAL CHOCOLATEY AND IT WAS NO BETTER THAN BUYING A POUCH OF HOT CHOCOLATE AND ADDING IT TO HOT WATER. I ACTUALLY THINK THE POUCH ADDED TO HOT WATER IS LOADS BETTER AND A WHOLE LOT CHEAPER!!!! V-E-R-Y ...D-I-A-P-P-O-I-N-T-E-D! FOR THE PRICE...IT'S A RIP-OFF!,"['dark', 'hot', 'cocoa', 'hope', 'real', 'chocolatey', 'better', 'pouch', 'hot', 'chocolate', 'hot', 'water', 'pouch', 'hot', 'water', 'lot', 'cheaper', 'v-e-r-y', 'd-i-a-p-p-o-i-n-t-e-d', 'price', 'rip-off']",3
484,"Tastes great, and it's a quality product at a price a few dollars cheaper than the alternatives, even at our local supermarkets.  It's tough to find Grade A medium amber syrup in pints.  I'll probably just keep ordering these a few times a year.","['taste', 'price', 'dollar', 'cheaper', 'alternative', 'local', 'supermarket', 'tough', 'medium', 'amber', 'syrup', 'pint', 'time']",3
489,"Taste exactly like what you can get from store in Asia, beats all the US made products in the taste department.  Also great for making bread, not sure why not more US grocery stores carry them?!","['store', 'asia', 'beat', 'product', 'department', 'bread', 'sure', 'grocery', 'store']",3
502,Very good hot cocoa.  And price was right  Awesome and passing the word on the item.  Will buy it again,"['hot', 'cocoa', 'price', 'right', 'awesome', 'word', 'item']",3
512,Always fresh and rare empty shell. A good value for the money. I've shopped around alot and found this to be the best deal.,"['fresh', 'rare', 'shell', 'value', 'money', 'alot', 'best', 'deal']",3
530,"FOR THOSE WHO APPRECIATE CAPERS, THIS IS THE ONLY WAY TO BUY.  THEY ARE THE SOMETIMES DIFFICULT TO FIND SMALLER BUDS, AND THE PRICE CAN'T BE BEAT...PLUS, THEY WILL LAST FOREVER IN YOUR FRIG!  HAVING A GOOD SUPPLY AT A GOOD PRICE WILL ENCOURAGE SOME ADVENTUROUS COOKING.","['caper', 'way', 'difficult', 'smaller', 'bud', 'price', 'beat', 'frig', 'supply', 'price', 'adventurous', 'cooking']",3
537,"I absolutely love this stuff, but I pay $2.00 to $2.50 for a 6-pack in the grocery store.  Why is this price so HIGH?","['stuff', 'pay', '6-pack', 'grocery', 'store', 'price', 'high']",3
541,Stocked up for work when it was on sale @ 1.73 per package. Good for emergencies but wouldn't buy it otherwise.,"['work', 'sale', 'package', 'emergency']",3
542,when i first bought this product i thought instant cornmeal it csnnot be that tasty! wow i cud not believe it it tasted like the real thing. very easy  to travel around with and a small flask of hot water. Very filling.,"['instant', 'cornmeal', 'wow', 'real', 'thing', 'easy', 'small', 'flask', 'hot', 'water']",3
558,"This is the brand I normally buy, but the price on Amazon is less than half of supermarket price.  I bake bread all the time, and the expiration date on these is February, 2013. Will buy again. Thanks Amazon for a very good deal.","['brand', 'price', 'half', 'supermarket', 'price', 'time', 'expiration', 'date', 'february', 'thanks', 'deal']",3
564,"Great product, but boy did I waste money buying this from Amazon. It only cost $1.59 in the local asian supermarket.","['boy', 'waste', 'money', 'cost', 'local', 'asian', 'supermarket']",3
568,"This is the best product ever for making chili!  Delicious, simple and easy!  But this price is ridiculous!  We can get it for $1.12 at Walmart.","['best', 'chili', 'delicious', 'simple', 'easy', 'price', 'ridiculous', 'walmart']",3
592,"taste nothing like how cocoa should taste, i'll never touch this again, i'll be trying the swiss miss cocoa maybe better luck","['cocoa', 'swiss', 'miss', 'cocoa', 'luck']",3
606,If you use the Dolce Gusto machine Amazon is the place to buy the coffee. You'll get the best price and super fast shipping. And if you setup a subscription for the coffee you'll even get a better price!,"['dolce', 'gusto', 'machine', 'place', 'coffee', 'best', 'price', 'super', 'fast', 'shipping', 'subscription', 'coffee', 'better', 'price']",3
611,Have to hide these from my daughter.  Very good!!  Fast shipping and a good price.,"['daughter', 'fast', 'shipping', 'price']",3
626,You can't beat this deal! 3 Boxes of 16 K-Cups for little more then $20. No other store can even match that price for Hot Chocolate K-Cups. Your normally going to be paying around $12-$16 for 16 K-cups alone. This package give you 48 K-Cups for a great price.  The Hot Chocolate itself is great tasting and can be used on mostly all settings for the B70 except for the travel mug. Low in calories and great tasting. Defiantly a must have if you own a Keurig brewing system!,"['deal', 'box', 'k-cups', 'store', 'price', 'hot', 'chocolate', 'k-cups', '12-', 'k-cups', 'package', 'k-cups', 'price', 'hot', 'chocolate', 'setting', 'travel', 'mug', 'low', 'calorie', 'keurig', 'brewing']",3
630,"My wife found this coffee in a local grocery store and it is great tasting coffee. However, the local grocery quit carrying it and we were able to find it at Amazon. We started ordering and it has so far been a good experience.","['wife', 'coffee', 'local', 'grocery', 'store', 'coffee', 'local', 'grocery', 'quit', 'able', 'experience']",3
636,"This is my wife's brand of choice for decent, not too expensive espresso.  It's hard to find in stores around here, so buying on Amazon is a really nice option, especially with Prime.","['wife', 'brand', 'choice', 'decent', 'expensive', 'espresso', 'hard', 'store', 'option', 'prime']",3
644,"Are these people crazy or can I not multiple properly? This is $43 for 24 small cups of peaches.  That works out to $7 for the 4 pack.  This 4 pack cost about $3.50 in a grocery store in the states but because I'm deployed I'm suppose to pay $7 for it?! Not happening. Netgrocer.com is $4.00; higher than a grocercy store, but cheaper than this!","['people', 'multiple', 'small', 'cup', 'peach', 'pack', 'pack', 'cost', 'grocery', 'store', 'state', 'higher', 'grocercy', 'store', 'cheaper']",3
646,Saves us a lot of money getting the refill packs than buying from the local store. we go through a lot of coffee and this is the only kind the boss likes so its a win-win.,"['save', 'lot', 'money', 'refill', 'local', 'store', 'lot', 'coffee', 'kind', 'bos', 'win-win']",3
654,taste just like reg animal crackers. i love them.. tried them from the grocery store first in the Mexican food section.. they are delicious,"['reg', 'animal', 'cracker', 'grocery', 'store', 'mexican', 'food', 'section', 'delicious']",3
668,forget cheetos! these are the best ever!  same price (or less if on sale) and better for you.  I could eat a bag by myself but the kids beat me to it!,"['cheetos', 'best', 'price', 'sale', 'better', 'bag', 'kid']",3
671,this is a really good thing to do if you drink coffee and use creamer. The price with subscrib & save saves you almost a 1.00 a container. try it you'll like it and its deliveried to you,"['thing', 'coffee', 'creamer', 'price', 'subscrib', 'save', 'container', 'try']",3
713,My Son turned me on to this product and it is one of the best new products around. Just minutes makes a pitcher of tea that tastes like it has steeped for hours. I buy this product on subscribe and save which is cheaper than Walmart and keep it all year round. Thanks Amazon for a wonderful product and the convenience of having it delivered to my door.,"['son', 'best', 'new', 'product', 'minute', 'pitcher', 'tea', 'hour', 'subscribe', 'cheaper', 'walmart', 'thanks', 'wonderful', 'convenience', 'door']",3
722,This is a great tasting product with the best price I could find online or in the store.  This is my favorite flavor they offer.,"['tasting', 'best', 'price', 'online', 'store', 'favorite', 'flavor']",3
729,Not much to say- good stuff.  Amazon's grocery concept is great and I look forward to ordering more.  Now if only they offered Coffee-mate's Vanilla Chai Spice creamer.  That is some amazingly delicious powder right there.  Try it if you haven't yet!,"['say-', 'stuff', 'grocery', 'concept', 'coffee-mate', 'vanilla', 'chai', 'spice', 'creamer', 'delicious', 'powder', 'right']",3
733,"First of all, I thought I could save money filling my own Keurig K-Cups. By the time I bought the fillable cups, paid shipping and bought coffee to put in them, I was already in the hole. If all you have to do is fill these little cups all day I guess it will work for you, because you can have the coffee of your choice. The other problem was is they get stuck in the brewer when you try to take them out. I still have about thirty left, and when they are gone I will not replace them.","['money', 'keurig', 'k-cups', 'time', 'fillable', 'cup', 'shipping', 'coffee', 'hole', 'little', 'cup', 'coffee', 'choice', 'problem', 'brewer', 'thirty', 'left']",3
743,"These are pretty good.  Some of the individually wrapped pieces must have tiny holes as some of the cookies are no longer crisp and fresh, but for the price, they are pretty great.  Most of them are good.","['wrapped', 'piece', 'tiny', 'hole', 'cooky', 'price']",3
