,Text,Tokens,Labelled_topic
116,"These almonds are the best. I love the tasted but was not quite as zippy or strong as I had hoped. I do eat lots of hot items so perhaps my taste buds are expecting more. Having said that, the flavor and freshness is tops.","['almond', 'best', 'tasted', 'zippy', 'strong', 'eat', 'lot', 'hot', 'item', 'bud', 'flavor', 'freshness', 'top']",1
124,"This ""Brachs Assorted Halloween Melocream Candy is available at Big M Stores for $1.19 per 11oz bag! I get them every year as a tradition. they have Chocolet Bats, Maple Jugs & Corn Stalks, Banana Half Moons & Corn Ears as well as traditional Candy Corn flavored Pumpkins.","['brachs', 'halloween', 'melocream', 'candy', 'available', 'big', 'm', 'store', 'bag', 'tradition', 'bat', 'maple', 'jug', 'corn', 'stalk', 'half', 'moon', 'corn', 'ear', 'traditional', 'candy', 'corn', 'pumpkin']",1
125,"I am giving these two stars because they did taste sorta good at first.  But like the other reviewer said they do smell funny and they left a bad taste in my mouth.  And they are very salty.  I only cooked them for 90 seconds, the bag was still expanding when I stopped it but they smelled burnt when they were done (they said to cook until it stopped expanding but thank goodness I didn't do that).  Nice idea but I don't think I will buy these again.","['star', 'sorta', 'reviewer', 'funny', 'bad', 'mouth', 'salty', 'bag', 'burnt', 'thank', 'goodness', 'idea']",1
128,"We recently fell in love with Indian food.  Papads (after quickly toasted in a HOT oven) can be a healthy alternative to potatoe chips.  They are excellent alone or dipped in chip dip.  They are a very thin bread.  When cooked they are brittle and crisp, just like potatoe chips.  However they are baked, not fried and made of chickpea flour which is a little more healthy than potatoe chips.","['love', 'indian', 'food', 'papads', 'hot', 'oven', 'healthy', 'alternative', 'chip', 'excellent', 'chip', 'dip', 'bread', 'cooked', 'brittle', 'crisp', 'potatoe', 'chip', 'chickpea', 'healthy', 'potatoe', 'chip']",1
146,By removing the sodium from this drink it becomes a wonderful alternative to citrus juices.  If you prefer more tang add lemon juice or fresh cracked pepper.,"['sodium', 'drink', 'wonderful', 'alternative', 'juice', 'tang', 'add', 'lemon', 'juice', 'fresh', 'pepper']",1
155,"It is not the best way to buy Beer Nuts.  Perhaps the product had been exposed to high heat and a ""whole lot of shaking"".  Most of the ""coating"" and ""flavoring"" was off of the nuts.  Even though the individual cans are ""sealed"", it is like the nuts had been sitting out in a bowl for a long time on a hot, humid day.","['best', 'way', 'beer', 'nut', 'high', 'heat', 'lot', 'coating', 'flavoring', 'nut', 'individual', 'can', 'nut', 'bowl', 'long', 'time', 'hot', 'humid']",1
157,i loved these peanuts they were just so good all of them and they came just as advertised.,"['peanut', 'advertised']",1
158,"Sticks and Twigs may seem a little pricey compared to regular pretzels, but the bag lasts a long time and the ingredients, like flax seeds, quinoa, chia seeds and curry, are good for you. They are very crunchy, but tasty. For some added protein, I like to dip them in peanut butter.","['stick', 'twig', 'little', 'pricey', 'regular', 'pretzel', 'bag', 'long', 'time', 'ingredient', 'flax', 'seed', 'chia', 'seed', 'curry', 'crunchy', 'added', 'protein', 'peanut', 'butter']",1
159,"Let me start out by saying that one can of Switch just wasn't enough...at least not when you're sharing it!! In order to properly review this, I had my children join me in a little taste test of this product. Well, the best litmus test of whether something is good or not...is if your kids want more. And mine both did...but I wasn't sharing any more of this delicious drink. No sir, I'm happy to report that the remainder of this libation was imbibed by yours truly.  I'm not generally of big fan of the carbonated juice drinks, but Switch could switch my mind. The kiwi-strawberry taste was just right...not too sweet and blended well with the carbonation for a drink that was tasty and refreshing. In fact, this drink would be great for a hot day or after a workout when you want something with some bite and don't really want or need another soda.  This is good stuff...get some.","['child', 'little', 'test', 'best', 'litmus', 'test', 'kid', 'delicious', 'drink', 'sir', 'happy', 'remainder', 'libation', 'big', 'fan', 'carbonated', 'juice', 'drink', 'switch', 'mind', 'kiwi-strawberry', 'right', 'sweet', 'carbonation', 'drink', 'fact', 'drink', 'hot', 'workout', 'bite', 'soda', 'stuff']",1
190,"These are not the York Peppermint Patties that I am accustomed to. They are very noticeably made of lower quality ingredients. After I took a single bite I could tell something was wrong, so I checked the packaging and sure enough these are manufactured in Mexico (I saw on another variety here on Amazon that people were complaining about the quality of the 'Made in Mexico' York Peppermint Patties). This product is a waste of money.","['york', 'peppermint', 'patty', 'lower', 'ingredient', 'single', 'bite', 'wrong', 'packaging', 'sure', 'mexico', 'variety', 'people', 'mexico', 'york', 'peppermint', 'patty', 'waste', 'money']",1
191,"This makes some great baked goods! I'm no baking expert but I can follow a recipe pretty well. So far I've used it in chocolate chip cookies and waffles. I think people are right and saying that you should scale down the amount of vanilla needed. I've been using exactly what was on the recipe and I get just a slight alcohol aftertaste. If you smell the vanilla right out of the bottle, it is clear it's the vanilla you are tasting. It's not unpleasant and I don't think anybody would really notice.","['baked', 'good', 'baking', 'expert', 'recipe', 'chocolate', 'chip', 'cooky', 'waffle', 'people', 'right', 'vanilla', 'recipe', 'slight', 'alcohol', 'aftertaste', 'vanilla', 'bottle', 'clear', 'vanilla', 'unpleasant', 'anybody']",1
204,"Mexican spices are so good on many foods...this chipolte sauce has a great flavor, unlike other hot sauces...not very hot, quite mild, but intense... I have put it on everything, not just tacos...","['mexican', 'spice', 'food', 'chipolte', 'sauce', 'flavor', 'hot', 'sauce', 'hot', 'mild', 'intense']",1
212,"I don't know if it was the case of chips we received or what, but everyone we allowed to sample the chips (in a buffet style setting) agreed that these were slightly on the salty side. One person jokingly stated that these would be terrific for melting ice and snow, due to the amount of salt in these.  We had ordered these with the expectations that these would be similar to the Lay's Kettle Mesquite Potato Chips, but these Kettle brands outback bbq chips are the exact opposite.  Sorry folks, we just had better expectations from these chips but they a little on the on the salty side.  We are still looking forward to Amazon finally getting the Lay's Kettle Mesquite Potato Chips in stock. These got a 2 star, because the bbq powder they had used on these were flavorful enough to be unique.","['case', 'chip', 'chip', 'buffet', 'style', 'salty', 'person', 'terrific', 'ice', 'snow', 'salt', 'expectation', 'similar', 'lay', 'mesquite', 'potato', 'chip', 'kettle', 'brand', 'bbq', 'chip', 'exact', 'opposite', 'sorry', 'folk', 'better', 'expectation', 'chip', 'little', 'salty', 'lay', 'mesquite', 'potato', 'chip', 'stock', 'star', 'bbq', 'powder', 'flavorful', 'unique']",1
226,I was really surprised at the taste of the Switch Orange Tangerine drink. It reminds me of carbonated orange juice. It is a little on the sweet side but not too bad in my opinion. This is actually a beverage that I could drink all the time and not get tired of.  The BEST thing about Switch is that it is HEALTHY for you and it doesn't have any added sugars and it has a lot of Vitamin C. Switch is a all natural beverage which is great. You can have the carbonation of a soda without all the unhealthy unnatural ingredients of a soda.  If you want a great tasting drink that is healthy for you then I highly recommend Switch. If you like orange juice then I think you'll really enjoy this. The cans are a little on the smaller side though.,"['switch', 'orange', 'tangerine', 'orange', 'juice', 'little', 'sweet', 'bad', 'opinion', 'beverage', 'time', 'best', 'thing', 'switch', 'healthy', 'added', 'sugar', 'lot', 'vitamin', 'switch', 'natural', 'beverage', 'carbonation', 'soda', 'unhealthy', 'unnatural', 'ingredient', 'soda', 'tasting', 'drink', 'healthy', 'recommend', 'switch', 'orange', 'juice', 'can', 'little', 'smaller']",1
227,Very tasty product..good for you and tastes good..great combo.  I love it over the top of vanilla yogurt..yummmy,"['taste', 'combo', 'vanilla', 'yogurt', 'yummmy']",1
229,"I will definitely order this again. It melts in your mouth. The texture is light. When I brought it to work, the whole bag disappeared in minutes.","['mouth', 'texture', 'light', 'bag', 'minute']",1
254,"While the product is delicious, it's annoying that the peanut butter stays on the waxy paper instead of on the product. You need a fork to scrape the peanut butter off the protective top sheet.","['delicious', 'peanut', 'butter', 'waxy', 'paper', 'fork', 'peanut', 'butter', 'protective', 'sheet']",1
262,"Received these in my Influenster box for Summer, taste great and very soft. Seemed to be a healthy alternative to regular cookies just concerned as to how much they will cost.","['influenster', 'box', 'summer', 'soft', 'healthy', 'alternative', 'regular', 'cooky']",1
273,This a delicious Grape Juice.It is good for anytime of the day and it is healthy for you and your children. I highly recommend this for all kids and adults.Please try this out.,"['delicious', 'grape', 'anytime', 'healthy', 'child', 'kid']",1
291,"The delivery was extremely quick, the packaging was fine, and if you suck off all the honey, the almonds even taste pretty good. but i for one do not like this flavor. Mind you, I could eat 3095826 honey roasted PEANUTS.","['delivery', 'quick', 'packaging', 'fine', 'honey', 'almond', 'flavor', 'honey', 'peanut']",1
310,I think this is what salt is supposed to taste like. Mild and not biting ~ it gives food a more subtle flavoring. Very nice.,"['salt', 'mild', 'food', 'subtle', 'flavoring']",1
321,"Like other reviewers, I had low expectations for this gum, but was happily wrong.  I love key lime pie, and lime flavor in general.  When first chewed, this gum has the tangy-bite of key lime, with a creamy sweetness, and a hint of graham cracker crust flavor.  After the initial flavor burst fades, there is that surge of artificial sugary-sweetness that occurs with some brands/flavors of sugarfree chewing gum, but the surge isn't as overwhelming or long lasting as it is with some sugarfree gums.  Once that fades, the gum has a mellow, subtle, lime zest flavor.  I really like this gum.","['reviewer', 'low', 'expectation', 'gum', 'wrong', 'key', 'lime', 'pie', 'lime', 'flavor', 'general', 'gum', 'tangy-bite', 'key', 'lime', 'creamy', 'sweetness', 'hint', 'graham', 'cracker', 'crust', 'flavor', 'initial', 'flavor', 'burst', 'fade', 'surge', 'artificial', 'sugary-sweetness', 'sugarfree', 'gum', 'surge', 'lasting', 'sugarfree', 'gum', 'gum', 'mellow', 'subtle', 'lime', 'zest', 'flavor', 'gum']",1
350,"As a mom with Celiac disease with one son that has a tree nut allergy and another that has a soy allergy, I really wanted to like these cookies.  We are used to cooking everything from scratch to ensure the safety of our food.  Wouldn't it be great to have a cookie that my tree nut allergic son and I could grab on the go?  I paid a visit to my local Starbucks to pick up a 1.25 oz. pack of the sugar cookies and excitedly opened the package.  The smell alone was enough to immediately turn me off.  The bag had a synthetic odd smell inside.  I took a bite of the cookie and noted its crunchiness-a good thing about the cookie- but then was overwhelmed by an extremely unpleasant aftertaste.  It almost tasted like burnt popcorn with an artifical butter flavor. A very odd and unpalatable taste indeed. I was so disappointed.  I really liked the story of Dr. Lucy and the idea of the cookie, but most definitely did NOT like the cookie. Although I would classify myself as a bit of a food snob with high standards, I put that aside when reviewing this cookie.  I do not think even the less discerning customer would enjoy this cookie.","['mom', 'celiac', 'disease', 'son', 'tree', 'nut', 'allergy', 'soy', 'allergy', 'cooky', 'scratch', 'safety', 'food', 'cookie', 'tree', 'nut', 'allergic', 'son', 'visit', 'local', 'starbucks', 'oz', 'pack', 'sugar', 'cooky', 'package', 'smell', 'bag', 'synthetic', 'odd', 'smell', 'bite', 'cookie', 'crunchiness-a', 'thing', 'cookie-', 'unpleasant', 'aftertaste', 'burnt', 'artifical', 'butter', 'flavor', 'odd', 'unpalatable', 'disappointed', 'story', 'lucy', 'idea', 'cookie', 'cookie', 'bit', 'food', 'snob', 'high', 'standard', 'aside', 'cookie', 'discerning', 'customer', 'cookie']",1
393,"The only flavor we could stand was the barbecue (which was the reason we purchased them in the first place)!  I had to give the others away!!!  I won't be buying this again for lunches although the size/packaging was great.  I just wish the other flavors tasted better (plain, salt, pepper, etc., weren't really kid-friendly).","['flavor', 'barbecue', 'reason', 'place', 'lunch', 'flavor', 'better', 'plain', 'salt', 'pepper', 'kid-friendly']",1
397,"I've heard about these chips for a while now and thought they would be a good alternative to regular chips. I couldn't eat them though, they just don't taste good to me personally. My grandmother loved them though and I gave the rest to her.","['chip', 'alternative', 'regular', 'chip', 'grandmother', 'rest']",1
418,"I liked the flavor and texture of the tortillas.  They are not spicy, but the taste is not bland because of the olives. The chips are small and the serving size in the bag is just enough for a quick, satisfying snack.","['flavor', 'texture', 'tortilla', 'bland', 'olive', 'chip', 'small', 'size', 'bag', 'quick', 'satisfying', 'snack']",1
421,"this is my favorite flavor of crystal lite but i couldn't find it anywhere, thankfully i could get a huge batch of it on amazon so it will last me quite a while. thank you!","['favorite', 'flavor', 'crystal', 'lite', 'huge', 'batch', 'thank']",1
429,"This relatively expensive convenience-packaged item is 100 percent juice and contains 140 calories worth of concentrated apple, grape, tangerine, orange, and acerola juice reconstituted with carbonated water; acacia gum; some soy; and added vitamin C to provide 100 percent of the adult minimum daily requirement. There are no artificial flavors or additives which allows the manufacturer to describe this as a ""natural"" beverage.  I often mix juice with seltzer water, and I like the combination quite cold. The Switch Orange Tangerine tasted more like orange soda with a tangerine chaser than what I am used to as juice flavor.  The carbonation makes the drink seem lighter than juice, but not as light and refreshing to the mouth as juice and seltzer.  The tangerine flavor made the taste seem more appealing than orange soda, but the orange and tangerine flavors don't last as long as soda flavors do on the palate.  I would drink this again on a hot day if I could buy it inexpensively enough.","['expensive', 'convenience-packaged', 'item', 'percent', 'juice', 'calorie', 'concentrated', 'apple', 'grape', 'tangerine', 'orange', 'acerola', 'juice', 'carbonated', 'water', 'acacia', 'soy', 'vitamin', 'c', 'percent', 'adult', 'minimum', 'daily', 'requirement', 'artificial', 'flavor', 'additive', 'manufacturer', 'natural', 'beverage', 'mix', 'juice', 'seltzer', 'water', 'combination', 'switch', 'orange', 'tangerine', 'orange', 'soda', 'tangerine', 'chaser', 'juice', 'carbonation', 'drink', 'lighter', 'juice', 'light', 'refreshing', 'mouth', 'juice', 'tangerine', 'flavor', 'orange', 'soda', 'orange', 'tangerine', 'flavor', 'soda', 'flavor', 'palate', 'hot']",1
454,I love this dressing! It has such a good fruity flavor! I've already recommended it to friends!,"['fruity', 'flavor']",1
455,"Some similar kinds of flavored coffees have a subtle mint flavor. This is powerful stuff.  In a good way, of course.  It had a very powerful taste of chocolate mint, very fulfilling.  Much better tasting than similar products.  I highly recommend this.","['similar', 'kind', 'flavored', 'coffee', 'subtle', 'mint', 'flavor', 'powerful', 'stuff', 'way', 'course', 'powerful', 'chocolate', 'mint', 'similar', 'product']",1
467,"I tried the Martha White Turtle Fudge Chocolate Chip Cookie recipe and these are the worst cookies I have ever made. Either there is someone on the staff of Martha White who has a lopsided sense of humor OR their taste buds have taken a permanent vacation. I wasted my time, a lot of money on chocolate and pecans,and my effort.Martha White either needs to tweek this recipe or take it off the website so no other unsuspecting housewife will waste her money and time on these worthless cookies. My husband picked up one on his way through the kitchen and within two seconds he came back in and threw it in the garbage.","['martha', 'white', 'turtle', 'fudge', 'chocolate', 'chip', 'cookie', 'recipe', 'worst', 'cooky', 'staff', 'martha', 'white', 'lopsided', 'sense', 'humor', 'bud', 'permanent', 'vacation', 'time', 'lot', 'money', 'chocolate', 'pecan', 'white', 'need', 'recipe', 'website', 'housewife', 'money', 'time', 'worthless', 'cooky', 'husband', 'way', 'kitchen', 'second', 'garbage']",1
468,"This product is good for any dish, I like to just cut it out and eat like snack but remember to go with nice wine or else it will be taste funny in your mouth.  It also good for cooking with lettuce, boil or pan fried the lettuce first then add on this product and make a oyster sauce topping, it will be delicious.","['dish', 'snack', 'wine', 'funny', 'mouth', 'lettuce', 'boil', 'pan', 'lettuce', 'oyster', 'sauce', 'delicious']",1
470,"Taste fantastic!  Somewhat hot if you consume a lot of it at once, but nothing to be fearful of.  It's the perfect hand-made taste hot sauce to replace your over-the-counter Cholula/Tapatio for all of you meal choices.","['fantastic', 'hot', 'lot', 'fearful', 'perfect', 'hand-made', 'hot', 'sauce', 'over-the-counter', 'choice']",1
513,"Not what I expected at all, there is no punch to these chips like I thought there would be. Not spicy or hot but rather just disgusting. The flavor is off and the after taste is god awful. I ate one corn chip and decided I did not care for them so I ate something else to get the flavor of poop out of my mouth, because that is what these chips taste like, and I can still taste these poo chips.  I will not be buying these chips again at all.  There blue corn chips are really great, but the so called red powder they put on these is just so off.","['punch', 'chip', 'spicy', 'hot', 'flavor', 'god', 'awful', 'corn', 'chip', 'flavor', 'poop', 'mouth', 'chip', 'poo', 'chip', 'chip', 'blue', 'corn', 'chip', 'red', 'powder']",1
515,"Update: Was great at less than $6 with subscribe and save. Now, it's 16.99? Holy heck! No way!  One of the few crunchy cookies that taste homemade. So much better than Chips Ahoy, you'll completely forget about them. No yucky after taste like Chips Ahoy. Plenty of chocolate chips made with real chocolate. Gasp. I love the mini size. Perfect for putting a few in a condiment bowl and covering with milk. My secret midnight snack, every now and then, of course. Comes in a huge 40 oz. bag that will last my family of 6 for a month. Hence, I set this up for monthly delivery and at their subscribe rate, who can beat that?","['update', 'subscribe', 'way', 'crunchy', 'cooky', 'better', 'chip', 'yucky', 'chip', 'plenty', 'chocolate', 'chip', 'real', 'chocolate', 'gasp', 'mini', 'size', 'perfect', 'condiment', 'bowl', 'milk', 'secret', 'midnight', 'snack', 'course', 'huge', 'oz', 'bag', 'family', 'monthly', 'delivery', 'subscribe', 'rate']",1
519,Needless to say these cookies didn't last long once they were opened. They reminded my wife of the Tagalongs the Girl Scouts used to sell.  Very smooth fudge coating and that oh-so-lovely Oreo crunch. I could eat these all day.  Viva la Oreo!,"['needle', 'cooky', 'long', 'wife', 'tagalong', 'girl', 'scout', 'smooth', 'fudge', 'coating', 'oreo', 'crunch', 'la', 'oreo']",1
522,This device's lid does not seal.  I am not sure why it is being sold as anything other than a trashcan.  Did work well for beer as long as it was transferred to a secondary right at the end of fermentation.,"['device', 'lid', 'sure', 'trashcan', 'work', 'beer', 'secondary', 'right', 'end', 'fermentation']",1
532,"Took me years to find the ultimate chewing gum, but when I found Wrigley's Orbit White peppermint the search ended. I've been chewing this gum for many years now, I occasionally try something else, but nothing ever wins. The peppermint in this gum can wipe out the worst of bad breath, and toward the end of its chewable life, it doesn't start to taste awful or give you worse breath as many gums will do; it simply loses its flavor.  Only drawbacks. I usually chew 2 pieces at a time, so they are a bit small and #2 they just changed the packaging. It used to fit nicely in your back pant pocket, inside suit jacket pocket etc, now its twice as thick and poorly layed out so it's bulky. Not sure why they had to change; probably to do with retail stores layout. This won't prevent me from buying it, but it's really annoying. Wrigley; just never change the flavor!","['year', 'ultimate', 'chewing', 'gum', 'wrigley', 'orbit', 'white', 'peppermint', 'search', 'gum', 'year', 'peppermint', 'gum', 'worst', 'bad', 'breath', 'end', 'chewable', 'life', 'awful', 'worse', 'breath', 'gum', 'flavor', 'piece', 'time', 'bit', 'small', 'packaging', 'pant', 'pocket', 'suit', 'jacket', 'pocket', 'twice', 'sure', 'retail', 'store', 'wrigley', 'flavor']",1
536,"I don't know why everyone loves these chips. They are healthy but taste disgusting. Only the original flavor tasted good, so getting the variety pack was a very bad idea. I would not buy this again and would rather go with baked chips than these. Pirate's Booty makes popped chips that are way better.","['chip', 'healthy', 'original', 'flavor', 'variety', 'pack', 'bad', 'idea', 'baked', 'chip', 'pirate', 'booty', 'chip', 'way']",1
549,"I am allergic to peanuts, but I can eat all other nut butters.  I like the taste of this product, and the soy bits give it a texture like crunchy peanut butter.  I recommended it for those who are allergic to peanuts.","['allergic', 'peanut', 'nut', 'butter', 'soy', 'texture', 'crunchy', 'butter', 'allergic']",1
565,"Very tasty bacon, smoky sauce for eggs, hamburgers, non bacony items that could use some ""bacon goodness"". Hubby is thrilled. Not a spicy hot sauce. Cool that it's veggie friendly.","['bacon', 'smoky', 'sauce', 'egg', 'hamburger', 'bacony', 'item', 'bacon', 'goodness', 'hubby', 'spicy', 'hot', 'sauce', 'cool', 'friendly']",1
581,"This is a mix of apple, grape, tangerine, orange, and acerola juices.  Taste is obviously subjective and that can be seen in the reviews. I like the flavor but will try to describe it rather than raving or ranting about it.  The tangerine is the dominant flavor. However it is the taste of a very ripe tangerine or, perhaps, a clementine. There is that slight alcohol or medicinal overtone to an otherwise good flavor. I could see people not liking it while other do.  Each can has 34 grams of sugar, 100 vitamin C, and 20% vitamin A and not much else. These aren't nutrients that are otherwise hard to get so this isn't necessarily a healthy alternative to regular soda. On some level (e.g. producing fruit instead of sugar cane) it might be attractive to some.","['mix', 'apple', 'grape', 'tangerine', 'orange', 'acerola', 'juice', 'subjective', 'review', 'flavor', 'tangerine', 'dominant', 'flavor', 'ripe', 'tangerine', 'clementine', 'slight', 'alcohol', 'medicinal', 'overtone', 'flavor', 'people', 'gram', 'sugar', 'vitamin', 'c', 'nutrient', 'hard', 'healthy', 'alternative', 'regular', 'soda', 'level', 'fruit', 'sugar', 'cane', 'attractive']",1
590,Nuttzo makes great nut butters. Their chocolate version is like Nutella should be--less sugar and other crap. Delicious and super-nutritious.,"['nuttzo', 'nut', 'butter', 'chocolate', 'version', 'nutella', 'sugar', 'crap', 'delicious', 'super-nutritious']",1
613,"These microwave pork rinds are quite tasty for them to be cooked in the microwave!  My husband and I love the hot & spicy flavor better than the plain because it has more flavor.  The only drawback I see to these is that if you have an older microwave or one that is not as powerful (at least 1100 watts), the pork rinds do not cook as well.","['pork', 'rind', 'microwave', 'husband', 'hot', 'spicy', 'flavor', 'plain', 'flavor', 'drawback', 'older', 'microwave', 'powerful', 'pork', 'rind']",1
616,"I've tried other nut butters in the past, but couldn't get past the grainy texture and the ho-hum taste. This one changed all that! I LOVE crunchy peanut butter, and this crunchy almond butter did not let me down. Very creamy texture (no graininess AT ALL)with a robust nutty flavor, with nice substantial almond pieces throughout. It works well in a dip I make, and is wonderful in sandwiches. It spreads easily and thankfully isn't separated with a layer of oil on top like other nut butters I've tried. This product will replace peanut better in my house! My favorite lunch is an almond butter and blackberry jam sandwich on pumpernickel bread...drool....","['nut', 'butter', 'past', 'grainy', 'texture', 'ho-hum', 'crunchy', 'peanut', 'butter', 'crunchy', 'almond', 'butter', 'creamy', 'texture', 'graininess', 'robust', 'nutty', 'flavor', 'substantial', 'almond', 'piece', 'dip', 'wonderful', 'sandwich', 'layer', 'oil', 'nut', 'butter', 'peanut', 'house', 'favorite', 'lunch', 'almond', 'butter', 'blackberry', 'jam', 'sandwich', 'pumpernickel', 'bread', 'drool']",1
632,"Our kids love them and I've been known to sneak a few here and there too.  All natural/organic ingredients, names you can pronounce and know what these are made out of, no hydrogentated oils or high fructose corn syrup.  It's nice to have the variety of flavours too.","['kid', 'ingredient', 'oil', 'high', 'fructose', 'corn', 'variety', 'flavour']",1
640,"The taste of Gloria Jean's Butter Toffee is so wonderful.  As soon as it begins to brew, you can smell it throughout the kitchen.  The taste is deep, rich, and sweet!","['gloria', 'jean', 'butter', 'toffee', 'wonderful', 'kitchen', 'deep', 'rich', 'sweet']",1
641,"This drink is very, very sweet, and only mildly carbonated.  I don't drink soda, but i do occasionally like bubbles in my drinks. I had some hope that Switch would be a nice bubbly fruit drink to fill this need, but it's not. The ingredients may be all-natural, but it's still syrupy, and has an odd aftertaste that i think is from the added vitamin C.  For regular soda drinkers, the sweetness may not be as offensive, but for anyone expecting something that tastes like sparkling fruit juice, this will be a disappointment. I'd still choose this over an orange soda, but i'd choose to have nothing at all rather than this.  Also, note that the cans are only 8.3 ounces each, smaller than normal 12oz soda cans.","['drink', 'sweet', 'soda', 'bubble', 'drink', 'hope', 'switch', 'fruit', 'drink', 'need', 'ingredient', 'all-natural', 'odd', 'aftertaste', 'added', 'vitamin', 'regular', 'soda', 'drinker', 'sweetness', 'offensive', 'fruit', 'juice', 'disappointment', 'orange', 'soda', 'can', 'ounce', 'smaller', 'normal', 'soda', 'can']",1
655,This is the best-tasting brown rice I have ever had.  Kind of a nutty flavor.  This is the only rice I have ever had that tastes great all by itself.,"['best-tasting', 'brown', 'rice', 'kind', 'nutty', 'flavor', 'rice']",1
660,"Usually, healthy food is hard to swallow. Not these, fresh, crunchy, delicious pumpkin seeds. I switched from potato chips and my wife tells me they are good for the prostate. What do I know? I'm taking her word for it.","['healthy', 'food', 'hard', 'fresh', 'crunchy', 'delicious', 'pumpkin', 'seed', 'potato', 'chip', 'wife', 'tell', 'prostate', 'word']",1
