,Text,Tokens,Labelled_topic
118,"I am a tuna snob!  This tuna is close in quality to the best tuna I have had and works well for making large qauntities when the best tuna is cost prohibitive.  I mix with cannelini beans, olive oil (generous amount) and chopped red onions for a great meal with greens or bread or both!","['tuna', 'snob', 'tuna', 'best', 'tuna', 'large', 'qauntities', 'best', 'tuna', 'prohibitive', 'cannelini', 'bean', 'olive', 'oil', 'generous', 'red', 'onion', 'meal', 'green', 'bread']",6
134,Do you want people to think you ran out to the theater to buy popcorn? This product is great and has that theater taste.,"['people', 'theater', 'theater']",6
136,"Oil is very pleasant to the palate Fruity with a distint olive taste, which is what I was looking for. Excellent product. Far superior to any Italian EVO I have tried.","['oil', 'pleasant', 'palate', 'fruity', 'distint', 'olive', 'excellent', 'superior', 'italian', 'evo']",6
149,"This bone is VERY BIG. So for the price it is definitely a good deal. It will last over a year for my 2 big dogs (1 a Labrador, the other a golden retriever) even if they chew it every day.","['bone', 'big', 'price', 'deal', 'big', 'dog', 'labrador', 'golden', 'retriever']",6
156,"Not exactly perfect for extreme low-carb dieting, but still good enough compared to your average sugar-infused muffin mix. Flavor is pretty good, though the muffins are lacking something to round them off, but they are moist and have a good texture.","['extreme', 'low-carb', 'dieting', 'average', 'sugar-infused', 'muffin', 'mix', 'flavor', 'muffin', 'moist', 'texture']",6
177,This stuff is great to make egg dishes special.  It does add a truffle scent but you must cut down on adding other salt.,"['stuff', 'egg', 'dish', 'special', 'truffle', 'scent', 'salt']",6
197,"I loved this bread.  Very tasty with a good texture and taste.  I tried making something similar from scratch and it didn't turn out anything like this bread.  Slices great warm or cold.  I bake for my boss and her family and they all voted a resounding ""Yes, we like this"" when I brought her in a loaf.  Freezes well and toasts up great either plain or with butter or cream cheese.  My boss ate hers with spaghetti after lightly toasting.  She said it was outstanding and wanted more (am I surprised, no).  Would highly recommend if you want a good Italian style bread.  I made mine in my horizonetal Wolfgang Puck breadmaker and used a crisp or dark crust setting.  I tried all other settings, light and medium and the bread came out great with a little different texture but still great nonetheless.","['bread', 'texture', 'similar', 'scratch', 'bread', 'warm', 'cold', 'bos', 'family', 'resounding', 'yes', 'loaf', 'plain', 'butter', 'cream', 'cheese', 'bos', 'ate', 'spaghetti', 'outstanding', 'italian', 'style', 'bread', 'horizonetal', 'wolfgang', 'puck', 'breadmaker', 'crisp', 'dark', 'crust', 'setting', 'light', 'medium', 'bread', 'little', 'different', 'texture']",6
200,I have been a fan of Pamela's Products baking mixes for awhile now. This bread mix is one of my favorites. It is really healthy and easy to work with. I am always guaranteed good tasting bread when I use this mix. I really think it a good deal for healthy quality food. I don't have a lot of time to bake from scratch but I do like home made break so this is a good compromise.,"['fan', 'pamela', 'product', 'mix', 'bread', 'mix', 'favorite', 'healthy', 'easy', 'bread', 'mix', 'deal', 'healthy', 'food', 'lot', 'time', 'scratch', 'home', 'break', 'compromise']",6
224,"This popcorn tastes great. Its so easy, just cut off the top and pour in the contents.  I'll for sure be buying more of this popcorn!","['popcorn', 'easy', 'pour', 'content', 'sure', 'popcorn']",6
246,"Just the right mix of chocolate, caramel and crunchy popcorn; very tasty. Plus the box is separated into 5 130-calorie packages so you don't sit down and eat the whole box at once.","['right', 'mix', 'chocolate', 'caramel', 'crunchy', 'popcorn', 'box', '130-calorie', 'package', 'box']",6
270,"I got them in a clear plastic bag, but how do you think they look before they are packaged?  They were fresh and salty.  yummy","['clear', 'plastic', 'bag', 'fresh', 'salty', 'yummy']",6
297,Water based sardines without salt is.... awwfuul.  Not bad of a product here--far superior to the types I normally purchase at stores.,"['water', 'sardine', 'salt', 'awwfuul', 'bad', 'superior', 'type', 'purchase', 'store']",6
299,The title says it all.  This is a great oil and the price is right.  My shipment came promptly.  Avocado oil is great for cooking and has many health benefits.,"['title', 'oil', 'price', 'right', 'shipment', 'avocado', 'oil', 'cooking', 'health', 'benefit']",6
300,"As my box arrived earlier today, I cannot attest to it's health benefits (I'm not sure if I would be able to anyway)... but I can absolutely confirm that there is no taste.","['box', 'today', 'health', 'benefit', 'sure', 'able']",6
305,"My husband and I have been making a serious effort to change our eating habits and be healthy, which is why I purchased this product. I was concerned about the highly processed vegetable oil we had been using, and the way the oil can become carcinogenic when cooked at high heat. Now, this is true for any oil; it should not be heated past it's "" smoke point "". Avocado oil has a very high smoke point, making it a perfect, healthy choice. It has healthy fats for your heart, and tastes yummy. I also recommend macadamia oil for the same reasons. Amazon shipped these right away, and they were perfect. If you have a Misto, this is a great oil to put in it! We will definitely keep this on hand.","['husband', 'effort', 'habit', 'healthy', 'vegetable', 'oil', 'way', 'oil', 'carcinogenic', 'high', 'heat', 'true', 'oil', 'point', 'avocado', 'oil', 'high', 'smoke', 'point', 'perfect', 'healthy', 'choice', 'healthy', 'fat', 'heart', 'yummy', 'macadamia', 'oil', 'reason', 'right', 'perfect', 'misto', 'oil', 'hand']",6
318,"This is the best tasting soup I recommend this soup to anyone who has a head cold. After eating a bowl of this soup with mixed vegetables, cut cooked chicken breast my head cold was gone the next day.","['best', 'tasting', 'soup', 'soup', 'head', 'cold', 'bowl', 'soup', 'mixed', 'vegetable', 'cooked', 'chicken', 'breast', 'head', 'cold']",6
336,"This is mostly dry croutons with very little flavor. I need to try to find some way to salvage this mix as no one will eat it the way it is right now. I was expecting something more like Chex Party Mix, but was greatly disappointed. It should have much more flavor/spice to be enjoyable as a snack mix. As it is, it has less flavor than a bag of salad croutons or plain pretzels.","['dry', 'crouton', 'little', 'flavor', 'way', 'mix', 'way', 'right', 'chex', 'party', 'mix', 'disappointed', 'enjoyable', 'snack', 'mix', 'flavor', 'bag', 'salad', 'crouton', 'plain', 'pretzel']",6
343,We put this in everything!! It gives an extra kick to everything from sandwiches to egg salad to . . .,"['extra', 'kick', 'sandwich', 'salad']",6
378,"This is a must have in my home.  I use olive oil for everything, my skin, hair, cooking, taking off makeup. This is great, quality organic, virgin olive oil and I'm in heaven!","['home', 'olive', 'oil', 'skin', 'hair', 'makeup', 'organic', 'virgin', 'olive', 'oil', 'heaven']",6
406,"I like almost everything about this jerky, the toughness and chewiness. But it is just too salty. If you nibble it, you may enjoy it but that is not how i eat. Also, it is not good for my health to eat something this salty. I have run into too many of salty beef jerky patches recently. This review is for the wood smoked, but if other flavors contains the same amount of salt per serving, they will be just as salty. Why everything is either too fatty, sweet or salty??? Are they trying to get us addicted?","['jerky', 'toughness', 'chewiness', 'salty', 'eat', 'health', 'salty', 'salty', 'beef', 'jerky', 'patch', 'review', 'wood', 'flavor', 'salt', 'salty', 'fatty', 'sweet', 'salty']",6
412,"Whenever people eat roasted veggies at my house, they ask what I use to season vegetables.  Olde Thompson Callifornia Garlic Sea Salt is a favorite.  The grinder is excellent. It gives any dish that extra zing.  Never tastes salty, just better.  Try it.  You'll love it!!","['people', 'roasted', 'veggie', 'house', 'season', 'vegetable', 'thompson', 'callifornia', 'garlic', 'sea', 'salt', 'favorite', 'grinder', 'excellent', 'dish', 'extra', 'salty']",6
430,"I use this more often than olive oil.  I use olive oil for salad dressings and an occasional stir- fry and this for most all other frying.  It has a light coconut flavor that took my 17 year old son some time to get used to, but he doesn't notice anymore.  I see people buying this in capsules as a supplement!","['olive', 'oil', 'olive', 'oil', 'salad', 'dressing', 'occasional', 'stir-', 'fry', 'light', 'coconut', 'flavor', 'old', 'son', 'time', 'people', 'capsule', 'supplement']",6
453,"Raw, Organic, Fair Trade, Tastes Great... What's not to love? My hope is that as more people buy their amazing chocolates that the price will come down a bit.","['raw', 'organic', 'fair', 'trade', 'hope', 'people', 'amazing', 'chocolate', 'price', 'bit']",6
471,"It tastes great, dissolves just fine, and provides the jolt I need to start my day.","['dissolve', 'fine', 'jolt']",6
475,"I bought this for cooking; from whipping egg whites to making my own baking powder, this cream of tartar is great.  I put some in a small jar in my cupboard for everyday use, the remainder I keep sealed tightly in the freezer.  It will last quite a long time, and buying it this way is exponentially less expensive than buying the small, over-priced jars in the grocery market.","['egg', 'white', 'baking', 'powder', 'cream', 'tartar', 'small', 'jar', 'cupboard', 'everyday', 'remainder', 'freezer', 'long', 'time', 'way', 'expensive', 'small', 'over-priced', 'jar', 'grocery', 'market']",6
490,This is a great price for Grade B maple.  I bought it for the Lemonade Diet and found it to be good to the last drop!,"['price', 'grade', 'b', 'maple', 'lemonade', 'diet', 'drop']",6
504,very cool and smooth tasting. the kind of snack that works any time and place. right on time and very affordable. i enjoy this a great deal.,"['cool', 'smooth', 'kind', 'snack', 'time', 'place', 'time', 'affordable', 'deal']",6
511,"Good quality rice. Cooks well, and has a good overall flavor. No need to rinse first as with most Asian rice.","['rice', 'cook', 'overall', 'flavor', 'need', 'asian', 'rice']",6
530,"FOR THOSE WHO APPRECIATE CAPERS, THIS IS THE ONLY WAY TO BUY.  THEY ARE THE SOMETIMES DIFFICULT TO FIND SMALLER BUDS, AND THE PRICE CAN'T BE BEAT...PLUS, THEY WILL LAST FOREVER IN YOUR FRIG!  HAVING A GOOD SUPPLY AT A GOOD PRICE WILL ENCOURAGE SOME ADVENTUROUS COOKING.","['caper', 'way', 'difficult', 'smaller', 'bud', 'price', 'beat', 'frig', 'supply', 'price', 'adventurous', 'cooking']",6
551,"Since moving towards a more natural lifestyle, I have found cashews to be in quite a few recipes, so I was so happy when I saw this great deal!","['natural', 'lifestyle', 'cashew', 'recipe', 'happy', 'deal']",6
555,The product was and is fantastic.  The people who made this possible by helping me be able to order this were absolutely fantastic!!!!!,"['fantastic', 'people', 'possible', 'able', 'fantastic']",6
566,"Popchips don't taste like a lot of the other lowfat salty snack options.  They are light in taste and big on crunch.  Great alternative to potato chips.  I'm not a fan of the BBQ flavor but I do like the sea salt & vinegar, salt & pepper alot and sour cream and onion.  Like the individual bags - perfect for on the go and lunches.","['popchips', 'lot', 'lowfat', 'salty', 'snack', 'option', 'light', 'big', 'crunch', 'alternative', 'chip', 'fan', 'bbq', 'flavor', 'sea', 'salt', 'vinegar', 'pepper', 'alot', 'sour', 'cream', 'onion', 'individual', 'bag', 'lunch']",6
568,"This is the best product ever for making chili!  Delicious, simple and easy!  But this price is ridiculous!  We can get it for $1.12 at Walmart.","['best', 'chili', 'delicious', 'simple', 'easy', 'price', 'ridiculous', 'walmart']",6
573,"It saddens me to say I had to return this item.  The item's page specifically said the Calamares were packed in Olive Oil.  However on the actual boxes the ingrediant showed it was packed in another oil....an unhealthy oil.  That was the bad news.  The good news is Amazon, as usual, was gracious and professional in allowing me to return this item which is considered to be 'not returnable'.  That is why I buy everything online from Amazon.com.  They are the best.","['item', 'item', 'page', 'calamares', 'olive', 'oil', 'actual', 'box', 'ingrediant', 'oil', 'unhealthy', 'oil', 'bad', 'news', 'news', 'usual', 'gracious', 'professional', 'item', 'returnable', 'online', 'best']",6
582,"You just can't beat the taste of the original Dubble Bubble Gumballs! It really doesn't matter that the taste only last a minute or so, but that is why I bought the tub! The  tub by the way is very convenient  and was shipped to me in A+++ condition! If your longing for the classic taste go for it! You will not be dissappointed!","['original', 'dubble', 'bubble', 'gumballs', 'minute', 'tub', 'tub', 'way', 'convenient', 'condition', 'longing', 'classic']",6
595,Easy mix.  Great taste.  Works well with my bread machine and makes large loaves.,"['easy', 'mix', 'bread', 'machine', 'large', 'loaf']",6
633,"You can add ground turkey to this and it tastes wonderful! I wasn't a big ground turkey fan until I tried it with this mix. If you don't have ground turkey, you can boil a chicken breast with skin in the 7 cups of water, then discard the bone and skin and add the mix. I've made it both ways and they're both good. I also tried it with ground beef but like it with turkey the best.","['ground', 'turkey', 'wonderful', 'big', 'ground', 'turkey', 'fan', 'mix', 'ground', 'chicken', 'breast', 'skin', 'cup', 'water', 'bone', 'skin', 'mix', 'way', 'ground', 'beef', 'best']",6
694,This waffle mix is so tasteless.  I'm shocked to hear this is the brand that is sold in some hotels. I would not recommend it to anybody.,"['waffle', 'mix', 'tasteless', 'brand', 'hotel', 'anybody']",6
695,"The popcorn salt was an added, tasty treat to homemade popcorn...thanks for the prompt shipment.","['popcorn', 'salt', 'added', 'treat', 'popcorn', 'thanks', 'prompt', 'shipment']",6
702,"I really liked this EVOO.  Thought it had a great flavor.  We used it in everything, but where it is really good, is in salads.  Great stuff!","['evoo', 'flavor', 'salad', 'stuff']",6
710,"We made this and it was light, easy to make and great with chips and vegetables.  I purchased 20 for neighbors and friends for the hollidays","['light', 'easy', 'chip', 'vegetable', 'neighbor', 'friend', 'hollidays']",6
731,It's great for making popcorn in my Stir Crazy popper. We bought it because it's suppose to be really good for you. I'll let you know in 50 years if it made me live longer.,"['popcorn', 'stir', 'crazy', 'year', 'live', 'longer']",6
745,"I got a bag of this free at PAX 2009 and was really surprised how good it was. I mean, gamers generally don't eat well, but I like this better than most trail mix.","['bag', 'free', 'pax', 'surprised', 'mean', 'gamers', 'better', 'trail', 'mix']",6
752,I know others like salt more than I do but I am not on a salt free diet or anything like that.  I love sausage but this was way too salty for my taste.,"['salt', 'salt', 'free', 'diet', 'sausage', 'way', 'salty']",6
766,This dressing is awesome! It's very tasty and not so full of chemical ingredients as other dressings. We wish we would have discovered it earlier.,"['dressing', 'awesome', 'chemical', 'ingredient', 'dressing']",6
769,Amazon does it again.  I use these noodles in a chicken soup recipe and I always get plenty of compliments on it.  The gnocchi is perfect and packaged wonderfully.  Price can't be beat either.,"['noodle', 'chicken', 'soup', 'recipe', 'plenty', 'compliment', 'gnocchi', 'perfect', 'price', 'beat']",6
779,Simply put these packets are easy to use and yield a good result when you want Indian in a pinch. I modified the recipe on the packet by adding chopped onion and some leftover roasted potatoes making the result more of a complete meal.  The salt content is a little high but overall the quality is excellent for a concentrate.,"['packet', 'easy', 'result', 'indian', 'pinch', 'recipe', 'packet', 'chopped', 'onion', 'leftover', 'potato', 'result', 'complete', 'meal', 'salt', 'content', 'little', 'high', 'overall', 'excellent', 'concentrate']",6
793,"Looked like a good deal, so I ordered the ground fennel, as well as 4 other spices and seasonings from this company, but was disappointed with them all. Zero flavor, not even the fragrance of the right herbs or spices when loosely sealed containers were opened. The dill smelled like dried musty grass, and the onion even worse. Ended up throwing them all away...save your money, DO NOT BUY THIS PRODUCT.","['deal', 'ground', 'fennel', 'spice', 'seasoning', 'company', 'flavor', 'fragrance', 'right', 'herb', 'spice', 'container', 'dill', 'musty', 'grass', 'onion', 'money']",6
798,"I love Nescafe Taster's Choice coffee.  I had been using the Gourmet Roast, but when my blood pressure became slightly elevated, I switched to the Decaf.  It is delicious, and my blood pressure is now behaving.  I love being able to buy this product for such a fair price.","['nescafe', 'taster', 'choice', 'coffee', 'gourmet', 'roast', 'blood', 'pressure', 'decaf', 'delicious', 'blood', 'pressure', 'able', 'fair', 'price']",6
801,"This soda bread mix makes for good food.  It's very expensive though... but for the right occasion or a treat, I will buy again.","['soda', 'bread', 'mix', 'food', 'expensive', 'right', 'occasion', 'treat']",6
807,"Sustainably caught off the California Coast, packaged as disclosed in a previous review. I feel a tad guilty buying 10 at at time at the local co-op but they are simply the best tasting sardines, distinctive and flavorful. You know you are buying premium product compared to the plethora of sardine purveyors out there: Nordic, Portugal, Mediterranean, etc...The cool waters off the California are well known for sardines","['california', 'coast', 'previous', 'review', 'tad', 'guilty', 'buying', 'time', 'local', 'co-op', 'best', 'tasting', 'sardine', 'distinctive', 'flavorful', 'premium', 'plethora', 'sardine', 'purveyor', 'nordic', 'portugal', 'mediterranean', 'cool', 'water', 'california', 'sardine']",6
838,"All of the Roland products are top quality.  Roland's caviar is the real deal, unlike some other brands that are really made from seaweed!","['roland', 'product', 'roland', 'caviar', 'real', 'deal', 'brand', 'seaweed']",6
839,"Having a busy schedule, I can appreciate an easy boxed meal to cook every now and then. I'd have to say I prefer this brand to Hamburger Helper because of the taste and the quality of the product. Instructions were easy to follow, the food was tasty and it's a nice back up to have in the pantry when you don't feel like making a meal from scratch.","['busy', 'schedule', 'easy', 'boxed', 'meal', 'brand', 'helper', 'instruction', 'easy', 'food', 'pantry', 'meal', 'scratch']",6
851,We love these pecans! The citrus and pepper and sweet taste is so yummy.  We can't get enough of these and we think they make a great snack.  They're also very good on a salad.,"['pecan', 'citrus', 'pepper', 'sweet', 'yummy', 'snack', 'salad']",6
859,"These are awesome, and well packaged, shipped promptly, at a fair price. Couldn't be happier.","['awesome', 'fair', 'price', 'happier']",6
894,"This stuff sounded perfect...way too much red dye and no taste according to me and my 3 friends who tried it...kind of salty.  Basically, I would stay away from it.  I am tempted to toss it out, but paid too much to feel right about it...","['stuff', 'perfect', 'way', 'red', 'dye', 'friend', 'kind', 'salty', 'basically']",6
910,"I'm not sure about the claims that sour sop kills cancer cells, but I'm hoping it does.  Even if it doesn't, it is a great tasting drink.  I'm sure it has health benefits, too.","['sure', 'claim', 'sour', 'sop', 'kill', 'cancer', 'cell', 'tasting', 'drink', 'health', 'benefit']",6
916,"Reading other reviews, I was excited to try this mix since it appeared to be Gluten free/dairy free.  Technically, the dry mix is GF/DF but the basic pancake recipe calls for eggs and milk.  Technically I can use my own egg and milk substitutes but then I could already do this with so many other mixes.  I've found that mixes that request eggs and/or milk really are better with the originals not substitutes.  The best GF/DF mixes already include a substitute so the directions only require water and/or oil or other non-dairy ingredients.  In this case, I will return to my old favorite mixes by ""The cravings place"" - these are truely targeted for a GF + DF lifestyle.  That said, if you are not DF then perhaps this is a fine choice. It would have been better to have a print/picture of the back of the package to more clearly see that this is not a great DF option.","['review', 'mix', 'gluten', 'free', 'dry', 'mix', 'basic', 'pancake', 'recipe', 'egg', 'milk', 'egg', 'milk', 'substitute', 'mix', 'mix', 'egg', 'milk', 'original', 'best', 'mix', 'substitute', 'direction', 'water', 'oil', 'non-dairy', 'ingredient', 'case', 'old', 'favorite', 'mix', 'craving', 'place', 'gf', 'df', 'lifestyle', 'df', 'fine', 'choice', 'better', 'package', 'df', 'option']",6
940,Saw this soup in the supermarket and bought a can. Opened can. Heated soup. Tasted soup. Dumped soup down drain. Rinsed mouth with mouthwash. Enough said.,"['saw', 'soup', 'supermarket', 'soup', 'drain', 'rinsed', 'mouth', 'mouthwash']",6
948,I make bread all the time & always look for variety...this bread is tasty & delicious! I have a two loaf bread machine and my husband kids favorite is this one!,"['bread', 'time', 'variety', 'bread', 'delicious', 'loaf', 'bread', 'machine', 'husband', 'kid', 'favorite']",6
951,This McCann's Irish Oatmeal is an ideal breakfast.  It is easy to cook and taste good and heart healthy.  It's a good way to start a day.  The price is right and I would order again and agin.  Cecilia from Texas,"['mccann', 'irish', 'oatmeal', 'ideal', 'breakfast', 'easy', 'heart', 'healthy', 'way', 'price', 'right', 'cecilia', 'texas']",6
952,The basis of my diet is using the Zesty Italian with little or no oil and I still get that great taste.,"['basis', 'diet', 'zesty', 'italian', 'little', 'oil']",6
958,What more can you say than it tastes great. Amazon had a good deal on this when I ordered it over a year ago.,['deal'],6
960,"I'm on my second jar and we love this stuff. Originally bought for popping popcorn (fantastic) we soon started using it as a butter substitute for just about everything, toast, veggies, frying eggs or fish. I've had people who hate coconut anything love the mild sweet taste for popcorn. Between the coconut oil and the agave nectar found here I don't know which I'm happier with.","['second', 'jar', 'stuff', 'popcorn', 'fantastic', 'butter', 'substitute', 'toast', 'veggie', 'egg', 'people', 'coconut', 'mild', 'sweet', 'popcorn', 'coconut', 'oil', 'agave', 'nectar', 'happier']",6
970,"I went to check out and found out that the freight is $14.00 on an $11.00 (canned, not fresh produce)??!!  RIDICULOUS!!","['freight', 'fresh', 'ridiculous']",6
978,This is a very good tasting salt especially on freshly popped popcorn.  I use it in everything. I no longer use the regular table salt becuase this just really enhances food without the metallic taste of table salt or the somtimes to salty taste table salt has.  You will think your food was prepared by a fine dine chef.  Buy a non-corrosive grinder to use this salt and you will never use table salt again.,"['tasting', 'salt', 'freshly', 'popcorn', 'regular', 'table', 'salt', 'becuase', 'food', 'metallic', 'table', 'salt', 'somtimes', 'table', 'salt', 'food', 'fine', 'dine', 'chef', 'non-corrosive', 'grinder', 'salt', 'table', 'salt']",6
979,"I bought this salt on a lark because I didn't want to drive 40 miles to the nearest store that carried natural sea salt but I will buy it again.  The flavor is wonderful.  I'm not a big salt eater, never have been, just don't like the taste of commercial salt but this sea salt is wonderful.  I real winner that enhances the flavor of food instead of covering it up as regular salt does.","['salt', 'lark', 'mile', 'nearest', 'store', 'natural', 'sea', 'salt', 'flavor', 'wonderful', 'big', 'salt', 'eater', 'commercial', 'salt', 'sea', 'salt', 'wonderful', 'real', 'winner', 'flavor', 'food', 'regular', 'salt']",6
982,"Excellent and with a hint of lemon.  Connoisseurs will like these small sardines, tightly packed (like sardines of course) in pure olive oil.","['excellent', 'hint', 'lemon', 'connoisseur', 'small', 'sardine', 'sardine', 'course', 'pure', 'olive', 'oil']",6
985,I add this to sugarfree cappuchino and it tastes great.  It tastes just like the brands in the gas stations when I get a cappuccino there.,"['cappuchino', 'brand', 'gas', 'station', 'cappuccino']",6
1004,"These instant potato flakes taste great and do not contain sulfites like many commercial brands.  I do wish they included some simple instructions on the bag.  We used the instructions from Bob's Red Mill potato flakes (now discontinued).  For 2 servings:  heat 3/4C of water to boiling, add 1T butter or margarine and 1/4tsp of salt.  Remove from heat and add 1/4C cold milk or soymilk.  Add approximately 2/3C of potato flakes (more or less depending on how stiff you like them).  Stir gently and fluff with a fork.  Do not whip.","['instant', 'potato', 'flake', 'sulfites', 'commercial', 'brand', 'wish', 'simple', 'instruction', 'bag', 'instruction', 'bob', 'red', 'potato', 'flake', 'serving', 'heat', 'water', 'butter', 'margarine', 'salt', 'remove', 'heat', 'cold', 'milk', 'soymilk', 'potato', 'flake', 'stiff', 'fork']",6
1009,All of the Mrs. Dash marinates are wonderful.  They're quick and delicious.  We initially tried them for their health benefits... but the flavor is why we continue to buy them.  I highly recommend every flavor!,"['mr', 'dash', 'marinates', 'wonderful', 'delicious', 'health', 'benefit', 'flavor', 'recommend', 'flavor']",6
1026,I would say this is the best tasting popcorn  have eaten.  It to me is better than movie thearte popcorn.  It has the right mixed of salt and oil to give it a really good flavor,"['best', 'tasting', 'popcorn', 'better', 'movie', 'thearte', 'popcorn', 'right', 'mixed', 'salt', 'oil', 'flavor']",6
1056,"I received this item and there was a tear in the packaging which had caused the dragees to spill all over the inside of the box they arrived in. This isn't very surprising due to the type of plastic it's packaged in -the sort which immediately rips open at the slightest puncture- but as such it should have been packaged for shipping more carefully. Perhaps wrapped it in small bubble wrap and taping it securely as I've seen done with other less fragile items I've ordered. I was especially annoyed however that there is NO way of returning it! That's just outrageous. Very very dissatisfied. I have now tried ordering similar pearl dagrees from Wilton  Wilton Sugar Pearls, White, 5 Oz  which incidentally, are less than half the price.  I should say, that generally my experience with Amazon and returns has been excellent. The few dragees left in the package were beautiful, uniform in shape and tasty. I view this as an isolated incident due to the particular characteristics of this product/its packaging. However it could have been handled better.","['item', 'tear', 'packaging', 'dragee', 'inside', 'box', 'surprising', 'type', 'plastic', 'sort', 'open', 'slightest', 'puncture-', 'small', 'bubble', 'wrap', 'fragile', 'item', 'way', 'outrageous', 'dissatisfied', 'similar', 'pearl', 'dagrees', 'wilton', 'wilton', 'sugar', 'pearl', 'white', 'price', 'experience', 'return', 'excellent', 'dragee', 'package', 'beautiful', 'uniform', 'shape', 'isolated', 'incident', 'particular', 'characteristic', 'packaging']",6
1071,"This Chile was surprising good and not overly salty or processed tasting.  Actually a good, light and tasty lunch!","['chile', 'surprising', 'salty', 'light', 'lunch']",6
1085,"This flour is very fresh tasting and consistent in quality.  When I order anything from Bob's Red Mill, I know I am getting the best available product.","['flour', 'fresh', 'tasting', 'consistent', 'bob', 'red', 'best', 'available']",6
1087,"They're ok I guess but each bag has about a pound of salt in it. You'll find yourself brushing away salt from each piece just for it to taste somewhat decent. Also, no matter what you set the timer on the microwave, you will have little burn/hardened pieces. So you're not even getting a whole lot out of one bag.","['guess', 'bag', 'pound', 'salt', 'piece', 'decent', 'matter', 'timer', 'microwave', 'little', 'piece', 'lot', 'bag']",6
