,Text,Tokens,Labelled_topic
469,"These are the best quick-boil udons I've ever had. The noodles are just right and the soup is pretty good. You can also skip the soup base and add your own stuff. I like adding tofu and tempura fish balls with my udon. If you're fortunate enough to have a 99 Ranch Market or Nijiya Market nearby, save yourself some money and buy the udon there since they're sold for only 79 cents a pack.","['best', 'quick-boil', 'udons', 'noodle', 'soup', 'soup', 'base', 'stuff', 'tofu', 'tempura', 'fish', 'ball', 'udon', 'ranch', 'market', 'nijiya', 'market', 'money', 'udon', 'cent', 'pack']",0
481,I couldn't find kettle corn popcorn in any stores other than three small bags in a box. I am very pleased to be able to buy a large batch and for such a good price. I have bought three different orders of this and will continue to do so.,"['kettle', 'corn', 'popcorn', 'store', 'small', 'bag', 'box', 'pleased', 'able', 'large', 'batch', 'price', 'different', 'order']",0
493,"I've been feeding Wellness grain-free for a while now and all three of them love it. I ordered the Felidae last time because the Wellness was no longer eligible for free shipping and the Felidae was - which makes the difference between whether it is a better deal to order it or buy it at Petco brick and mortar....None of my cats will eat it. They actually at NOTHING for the past 2 days since the only thing offered them was the Felidae. I broke down today and gave them a back-up can of 9-Lives grain free and they are happily curled up and purring now. I think Felidae is a high quality food and I only feed the lower quality grain-free food on rare occasion, but the rest of this case will be donated to my local shelter. Hopefully, something there will like it. I'm off for the trip to Petco for the Wellness.","['wellness', 'grain-free', 'felidae', 'time', 'wellness', 'eligible', 'free', 'shipping', 'felidae', 'difference', 'better', 'deal', 'petco', 'brick', 'mortar', 'cat', 'past', 'day', 'thing', 'felidae', 'today', 'back-up', '9-lives', 'free', 'felidae', 'high', 'food', 'lower', 'grain-free', 'food', 'rare', 'occasion', 'rest', 'case', 'local', 'shelter', 'trip', 'wellness']",0
506,"I really love Kettle brand chips, but these are rather disappointing. There is very little sour cream or onion flavor.","['kettle', 'brand', 'chip', 'disappointing', 'little', 'sour', 'cream', 'onion', 'flavor']",0
508,I know that you're taking a chance - after all they are flops but I think they're are overpriced.,"['chance', 'flop']",0
513,"Not what I expected at all, there is no punch to these chips like I thought there would be. Not spicy or hot but rather just disgusting. The flavor is off and the after taste is god awful. I ate one corn chip and decided I did not care for them so I ate something else to get the flavor of poop out of my mouth, because that is what these chips taste like, and I can still taste these poo chips.  I will not be buying these chips again at all.  There blue corn chips are really great, but the so called red powder they put on these is just so off.","['punch', 'chip', 'spicy', 'hot', 'flavor', 'god', 'awful', 'corn', 'chip', 'flavor', 'poop', 'mouth', 'chip', 'poo', 'chip', 'chip', 'blue', 'corn', 'chip', 'red', 'powder']",0
515,"Update: Was great at less than $6 with subscribe and save. Now, it's 16.99? Holy heck! No way!  One of the few crunchy cookies that taste homemade. So much better than Chips Ahoy, you'll completely forget about them. No yucky after taste like Chips Ahoy. Plenty of chocolate chips made with real chocolate. Gasp. I love the mini size. Perfect for putting a few in a condiment bowl and covering with milk. My secret midnight snack, every now and then, of course. Comes in a huge 40 oz. bag that will last my family of 6 for a month. Hence, I set this up for monthly delivery and at their subscribe rate, who can beat that?","['update', 'subscribe', 'way', 'crunchy', 'cooky', 'better', 'chip', 'yucky', 'chip', 'plenty', 'chocolate', 'chip', 'real', 'chocolate', 'gasp', 'mini', 'size', 'perfect', 'condiment', 'bowl', 'milk', 'secret', 'midnight', 'snack', 'course', 'huge', 'oz', 'bag', 'family', 'monthly', 'delivery', 'subscribe', 'rate']",0
536,"I don't know why everyone loves these chips. They are healthy but taste disgusting. Only the original flavor tasted good, so getting the variety pack was a very bad idea. I would not buy this again and would rather go with baked chips than these. Pirate's Booty makes popped chips that are way better.","['chip', 'healthy', 'original', 'flavor', 'variety', 'pack', 'bad', 'idea', 'baked', 'chip', 'pirate', 'booty', 'chip', 'way']",0
548,I can't get decaf at the stores here and love this tea.  I am now well supplied and can share a box or 2 with friends.  You can make it with just water or for a special treat use 1/2 milk.  Add some honey and top with whipped cream - very decadent!  The price is very good and I got free shipping.,"['decaf', 'store', 'tea', 'share', 'box', 'friend', 'water', 'special', 'treat', 'use', 'milk', 'honey', 'whipped', 'cream', 'price', 'free', 'shipping']",0
566,"Popchips don't taste like a lot of the other lowfat salty snack options.  They are light in taste and big on crunch.  Great alternative to potato chips.  I'm not a fan of the BBQ flavor but I do like the sea salt & vinegar, salt & pepper alot and sour cream and onion.  Like the individual bags - perfect for on the go and lunches.","['popchips', 'lot', 'lowfat', 'salty', 'snack', 'option', 'light', 'big', 'crunch', 'alternative', 'chip', 'fan', 'bbq', 'flavor', 'sea', 'salt', 'vinegar', 'pepper', 'alot', 'sour', 'cream', 'onion', 'individual', 'bag', 'lunch']",0
574,"Nice smoky taste, which I like. I am having a hard time eating enough protein, so I thought this might help. It is soft (as commented on in other reviews), not the traditional pull with your teeth kind of jerky. I will be making a few concoctions with it - chopped in a bean salad, and crumbled on a baked potato.  Thanks Amazon for the gold box special so that I could try it.","['smoky', 'hard', 'time', 'protein', 'soft', 'review', 'traditional', 'pull', 'teeth', 'kind', 'jerky', 'concoction', 'bean', 'salad', 'baked', 'potato', 'thanks', 'gold', 'box', 'special']",0
578,WE USE THIS WITH CHICKEN TOFU WORKS WELL WITH EVERYTHING WE HAVE TRIED.  GREAT ON ROMAINE LETTUCE AN ADDITION TO THAI NOODLE SOUPS,"['chicken', 'tofu', 'romaine', 'addition', 'noodle', 'soup']",0
600,The packaging was intact and all but when I opened the box I found that the greenies were stuck together and wouldn't break apart (even when I tried smashing them against the concrete). At some point they must have been moist that they had become so cemented together.  It is a struggle trying to pull one at a time out of the bag and they break apart. Not exactly what I wanted.,"['packaging', 'intact', 'box', 'greenies', 'concrete', 'point', 'cemented', 'struggle', 'time', 'bag']",0
622,"First of all, the tea is gross. It tastes nothing like bubble milk tea. secondly, the seller must know this product is less than expected because they sell it in incriments of two (2.2lb) bags. NOW IM STUCK WITH TWO BAGS (4.4LBS) of this junk. I want my 30 bucks back.","['tea', 'gross', 'bubble', 'milk', 'tea', 'seller', 'incriments', 'bag', 'bag', 'junk', 'buck']",0
660,"Usually, healthy food is hard to swallow. Not these, fresh, crunchy, delicious pumpkin seeds. I switched from potato chips and my wife tells me they are good for the prostate. What do I know? I'm taking her word for it.","['healthy', 'food', 'hard', 'fresh', 'crunchy', 'delicious', 'pumpkin', 'seed', 'potato', 'chip', 'wife', 'tell', 'prostate', 'word']",0
