,Text,Tokens,Labelled_topic
509,"For someone with a gluten problem this is the best spaghetti on the market, without a doubt.","['gluten', 'problem', 'best', 'spaghetti', 'market', 'doubt']",5
672,"This is my family's favorite brand of wheat free gluten free cake mix. This brand is moist, tasty and closer to the traditional cake mixes  people are used to. Namaste products are the best in my opinion of what's available out there in health food stores. Try it! You won't be disappointed.","['family', 'favorite', 'brand', 'wheat', 'free', 'gluten', 'free', 'mix', 'brand', 'moist', 'traditional', 'cake', 'mix', 'people', 'product', 'best', 'opinion', 'available', 'health', 'food', 'store']",5
745,"I got a bag of this free at PAX 2009 and was really surprised how good it was. I mean, gamers generally don't eat well, but I like this better than most trail mix.","['bag', 'free', 'pax', 'surprised', 'mean', 'gamers', 'better', 'trail', 'mix']",5
752,I know others like salt more than I do but I am not on a salt free diet or anything like that.  I love sausage but this was way too salty for my taste.,"['salt', 'salt', 'free', 'diet', 'sausage', 'way', 'salty']",5
862,It's great! I actually used this to make gf donuts the other day. I love how convenient it is. It's so hard being gluten free so this is god sent for how many things you can make with this. I have celiacs and I haven't had any sort of negative reaction to this. I would definitely recommend this for anyone who can't have gluten but still wants things like pancakes and waffles and donuts and other fun things.,"['gf', 'convenient', 'hard', 'gluten', 'free', 'god', 'sent', 'thing', 'sort', 'negative', 'reaction', 'gluten', 'thing', 'pancake', 'waffle', 'donut', 'fun', 'thing']",5
888,"We are SO grateful for these in our family.  We are gluten, dairy and soy free, so to be able to bake for my children is a huge blessing.  These taste awesome, and I am a picky girl when it comes to gluten, dairy and soy free and how it tastes.","['grateful', 'family', 'gluten', 'dairy', 'soy', 'free', 'able', 'child', 'huge', 'blessing', 'awesome', 'picky', 'girl', 'dairy', 'soy', 'free']",5
918,"Rarely can I say that a GF product tastes better than the gluten version.  Thse cookies do, though.  Melt in your mouth delicious, and just the right amount of lemon.  I am confident tht if you gave these to gluten eaters, they would not be able to tell the difference.","['gf', 'better', 'gluten', 'version', 'thse', 'cooky', 'melt', 'mouth', 'delicious', 'right', 'lemon', 'confident', 'tht', 'eater', 'able', 'difference']",5
971,"This cereal product is delicious and is a nice change from so many gluten-free cereals that have a cinnamon flavor. I really liked the fact that it is a high-protein cereal, which helps to control blood sugar levels.","['cereal', 'delicious', 'change', 'gluten-free', 'cereal', 'cinnamon', 'flavor', 'fact', 'high-protein', 'cereal', 'blood', 'sugar', 'level']",5
972,I purchased these from Whole Foods for my friend as a gift.  She has Celiac's (sp) and always talks about how crappy gluten free treats are.  I gave her a box and she LOVED them.  I even ate one and I honestly could not tell the difference between an Oreo and Ktoo.  I recommend these cookies and Amazon is cheaper than Whole Foods.,"['food', 'friend', 'gift', 'sp', 'talk', 'crappy', 'gluten', 'free', 'treat', 'box', 'difference', 'oreo', 'ktoo', 'cooky', 'cheaper', 'food']",5
989,"i ordered this on 8/29/10, and it didn't ship out until three and a half weeks later. it's 10/12/10 and i still haven't received it yet. next time, i plan to order from a merchant who can fulfill it in a reasonable timeframe.  as far as the product is concerned, i do like that the similac liquid formula in the 32oz size doesn't contain BPA. i was really upset when i researched and discovered that the single-use ready-made liquid containers and large powdered containers both contain BPA. i would expect more diligence from similac to be BPA-free in all of their packaging.","['half', 'week', 'time', 'plan', 'merchant', 'reasonable', 'timeframe', 'similac', 'liquid', 'formula', 'size', 'bpa', 'upset', 'single-use', 'ready-made', 'liquid', 'container', 'large', 'powdered', 'container', 'bpa', 'diligence', 'similac', 'bpa-free', 'packaging']",5
998,"In my constant search for gluten free products, I was happy to find this snack bar.  Generally this type product leaves much to be desired, taste wise.  I am very pleased with the taste of this bar and will continue to use it.  I will probably end up trying all the flavors.  I have been happy to find Amazon carries such a good variety of gluten free foods.","['constant', 'search', 'gluten', 'free', 'product', 'happy', 'snack', 'bar', 'type', 'wise', 'pleased', 'bar', 'flavor', 'happy', 'variety', 'gluten', 'free', 'food']",5
1030,"I love regular merengue cookies and I normally don't have a problem with sugar free, but these cookies had a terrible taste and worse texture.  Stick to the non sugar-free.","['regular', 'merengue', 'cooky', 'problem', 'sugar', 'free', 'cooky', 'terrible', 'worse', 'texture', 'stick', 'non', 'sugar-free']",5
1072,"I got these for my gf as she isn't supposed to eat any gluten.  All of the flavors taste great and they seem to be much healthier than regular potato chips.  If you are looking for a gluten-free snack, I highly recommend Popchips!","['gf', 'gluten', 'flavor', 'healthier', 'regular', 'potato', 'chip', 'gluten-free', 'snack', 'recommend', 'popchips']",5
1090,Very nice product for those wanting to enjoy the pleasure of lasagna but are on a gluten free diet. Great alternative.,"['pleasure', 'lasagna', 'gluten', 'free', 'diet', 'alternative']",5
1116,I am using rice pasta because a family member is gluten intolerant. This pasta tastes so good that everyone in the household eats it.,"['rice', 'pasta', 'family', 'member', 'intolerant', 'pasta', 'household']",5
1118,"I have not yet tried these crackers with s'mores, but they are very good with any kind of frosting, especially cream cheese frosting - a nice, quick treat that is gluten free.","['cracker', 'kind', 'cream', 'cheese', 'quick', 'treat', 'gluten', 'free']",5
1150,"This is the only rice cereal we use for my son. He has had bad acid reflux and of course needs cereal in every bottle so we go through a good bit. After comparing proces, this is the cheapest we have found. Though only pennies in difference, you cant beat the fact that it is free shipping and comes straight to your door.","['rice', 'cereal', 'son', 'bad', 'acid', 'reflux', 'course', 'need', 'cereal', 'bottle', 'bit', 'proces', 'cheapest', 'penny', 'difference', 'fact', 'free', 'shipping', 'door']",5
1153,if you want a healthy treat and one that is very satisfying try the lara bars. an important plus is that is soy free which is important to a lot of people these days.,"['healthy', 'treat', 'satisfying', 'lara', 'important', 'plus', 'soy', 'free', 'important', 'lot', 'people', 'day']",5
1198,"First off, I love these Torani sugar free syrups, it's a great no calorie way to sweeten and add flavor to your coffee.  I purchased my first bottle locally in a gourmet shop, for about $13.  Buying the three pack on amazon is like getting a bottle for free.  FYI, bottles from amazon are plastic, which I don't mind at all - less likely I'll break them while stumbling through my morning routine.  :)  Great price, fast delivery.","['torani', 'free', 'syrup', 'calorie', 'way', 'flavor', 'coffee', 'bottle', 'gourmet', 'shop', 'pack', 'bottle', 'free', 'fyi', 'bottle', 'plastic', 'likely', 'morning', 'routine', 'price', 'delivery']",5
1205,"This is one of the better gluten free crusts I've tried. I prefer it to all the pre-made crusts. It takes some prep time, but the slightly doughy texture is well worth the wait. It is good, if not better, than crust I've had in gluten free pizzerias.","['better', 'gluten', 'free', 'crust', 'pre-made', 'crust', 'prep', 'time', 'doughy', 'texture', 'wait', 'better', 'crust', 'gluten', 'free', 'pizzeria']",5
1219,"My son just started the Gluten Free diet and I have tried some foods out there just seeing what he will eat. He loved it, I couldn't believe it at first but he kept eating. I'm really glad that I was able to find something that he loves to eat for breakfast. My little girl has starring to eat it to and she says it taste good. I buy it every time I run out cause I love eating it too.","['son', 'gluten', 'free', 'diet', 'food', 'glad', 'able', 'breakfast', 'little', 'girl', 'time', 'cause']",5
1221,"I ordered this from another website and my newly diagnosed to need to be Gluten Free 16 year old son LOVED it. When returning to the other site to no longer find it there, I returned to my old friend Amazon.com. I am impressed with all the GF products that I can get on here....and even more excited that I can use the Subscribe and Save option to have a continuous supply of mac n cheese always in our house. Thanks.","['website', 'free', 'old', 'son', 'site', 'longer', 'old', 'friend', 'gf', 'product', 'excited', 'subscribe', 'option', 'continuous', 'supply', 'mac', 'cheese', 'house', 'thanks']",5
1223,"It's Crunchy, I'm now love the smoother Nana's Like  Nana's No Gluten Lemon Cookie, 3.5-Ounce Cookies (Pack of 12)  or  Nana's No Gluten Chocolate Cookie, 3.5-Ounces (Pack of 12)  you get the idea I hope!! I don't have coffee or Chocolate anymore! If you don't have a problem GREAT but I found out I do!!","['smoother', 'nana', 'nana', 'gluten', 'lemon', 'cookie', '3.5-ounce', 'cooky', 'pack', 'nana', 'gluten', 'chocolate', 'cookie', '3.5-ounces', 'pack', 'idea', 'coffee', 'chocolate', 'problem']",5
1224,"On a whim because I was out of salad dressing I decided to give this a try.  Being calorie free and sugar free I didn't hold much hope for this.  But I can say that it is incredible!!  I use it in tuna, on salads, salmon, and as a marinate with some balsamic vinegar. I love to really ""dress"" my salads, so now I can do it guilt free!","['whim', 'salad', 'try', 'calorie', 'free', 'sugar', 'free', 'hope', 'incredible', 'tuna', 'salad', 'salmon', 'marinate', 'balsamic', 'vinegar', 'salad', 'free']",5
1242,"This is an aromatic and tasty oil, great on salads or for scrambled eggs. I'm sure I'll find more uses for this as time goes on!  Free shipping makes it a great deal.  My only nit pick is the lid.  Two of the three bottles in the shipment had very tight lids that were difficult to open.","['aromatic', 'oil', 'salad', 'egg', 'us', 'time', 'free', 'shipping', 'deal', 'nit', 'pick', 'lid', 'bottle', 'shipment', 'tight', 'lid', 'difficult']",5
1293,"Wow, we've never had so much Macaroni and Cheese in a long time! And Annie's is really, really good. This doesn't need additional milk or butter, and the sauce is an easy-to-squeeze out paste in a foil package. It tastes great, and makes a great receptacle for some creativity of your own too.  Tips to enjoy it:  - Just boil in plenty of water, the six-cup requirement is a minimum.  - Drain quickly, put the pasta back in the hot pot. The remaining heat is just right to melt the thick cheesy sauce into the macaroni. Don't rinse the pasta in cold water, it will make it hard for the sauce to combine well.  - All the Deluxe versions are animal rennet free. Annie's FAQ is very specific about which ones use vegetable rennet (not all do) but Amazon isn't picking up the information. I tag the really vegetarian ones ""animal rennet-free"" whenever I can.  - Try blending sundried tomatoes, a fresh tomato, olive oil, garlic, pizza peppers, salt, freshly ground pepper, and a touch of balsamic vinegar into a paste. This really complements the mac and cheese and gives it a new, gourmet taste that still doesn't take away from the ""mac and cheesiness"" of it.  - Tabasco Chipotle sauce makes a great addition for the adventurous. The smoky taste is tempered by the creaminess.","['wow', 'macaroni', 'cheese', 'long', 'time', 'annie', 'additional', 'milk', 'butter', 'sauce', 'easy-to-squeeze', 'paste', 'foil', 'package', 'receptacle', 'creativity', 'tip', 'boil', 'plenty', 'water', 'six-cup', 'requirement', 'minimum', 'drain', 'pasta', 'hot', 'pot', 'heat', 'right', 'cheesy', 'sauce', 'macaroni', 'pasta', 'cold', 'water', 'hard', 'sauce', 'deluxe', 'version', 'animal', 'rennet', 'free', 'annie', 'faq', 'specific', 'one', 'vegetable', 'rennet', 'information', 'vegetarian', 'one', 'animal', 'rennet-free', 'sundried', 'tomato', 'fresh', 'tomato', 'olive', 'oil', 'garlic', 'pizza', 'pepper', 'pepper', 'touch', 'balsamic', 'vinegar', 'paste', 'mac', 'cheese', 'new', 'gourmet', 'mac', 'cheesiness', 'chipotle', 'sauce', 'addition', 'adventurous', 'smoky', 'creaminess']",5
1319,"Over 11 years of gluten-free baking, this mix is the best chocolate cake mix that I've tried. I usually find other gluten-free cake mixes to be pretty dry. This one made very moist cupcakes with great chocolate flavor - I don't think I'd be able to tell the difference between this and a cake made with wheat flour. And they were easy to frost - no stray crumbs sticking to the frosting spatula. I will definitely buy this one again.","['year', 'gluten-free', 'baking', 'mix', 'best', 'chocolate', 'cake', 'mix', 'gluten-free', 'cake', 'mix', 'dry', 'moist', 'cupcake', 'chocolate', 'flavor', 'able', 'difference', 'cake', 'wheat', 'flour', 'easy', 'stray', 'crumb', 'spatula']",5
1330,"These light, crunchy crackers are free of eggs, dairy/casein, wheat/gluten, soy, corn, nuts, peanuts, sesame, and coconut - an allergen free dream! And, YUMMY!","['light', 'crunchy', 'cracker', 'free', 'egg', 'corn', 'nut', 'peanut', 'sesame', 'allergen', 'free', 'dream', 'yummy']",5
1340,"This product comes from a very good company that makes a number of excellent Gluten free as well as non-gluten free baking products. DO NOT let the poor quality of this one product keep you from trying other products they make. This mix is a classic example of a very poorly designed and likely untested Gluten free product. It lacks enough sugar and moisture ingredients to make the finished product taste good and mix well. As with many Gluten Free products new to the market, you find yourself constantly adding ""something"" to try to make it right. To these, I had to add nearly a full cup of sugar to begin to dissipate the very bitter taste. I added both applesauce and plain yogurt during different baking sessions to get a consistency that would feel and move like a muffin mix. THIS mix takes too much ""Doctoring"" to be recommended at all until Hodgson Mill goes back to the drawing board and fixes this. BUT, Hodgson Mill does have other good products. Try their Blueberry Muffin Mix and hope that one day Amazon will carry a wider array of their Gluten Free offerings as many are very, very good.","['company', 'number', 'excellent', 'gluten', 'free', 'non-gluten', 'free', 'baking', 'product', 'poor', 'product', 'mix', 'classic', 'example', 'untested', 'gluten', 'free', 'sugar', 'moisture', 'ingredient', 'finished', 'gluten', 'free', 'product', 'new', 'market', 'right', 'cup', 'sugar', 'bitter', 'applesauce', 'plain', 'yogurt', 'different', 'session', 'consistency', 'muffin', 'mix', 'mix', 'doctoring', 'hodgson', 'board', 'hodgson', 'product', 'blueberry', 'muffin', 'mix', 'hope', 'wider', 'array', 'gluten', 'free', 'offering']",5
1365,"I actually tasted the Berry/Vanilla flavor.  If you've ever eaten a fig newton, then try to imagine a fig newton, minus the fig center, with rice crispies mixed up in it.  It tastes a little grainy at first, but once I read the ingredients and realized that the grains were puffed rice, I was more at ease.  Really a good taste.  One of the better gluten free/casien free/egg free cookies I've eaten.","['flavor', 'fig', 'newton', 'fig', 'newton', 'fig', 'center', 'rice', 'crispies', 'little', 'grainy', 'ingredient', 'grain', 'puffed', 'rice', 'ease', 'better', 'gluten', 'free', 'cooky']",5
1425,"Wow, these k cups are so yummy and perfect if you are on the go. They don't require cream and sweetener so just brew and go! The only thing I would like better is if they were sugar free using a sugar substitute and were lower fat or fat free. They do taste yummy though and for the price, you can go wrong!","['k', 'cup', 'yummy', 'perfect', 'cream', 'sweetener', 'brew', 'thing', 'better', 'sugar', 'free', 'sugar', 'substitute', 'lower', 'fat', 'fat', 'free', 'price', 'wrong']",5
1442,My order was hassle free and processed swiftly. The packaging was well done and the delivery was right on the money. Definintly recommend buying your Slim Jims here!,"['hassle', 'free', 'packaging', 'delivery', 'money', 'slim', 'jims']",5
1473,"Quitting sugar is HARD. Nana's cookies make it MUCH easier. I get to enjoy the sweet & chocolately taste I crave, without the sugar or chemicals in most other cookies. They are delicious and very satisfying. Because they are sweetened with fruit juice, my blood sugar does not get spiked, so I do not get a ""high"" followed by a crash after eating these cookies. Nor do I feel addicted to them, like I do when I eat products made with sugar. And, I like that they are gluten free, since we are bombarded by products made from wheat, and I crave a variety of grains, like oats and rice. I highly recommend these cookies - I eat them regularly and they fulfill my craving for sweets, which has been so helpful in making better food choices when I am faced with temptation. And on Amazon, they are priced very reasonably, and worth every penny.","['sugar', 'hard', 'nana', 'cooky', 'easier', 'sweet', 'sugar', 'chemical', 'cooky', 'delicious', 'satisfying', 'fruit', 'juice', 'blood', 'sugar', 'high', 'crash', 'cooky', 'eat', 'product', 'sugar', 'gluten', 'free', 'product', 'wheat', 'variety', 'grain', 'oat', 'rice', 'cooky', 'craving', 'sweet', 'helpful', 'better', 'food', 'choice', 'temptation', 'worth', 'penny']",5
1475,"These are Wheat-free, gluten-free, non-dairy granola bars.  They taste pretty good. They're not listed as organic, but it seems like they should make them that way since they're free of so many other things. Some of the ingredients are listed as organic, but not all.  They taste good. There are 9grams of sugar per each bar just FYI.  For anyone wondering about the ingredients for allergies or food sensitivities, here they are in order:  - Gluten-Free Oats - Organic Agave - Rice Blend (Brown Rice Flour, White Rice Flour, Tapioca Starch, Sweet Rice Flour, Xanthan Gum) - Coconut Sugar - Raisins - Monounsaturated Safflower Oil - Organic Eggs - Walnuts - Coconut - Chia Seeds - Natural Vanilla Flavor, - Sices - Baking Soda - Sea Salt - Xanthan Gum - Grainless & Aluminum Free Baking Powder (Sodium Bicarbonate, Sodium Acid Pyrophosphate, Potato Starch)","['wheat-free', 'gluten-free', 'non-dairy', 'granola', 'bar', 'organic', 'way', 'thing', 'ingredient', 'organic', 'sugar', 'bar', 'ingredient', 'allergy', 'food', 'sensitivity', 'gluten-free', 'oat', 'organic', 'rice', 'brown', 'rice', 'white', 'rice', 'flour', 'tapioca', 'starch', 'sweet', 'rice', 'flour', 'xanthan', 'gum', 'coconut', 'sugar', 'raisin', 'safflower', 'oil', 'organic', 'egg', 'walnut', 'chia', 'seed', 'natural', 'vanilla', 'flavor', 'sices', 'soda', 'sea', 'salt', 'xanthan', 'gum', 'grainless', 'aluminum', 'free', 'baking', 'powder', 'sodium', 'bicarbonate', 'sodium', 'acid', 'pyrophosphate', 'potato', 'starch']",5
1485,"So many ""healthy"" products don't taste very good.  Or taste good when you first try them and then go downhill.  I've had these chips on more than one occasion and they are very tasty.  I've served them to guests twice and both times they wanted to know what they were and where to get them. It's also nice to have something gluten-free for friends who are borderline diabetic...but I would eat them anyway.","['healthy', 'product', 'downhill', 'chip', 'occasion', 'time', 'gluten-free', 'friend', 'borderline', 'diabetic']",5
1511,be careful...even though this is listed under gluten free section it is NOT gluten free,"['careful', 'gluten', 'free', 'section', 'gluten', 'free']",5
1592,"Ya know, when you're on a gluten-free diet, you YEARN for those forbidden treats - like licorice! (and malted milk!) Realizing that true licorice on this challenging diet is in the past and not likely to ever be repeated in the near future, we need to alter our expectations for this treat.  I had tried this company's raspberry laces and strawberry laces - pretty good, although not easy to chew (think bubblegum).  Not REAL licorice you understand, but pretty doggone good as an alternative.  So I thought I try these too - how bad could they be?  I found them pleasant to chew - not tough at all.  But the taste?  Nasty and medicinal cough syrup with an aftertaste that is truly awful.  So I'm stuck with 11 packs.  See if you can't find a source where you can buy just ONE pack to try out.  Your tastes may be different than mine, and you might enjoy them.","['ya', 'gluten-free', 'diet', 'forbidden', 'treat', 'licorice', 'milk', 'true', 'licorice', 'diet', 'past', 'likely', 'near', 'future', 'expectation', 'treat', 'company', 'lace', 'strawberry', 'lace', 'easy', 'real', 'licorice', 'alternative', 'thought', 'bad', 'tough', 'nasty', 'medicinal', 'cough', 'syrup', 'aftertaste', 'awful', 'pack', 'source', 'pack', 'taste', 'different']",5
1596,"I found these for much less ($2.50 + $2.55) at two other places here on amazon, do not buy from here, free shipping not worth it","['place', 'free']",5
1611,"I have recently stopped eating a number of allergens (dairy, soy, nuts) and these were one of the few snacks which fit into my dietary restrictions.  Unfortunately, these were pretty gross - miserable texture and more cardboard flavored than berry.  I threw them away.  I would recommend the cocoa ones as they are much tastier and also allergen free.","['number', 'allergen', 'dairy', 'soy', 'nut', 'snack', 'dietary', 'restriction', 'gross', 'miserable', 'texture', 'cardboard', 'berry', 'cocoa', 'one', 'tastier', 'free']",5
1637,"Being diabetic, I always carry one of these little delicious, no added sugar snacks in my purse, in case I need a pick-me-up to prevent low blood sugar. Another thing in its favor is this snack is gluten-free. Ordering from Amazon is fast, and they always seem to have the food products that I need.","['diabetic', 'little', 'delicious', 'added', 'sugar', 'snack', 'purse', 'case', 'pick-me-up', 'low', 'blood', 'sugar', 'thing', 'favor', 'snack', 'gluten-free', 'food', 'product']",5
1642,"I just called up customer service and found that since October 2011, all the jars are BPA free. BUT...the jars manufactured before October,2011 are still available in the market. Usually all these products have a long shelf life as they are vacuum sealed. So the jars with BPA lining on the lids are still floating around in the market. The consumers cannot tell the difference. So what is the point in buying this when you do not know if you are giving your baby something that is BPA free or not??? This is very very disappointing from earth's best.","['customer', 'service', 'jar', 'bpa', 'free', 'jar', 'available', 'market', 'product', 'long', 'shelf', 'life', 'vacuum', 'jar', 'bpa', 'lid', 'market', 'consumer', 'difference', 'point', 'baby', 'bpa', 'free', 'disappointing', 'earth', 'best']",5
1663,"I am on a gluten free diet and find most gluten free snack high in calories and fat.  These cookies are awesome. The serving size is 4 cookies, calorie count per serving is between 100 and 120 and fat is between 1 and 2. Great flavor and crunch and almost healthy.","['gluten', 'free', 'diet', 'gluten', 'free', 'snack', 'high', 'calorie', 'fat', 'cooky', 'awesome', 'size', 'cooky', 'count', 'fat', 'flavor', 'crunch', 'healthy']",5
1673,"This is great for graham cracker crust.  I made a cheesecake, and my gluten eating husband raved about it!  Can't wait to make another pie with it.","['graham', 'cracker', 'crust', 'cheesecake', 'gluten', 'eating', 'husband', 'pie']",5
1675,"These cookies not only taste great, but they are prepackaged so you can just throw them in a lunchbox.  When you have a child on a gluten-free diet, saving time on food prep is always appreciated.  They are definitely a favorite in my house.  We love them.  They are small in size, but are the best tasting chocolate chip cookie so far that we have found gluten-free.","['cooky', 'lunchbox', 'child', 'gluten-free', 'diet', 'time', 'food', 'prep', 'favorite', 'house', 'small', 'size', 'best', 'tasting', 'chocolate', 'chip', 'cookie', 'gluten-free']",5
1705,"This is, hands down, the best gluten free bread mix on the market.  If you're on a gluten free diet and make your own bread, you have to try this.","['best', 'gluten', 'free', 'bread', 'mix', 'market', 'gluten', 'free', 'diet', 'bread']",5
1752,"I have to say that I really wanted to like these muffins, but I could not.  They have a really bitter after taste.  Whether this is attributable to the gluten free nature of the product, I do not know.  The Hodgson Mill Blueberry Muffin Mix is a far better choice.  On a positive note, they do raise very nicely, but it is unfortunate that I find them barely edible and have five more boxes of the mix left.","['muffin', 'bitter', 'attributable', 'gluten', 'free', 'nature', 'hodgson', 'muffin', 'mix', 'better', 'choice', 'positive', 'note', 'unfortunate', 'edible', 'box', 'mix']",5
