,Text,Tokens,Labelled_topic
102,"Great to have a sugar that tastes great, cooks with everything, and has not yet been cooped by the GMO crowd of producers.  We'll order again, and enjoyed the speedy delivery.  We wish this came in larger bags, for truly bulk orders.  25 lbs bags would be great.","['sugar', 'cook', 'gmo', 'crowd', 'producer', 'speedy', 'delivery', 'larger', 'bag', 'truly', 'bulk', 'order', 'bag']",6
107,"This doesn't taste as addicting as the real fried potato chips, but it's still very good. Considering it's low in calories and it's only popped..  it taste much better than the ones that are freeze dried. These pops taste as light as the rice crispy treats, but with a good amount of flavor and crunch. I like it, a small little pack that you can just grab when you feel like having something quick. I keep then in my room in case if I ever get the cravings for chips. All the flavors that come in are good too, no complains.  The package also arrived fast and it's pretty cheap, I would recommend people who is watching calories to get this!","['addicting', 'real', 'fried', 'potato', 'chip', 'low', 'calorie', 'one', 'freeze', 'pop', 'light', 'rice', 'crispy', 'treat', 'flavor', 'crunch', 'small', 'little', 'pack', 'quick', 'room', 'case', 'craving', 'chip', 'flavor', 'package', 'cheap', 'people', 'calorie']",6
109,I had these when in the Phillippines and then when I came had to have some more.  Even though this a large bag we go through these fast in about two weeks.,"['phillippines', 'large', 'bag', 'fast', 'week']",6
113,"Aweful! They arrived immediately and still were as hard as cement! The bags' supposed re-sealable zipper,didn't re-seal once and maybe the large amount had something to do with it but again, I cannot believe how stale and terrible the candy inside was!","['aweful', 'hard', 'cement', 'bag', 're-sealable', 'zipper', 'large', 'stale', 'terrible', 'candy', 'inside']",6
119,"I ordered the 6 month ice cream of the month club for my wife's birthday.  She received her first shipment today and none of the 4 ice creams that were sent matched the sheet they included explaining the ice creams (you could have bought several of the ice creams, such as butter pecan or mint chocolate chip, in your local grocery store).  When I called the 800 number I was told that occasionally they reserve the right to change the ice cream if it doesn't ""meet their quality"" guidelines.  When I told her none of the four ice creams that we received matched the overview sheet from amazingclubs, the customer service rep was rude and told me that I needed to call back and talk to someone in their ""support group"" (note: you must call before 6:00 PM EST to speak to someone in this group). I would seriously caution you to shell out more than $300 for this club.","['ice', 'cream', 'club', 'wife', 'birthday', 'shipment', 'today', 'ice', 'cream', 'sheet', 'ice', 'cream', 'ice', 'cream', 'butter', 'pecan', 'mint', 'chocolate', 'chip', 'local', 'grocery', 'store', 'number', 'right', 'ice', 'cream', 'guideline', 'ice', 'cream', 'overview', 'sheet', 'customer', 'service', 'rep', 'rude', 'support', 'group', 'note', 'pm', 'est', 'group', 'club']",6
124,"This ""Brachs Assorted Halloween Melocream Candy is available at Big M Stores for $1.19 per 11oz bag! I get them every year as a tradition. they have Chocolet Bats, Maple Jugs & Corn Stalks, Banana Half Moons & Corn Ears as well as traditional Candy Corn flavored Pumpkins.","['brachs', 'halloween', 'melocream', 'candy', 'available', 'big', 'm', 'store', 'bag', 'tradition', 'bat', 'maple', 'jug', 'corn', 'stalk', 'half', 'moon', 'corn', 'ear', 'traditional', 'candy', 'corn', 'pumpkin']",6
125,"I am giving these two stars because they did taste sorta good at first.  But like the other reviewer said they do smell funny and they left a bad taste in my mouth.  And they are very salty.  I only cooked them for 90 seconds, the bag was still expanding when I stopped it but they smelled burnt when they were done (they said to cook until it stopped expanding but thank goodness I didn't do that).  Nice idea but I don't think I will buy these again.","['star', 'sorta', 'reviewer', 'funny', 'bad', 'mouth', 'salty', 'bag', 'burnt', 'thank', 'goodness', 'idea']",6
128,"We recently fell in love with Indian food.  Papads (after quickly toasted in a HOT oven) can be a healthy alternative to potatoe chips.  They are excellent alone or dipped in chip dip.  They are a very thin bread.  When cooked they are brittle and crisp, just like potatoe chips.  However they are baked, not fried and made of chickpea flour which is a little more healthy than potatoe chips.","['love', 'indian', 'food', 'papads', 'hot', 'oven', 'healthy', 'alternative', 'chip', 'excellent', 'chip', 'dip', 'bread', 'cooked', 'brittle', 'crisp', 'potatoe', 'chip', 'chickpea', 'healthy', 'potatoe', 'chip']",6
132,"""Yeast Extract"" is listed as an ingredient. Sounds harmless, right? Specifically, these chips contain autolyzed yeast extract, which is, on a chemical level, monosodium glutamate. It's just derived from a different source, but it has all the same toxic properties. Kettle still advertises their products as containing ""No MSG"" while they acknowledge that their chips are not safe for people with MSG sensitivities.","['yeast', 'extract', 'ingredient', 'harmless', 'chip', 'autolyzed', 'yeast', 'extract', 'chemical', 'level', 'monosodium', 'different', 'source', 'toxic', 'property', 'product', 'msg', 'chip', 'safe', 'people', 'msg', 'sensitivity']",6
140,"The product is of high quality, and has a rich full flavor.  Delivery was unexpectedly fast.  The only negative I would like to see addressed is that the product is packed in a heavy paper sack. While this may be commonplace, a significant improvement would be to have an inner liner of a heavy weight, food grade, plastic bag that can be sealed after each time you open the bag.  Could be either a zip-lock bag or a twist tie closure... doesn't make any difference... just need a practical way to preserve the freshness of the product and keep the bugs out of it.  This is a health and spoilage issue... 50#'s of oatmeal is a lot of product and needs to either be repackaged by the consumer in small food grade bags or containers (very expensive and hard to find}. I am a single senior who likes to buy staple goods in bulk to save money and provide food security.  Long term storage is a big issue with people like me.  Thom (Missouri)","['high', 'rich', 'flavor', 'delivery', 'negative', 'addressed', 'heavy', 'paper', 'sack', 'significant', 'improvement', 'inner', 'liner', 'heavy', 'weight', 'food', 'plastic', 'bag', 'time', 'bag', 'zip-lock', 'bag', 'twist', 'tie', 'closure', 'difference', 'practical', 'way', 'freshness', 'bug', 'health', 'spoilage', 'issue', 'oatmeal', 'lot', 'consumer', 'small', 'food', 'grade', 'bag', 'container', 'expensive', 'hard', 'single', 'senior', 'staple', 'good', 'bulk', 'money', 'food', 'security', 'long', 'term', 'storage', 'big', 'issue', 'people', 'missouri']",6
152,"There is a lot of variability in the quality of macadamians, even from the same producer.  I've only received one bag of these, but they are perfect.  I've run across many that have had varying degrees of bitterness, usually accompanied by an unnaturally hard consistency, as though they had been harvested too early.  Not these.  They have perfect consistency and flavor.  The vast majority are whole as opposed to halves or smaller pieces.  [Update:  I've now ordered about 8 bags over a period of about a year.  The quality has be consistently excellent.}  I use macadamia nuts as a regular part of my diet.  They preferentially reduce bad cholesterol due to their high content of monounsaturated fats.  They are low in carbs, and have very few simple carbs, so they will not only take the edge off your appetite, they will help keep it off.  Unlike most nuts, they are low in oxalate, which means regular use will not increase the risk of kidney stones.  (Pistachios and walnuts are also low in oxalate.)  The only catch is that their high healthy fat content means high calorie count per unit volume.  To dodge that bullet, I just ration them out as opposed to absentmindedly eating from a large container.  This is a great product.  I'm happy to give them yet another 5-star review.","['lot', 'variability', 'macadamians', 'producer', 'bag', 'perfect', 'degree', 'bitterness', 'hard', 'consistency', 'early', 'perfect', 'consistency', 'flavor', 'vast', 'majority', 'half', 'smaller', 'piece', 'bag', 'period', 'excellent', 'macadamia', 'nut', 'regular', 'diet', 'bad', 'cholesterol', 'high', 'content', 'fat', 'low', 'carbs', 'simple', 'carbs', 'edge', 'appetite', 'nut', 'low', 'oxalate', 'regular', 'use', 'risk', 'kidney', 'stone', 'pistachio', 'walnut', 'low', 'oxalate', 'catch', 'high', 'healthy', 'fat', 'content', 'high', 'calorie', 'count', 'unit', 'volume', 'bullet', 'large', 'container', 'happy', '5-star', 'review']",6
158,"Sticks and Twigs may seem a little pricey compared to regular pretzels, but the bag lasts a long time and the ingredients, like flax seeds, quinoa, chia seeds and curry, are good for you. They are very crunchy, but tasty. For some added protein, I like to dip them in peanut butter.","['stick', 'twig', 'little', 'pricey', 'regular', 'pretzel', 'bag', 'long', 'time', 'ingredient', 'flax', 'seed', 'chia', 'seed', 'curry', 'crunchy', 'added', 'protein', 'peanut', 'butter']",6
164,"We were pleasantly surprised at how good these tasted.  The %DV for sodium is 15, so while not excessive, we limit ourselves to ""one at a time.""","['dv', 'sodium', 'excessive', 'time']",6
165,"and THAT is  the problem. I order these by the case of 12 - and when they are good, which is over half the time they are the BEST kettle chip, THE BEST! and then I get a case of the worse - the potatos are mealy and old so I just throw them out and order again, expensive BUT when they are made with good fresh potatos they are the best - the last case is what prompted me to write this - the potatos were weird - like they were almost sour as in going bad - and I even wrote the company that makes them - SO if you want the BEST kettle chip there is try these and if the ones you get are NOT the best try again! I, myself am done ordering because it is creeping me out that they are using soured potatos and either not noticing or not caring.","['problem', 'case', 'time', 'best', 'kettle', 'chip', 'best', 'case', 'worse', 'potato', 'mealy', 'old', 'expensive', 'fresh', 'potato', 'best', 'case', 'potato', 'sour', 'bad', 'company', 'best', 'kettle', 'chip', 'one', 'best', 'try', 'ordering', 'potato']",6
170,"We tend to eat these straight and/or with hummus as a chip substitute. I've noticed some variation between packages in the texture of the crisps. I prefer them when they're a bit firmer, but they're still nice even when they're softer than I would like.","['straight', 'hummus', 'chip', 'substitute', 'variation', 'package', 'texture', 'crisp', 'bit', 'firmer', 'softer']",6
191,"This makes some great baked goods! I'm no baking expert but I can follow a recipe pretty well. So far I've used it in chocolate chip cookies and waffles. I think people are right and saying that you should scale down the amount of vanilla needed. I've been using exactly what was on the recipe and I get just a slight alcohol aftertaste. If you smell the vanilla right out of the bottle, it is clear it's the vanilla you are tasting. It's not unpleasant and I don't think anybody would really notice.","['baked', 'good', 'baking', 'expert', 'recipe', 'chocolate', 'chip', 'cooky', 'waffle', 'people', 'right', 'vanilla', 'recipe', 'slight', 'alcohol', 'aftertaste', 'vanilla', 'bottle', 'clear', 'vanilla', 'unpleasant', 'anybody']",6
198,"These chips are greasy and taste burnt-there is grease in the bottom of the bag and the chips are saturated with it (especially at the bottom of the bag. Even if they are trans fat free, they need to be a lot less greasy.","['chip', 'greasy', 'grease', 'bag', 'chip', 'bag', 'trans', 'fat', 'free', 'lot', 'greasy']",6
199,"i ate the graham crackers and they were delicious.  i shared the graham crackers with lana and she said also that the graham crackers were delicious.  both lana and i agreed on the strong oats taste and a lingering graham cracker taste, less subtle than other graham crackers.  i asked lana if this was a cracker she would use for the crust of a banana cream or key lime pie.  with no hesitation she said yes.  this is a wonderful alternative snack to cookies and chips.  lana is with me in highly recommending BACK TO NATURE GOLDEN HONEY OAT GRAHAMS.","['graham', 'cracker', 'delicious', 'graham', 'cracker', 'lana', 'graham', 'cracker', 'delicious', 'lana', 'strong', 'oat', 'lingering', 'graham', 'cracker', 'subtle', 'graham', 'cracker', 'lana', 'cracker', 'crust', 'banana', 'cream', 'key', 'lime', 'pie', 'hesitation', 'wonderful', 'alternative', 'snack', 'cooky', 'chip', 'lana', 'nature', 'golden', 'honey', 'oat', 'graham']",6
212,"I don't know if it was the case of chips we received or what, but everyone we allowed to sample the chips (in a buffet style setting) agreed that these were slightly on the salty side. One person jokingly stated that these would be terrific for melting ice and snow, due to the amount of salt in these.  We had ordered these with the expectations that these would be similar to the Lay's Kettle Mesquite Potato Chips, but these Kettle brands outback bbq chips are the exact opposite.  Sorry folks, we just had better expectations from these chips but they a little on the on the salty side.  We are still looking forward to Amazon finally getting the Lay's Kettle Mesquite Potato Chips in stock. These got a 2 star, because the bbq powder they had used on these were flavorful enough to be unique.","['case', 'chip', 'chip', 'buffet', 'style', 'salty', 'person', 'terrific', 'ice', 'snow', 'salt', 'expectation', 'similar', 'lay', 'mesquite', 'potato', 'chip', 'kettle', 'brand', 'bbq', 'chip', 'exact', 'opposite', 'sorry', 'folk', 'better', 'expectation', 'chip', 'little', 'salty', 'lay', 'mesquite', 'potato', 'chip', 'stock', 'star', 'bbq', 'powder', 'flavorful', 'unique']",6
220,These are fantastic! I've gone through about 20 bags in the last couple months.  Try putting out a bowl of these rather than pretzels or chips.  They've got a hint of saltiness to them so they go great with beer.  The bulk box of 15 bags is also the most economical purchase I've found.,"['fantastic', 'bag', 'couple', 'month', 'bowl', 'pretzel', 'chip', 'hint', 'saltiness', 'beer', 'bulk', 'box', 'bag', 'economical', 'purchase']",6
229,"I will definitely order this again. It melts in your mouth. The texture is light. When I brought it to work, the whole bag disappeared in minutes.","['mouth', 'texture', 'light', 'bag', 'minute']",6
249,This was the second time I've ordered the 5lbs bag from Amazon. Both times I've gotten the freshest Good & Plenty's I've ever gotten. I get them at the store or at the movies and they are tough even hard. I loved them and thought that's just how they came until I had them soft and chewy. Awesome!,"['second', 'time', 'bag', 'time', 'freshest', 'plenty', 'store', 'movie', 'tough', 'soft', 'chewy', 'awesome']",6
252,I love these chips! They always make a great healthy snack when I'm stuck at work with just the vending machine for sustenance.,"['chip', 'healthy', 'snack', 'work', 'vending', 'machine', 'sustenance']",6
270,"I got them in a clear plastic bag, but how do you think they look before they are packaged?  They were fresh and salty.  yummy","['clear', 'plastic', 'bag', 'fresh', 'salty', 'yummy']",6
280,"These are perhaps the worst chips that have ever gone into my mouth.  For my entire life Sour Cream & Onion (and in this case ""& Chive"") chips were my favorite. Recently Kettle brand Honey Dijon Mustard took that slot. So when I found out they had sour cream & onion I just had to try them.  As soon as I opened the bag the chips smelled of powdered milk. And indeed each chip is coated with a powdered sour cream that is just awful. It tastes like rancid milk. Not just sour, but like sour cream that when rancid. The powdery texture is also extremely unappealing. I basically hated these chips. I would not recommend these chips to anyone unless they had a particular affinity for a powdery, chalky texture on a chip, with a rancid (and onion flavor) and I have a hard time believing that person exists.  I plan on contacting Kettle and sharing my thoughts with them. Hopefully they'll reassess the seasoning on these otherwise wonderful kettle style chips.","['worst', 'chip', 'mouth', 'entire', 'life', 'sour', 'cream', 'onion', 'case', 'chive', 'chip', 'favorite', 'kettle', 'brand', 'honey', 'dijon', 'mustard', 'slot', 'cream', 'onion', 'bag', 'chip', 'powdered', 'milk', 'chip', 'powdered', 'sour', 'cream', 'awful', 'rancid', 'milk', 'sour', 'sour', 'cream', 'powdery', 'texture', 'unappealing', 'chip', 'chip', 'particular', 'affinity', 'powdery', 'chalky', 'texture', 'chip', 'rancid', 'onion', 'flavor', 'hard', 'time', 'person', 'exists', 'kettle', 'thought', 'seasoning', 'wonderful', 'kettle', 'style', 'chip']",6
307,"You'll either like this double-salted licorice - and, indeed, other salted licorice available on Amazon - or you'll detest it. The reviews on this and other licorice products attest to this polarity among reviewers. It's an acquired taste that, once acquired, proves to be somewhat addictive.  I have only recently become acquainted with salted licorice. I actually prefer the normal salted variety, although the salty kick - from ammonium salts rather that sodium chloride - is very strong and strangely satisfying in these double-salt rounds.  I would advise anybody who is thinking of trying salted licorice to seek out a small pack of the stuff first of all. If you like it, go ahead and order one of the regular-salted  Kraepelien & Holm Farm Salt Licorice, 2.2-Pound Bags (Pack of 3)  available on Amazon, making sure to take advantage of the subscription offer. Otherwise, you risk wasting your money on something you may consider inedible.","['double-salted', 'licorice', 'licorice', 'available', 'review', 'licorice', 'product', 'polarity', 'reviewer', 'prof', 'addictive', 'salted', 'licorice', 'normal', 'salted', 'variety', 'salty', 'kick', 'ammonium', 'salt', 'sodium', 'chloride', 'strong', 'double-salt', 'round', 'anybody', 'salted', 'licorice', 'small', 'pack', 'stuff', 'regular-salted', 'kraepelien', 'holm', 'farm', 'salt', 'licorice', '2.2-pound', 'bag', 'pack', 'available', 'making', 'sure', 'advantage', 'subscription', 'money', 'inedible']",6
314,"Great portion control, nice that you dont have to keep it in the fridge or freezer. I'm reordering some right now :)","['portion', 'control', 'fridge', 'freezer', 'right']",6
343,We put this in everything!! It gives an extra kick to everything from sandwiches to egg salad to . . .,"['extra', 'kick', 'sandwich', 'salad']",6
344,I found these at BJ's Wholesale Club and really liked the taste.  They are very crunchy and chocolaty and the portion size is good.,"['bj', 'wholesale', 'club', 'crunchy', 'chocolaty', 'portion', 'size']",6
349,"I received my shipment today, and tried to microwave four bags using different time settings. Only one or two out of each bag microwave correctly. I even put the unpopped on a plate as someone suggested and nothing. I carefully followed directions for each bag. If I could rate this, a zero I would.","['shipment', 'today', 'bag', 'different', 'time', 'setting', 'bag', 'unpopped', 'plate', 'direction', 'bag', 'rate', 'zero']",6
351,You can buy the same bag of chocolate at any Michaels store for $2.99.  I got a ton of bags on sale for $1.99 there!  Don't waste your money or your time waiting for this bag,"['bag', 'chocolate', 'michael', 'ton', 'bag', 'sale', 'money', 'time', 'bag']",6
367,"Excellent Product!  Great taste!  Perfect portion!  Only 100 calories in a bag.  I microwave it for 1:30 and it comes out perfect each time.  Fills a medium tupperware bowl.  And it was an very good value!  Only $8.98 for 3 boxes, shipped! ONLY 30 cents for each bag!","['excellent', 'perfect', 'portion', 'bag', 'perfect', 'time', 'medium', 'tupperware', 'bowl', 'value', 'box', 'cent', 'bag']",6
397,"I've heard about these chips for a while now and thought they would be a good alternative to regular chips. I couldn't eat them though, they just don't taste good to me personally. My grandmother loved them though and I gave the rest to her.","['chip', 'alternative', 'regular', 'chip', 'grandmother', 'rest']",6
411,too much MSG gives it a nasty salty after taste.  i basically gave them away.,"['msg', 'nasty', 'salty']",6
418,"I liked the flavor and texture of the tortillas.  They are not spicy, but the taste is not bland because of the olives. The chips are small and the serving size in the bag is just enough for a quick, satisfying snack.","['flavor', 'texture', 'tortilla', 'bland', 'olive', 'chip', 'small', 'size', 'bag', 'quick', 'satisfying', 'snack']",6
458,the flakes are like eating twigs and straw I contacted company and they said would send coupons to replace my product but I never got any thing in the mail ever,"['flake', 'twig', 'straw', 'company', 'coupon', 'thing', 'mail']",6
462,"When I eat junk food, I'd like to enjoy it, the guilty pleasure it is.  These cookies are neither healthy or tasty.  Stick to Chewy Chocolate Chip cookies.","['junk', 'food', 'guilty', 'pleasure', 'cooky', 'healthy', 'stick', 'chocolate', 'chip', 'cooky']",6
466,This product was very tasteless and boring. I felt like I was eating packaging material..awful awful awful awful!!!!!! Very bland!!!,"['tasteless', 'boring', 'material', 'awful', 'awful', 'awful', 'awful', 'bland']",6
467,"I tried the Martha White Turtle Fudge Chocolate Chip Cookie recipe and these are the worst cookies I have ever made. Either there is someone on the staff of Martha White who has a lopsided sense of humor OR their taste buds have taken a permanent vacation. I wasted my time, a lot of money on chocolate and pecans,and my effort.Martha White either needs to tweek this recipe or take it off the website so no other unsuspecting housewife will waste her money and time on these worthless cookies. My husband picked up one on his way through the kitchen and within two seconds he came back in and threw it in the garbage.","['martha', 'white', 'turtle', 'fudge', 'chocolate', 'chip', 'cookie', 'recipe', 'worst', 'cooky', 'staff', 'martha', 'white', 'lopsided', 'sense', 'humor', 'bud', 'permanent', 'vacation', 'time', 'lot', 'money', 'chocolate', 'pecan', 'white', 'need', 'recipe', 'website', 'housewife', 'money', 'time', 'worthless', 'cooky', 'husband', 'way', 'kitchen', 'second', 'garbage']",6
506,"I really love Kettle brand chips, but these are rather disappointing. There is very little sour cream or onion flavor.","['kettle', 'brand', 'chip', 'disappointing', 'little', 'sour', 'cream', 'onion', 'flavor']",6
513,"Not what I expected at all, there is no punch to these chips like I thought there would be. Not spicy or hot but rather just disgusting. The flavor is off and the after taste is god awful. I ate one corn chip and decided I did not care for them so I ate something else to get the flavor of poop out of my mouth, because that is what these chips taste like, and I can still taste these poo chips.  I will not be buying these chips again at all.  There blue corn chips are really great, but the so called red powder they put on these is just so off.","['punch', 'chip', 'spicy', 'hot', 'flavor', 'god', 'awful', 'corn', 'chip', 'flavor', 'poop', 'mouth', 'chip', 'poo', 'chip', 'chip', 'blue', 'corn', 'chip', 'red', 'powder']",6
515,"Update: Was great at less than $6 with subscribe and save. Now, it's 16.99? Holy heck! No way!  One of the few crunchy cookies that taste homemade. So much better than Chips Ahoy, you'll completely forget about them. No yucky after taste like Chips Ahoy. Plenty of chocolate chips made with real chocolate. Gasp. I love the mini size. Perfect for putting a few in a condiment bowl and covering with milk. My secret midnight snack, every now and then, of course. Comes in a huge 40 oz. bag that will last my family of 6 for a month. Hence, I set this up for monthly delivery and at their subscribe rate, who can beat that?","['update', 'subscribe', 'way', 'crunchy', 'cooky', 'better', 'chip', 'yucky', 'chip', 'plenty', 'chocolate', 'chip', 'real', 'chocolate', 'gasp', 'mini', 'size', 'perfect', 'condiment', 'bowl', 'milk', 'secret', 'midnight', 'snack', 'course', 'huge', 'oz', 'bag', 'family', 'monthly', 'delivery', 'subscribe', 'rate']",6
536,"I don't know why everyone loves these chips. They are healthy but taste disgusting. Only the original flavor tasted good, so getting the variety pack was a very bad idea. I would not buy this again and would rather go with baked chips than these. Pirate's Booty makes popped chips that are way better.","['chip', 'healthy', 'original', 'flavor', 'variety', 'pack', 'bad', 'idea', 'baked', 'chip', 'pirate', 'booty', 'chip', 'way']",6
546,It took a while to get used to these chips but they are pretty good and more healthy for you. They sure were eaten all up by my family and friends.,"['chip', 'healthy', 'family', 'friend']",6
566,"Popchips don't taste like a lot of the other lowfat salty snack options.  They are light in taste and big on crunch.  Great alternative to potato chips.  I'm not a fan of the BBQ flavor but I do like the sea salt & vinegar, salt & pepper alot and sour cream and onion.  Like the individual bags - perfect for on the go and lunches.","['popchips', 'lot', 'lowfat', 'salty', 'snack', 'option', 'light', 'big', 'crunch', 'alternative', 'chip', 'fan', 'bbq', 'flavor', 'sea', 'salt', 'vinegar', 'pepper', 'alot', 'sour', 'cream', 'onion', 'individual', 'bag', 'lunch']",6
583,"So as soon as the delivery guy gave me the package I opened it ready to eat some gummy bears and all I got was a big goo of gummy bears. Due to the heat of the delivery truck it all melted into gel. Of course it is not refundable so now all i have is a bag a liquid-multicolored goo. thanks for making me throw away 15 dollars. Good game amazon. So think about if its summer or kinda warm, stop and wait till december.","['delivery', 'guy', 'package', 'ready', 'gummy', 'bear', 'big', 'goo', 'gummy', 'bear', 'heat', 'delivery', 'truck', 'gel', 'course', 'refundable', 'bag', 'liquid-multicolored', 'goo', 'thanks', 'dollar', 'game', 'summer', 'warm', 'stop', 'wait', 'till']",6
600,The packaging was intact and all but when I opened the box I found that the greenies were stuck together and wouldn't break apart (even when I tried smashing them against the concrete). At some point they must have been moist that they had become so cemented together.  It is a struggle trying to pull one at a time out of the bag and they break apart. Not exactly what I wanted.,"['packaging', 'intact', 'box', 'greenies', 'concrete', 'point', 'cemented', 'struggle', 'time', 'bag']",6
609,"While these are expensive for the calories, they are one of few foods that can actually be eaten before strenuous exercises such as biking. I also like these at 2am when I am rolling out of my sleeping bag to summit a mountain. Very tasty indeed.","['expensive', 'calorie', 'food', 'strenuous', 'exercise', 'biking', 'bag', 'mountain']",6
660,"Usually, healthy food is hard to swallow. Not these, fresh, crunchy, delicious pumpkin seeds. I switched from potato chips and my wife tells me they are good for the prostate. What do I know? I'm taking her word for it.","['healthy', 'food', 'hard', 'fresh', 'crunchy', 'delicious', 'pumpkin', 'seed', 'potato', 'chip', 'wife', 'tell', 'prostate', 'word']",6
