,Text,Tokens,Labelled_topic
553,"Although this seems like a great product it is definitely not minced.  The cans say it is minced but it isn't, it is ground beef.  My cat ONLY likes minced.  Not chunks, not ground.  Although she will eat ground cat food sometimes, it has to be inviting and delicious, yet she just walks away from this.  I hate it when the packaging lies about the contents of a product.  The shipping was speedy and the value is great (as long as they deliver what the promise) now I am stuck with food my cat wont eat at all.","['can', 'ground', 'cat', 'chunk', 'ground', 'cat', 'food', 'delicious', 'packaging', 'content', 'shipping', 'speedy', 'value', 'promise', 'food', 'cat', 'wont', 'eat']",13
580,Nice to see more than one flavor in a case. My cat really likes this one. Likes the extra gravy ones the best. Wish they sold them in varriety packs. They use meat by-products in their food. I could not get my cat to eat any thing else. She did not like the natural food. Up to you.,"['flavor', 'case', 'cat', 'extra', 'gravy', 'one', 'best', 'wish', 'varriety', 'pack', 'meat', 'by-product', 'food', 'cat', 'thing', 'natural', 'food']",13
650,I stopped in the Cayman Islands and fell in love with this rum cake. It makes a great gift too.,"['cayman', 'love', 'rum', 'gift']",13
652,Many people are buying this food believing it is safer because it is made in New Zealand. It is now made in the US by Performance Pet Products. I have been feeding this food to my cats since the recall horror of 2007 and prior to the change it was excellent food and I was thrilled with it. Since ZiwiPeak has been switched to canning in the US it has been a nightmare. Several times in the last year I have opened the food to find it is a green or blue colour. I had to return those cans because it made both my cats vomit and have loose stools. Also recently I have found large sharp bone pieces are present and very large strange chunks of greyish pink material that looks like connective tissue. I've contacted the US distributor twice but they have never replied. A batch I got this month with an expiry date of 2014 has caused severe vomiting and shedding with both cats who were previously healthy.,"['people', 'food', 'safer', 'new', 'zealand', 'performance', 'pet', 'product', 'food', 'cat', 'recall', 'horror', 'change', 'excellent', 'food', 'ziwipeak', 'nightmare', 'time', 'food', 'green', 'blue', 'colour', 'can', 'cat', 'loose', 'stool', 'large', 'sharp', 'bone', 'piece', 'present', 'large', 'strange', 'chunk', 'greyish', 'material', 'connective', 'tissue', 'distributor', 'batch', 'expiry', 'date', 'severe', 'vomiting', 'cat', 'healthy']",13
731,It's great for making popcorn in my Stir Crazy popper. We bought it because it's suppose to be really good for you. I'll let you know in 50 years if it made me live longer.,"['popcorn', 'stir', 'crazy', 'year', 'live', 'longer']",13
853,"We have five cats - one an elderly cat of 15 years, the other four in the 9-11 year range.  The oldest cat was diagnosed a couple of months ago with the beginning stages of chronic kidney disease.  His numbers didn't warrant being on prescription food yet, but we needed to start paying attention to things like protein and phosphorus levels in his food.  Because we have five cats, and some of them are nibblers eating four or five nuggets at a time, we decided to switch them all to an acceptable food for the oldest, so we picked the active longevity because it specifically mentioned kidney support and calories appropriate for less active older cats.  Since we made the switch 6 weeks ago, all of the cats have gained weight.  This was fine for the little old guy as he was a bit underweight; not good for the rest of them.  Our other male went from a slightly chunky 18.5 lbs to an obese 21.25 lbs - almost three pounds in 6 weeks!  The 3 females gained between 1.5 to 2 pounds each.  We noticed them making a lot more visits to the food bowl, like they couldn't seem to get full.  We also saw a lessening of coat quality - lots of shedding even though they are brushed regularly (including with a furminator) and one developed bad dandruff.  The stools developed a really bad odor, although I do have to say nobody developed diarrhea which I am grateful for.  Most worrisome was that the lab results on the old guy came back with some of the kidney values of concern having worsened.  I am very disgusted with Science Diet - they are actively fooling the public with the nutritional claims on the bags. One of the sites I researched on for chronic renal failure has charts detailing the nutritional breakdown of most of the various foods available.  If you compare the various Science diet formulae that have different health claims on them - the nutritional values for the components listed are all within a tenth of a point or two.  Basically from the nutritional analysis it appears that they are  the same base formula with maybe a slight difference in a vitamin or additive.  With other brands, such as innova or royal canin, there appears to be an actual difference between the different formulae.  Now to deal with the weight gain, as well as the other problems we noted, we are switching foods again.  This time we are trying royal canin indoor mature.  Wish us luck.","['cat', 'elderly', 'cat', 'year', 'range', 'oldest', 'cat', 'couple', 'month', 'stage', 'chronic', 'kidney', 'number', 'prescription', 'food', 'attention', 'thing', 'protein', 'phosphorus', 'level', 'food', 'cat', 'nibbler', 'nugget', 'time', 'acceptable', 'food', 'oldest', 'active', 'longevity', 'kidney', 'support', 'calorie', 'active', 'older', 'cat', 'switch', 'week', 'cat', 'weight', 'fine', 'little', 'old', 'guy', 'bit', 'underweight', 'rest', 'male', 'chunky', 'lb', 'obese', 'lb', 'pound', 'week', 'female', 'pound', 'lot', 'visit', 'food', 'bowl', 'lessening', 'coat', 'lot', 'furminator', 'bad', 'stool', 'bad', 'diarrhea', 'grateful', 'worrisome', 'lab', 'result', 'old', 'guy', 'kidney', 'value', 'concern', 'disgusted', 'science', 'diet', 'public', 'nutritional', 'claim', 'bag', 'site', 'chronic', 'renal', 'failure', 'chart', 'nutritional', 'breakdown', 'various', 'food', 'available', 'various', 'science', 'diet', 'formula', 'different', 'health', 'claim', 'nutritional', 'value', 'component', 'tenth', 'point', 'nutritional', 'analysis', 'base', 'formula', 'slight', 'difference', 'vitamin', 'additive', 'brand', 'innova', 'royal', 'canin', 'actual', 'difference', 'different', 'formula', 'weight', 'gain', 'problem', 'food', 'time', 'royal', 'canin', 'indoor', 'mature', 'wish']",13
882,"I finally did the research on this temptation treats and I'm glad to see that my suspicions are correct. I have been buying this treats for my kitty for years and suspected them all along to be the cause of him vomiting. Ironically, I even bought the hairball ones to see if they would make him stop vomiting. Now is official, I stopped giving them to him as often, and then monitored him whenever I gave him any. It soon became clear to me that he only vomits whenever I give him this treats. Sometimes he would vomit within minutes, and other times he would vomit during the night or the next morning, but if I give him this treats, I'm sure to be cleaning up orangee throw up off my carpet soon after.  I think is a matter of allergy or sensitivity to one of the ingredients, and they probably don't do anything to other cats but I'm never buying this again for my kitty.","['research', 'temptation', 'glad', 'suspicion', 'correct', 'treat', 'kitty', 'year', 'cause', 'hairball', 'one', 'vomiting', 'official', 'clear', 'treat', 'minute', 'time', 'night', 'morning', 'sure', 'carpet', 'matter', 'allergy', 'sensitivity', 'ingredient', 'cat', 'kitty']",13
961,"My cats love the food, and it's on the HAPPY list of ""Companies that Don't Test on Animals"" linked through the PETA site, peta.org.  That is VERY reassuring.","['cat', 'food', 'happy', 'list', 'company', 'animal', 'peta', 'site', 'reassuring']",13
1063,Used for less then 2 months both cats fur began falling out bad. Stopped using it & the cats fur is back to fine. Back to feeding my cats Nature's Variety instinct. I baught this PetGaurd product at Fairway Market not Amazon. Will not use it again.,"['month', 'cat', 'bad', 'cat', 'cat', 'variety', 'instinct', 'petgaurd', 'fairway', 'market']",13
1180,"I thought that this was a decent price when I ordered it. Two days later I went to a foodstore which had not carried it and found that they had begun stocking the litter for $7.98. I like this product(and so does my fussy cat), but feel that I have been ripped off.","['decent', 'price', 'day', 'foodstore', 'litter', 'fussy', 'cat']",13
1322,My husband complained that split peas didn't have any taste anymore.  He really likes these and said they taste like split peas used to taste.  Seem to be very good quality.,"['husband', 'split', 'pea', 'split', 'pea']",13
1432,This is one of the very few flavors my cat will eat. She digests it well and seems to enjoy it.,"['flavor', 'cat']",13
1441,"looking for no points but this has a funny taste, on weight watchers but prefer pb2 so will take the 1 pt value","['point', 'funny', 'weight', 'watcher', 'pt', 'value']",13
1508,"I've tried it with both my cats, several times. Every time they eat this, and other Whiskas Temptations products, they vomit within minutes. They LOVE it, they WANT it, it's CHEAP but it makes them puke, so, I'd consider this a bad purchase.","['cat', 'time', 'time', 'whiskas', 'temptation', 'product', 'minute', 'bad', 'purchase']",13
1551,"Nice mild taste though there is a strong fish odor in the 'juice' - the cats loved that! there are a lot of bones and skin - reminds me of when mom would make sardine sandwiches... very tasty though and no after taste. and though no salt is great, I'm going to try the no bones or skin type next...wild caught is great too","['mild', 'strong', 'fish', 'odor', 'cat', 'lot', 'bone', 'reminds', 'mom', 'sardine', 'sandwich', 'salt', 'bone', 'type', 'wild', 'caught']",13
1576,"When Pet Promise, a safe and healthy pet food, went out of business, I was desperately looking for another healthy food that had no by-products, rendered fats, meat meals, or outsourced ingredients. (You might want to check out what these types of ingredients can include - if your stomach can take it - but avoid commercial manufacturers' ""spins"" on this). Good books to get in this regard are ""Foods Pets Die For"" and ""Protect Your Pet"":  Food Pets Die For: Shocking Facts About Pet Food   Protect Your Pet: More Shocking Facts   My cats were completely unaffected by the melamine contamination tragedy of 2007 - which killed many pets, especially cats - because their Pet Promise food was one of the few brands in America that didn't use outsourced ingredients (and was never on the recall list - unlike some of the very expensive ""premium brands""). I felt so lucky that I had already switched to Pet Promise, a petfood company that bought ingredients only from North American farmers using sustainable agriculture and free-range livestock.  I finally discovered Halo's products, and was encouraged by the fact that Ellen DeGeneres, a devout animal lover herself, not only endorses it but also has become part-owner of the company. Their website also included a specific message written to us former Pet Promise users. So I went to my health-food store and bought some.  I was delighted to see that it had no by-products, no rendered meats, no meat meals, and that the label stated that all its ingredients are ""Made in the USA"", except the pea protein from Canada. Furthermore, the salmon in Halo is wild Alaskan, not farmed salmon (aka, pharmed salmon, full of antibiotics, etc.). Moreover, it is low in carbohydrates and even includes probiotics in the mix! Making it even more promising than Pet Promise!  But the ultimate test was whether my cats would eat it or not. Unlike my dachshunds, who would eat just about anything that hit the floor (they're really low to the ground, you know), cats are notorious for their persnickety eating habits. BUT THEY LOVE IT!!! Can't get enough! So I have to dole it out so they don't overeat! And after five months, their health and energy seem to be great.  Oh, and hi, Ellen - and many thanks!","['pet', 'safe', 'healthy', 'pet', 'food', 'business', 'healthy', 'food', 'by-product', 'fat', 'meal', 'outsourced', 'ingredient', 'type', 'ingredient', 'stomach', 'avoid', 'commercial', 'manufacturer', 'spin', 'book', 'regard', 'food', 'pet', 'pet', 'food', 'pet', 'fact', 'pet', 'food', 'pet', 'shocking', 'fact', 'cat', 'melamine', 'contamination', 'tragedy', 'pet', 'cat', 'pet', 'promise', 'food', 'brand', 'america', 'outsourced', 'ingredient', 'recall', 'list', 'expensive', 'premium', 'brand', 'lucky', 'petfood', 'company', 'ingredient', 'north', 'american', 'farmer', 'sustainable', 'agriculture', 'free-range', 'livestock', 'halo', 'product', 'fact', 'devout', 'animal', 'lover', 'part-owner', 'company', 'website', 'specific', 'message', 'pet', 'promise', 'user', 'health-food', 'store', 'by-product', 'rendered', 'meat', 'meal', 'label', 'ingredient', 'usa', 'pea', 'protein', 'canada', 'salmon', 'halo', 'wild', 'alaskan', 'salmon', 'aka', 'salmon', 'antibiotic', 'low', 'carbohydrate', 'probiotic', 'mix', 'promising', 'pet', 'promise', 'ultimate', 'test', 'cat', 'dachshund', 'floor', 'low', 'ground', 'cat', 'notorious', 'persnickety', 'habit', 'month', 'health', 'energy', 'oh', 'hi', 'ellen', 'thanks']",13
1578,"I felt really good about being a good cat mommy and buying something of such quality for my sweeties... Too bad none of the would eat it, no matter what I did.  Donated it to the local SPCA -- maybe a dog will eat it.","['cat', 'mommy', 'sweetie', 'bad', 'matter', 'local', 'spca', 'dog']",13
1634,"Great food for my cat.  He always looks healthy, sleek, and shiny.  Has been his diet for 3 years.  The last time I ordered this food from Amazon it was around $11.  Why the big price increase?  Will look local now.","['food', 'cat', 'healthy', 'sleek', 'shiny', 'diet', 'year', 'time', 'food', 'big', 'price', 'increase', 'local']",13
1831,"We lived in Hawaii for a few years.  Have been searching for Kona or Maui coffe.  We live in secluded area, so have been ordering on line.  Not too much acid.  Great tasting.","['hawaii', 'year', 'kona', 'maui', 'coffe', 'secluded', 'area', 'line', 'tasting']",13
1895,"I adopted my adorable Edmund last year from a shelter. They sent me home with a small bag of Felidae (NOT grain free version) cat and kitten dry formula as he was a kitten at the time. I am very concerned about eating healthy WHOLE foods, so I of course want the best for my kitty as well. I did research and found that cats' digestive systems are not designed to eat any grains/fruits/vegetables directly, and basically the only carbs they are to eat are what is already in their prey's stomachs (ie: if a mouse ate something carby and the cat ate the mouse they would get a little of whatever was in it). So I wanted to make sure the ratio of his food was as close to what's found in nature as possible, without breaking the bank. He already seemed to really like the Felidae Grain-included version, so as soon as my starter bag ran out I immediately switched to the grain free variety and he has ONLY eaten this ever since I got him - he LOVES it! I give him one small scoop of grain free kibble in the morning and then a partial can of this large 13oz Felidae grain free food (we've tried both the turkey/chicken and the salmon grain free canned ones and Edmund prefers the turkey/chicken but will eat anything I give him :-)). I bought some can lids at Petsmart, and they seal air tight on these cans - so fridge storage is clean and easy.  He has the absolute SOFTEST, SHINIEST FUR COAT I have ever seen on a cat and he is very healthy and happy - we haven't had a single vet visit since I adopted him (even though he had chronic upper respiratory issues when I got him, they all cleared up). I have to blame at least SOME of all this on the fact he only eats grain free Felidae food (the rest is because I love him so ridiculously much!).  I LOVE the FREE SHIPPING on Amazon (I buy a case of canned and a bag of dry (or two of one) at the same time)! I used to buy this elsewhere, and since it's so heavy shipping would often be almost as much as the product!","['adorable', 'edmund', 'shelter', 'home', 'small', 'bag', 'felidae', 'free', 'version', 'cat', 'dry', 'formula', 'kitten', 'time', 'concerned', 'healthy', 'food', 'course', 'best', 'kitty', 'research', 'cat', 'digestive', 'system', 'carbs', 'prey', 'stomach', 'mouse', 'ate', 'carby', 'cat', 'mouse', 'little', 'sure', 'ratio', 'food', 'nature', 'possible', 'bank', 'felidae', 'grain-included', 'version', 'starter', 'bag', 'grain', 'free', 'variety', 'small', 'scoop', 'grain', 'free', 'kibble', 'morning', 'partial', 'large', 'felidae', 'grain', 'free', 'food', 'salmon', 'grain', 'free', 'one', 'edmund', 'prefers', 'lid', 'petsmart', 'air', 'tight', 'can', 'fridge', 'storage', 'clean', 'easy', 'absolute', 'softest', 'shiniest', 'fur', 'coat', 'cat', 'healthy', 'happy', 'single', 'vet', 'visit', 'chronic', 'upper', 'respiratory', 'issue', 'fact', 'free', 'felidae', 'food', 'rest', 'free', 'shipping', 'case', 'bag', 'dry', 'time', 'heavy', 'shipping']",13
1964,With the economy so tight I feel fortunate to have found the cat food my cats like for a price I can afford.  Thanks!,"['economy', 'tight', 'fortunate', 'cat', 'food', 'cat', 'price', 'thanks']",13
1967,"I have one cat who cannot tolerate THIS PARticular Fancy Feast Salmon Product. It is only the Shredded one that gets her, but get it does. Everytime she eats it, she throws it up all over everywhere. My shoes, the white rug and gratefully, the tile.  She ate this for several years with occasional upsets, but now it is EVERY time. No more for this family. I realize that this occurs on an individual basis USUALLY.  But, I also have one younger kitty who is at the ""occasional upset"" stage. So, if you have a kitty with a tender tummy, I would avoid this!!","['cat', 'particular', 'fancy', 'feast', 'salmon', 'shredded', 'shoe', 'white', 'rug', 'tile', 'year', 'occasional', 'upset', 'time', 'family', 'individual', 'basis', 'younger', 'kitty', 'occasional', 'upset', 'stage', 'kitty', 'tender', 'tummy']",13
2214,My cats absolutely would not eat this food so it was a waste of money..it is just sitting in our cabinets.  I will donate it to a shelter...,"['cat', 'food', 'waste', 'money', 'cabinet', 'shelter']",13
2251,"Too much of a good thing? We worked this kibble in over time, slowly shifting the percentage of Felidae to national junk-food brand until the bowl was all natural. By this time, the cats couldn't keep it in or down. What a mess. We've moved on.","['thing', 'kibble', 'time', 'percentage', 'felidae', 'national', 'junk-food', 'brand', 'bowl', 'natural', 'time', 'cat', 'mess']",13
2318,"Our beloved Bengal kitty, Isabel, is 13 years old and suffering from kidney stones, which are inoperable in felines. For years she lived on dry food but began to shun it as her health declined. Our vet ultimately advised feeding her whatever she'd eat: ""She might as well be as happy as possible in her declining years.""  So, we offered her one soft food after another. She turned up her nose at the expensive, vet-sold brands and repeatedly rejected one national brand and flavor after another. Finally, to her gustatory delight (and our great relief), she made her choice: this particular Wiskas version is the ONLY kind she'll eat day in and day out. It MUST be Whiskas with the turkey AND GIBLETS in GRAVY. The gravy seems to add a certain flavor and texture she can't resist.  We surmise that, like humans, our pets have food preferences linked to palate-pleasing aroma and taste. This Whiskas is the one that rings the bell for our Izzy. No, it's not the best choice for managing kidney stones, but she's got to eat. (So you won't worry that we're ignoring her renal problems, she's on daily medication and is doing quite well.)  It's not an inexpensive cat food, but its packaging is very convenient and space-saving. The Amazon auto-ship program is a life saver. The cartons always arrive on time, and the per-package bulk rate is lower than the price of small quanities. Also, our local Target was the only place we could find this exact variety, and now the store no longer carries it. (Remember, our cat demands GIBLETS and GRAVY and accepts no substitutes).  Give autoship a try. The price is better, and you can easily adjust the quantity and frequency of shipment or cancel altogether.","['beloved', 'bengal', 'kitty', 'isabel', 'year', 'old', 'kidney', 'stone', 'inoperable', 'feline', 'year', 'dry', 'food', 'health', 'vet', 'happy', 'possible', 'year', 'soft', 'food', 'nose', 'expensive', 'vet-sold', 'brand', 'national', 'brand', 'flavor', 'gustatory', 'delight', 'relief', 'choice', 'particular', 'wiskas', 'version', 'kind', 'turkey', 'giblet', 'gravy', 'gravy', 'certain', 'flavor', 'texture', 'human', 'pet', 'food', 'preference', 'palate-pleasing', 'aroma', 'whiskas', 'bell', 'izzy', 'best', 'choice', 'kidney', 'stone', 'renal', 'problem', 'daily', 'medication', 'inexpensive', 'cat', 'food', 'packaging', 'convenient', 'space-saving', 'auto-ship', 'program', 'life', 'carton', 'time', 'per-package', 'bulk', 'rate', 'lower', 'price', 'small', 'quanities', 'local', 'target', 'place', 'exact', 'variety', 'store', 'longer', 'cat', 'giblet', 'gravy', 'substitute', 'autoship', 'try', 'price', 'quantity', 'frequency', 'shipment', 'cancel']",13
2373,"This company makes all their food with the highest, natural ingredients, but this ""limited ingredients"" one is the best. I learned that cats cannot digest carbohydrates. So, many cats have stomach problems and sensitive stomachs, like my kitty. I switched my cat over to this food and his stools are firmer and less smelly and he NEVER throws up.  My cat gobbled up the food right away. I highly recommend this!","['company', 'food', 'highest', 'natural', 'ingredient', 'limited', 'ingredient', 'best', 'cat', 'carbohydrate', 'cat', 'problem', 'sensitive', 'stomach', 'kitty', 'cat', 'food', 'stool', 'firmer', 'cat', 'food']",13
2420,"I feed prowl because it is a high quality healthy food that does not break my budget.  It is much cheaper than other premium wet foods (Wellness, Weruva, etc), and my cat seems to like it.  The only downside to prowl is that, since it is dehydrated, you must mix it with water and wait 10 minutes before serving.  My kitten meows at me the entire time. I started my cat on Prowl because my vet offered a free sample. She ate it right away with no problems.  However, she'd only ever had ""healthy"" food, so I was not transitioning from an unhealthy grain filled (but addictively tasty) food. It is very easy to digest and may be a solution for cats with digestion problems.  I recommend (like another reviewer) that you order a free sample and give it a try.","['prowl', 'high', 'healthy', 'food', 'budget', 'cheaper', 'premium', 'wet', 'food', 'weruva', 'cat', 'downside', 'water', 'wait', 'minute', 'kitten', 'entire', 'time', 'cat', 'prowl', 'vet', 'free', 'sample', 'problem', 'healthy', 'food', 'unhealthy', 'grain', 'food', 'easy', 'solution', 'cat', 'digestion', 'problem', 'reviewer', 'free', 'sample', 'try']",13
2426,"This is, at $1 a can, the most expensive cat food that I've purchased.  It seemed overly expensive to me - at first.  the cans are pretty and are only three ounces.  At first, again, that didn't seem like much to me.  But, my preconceived notions went out the window when I saw how my cats loved it.  The pair of kittens kindly took turns eating from one can, but, they scarfed it down and came and begged for more.  The adult cats each have been given one can a day.  These cats NEVER growl at one another, but, when they're eating Petite Cuisine, they growl when another approaches.  They finish each serving, inhaling it like the nectar of the gods.  I'm ashamed that I'd never given this to them before and, despite the somewhat pricey bottom line and small cans, I think that this is one of the most phenomenal gifts that my cats have ever been given.","['expensive', 'cat', 'food', 'expensive', 'can', 'pretty', 'ounce', 'preconceived', 'notion', 'window', 'cat', 'pair', 'kitten', 'turn', 'adult', 'cat', 'cat', 'petite', 'cuisine', 'nectar', 'god', 'pricey', 'line', 'small', 'can', 'phenomenal', 'gift', 'cat']",13
