,Text,Tokens,Labelled_topic
110,"I love VitaMuffins, but my supermarket sells one box of 4 muffins for $6.29.  Instead I bought the mix, 3 boxes for $16.00, and each box makes 12 muffins. Instead of $1.62 per muffin, the mix only requires water & eggs and works out to about 48 cents per muffin, and very easy to make. That's a great deal.","['vitamuffins', 'supermarket', 'box', 'muffin', 'mix', 'box', 'box', 'muffin', 'muffin', 'mix', 'water', 'egg', 'cent', 'muffin', 'easy', 'deal']",11
135,"Works well, taste is good, about to order a new box.  If you are a diabetic this is nice to have around the house or office.","['work', 'new', 'box', 'diabetic', 'house', 'office']",11
141,I was expecting these cookies were going to be normal size but i was wrong!  i was planning on dipping them in chocolates but they r not those average size at all! So disappointed! I now have to go out n find the normal size cookies. What a  waste of money. I also needed 50 but 20 of them were broken. They do not put fragile on the box outside.,"['cooky', 'normal', 'size', 'wrong', 'chocolate', 'average', 'size', 'disappointed', 'normal', 'size', 'cooky', 'waste', 'money', 'box']",11
163,Just a little pricy but worth having.  Made from corn much better than the rice  If you haven t tried this I would strongly suggest you give it a  try and by buying it 12 at a time it also saves you money,"['little', 'pricy', 'worth', 'corn', 'rice', 'try', 'time', 'money']",11
181,"These taste great and are pretty addictive, but this same box was about $5 at my local Ralph's supermarket. Don't buy this from Amazon!","['pretty', 'addictive', 'box', 'local', 'ralph', 'supermarket']",11
190,"These are not the York Peppermint Patties that I am accustomed to. They are very noticeably made of lower quality ingredients. After I took a single bite I could tell something was wrong, so I checked the packaging and sure enough these are manufactured in Mexico (I saw on another variety here on Amazon that people were complaining about the quality of the 'Made in Mexico' York Peppermint Patties). This product is a waste of money.","['york', 'peppermint', 'patty', 'lower', 'ingredient', 'single', 'bite', 'wrong', 'packaging', 'sure', 'mexico', 'variety', 'people', 'mexico', 'york', 'peppermint', 'patty', 'waste', 'money']",11
200,I have been a fan of Pamela's Products baking mixes for awhile now. This bread mix is one of my favorites. It is really healthy and easy to work with. I am always guaranteed good tasting bread when I use this mix. I really think it a good deal for healthy quality food. I don't have a lot of time to bake from scratch but I do like home made break so this is a good compromise.,"['fan', 'pamela', 'product', 'mix', 'bread', 'mix', 'favorite', 'healthy', 'easy', 'bread', 'mix', 'deal', 'healthy', 'food', 'lot', 'time', 'scratch', 'home', 'break', 'compromise']",11
205,Grove Square Cappuccino Cups were excellent. Tasted really good right from the Keurig brewer with nothing added.  wWould highly recommend.  RCCJR,"['grove', 'square', 'cappuccino', 'cup', 'excellent', 'right', 'keurig', 'brewer', 'wwould', 'recommend', 'rccjr']",11
243,"This is much too watery. It tastes very much like the tasteless hot cocoa one gets out of a vending machine.  After receiving the box and reading the list of ingredients,  I've decided not to order again.  This product if definitely not worth the money.","['watery', 'tasteless', 'hot', 'cocoa', 'vending', 'machine', 'box', 'list', 'ingredient', 'money']",11
246,"Just the right mix of chocolate, caramel and crunchy popcorn; very tasty. Plus the box is separated into 5 130-calorie packages so you don't sit down and eat the whole box at once.","['right', 'mix', 'chocolate', 'caramel', 'crunchy', 'popcorn', 'box', '130-calorie', 'package', 'box']",11
262,"Received these in my Influenster box for Summer, taste great and very soft. Seemed to be a healthy alternative to regular cookies just concerned as to how much they will cost.","['influenster', 'box', 'summer', 'soft', 'healthy', 'alternative', 'regular', 'cooky']",11
284,We have purchased at least 20 boxes of David Pumpkin seeds and have not had a bad box in the lot.  Will continue buying this great treat.,"['box', 'david', 'seed', 'bad', 'box', 'lot', 'treat']",11
293,"For the price you pay and size of each cup (you can really only make the smallest size) you are getting taken with this purchase. Buy the traditional mix from any other company, you will get a better value, better taste and a richer texture. This snot a horrible mix, it tastes ok, but it is nothing more than a decent cup of chocolate flavored water. It has no thickness to it. Swiss Miss or any other grocery store hot chocolate beats it hands down. All you are getting with this is convenience of using K-cups, which is not much of one to begin with. Avoid it.","['price', 'size', 'cup', 'smallest', 'size', 'purchase', 'traditional', 'mix', 'company', 'better', 'value', 'richer', 'texture', 'horrible', 'mix', 'ok', 'decent', 'cup', 'chocolate', 'water', 'thickness', 'swiss', 'miss', 'grocery', 'store', 'hot', 'chocolate', 'beat', 'convenience', 'k-cups', 'avoid']",11
295,why pay $36 here when you can get the same thing directly at the Honeyville site for $28?,"['pay', 'thing', 'honeyville', 'site']",11
298,"The pancakes were delicious, but they weren't as fluffy as the ones I normally make.  Next time I use this, I'm going to whip the egg whites and see if that helps.","['pancake', 'delicious', 'fluffy', 'one', 'time', 'egg', 'white']",11
300,"As my box arrived earlier today, I cannot attest to it's health benefits (I'm not sure if I would be able to anyway)... but I can absolutely confirm that there is no taste.","['box', 'today', 'health', 'benefit', 'sure', 'able']",11
328,The taste was a little off to me and like with microwave popcorn not all of the bacon skins developed. Some were still very hard on the ends and others not developed at all. I bought a box of these so I tried to perfect the technique several times with not much better outcomes. All in all I will stick with the ready to go variety offered by Frito Lay and Mission.,"['little', 'microwave', 'bacon', 'skin', 'end', 'box', 'technique', 'time', 'better', 'ready', 'variety', 'frito', 'lay', 'mission']",11
336,"This is mostly dry croutons with very little flavor. I need to try to find some way to salvage this mix as no one will eat it the way it is right now. I was expecting something more like Chex Party Mix, but was greatly disappointed. It should have much more flavor/spice to be enjoyable as a snack mix. As it is, it has less flavor than a bag of salad croutons or plain pretzels.","['dry', 'crouton', 'little', 'flavor', 'way', 'mix', 'way', 'right', 'chex', 'party', 'mix', 'disappointed', 'enjoyable', 'snack', 'mix', 'flavor', 'bag', 'salad', 'crouton', 'plain', 'pretzel']",11
343,We put this in everything!! It gives an extra kick to everything from sandwiches to egg salad to . . .,"['extra', 'kick', 'sandwich', 'salad']",11
346,"I add boneless chicken breast, peppers, onions, and string beans and simmer until the chicken is done. I ate this dish over 1/2 cup of brown rice for dinner for 4 months straight when dieting, losing a total of 40 lbs.  I did not get sick of this dish, as it is so tasty!  The calorie and contents of this dish fit the specs of the diet that I was on.  Delicious way to lose weight.","['boneless', 'breast', 'pepper', 'onion', 'bean', 'simmer', 'chicken', 'ate', 'dish', 'cup', 'brown', 'rice', 'dinner', 'month', 'total', 'lb', 'sick', 'dish', 'calorie', 'content', 'dish', 'spec', 'diet', 'delicious', 'way', 'weight']",11
359,"This is the cake part, you need to add your own Amaretto to it. And it really beats making your own!","['cake', 'amaretto']",11
373,Caused a fight over who was getting what lol. Perfect gift and have told many others to check out this box and the others they have available. Very quick delivery,"['fight', 'lol', 'perfect', 'gift', 'box', 'available', 'quick', 'delivery']",11
375,I got a box of this tea from a bed and bath and beyond kind of store and really liked it so I came here to buy more expecting a good price on a larger box.  $1 a cup?  And a k-cup isn't even an 8-oz cup?!  Nuts.  You can get a box of 108 from a certain B wholesale J warehouse club for $48.99...45 cents each!  The tea was surprising good for not really 'brewing' but buy it elsewhere cheaper!,"['box', 'tea', 'bed', 'bath', 'kind', 'store', 'price', 'larger', 'box', 'cup', 'k-cup', '8-oz', 'cup', 'nut', 'box', 'certain', 'b', 'wholesale', 'j', 'warehouse', 'club', 'cent', 'tea', 'surprising', 'cheaper']",11
381,"I recommend this instead for the same price:  Swiss Miss Hot Cocoa Mix, Milk Chocolate, 16-Count Envelopes (Pack of 8)   This thing falls short, I found myself adding some milk or my non-dairy creamers to my cup of this to make it taste somewhat creamy.  It more or less tastes horrible otherwise.  After I hated it, I decided to make it with a cup of hot milk, I just decided to pour it into a hot cup of milk, and it tastes so much better.  In my opinion, they need to up the powdered milk in them, or the non-dairy creamer in them.  It would improve this product so greatly.  They are thieves nonetheless, you usually get 10 envelopes of hot cocoa that tastes better than this in the supermarket for less than five bucks, buy two for less than ten, and still be spending less than what I spent with these.  I really thought I was buying quality, this is definitely not unless I use milk which is like cheating myself and spending extra money.  I've drank common hot cocoa from supermarket straight with water that tasted way better than this.  AVOID!","['price', 'swiss', 'miss', 'hot', 'cocoa', 'mix', 'milk', 'chocolate', '16-count', 'envelope', 'pack', 'thing', 'short', 'milk', 'non-dairy', 'creamer', 'cup', 'taste', 'horrible', 'cup', 'hot', 'milk', 'hot', 'cup', 'milk', 'opinion', 'powdered', 'milk', 'non-dairy', 'creamer', 'thief', 'envelope', 'hot', 'cocoa', 'better', 'supermarket', 'buck', 'spent', 'milk', 'extra', 'money', 'common', 'hot', 'cocoa', 'supermarket', 'straight', 'water', 'way', 'avoid']",11
382,"Over the years, this chili powder has gotten harder to find. It has been a staple of our family's chili for decades, and I am very glad to be able to still purchase it. It has a perfect blend of seasonings that requires nothing more than ground beef, onions, and tomato soup to make an outstanding bowl of chili.   Williams Chili Seasoning Bulk Mix 18 oz","['year', 'chili', 'powder', 'harder', 'staple', 'family', 'chili', 'decade', 'glad', 'able', 'perfect', 'blend', 'seasoning', 'ground', 'beef', 'onion', 'tomato', 'soup', 'outstanding', 'bowl', 'chili', 'williams', 'bulk', 'mix', 'oz']",11
383,"I tried these as I love Thai food, ginger and coconut. That was my problem, as this mess does not even vaguely resemble Thai food and has no discernible ginger or coconut taste. Plus, the noodles stick together, even when prepared as suggested, and come out in a big clump when you try to eat them.  Also, the nutrition label is misleading. I am dieting and read labels very carefully. This says a serving is one cup and also says one package weighs 4oz (half a cup). I figured, as it did not say otherwise and as this type of meal is usually one serving, that after adding water there would be one serving per package. Not so, one package is actually two servings, or over 500 calories. This is far more than any other pre-packaged noodle meal I have seen.  The excessive calorie content might have been OK had the product tasted good, but it doesn't. I would definitely recommend you stay away from this mess.","['thai', 'food', 'ginger', 'coconut', 'problem', 'mess', 'resemble', 'thai', 'food', 'discernible', 'ginger', 'coconut', 'noodle', 'big', 'clump', 'nutrition', 'label', 'read', 'label', 'serving', 'cup', 'package', 'cup', 'type', 'meal', 'serving', 'water', 'package', 'package', 'serving', 'calorie', 'pre-packaged', 'noodle', 'meal', 'excessive', 'calorie', 'content', 'ok', 'mess']",11
404,"Good Product, good price, just be prepared to eat a lot of grits, lol.  I kind of got tired of grits and donated 6 boxes to a food pantry, however, it had nothing to do with the quality of the product.  12 boxes is a lot of grits to eat.  Next time I think I will spring for the variety pack with the cheese flavors in them.","['price', 'lot', 'grit', 'kind', 'grit', 'box', 'food', 'pantry', 'box', 'lot', 'grit', 'time', 'variety', 'pack', 'cheese', 'flavor']",11
471,"It tastes great, dissolves just fine, and provides the jolt I need to start my day.","['dissolve', 'fine', 'jolt']",11
482,Looking for a quick cook sticky toffee pudding these caught my eye. The only thing that resembles a sticky toffee pudding from this product though is the name. Bland tasting. A disappointment beyond words.,"['quick', 'cook', 'sticky', 'toffee', 'eye', 'thing', 'sticky', 'toffee', 'bland', 'disappointment', 'word']",11
498,"What a great thing to wake up to....I feel these k-cups are of medium strength, with just enough of Kahula..","['thing', 'k-cups', 'medium', 'strength', 'kahula']",11
522,This device's lid does not seal.  I am not sure why it is being sold as anything other than a trashcan.  Did work well for beer as long as it was transferred to a secondary right at the end of fermentation.,"['device', 'lid', 'sure', 'trashcan', 'work', 'beer', 'secondary', 'right', 'end', 'fermentation']",11
523,"I am a huge peppermint lover!  I am also a bit of a picky person when it comes to drink mixes.  For me, many end up being powdery and not as creamy and tasty as I would like.  That was not the case with Maxwell House International Coffee Peppermint Mocha Latte mix.  Once you find just the right mixture of powder and hot water, you are good to go.  The container states 4 tsp to 6 - 8 oz of boiling water.  Well, I always have a big mug when I drink, which is about double this.  Not a problem - I usually use 8 tsp for my 16 oz. mug and it turns out great.  The peppermint flavor is amazingly refreshing and so delicious.  It is not overpowering, yet is strong enough that the drinker knows it is peppermint flavored.  For me, this is one of the perfect ways to treat myself after a crazy or hectic day.  Curling up with a mug of this peppermint mocha latte and a great book makes a blissful evening!  I highly recommend this mix to anyone who enjoys peppermint and chocolate.","['huge', 'peppermint', 'lover', 'bit', 'picky', 'person', 'mix', 'powdery', 'creamy', 'case', 'maxwell', 'house', 'international', 'coffee', 'peppermint', 'latte', 'mix', 'right', 'mixture', 'powder', 'hot', 'water', 'container', 'water', 'big', 'mug', 'problem', 'tsp', 'oz', 'mug', 'peppermint', 'flavor', 'refreshing', 'delicious', 'strong', 'drinker', 'peppermint', 'perfect', 'way', 'crazy', 'hectic', 'mug', 'peppermint', 'mocha', 'latte', 'book', 'blissful', 'evening', 'mix', 'peppermint', 'chocolate']",11
527,"I will admit, the Icicle does allow you to plug any mic with an XLR jack to your computer using a USB jack. It does indeed provide phantom power to condenser mics and it will deliver a signal to your recording software.  Beyond that, the usefulness depends on your mic and what you consider an acceptable recording level.  I tried this with an AKG 200, BLUE enCORE 200 and an AKG 4500. All deliver very nice sound when used in a conventional recording chain. I could barely get an audible record level yelling into the enCORE 200, my staple for location voice recording. Normally, I plug the enCORE directly into a digital audio recorder with an XLR cable. No mic preamp, no phantom power, no EQ, and I get a good clean clear sound level near the peak of input level.  This is one very disappointing product. If you route your mic through a preamp, then put the Icicle between the preamp and the USB input of your computer, you can get a decent record level, but that extra equipment is what this light weight gadget is supposed to avoid. Personally, I think you might be better off getting a decent channel strip* or mic preamp and an XLR to to mini jack to go between the channel strip and your computer input and forget the Icicle altogether.  BLUE makes some great products, but this is not one of their better ones.  *For those that don't know, Channel Strips combine several pieces of equipment into one box: typically a mic preamp and a compressor. Higher end units add some EQ capability as well or have other options.","['icicle', 'mic', 'xlr', 'jack', 'computer', 'usb', 'jack', 'phantom', 'power', 'mics', 'signal', 'software', 'usefulness', 'mic', 'acceptable', 'level', 'akg', 'blue', 'encore', 'akg', 'sound', 'conventional', 'recording', 'chain', 'audible', 'record', 'level', 'encore', 'staple', 'location', 'voice', 'encore', 'digital', 'audio', 'recorder', 'xlr', 'cable', 'mic', 'preamp', 'phantom', 'power', 'eq', 'clean', 'clear', 'sound', 'level', 'peak', 'input', 'level', 'disappointing', 'mic', 'preamp', 'icicle', 'preamp', 'usb', 'input', 'computer', 'decent', 'record', 'level', 'extra', 'equipment', 'light', 'weight', 'gadget', 'better', 'decent', 'channel', 'strip', 'mic', 'preamp', 'xlr', 'jack', 'channel', 'strip', 'computer', 'input', 'icicle', 'blue', 'product', 'better', 'one', 'channel', 'combine', 'piece', 'equipment', 'box', 'mic', 'preamp', 'compressor', 'higher', 'end', 'unit', 'eq', 'capability', 'option']",11
551,"Since moving towards a more natural lifestyle, I have found cashews to be in quite a few recipes, so I was so happy when I saw this great deal!","['natural', 'lifestyle', 'cashew', 'recipe', 'happy', 'deal']",11
555,The product was and is fantastic.  The people who made this possible by helping me be able to order this were absolutely fantastic!!!!!,"['fantastic', 'people', 'possible', 'able', 'fantastic']",11
563,"This coconut water takes great!  I've tried many other brands, and this is one of my favorites.  And, I'm not sure why everyone is so worried about the expiration dates.  I just ordered two boxes from Amazon, and the expiration date is Dec 7, 2012 (so 6 months from now).","['coconut', 'water', 'brand', 'favorite', 'sure', 'worried', 'expiration', 'box', 'expiration', 'date', 'month']",11
570,I used to order this product at 25 per box of 12 cans and now it turned into 50 dollars??? how did it double out of nowhere??,"['box', 'can', 'dollar']",11
574,"Nice smoky taste, which I like. I am having a hard time eating enough protein, so I thought this might help. It is soft (as commented on in other reviews), not the traditional pull with your teeth kind of jerky. I will be making a few concoctions with it - chopped in a bean salad, and crumbled on a baked potato.  Thanks Amazon for the gold box special so that I could try it.","['smoky', 'hard', 'time', 'protein', 'soft', 'review', 'traditional', 'pull', 'teeth', 'kind', 'jerky', 'concoction', 'bean', 'salad', 'baked', 'potato', 'thanks', 'gold', 'box', 'special']",11
582,"You just can't beat the taste of the original Dubble Bubble Gumballs! It really doesn't matter that the taste only last a minute or so, but that is why I bought the tub! The  tub by the way is very convenient  and was shipped to me in A+++ condition! If your longing for the classic taste go for it! You will not be dissappointed!","['original', 'dubble', 'bubble', 'gumballs', 'minute', 'tub', 'tub', 'way', 'convenient', 'condition', 'longing', 'classic']",11
588,fantastic!you can not beat this taste and you can not resist to it only one if you are spice lover,"['fantastic', 'spice', 'lover']",11
595,Easy mix.  Great taste.  Works well with my bread machine and makes large loaves.,"['easy', 'mix', 'bread', 'machine', 'large', 'loaf']",11
602,I bought these years ago at Walmart and then they stopped carrying them.  I was searching the internet and found them at Amazon.  We ordered a box of each.  I like the spicy and my husband likes the orginal.  A learning process will be a sure thing until you figure out how many minutes for your microwave.  They are great and we love them.,"['year', 'walmart', 'internet', 'box', 'spicy', 'husband', 'orginal', 'learning', 'process', 'sure', 'thing', 'minute', 'microwave']",11
621,"Why in the world would Amazon want to sell an item and say can be ingested,  when it clearly has ingredients that can cause cancer. Wish every state would wake up like California and ban all these cancer causing things.","['world', 'item', 'ingredient', 'cancer', 'wish', 'state', 'california', 'ban', 'cancer', 'thing']",11
633,"You can add ground turkey to this and it tastes wonderful! I wasn't a big ground turkey fan until I tried it with this mix. If you don't have ground turkey, you can boil a chicken breast with skin in the 7 cups of water, then discard the bone and skin and add the mix. I've made it both ways and they're both good. I also tried it with ground beef but like it with turkey the best.","['ground', 'turkey', 'wonderful', 'big', 'ground', 'turkey', 'fan', 'mix', 'ground', 'chicken', 'breast', 'skin', 'cup', 'water', 'bone', 'skin', 'mix', 'way', 'ground', 'beef', 'best']",11
638,"For the past 5 years, my husband has been experimenting with making whole grain pancakes. He is constantly trying new whole grain pancake mixes out on the family. We were visiting some friends in Brooklyn when he discovered the Kodiak Cakes at a small deli. He bought the box and made them for us and we couldn't believe how amazing these whole grain pancakes are. They are super tasty and made with amazing ingredients. Hands down the best whole grain pancake mix I have ever had. We bought 12 boxes to start giving away as gifts when we go to someone's house (instead of giving a bottle of wine)!","['past', 'year', 'husband', 'grain', 'pancake', 'new', 'grain', 'pancake', 'mix', 'family', 'friend', 'brooklyn', 'kodiak', 'cake', 'small', 'deli', 'box', 'amazing', 'grain', 'pancake', 'super', 'amazing', 'ingredient', 'best', 'grain', 'mix', 'box', 'gift', 'house', 'bottle', 'wine']",11
659,Very tasty crackers (especially for GF). Not many crackers in the box but if you're buying GF products you probably already know that. My whole family likes them. I bought a couple of cases last time to save money on shipping. FYI... they make a great substitute for bread crumbs in meatloaf and parmasean chicken.,"['cracker', 'gf', 'cracker', 'box', 'gf', 'product', 'family', 'couple', 'case', 'time', 'money', 'fyi', 'substitute', 'bread', 'crumb', 'meatloaf', 'parmasean', 'chicken']",11
667,"I'm not an expert on macaroni cheese from a box. I love the real thing, but it is time consuming. I've tried Kraft Macaroni Cheese, but I wasn't impressed. I read the good reviews for this Annie's product. I wanted to get the subscription to save money, but 12 packets was too many to buy, when I didn't even know if I would like it.  I went to Walmarts and was lucky to get a packet, they didn't have many. I just compared the prices, in Walmart it costs $1.62 a box. On Amazon with the subscription, a box costs $1.23, that's a big saving.  I made it yesterday, and mixed in a little grated mature cheddar, after it was cooked, then put it under the grill to melt the cheese. I was going to eat half and heat the rest up today, it was quite a lot for one person. It tasted so good, I ended eating all of it! If you like mature cheddar you'll probably like this. It is great with ketchup on or slices of tomatoes added with the cheddar before grilling it. It tastes almost as good as the reat thing.  I ordered it on subscription yesterday, I can't wait to try it again.","['expert', 'macaroni', 'cheese', 'box', 'real', 'thing', 'time', 'kraft', 'macaroni', 'cheese', 'impressed', 'review', 'annie', 'subscription', 'money', 'packet', 'walmarts', 'packet', 'price', 'walmart', 'box', 'subscription', 'box', 'big', 'saving', 'yesterday', 'mixed', 'little', 'grated', 'mature', 'cheddar', 'grill', 'cheese', 'half', 'rest', 'today', 'lot', 'person', 'cheddar', 'ketchup', 'slice', 'tomato', 'cheddar', 'reat', 'thing', 'subscription', 'yesterday']",11
680,"This is an okay gift box, only if you like mediocre cheese and summer sausage. The items are small, smaller than they appear in the picture. I only paid $30, but I would not purchase it again. On the positive side, the mustard samples that come with it make the items edible.","['okay', 'gift', 'box', 'mediocre', 'cheese', 'summer', 'sausage', 'item', 'small', 'smaller', 'picture', 'positive', 'mustard', 'come', 'item', 'edible']",11
694,This waffle mix is so tasteless.  I'm shocked to hear this is the brand that is sold in some hotels. I would not recommend it to anybody.,"['waffle', 'mix', 'tasteless', 'brand', 'hotel', 'anybody']",11
718,"I did not like this product at all, It made everything I used it to make taste the same- horrible.","['same-', 'horrible']",11
730,"I have a delicious recipe for pumpkin muffins that I make again and again, and I am tired of spending too much money on the little supermarket jars of pumpkin pie spice.  The quality and taste of this product is just as good, for a fraction of the cost.","['delicious', 'recipe', 'pumpkin', 'muffin', 'spending', 'money', 'little', 'supermarket', 'jar', 'pumpkin', 'pie', 'spice', 'fraction', 'cost']",11
736,"I've never had Mallomars before.  I live in Wisconsin, and do not know if they make it all the way over here.  The only time I ever remember hearing the name before is in the Simpsons episode ""Hurricane Neddy"" when nice-guy Flanders finally snaps and cusses out the whole town.  Upon getting to the portly Police Chief Wiggum he says, ""The only case you've gotten to the bottom of was a CASE OF MALLOMARS!!!""  I assume by what I've read that they are a fall only type product, like the McRib.  I am also informed by the box that they are a New York kinda thing.  Regardless, I'm glad Vine gave me the chance to try them, because they are SO GOOD!!!  The crunchy dark chocolate coating over a marshmallow lump and thin crunchy cookie gives a s'mores like experience that truly satisfies.  An excellent snack.  Buy a box today.","['mallomars', 'wisconsin', 'way', 'time', 'simpson', 'hurricane', 'neddy', 'nice-guy', 'flanders', 'snap', 'town', 'police', 'chief', 'wiggum', 'case', 'case', 'mallomars', 'fall', 'type', 'mcrib', 'box', 'new', 'york', 'kinda', 'thing', 'regardless', 'vine', 'chance', 'crunchy', 'dark', 'chocolate', 'coating', 'marshmallow', 'lump', 'crunchy', 'cookie', 'like', 'experience', 'excellent', 'snack', 'box', 'today']",11
738,"These were pretty tasty! They dont stick in your teeth like other fruit snacks which is a HUGE plus, but even better they're all natural and good for you. I'll buy them again for sure. Soon-- when this box runs out.","['stick', 'teeth', 'fruit', 'snack', 'huge', 'plus', 'natural', 'sure', 'box']",11
778,This gum is quite good. I always chew gum in the gym and this will stay soft through a long workout and run.,"['gum', 'gum', 'gym', 'soft', 'long', 'workout']",11
779,Simply put these packets are easy to use and yield a good result when you want Indian in a pinch. I modified the recipe on the packet by adding chopped onion and some leftover roasted potatoes making the result more of a complete meal.  The salt content is a little high but overall the quality is excellent for a concentrate.,"['packet', 'easy', 'result', 'indian', 'pinch', 'recipe', 'packet', 'chopped', 'onion', 'leftover', 'potato', 'result', 'complete', 'meal', 'salt', 'content', 'little', 'high', 'overall', 'excellent', 'concentrate']",11
790,"I bought these on super sale because I needed them for a pie crust and they were cheap.  I got the 3-pack and was at first dismayed to find that they were not packed like other graham crackers are usually packed, they were loose in a bag, not stacked in bricks to fill the box  -- this meant there were many less per box than I had anticipated.  But when I tried one I was immediately impressed, they taste fantastic!  These taste nothing like the kind of graham crackers we were fed in kindergarden, they have actual flavor and are much more than just an ingredient or child's fare.  What these lack in volume they make up for in quality.  I immediately ordered three more 3-packs while they were so cheap, I have a toddler at home and am happy to supply us all with these wonderful graham crackers.  They do not have any scary fillers or ingredients; they are made with butter and not trans fat, and you can snack on nine of them with your coffee for only 130 calories -- not bad!  They also make a pie crust that is noticeably better than what I used to make dessert crusts with.  I was so impressed at what Stonewall Kitchen could do to a graham cracker that I am going to check out other products they make.","['super', 'sale', 'pie', 'crust', 'cheap', '3-pack', 'graham', 'cracker', 'bag', 'brick', 'box', 'meant', 'box', 'impressed', 'fantastic', 'kind', 'graham', 'cracker', 'kindergarden', 'actual', 'flavor', 'ingredient', 'child', 'lack', 'volume', '3-packs', 'cheap', 'toddler', 'home', 'happy', 'wonderful', 'graham', 'cracker', 'scary', 'filler', 'ingredient', 'butter', 'trans', 'coffee', 'calorie', 'bad', 'pie', 'crust', 'better', 'dessert', 'crust', 'impressed', 'stonewall', 'kitchen', 'graham', 'cracker', 'product']",11
791,Did not like flavor.  Left significant residue in cup and flow was limited into cup.  Tried 2 and plan to return.  Very disappointing,"['flavor', 'significant', 'residue', 'cup', 'flow', 'cup', 'plan', 'disappointing']",11
801,"This soda bread mix makes for good food.  It's very expensive though... but for the right occasion or a treat, I will buy again.","['soda', 'bread', 'mix', 'food', 'expensive', 'right', 'occasion', 'treat']",11
848,"I ordered these lollipops for a friends Wizard of Oz themed shower. The arrived packaged well but I noticed the box said they're from ""Oriental Trading Company"".  If I wanted a cheap product that I knew was low quality and from China then I would have bought them directly from their site at $7 for 38 of them!!! However, from the picture these looked well made. The picture is very deceiving and so is the description. They show 16 same-colored lollipops...mine came in a variety of colors. They also gave dimentions that the lollipops were 6""x2"". I noticed they looked a bit small and when I measured they didn't even come to 5"" long, not any of them...even though they're all differnet lengths.  This was very disappointing since I planned to stand them up in a vase of lemon drops. Overall, I'm very disappointed in this product and the seller for not being honest about the product they're providing to consumers.","['lollipop', 'friend', 'wizard', 'oz', 'box', 'oriental', 'trading', 'company', 'cheap', 'low', 'china', 'site', 'picture', 'picture', 'deceiving', 'description', 'same-colored', 'lollipop', 'variety', 'color', 'dimentions', 'lollipop', 'bit', 'small', 'length', 'disappointing', 'vase', 'lemon', 'drop', 'overall', 'disappointed', 'seller', 'honest', 'consumer']",11
